Country,Total confirmed,Total_confirmed_today,Total_deaths,Total_deaths_today,Total_Recoveries,Total_Recoveries_today,Active_confirmed,Critical,Mortality_close,Mortality_confirmed,Total_tests,Total_tests_today
sierra-leone,61,11,0,0,6,0,55,0 (0%),55,0%,0,0
libya,59,8,1,0,15,0,43,0 (0%),43,2%,891,83
benin,54,0,1,0,27,0,26,0 (0%),26,2%,0,0
guinea-bissau,50,0,0,0,3,0,47,0 (0%),47,0%,"1,500",0
nepal,45,3,0,0,7,3,38,0 (0%),38,0%,"8,773",0
macau,45,0,0,0,24,2,21,1 (5%),21,0%,0,0
syria,42,3,3,0,6,1,33,0 (0%),33,7%,0,0
mozambique,41,2,0,0,8,0,33,0 (0%),33,0%,"1,247",84
eritrea,39,0,0,0,6,3,33,0 (0%),33,0%,0,0
saint-martin,38,1,2,0,19,0,17,3 (18%),17,5%,0,0
mongolia,35,1,0,0,8,0,27,0 (0%),27,0%,"7,130",330
chad,33,0,0,0,8,0,25,0 (0%),25,0%,0,0
eswatini,31,7,1,0,8,0,22,0 (0%),22,3%,714,0
zimbabwe,28,3,3,0,2,0,23,0 (0%),23,11%,"4,159","1,308"
angola,25,1,2,0,6,0,17,0 (0%),17,8%,0,0
antigua-and-barbuda,24,1,3,0,10,3,11,1 (9%),11,13%,108,0
malawi,23,5,3,1,3,0,17,1 (6%),17,13%,519,90
timor-leste,23,1,0,0,1,0,22,0 (0%),22,0%,322,322
botswana,22,2,1,0,0,0,21,0 (0%),21,5%,"4,432",0
laos,19,0,0,0,2,0,17,0 (0%),17,0%,"1,349",0
fiji,18,0,0,0,3,0,15,0 (0%),15,0%,0,0
belize,18,0,2,0,2,0,14,1 (7%),14,11%,651,0
new-caledonia,18,0,0,0,17,2,1,1 (100%),1,0%,"3,552",153
dominica,16,0,0,0,8,0,8,0 (0%),8,0%,345,0
namibia,16,0,0,0,6,0,10,0 (0%),10,0%,524,0
saint-kitts-and-nevis,15,0,0,0,0,0,15,0 (0%),15,0%,247,0
saint-lucia,15,0,0,0,13,0,2,0 (0%),2,0%,364,20
grenada,15,1,0,0,6,0,9,4 (44%),9,0%,92,0
car,14,2,0,0,10,6,4,0 (0%),4,0%,0,0
curaçao,14,0,1,0,11,0,2,0 (0%),2,7%,286,0
st-vincent-grenadines,13,1,0,0,3,1,10,0 (0%),10,0%,99,5
burundi,11,6,1,0,4,0,6,0 (0%),6,9%,284,204
seychelles,11,0,0,0,5,0,6,0 (0%),6,0%,0,0
greenland,11,0,0,0,11,0,0,0 (nan%),0,0%,"1,150",107
turks-and-caicos,11,0,1,0,0,0,10,0 (0%),10,9%,83,0
montserrat,11,0,0,0,2,0,9,1 (11%),9,0%,36,0
falkland-islands,11,0,0,0,3,0,8,0 (0%),8,0%,319,0
gambia,10,0,1,0,2,0,7,0 (0%),7,10%,316,0
suriname,10,0,1,0,6,0,3,0 (0%),3,10%,404,404
nicaragua,10,0,2,0,7,1,1,0 (0%),1,20%,0,0
vatican-city,9,0,0,0,2,0,7,0 (0%),7,0%,0,0
ms-zaandam,9,0,2,0,0,0,7,0 (0%),7,22%,0,0
papua-new-guinea,8,1,0,0,0,0,8,0 (0%),8,0%,604,0
mauritania,7,0,1,0,6,0,0,0 (nan%),0,14%,913,0
western-sahara,6,0,0,0,0,0,6,0 (0%),6,0%,0,0
bhutan,6,1,0,0,2,0,4,0 (0%),4,0%,"8,765",195
st-barth,6,0,0,0,6,1,0,0 (nan%),0,0%,0,0
caribbean-netherlands,5,0,0,0,0,0,5,0 (0%),5,0%,110,0
british-virgin-islands,5,0,1,0,3,0,1,0 (0%),1,20%,0,0
south-sudan,4,0,0,0,0,0,4,0 (0%),4,0%,0,0
sao-tome-and-principe,4,0,0,0,0,0,4,0 (0%),4,0%,19,0
anguilla,3,0,0,0,1,0,2,0 (0%),2,0%,0,0
saint-pierre-miquelon,1,0,0,0,0,0,1,0 (0%),1,0%,0,0
yemen,1,0,0,0,0,0,1,0 (0%),1,0%,0,0
