Country,Total confirmed,Total_confirmed_today,Total_deaths,Total_deaths_today,Total_Recoveries,Total_Recoveries_today,Active_confirmed,Critical,Mortality_close,Mortality_confirmed,Total_tests,Total_tests_today
israel,"12,501",455,130,7,"2,563",368,"9,808",180 (2%),"9,808",1%,"117,339",0
india,"12,322",835,405,12,"1,432",73,"10,485",0 (0%),"10,485",3%,"244,893",0
sweden,"11,927",482,"1,203",170,381,0,"10,343",954 (9%),"10,343",10%,"74,600","19,900"
peru,"11,475","1,172",254,24,"3,108",239,"8,113",146 (2%),"8,113",2%,"109,385","7,169"
south-korea,"10,591",27,225,3,"7,616",82,"2,750",55 (2%),"2,750",2%,"534,552","7,114"
chile,"8,273",356,94,2,"2,937",291,"5,242",389 (7%),"5,242",1%,"91,873","4,079"
japan,"8,100",455,146,3,853,54,"7,101",152 (2%),"7,101",2%,"89,551","10,849"
ecuador,"7,858",255,388,19,780,84,"6,690",135 (2%),"6,690",5%,"26,093",746
poland,"7,582",380,286,23,668,50,"6,628",160 (2%),"6,628",4%,"156,493","8,172"
romania,"7,216",337,372,21,"1,217",166,"5,627",245 (4%),"5,627",5%,"74,827","4,730"
denmark,"6,865",170,309,10,"2,914",236,"3,642",89 (2%),"3,642",5%,"77,712","3,502"
norway,"6,740",117,150,11,32,0,"6,558",64 (1%),"6,558",2%,"130,216","1,647"
australia,"6,447",47,63,1,"3,686",88,"2,698",76 (3%),"2,698",1%,"371,377","4,884"
pakistan,"6,383",546,111,15,"1,446",68,"4,826",46 (1%),"4,826",2%,"73,439","3,511"
czechia,"6,301",190,166,5,819,177,"5,316",84 (2%),"5,316",3%,"137,672","6,130"
saudi-arabia,"5,862",493,79,6,931,42,"4,852",71 (1%),"4,852",1%,"150,000",0
philippines,"5,453",230,349,14,353,58,"4,751",1 (0%),"4,751",6%,"45,486","1,986"
mexico,"5,399",385,406,74,"2,125",161,"2,868",207 (7%),"2,868",8%,"40,091","2,696"
united-arab-emirates,"5,365",432,33,5,"1,034",101,"4,298",1 (0%),"4,298",1%,"767,000","118,805"
indonesia,"5,136",297,469,10,446,20,"4,221",0 (0%),"4,221",9%,"36,000","4,372"
malaysia,"5,072",85,83,1,"2,647",169,"2,342",56 (2%),"2,342",2%,"87,183","2,392"
serbia,"4,873",408,99,5,400,0,"4,374",128 (3%),"4,374",2%,"26,278","2,880"
ukraine,"3,764",392,108,10,143,24,"3,513",45 (1%),"3,513",3%,"39,084","3,931"
belarus,"3,728",447,36,3,203,0,"3,489",68 (2%),"3,489",1%,"76,198","4,323"
qatar,"3,711",283,7,0,406,33,"3,298",37 (1%),"3,298",0%,"54,484","1,862"
singapore,"3,699",447,10,0,652,41,"3,037",29 (1%),"3,037",0%,"72,680",0
dominican-republic,"3,614",328,189,6,208,46,"3,217",143 (4%),"3,217",5%,"9,275",0
panama,"3,574",102,95,1,72,11,"3,407",106 (3%),"3,407",3%,"16,053",486
luxembourg,"3,373",66,69,2,526,26,"2,778",33 (1%),"2,778",2%,"30,723","1,200"
finland,"3,237",76,72,8,300,0,"2,865",75 (3%),"2,865",2%,"48,828","1,538"
colombia,"3,105",126,131,4,452,98,"2,522",106 (4%),"2,522",4%,"45,423","2,370"
thailand,"2,643",30,43,2,"1,497",92,"1,103",61 (6%),"1,103",2%,"100,498",0
south-africa,"2,506",91,34,7,410,0,"2,062",7 (0%),"2,062",1%,"90,515","3,493"
egypt,"2,505",155,183,5,589,0,"1,733",0 (0%),"1,733",7%,"25,000",0
argentina,"2,443",166,111,9,596,37,"1,736",117 (7%),"1,736",5%,"24,374","1,569"
greece,"2,192",22,102,1,269,0,"1,821",72 (4%),"1,821",5%,"50,771","1,973"
algeria,"2,160",90,336,10,708,17,"1,116",60 (5%),"1,116",16%,"3,359",0
moldova,"2,049",115,46,6,171,37,"1,832",80 (4%),"1,832",2%,"6,271",0
morocco,"2,024",136,127,1,229,12,"1,668",1 (0%),"1,668",6%,"10,392",783
croatia,"1,741",37,33,2,473,58,"1,235",31 (3%),"1,235",2%,"19,256",897
iceland,"1,727",7,8,0,"1,077",88,642,8 (1%),642,0%,"37,386","1,047"
bahrain,"1,671",143,7,0,663,18,"1,001",3 (0%),"1,001",0%,"72,647","3,288"
hungary,"1,579",67,134,12,192,70,"1,253",58 (5%),"1,253",8%,"37,326","1,501"
iraq,"1,415",15,79,1,812,46,524,0 (0%),524,6%,"46,135",698
kuwait,"1,405",50,3,0,206,30,"1,196",31 (3%),"1,196",0%,0,0
estonia,"1,400",27,35,4,117,2,"1,248",10 (1%),"1,248",3%,"33,967","1,704"
new-zealand,"1,386",20,9,0,728,100,649,3 (0%),649,1%,"66,499","2,100"
uzbekistan,"1,302",137,4,0,107,8,"1,191",8 (1%),"1,191",0%,"70,000",0
kazakhstan,"1,295",63,16,2,240,37,"1,039",20 (2%),"1,039",1%,"81,359","4,455"
azerbaijan,"1,253",56,13,0,404,53,836,24 (3%),836,1%,"75,397","3,661"
slovenia,"1,248",28,61,5,165,13,"1,022",34 (3%),"1,022",5%,"37,114","1,168"
bangladesh,"1,231",219,50,4,49,7,"1,132",1 (0%),"1,132",4%,"14,868","1,740"
armenia,"1,111",44,17,1,297,32,797,30 (4%),797,2%,"9,095",779
bosnia-and-herzegovina,"1,110",27,41,1,253,17,816,4 (0%),816,4%,"13,339",932
lithuania,"1,091",21,30,1,138,37,923,14 (2%),923,3%,"44,677","1,987"
hong-kong,"1,017",4,4,0,459,25,554,10 (2%),554,0%,"116,273","19,564"
north-macedonia,974,66,45,1,98,12,831,15 (2%),831,5%,"9,262",0
oman,910,97,4,0,131,1,775,3 (0%),775,0%,0,0
slovakia,863,28,6,4,151,38,706,5 (1%),706,1%,"31,491","1,439"
cameroon,848,0,14,2,130,32,704,0 (0%),704,2%,0,0
cuba,814,48,24,3,151,19,639,15 (2%),639,3%,"20,451","1,817"
afghanistan,784,70,25,2,43,3,716,0 (0%),716,3%,0,0
tunisia,780,33,35,1,43,0,702,89 (13%),702,4%,"13,137",722
bulgaria,747,34,36,1,105,24,606,31 (5%),606,5%,"18,502",0
cyprus,715,20,12,0,65,0,638,8 (1%),638,2%,"17,923",0
cruise-ship,712,0,12,1,639,20,61,7 (11%),61,2%,0,0
andorra,673,14,33,2,169,41,471,17 (4%),471,5%,"1,673",0
latvia,666,9,5,0,44,28,617,3 (0%),617,1%,"29,896",878
lebanon,658,17,21,0,85,5,552,30 (5%),552,3%,"17,260",941
ivory-coast,654,16,6,0,146,32,502,0 (0%),502,1%,0,0
ghana,641,5,8,0,83,66,550,2 (0%),550,1%,"50,719","6,298"
costa-rica,626,8,4,1,67,1,555,11 (2%),555,1%,"9,089",386
niger,584,14,14,0,90,0,480,0 (0%),480,2%,"4,427",0
burkina-faso,542,14,32,2,226,49,284,0 (0%),284,6%,0,0
albania,494,19,25,1,251,3,218,5 (2%),218,5%,"4,558",252
uruguay,493,1,9,1,272,12,212,13 (6%),212,2%,"10,448","1,212"
kyrgyzstan,449,19,5,0,78,7,366,5 (1%),366,1%,"26,147",0
channel-islands,447,7,15,2,69,21,363,0 (0%),363,3%,"3,320",0
djibouti,435,72,2,0,71,18,362,0 (0%),362,0%,"5,936",580
honduras,419,12,31,5,9,2,379,10 (3%),379,7%,"1,600",0
nigeria,407,34,12,1,128,29,267,2 (1%),267,3%,"5,000",0
guinea,404,41,1,1,31,0,372,0 (0%),372,0%,0,0
jordan,401,4,7,0,250,15,144,5 (3%),144,2%,"20,500",0
malta,399,6,3,0,44,0,352,4 (1%),352,1%,"20,139","1,018"
bolivia,397,43,28,0,7,1,362,3 (1%),362,7%,"2,185",0
taiwan,395,2,6,0,137,13,252,0 (0%),252,2%,"49,748","1,199"
san-marino,393,21,36,0,53,0,304,15 (5%),304,9%,846,0
réunion,391,0,0,0,40,0,351,3 (1%),351,0%,0,0
kosovo,387,104,8,1,66,8,313,0 (0%),313,2%,0,0
west-bank-and-gaza,374,66,2,0,63,1,309,0 (0%),309,1%,0,0
palestine,374,66,2,0,63,1,309,0 (0%),309,1%,"17,329",0
mauritius,324,0,9,0,51,9,264,3 (1%),264,3%,"8,279","1,202"
senegal,314,15,2,0,190,7,122,1 (1%),122,1%,0,0
georgia,306,6,3,0,71,2,232,6 (3%),232,1%,"5,027",0
montenegro,288,5,4,0,55,9,229,7 (3%),229,1%,"3,874","1,005"
vietnam,267,1,0,0,171,2,96,8 (8%),96,0%,"135,938","14,117"
isle-of-man,256,2,4,2,151,10,101,13 (13%),101,2%,"2,175",53
congo-kinshasa,254,13,21,1,21,1,212,0 (0%),212,8%,0,0
sri-lanka,238,5,7,0,63,2,168,1 (1%),168,3%,"4,768",0
kenya,225,9,10,1,53,12,162,2 (1%),162,4%,"9,630","1,507"
mayotte,217,10,3,0,69,10,145,3 (2%),145,1%,"1,500",100
venezuela,197,8,9,0,111,1,77,6 (8%),77,5%,"225,009","21,901"
faroe-islands,184,0,0,0,163,6,21,0 (0%),21,0%,"5,602",93
guatemala,180,13,5,0,19,0,156,3 (2%),156,3%,"1,134",0
paraguay,161,2,8,1,23,1,130,1 (1%),130,5%,"3,888",494
el-salvador,159,10,6,0,30,5,123,2 (2%),123,4%,"7,785",555
martinique,158,1,8,2,73,23,77,17 (22%),77,5%,0,0
mali,148,4,13,0,34,0,101,0 (0%),101,9%,0,0
guadeloupe,145,0,8,0,67,0,70,13 (19%),70,6%,0,0
rwanda,136,2,0,0,54,5,82,0 (0%),82,0%,"6,237",0
brunei,136,0,1,0,107,0,28,2 (7%),28,1%,"10,350",183
gibraltar,131,2,0,0,104,11,27,1 (4%),27,0%,"1,649",0
jamaica,125,20,5,1,21,2,99,0 (0%),99,4%,"1,391",101
cambodia,122,0,0,0,91,14,31,1 (3%),31,0%,"5,768",0
congo-brazzaville,117,43,5,0,11,1,101,0 (0%),101,4%,0,0
trinidad-and-tobago,114,1,8,0,19,2,87,0 (0%),87,7%,"1,282",130
madagascar,110,2,0,0,29,6,81,1 (1%),81,0%,0,0
monaco,93,0,1,0,6,0,86,5 (6%),86,1%,0,0
aruba,93,1,1,1,39,7,53,1 (2%),53,1%,"1,198",44
tanzania,88,35,4,1,11,4,73,0 (0%),73,5%,0,0
french-guiana,86,0,0,0,51,0,35,1 (3%),35,0%,0,0
ethiopia,85,3,3,0,15,1,67,0 (0%),67,4%,"4,988",431
bermuda,81,24,5,0,33,3,43,3 (7%),43,6%,527,111
togo,81,4,3,0,35,3,43,0 (0%),43,4%,"3,036",230
somalia,80,20,5,3,2,0,73,2 (3%),73,6%,0,0
gabon,80,23,1,0,4,3,75,0 (0%),75,1%,0,0
liechtenstein,79,0,1,0,55,0,23,0 (0%),23,1%,900,0
burma,74,11,4,0,2,0,68,0 (0%),68,5%,0,0
myanmar,74,11,4,0,2,0,68,0 (0%),68,5%,"2,836",393
barbados,73,1,5,1,15,2,53,4 (8%),53,7%,864,25
cayman-islands,60,6,1,0,6,0,53,3 (6%),53,2%,636,56
liberia,59,0,6,0,4,0,49,0 (0%),49,10%,0,0
cabo-verde,56,45,1,0,1,0,54,0 (0%),54,2%,0,0
uganda,55,1,0,0,8,1,47,0 (0%),47,0%,"6,661","1,636"
guyana,55,8,6,0,8,0,41,5 (12%),41,11%,213,0
bahamas,53,4,8,0,6,0,39,1 (3%),39,15%,0,0
sint-maarten,53,1,9,0,5,0,39,2 (5%),39,17%,157,23
equatorial-guinea,51,10,0,0,4,0,47,0 (0%),47,0%,854,0
zambia,48,3,2,0,30,0,16,1 (6%),16,4%,"1,696",0
libya,48,13,1,0,9,0,38,0 (0%),38,2%,585,15
macau,45,0,0,0,10,0,35,1 (3%),35,0%,0,0
haiti,41,1,3,0,0,0,38,0 (0%),38,7%,365,0
saint-martin,35,3,2,0,13,2,20,5 (25%),20,6%,0,0
benin,35,0,1,0,18,13,16,0 (0%),16,3%,0,0
syria,33,4,2,0,5,0,26,0 (0%),26,6%,0,0
sudan,32,3,5,1,4,0,23,0 (0%),23,16%,0,0
mongolia,30,13,0,0,5,1,25,0 (0%),25,0%,"1,000","1,000"
mozambique,29,1,0,0,2,0,27,0 (0%),27,0%,793,31
chad,23,0,0,0,2,0,21,0 (0%),21,0%,0,0
zimbabwe,23,6,3,0,1,1,19,0 (0%),19,13%,716,112
antigua-and-barbuda,23,0,2,0,3,3,18,1 (6%),18,9%,73,33
maldives,22,2,0,0,16,0,6,0 (0%),6,0%,"2,899",0
laos,19,0,0,0,1,1,18,0 (0%),18,0%,"1,235",95
angola,19,0,2,0,5,1,12,0 (0%),12,11%,0,0
new-caledonia,18,0,0,0,1,0,17,0 (0%),17,0%,"2,608",0
belize,18,0,2,0,0,0,16,1 (6%),16,11%,567,0
nepal,16,2,0,0,1,0,15,0 (0%),15,0%,"6,299","1,115"
namibia,16,0,0,0,3,0,13,0 (0%),13,0%,362,0
dominica,16,0,0,0,8,0,8,0 (0%),8,0%,345,0
malawi,16,0,2,0,0,0,14,1 (7%),14,13%,314,0
eswatini,15,0,0,0,8,1,7,0 (0%),7,0%,714,0
saint-lucia,15,0,0,0,11,7,4,0 (0%),4,0%,319,319
curaçao,14,0,1,0,10,2,3,0 (0%),3,7%,230,230
botswana,13,0,1,0,0,0,12,0 (0%),12,8%,"3,115",0
car,12,1,0,0,4,0,8,0 (0%),8,0%,0,0
st-vincent-grenadines,12,0,0,0,1,0,11,0 (0%),11,0%,87,31
montserrat,11,0,0,0,1,0,10,1 (10%),10,0%,36,0
falkland-islands,11,6,0,0,1,0,10,0 (0%),10,0%,137,0
greenland,11,0,0,0,11,0,0,0 (nan%),0,0%,912,0
turks-and-caicos,10,0,1,0,0,0,9,0 (0%),9,10%,71,2
suriname,10,0,1,0,6,0,3,0 (0%),3,10%,0,0
nicaragua,9,0,1,0,4,0,4,0 (0%),4,11%,0,0
ms-zaandam,9,0,2,0,0,0,7,0 (0%),7,22%,0,0
gambia,9,0,1,0,2,0,6,0 (0%),6,11%,281,0
vatican-city,8,0,0,0,2,0,6,0 (0%),6,0%,0,0
timor-leste,8,2,0,0,1,0,7,0 (0%),7,0%,0,0
mauritania,7,0,1,0,2,0,4,0 (0%),4,14%,527,0
st-barth,6,0,0,0,4,0,2,0 (0%),2,0%,0,0
bhutan,5,0,0,0,2,0,3,0 (0%),3,0%,"1,166",0
burundi,5,0,1,0,0,0,4,0 (0%),4,20%,0,0
anguilla,3,0,0,0,1,0,2,0 (0%),2,0%,0,0
british-virgin-islands,3,0,0,0,2,0,1,0 (0%),1,0%,0,0
