Country,Total confirmed,Total_confirmed_today,Total_deaths,Total_deaths_today,Total_Recoveries,Total_Recoveries_today,Active_confirmed,Critical,Mortality_close,Mortality_confirmed,Total_tests,Total_tests_today
timor-leste,18,10,0,0,1,0,17,0 (0%),17,0%,0,0
malawi,16,0,2,0,0,0,14,1 (7%),14,13%,343,29
nepal,16,0,0,0,1,0,15,0 (0%),15,0%,"6,299",0
eswatini,16,1,1,1,8,0,7,0 (0%),7,6%,714,0
namibia,16,0,0,0,3,0,13,0 (0%),13,0%,362,0
dominica,16,0,0,0,8,0,8,0 (0%),8,0%,345,0
saint-lucia,15,0,0,0,11,0,4,0 (0%),4,0%,319,0
botswana,15,2,1,0,0,0,14,0 (0%),14,7%,"3,441",0
curaçao,14,0,1,0,10,0,3,0 (0%),3,7%,230,0
st-vincent-grenadines,12,0,0,0,1,0,11,0 (0%),11,0%,87,0
car,12,1,0,0,4,0,8,0 (0%),8,0%,0,0
greenland,11,0,0,0,11,0,0,0 (nan%),0,0%,912,0
montserrat,11,0,0,0,1,0,10,1 (10%),10,0%,36,0
falkland-islands,11,0,0,0,1,0,10,0 (0%),10,0%,137,0
turks-and-caicos,11,1,1,0,0,0,10,0 (0%),10,9%,71,0
suriname,10,0,1,0,6,0,3,0 (0%),3,10%,0,0
ms-zaandam,9,0,2,0,0,0,7,0 (0%),7,22%,0,0
gambia,9,0,1,0,2,0,6,0 (0%),6,11%,281,0
nicaragua,9,0,1,0,4,0,4,0 (0%),4,11%,0,0
vatican-city,8,0,0,0,2,0,6,0 (0%),6,0%,0,0
mauritania,7,0,1,0,2,0,4,0 (0%),4,14%,593,66
st-barth,6,0,0,0,4,0,2,0 (0%),2,0%,0,0
burundi,5,0,1,0,0,0,4,0 (0%),4,20%,0,0
bhutan,5,0,0,0,2,0,3,0 (0%),3,0%,"1,166",0
anguilla,3,0,0,0,1,0,2,0 (0%),2,0%,0,0
british-virgin-islands,3,0,0,0,2,0,1,0 (0%),1,0%,0,0
