Country,Total confirmed,Total_confirmed_today,Total_deaths,Total_deaths_today,Total_Recoveries,Total_Recoveries_today,Active_confirmed,Critical,Mortality_close,Mortality_confirmed,Total_tests,Total_tests_today
kazakhstan,"7,597",363,35,0,"3,843",66,"3,719",31 (1%),"3,719",0%,"612,997","21,495"
morocco,"7,211",78,196,2,"4,280",182,"2,735",1 (0%),"2,735",3%,"112,997","8,082"
malaysia,"7,137",78,115,1,"5,859",63,"1,163",9 (1%),"1,163",2%,"491,729","10,318"
australia,"7,095",14,101,1,"6,478",6,516,9 (2%),516,1%,"1,167,973","30,289"
nigeria,"7,016",339,211,11,"1,907",67,"4,898",7 (0%),"4,898",3%,"40,043","1,812"
oman,"6,794",424,32,1,"1,821",0,"4,941",31 (1%),"4,941",0%,"72,000",0
moldova,"6,704",151,233,5,"2,953",0,"3,518",251 (7%),"3,518",3%,"40,565",0
finland,"6,537",44,306,0,"4,800",0,"1,431",21 (1%),"1,431",5%,"163,000","2,823"
ghana,"6,486",217,31,0,"1,951",53,"4,504",8 (0%),"4,504",0%,"187,929",0
armenia,"5,928",322,74,4,"2,874",293,"2,980",10 (0%),"2,980",1%,"47,654","1,832"
bolivia,"5,187",268,215,16,561,8,"4,411",3 (0%),"4,411",4%,"14,803",0
cameroon,"4,288",555,156,10,"1,808",213,"2,324",28 (1%),"2,324",4%,0,0
luxembourg,"3,980",9,109,0,"3,741",13,130,6 (5%),130,3%,"64,981",963
iraq,"3,877",153,140,6,"2,483",45,"1,254",0 (0%),"1,254",4%,"149,701",0
azerbaijan,"3,749",118,44,1,"2,340",87,"1,365",42 (3%),"1,365",1%,"252,496","6,887"
hungary,"3,678",37,476,3,"1,587",78,"1,615",23 (1%),"1,615",13%,"155,801","8,290"
honduras,"3,204",104,156,5,397,42,"2,651",13 (0%),"2,651",5%,"11,820",505
sudan,"3,138",410,121,10,309,23,"2,708",0 (0%),"2,708",4%,281,0
guinea,"3,067",204,18,0,"1,575",50,"1,474",18 (1%),"1,474",1%,"10,304",0
thailand,"3,037",3,56,0,"2,897",9,84,61 (73%),84,2%,"328,073",0
uzbekistan,"3,006",42,13,0,"2,407",0,586,4 (1%),586,0%,"460,000",0
greece,"2,853",3,168,2,"1,374",0,"1,311",21 (2%),"1,311",6%,"144,078","4,633"
senegal,"2,812",98,33,3,"1,251",65,"1,528",6 (0%),"1,528",1%,"24,599",0
guatemala,"2,512",247,48,3,222,63,"2,242",5 (0%),"2,242",2%,"25,464","4,644"
bulgaria,"2,372",41,125,5,769,42,"1,478",31 (2%),"1,478",5%,"71,605","1,450"
bosnia-and-herzegovina,"2,350",12,140,4,"1,596",39,614,4 (1%),614,6%,"56,997","1,373"
tajikistan,"2,350",210,44,3,470,0,"1,836",0 (0%),"1,836",2%,0,0
ivory-coast,"2,301",70,29,0,"1,100",17,"1,172",0 (0%),"1,172",1%,"21,069","1,895"
croatia,"2,237",3,97,1,"1,978",0,162,9 (6%),162,4%,"58,091","1,070"
djibouti,"2,047",219,10,1,"1,055",3,982,0 (0%),982,0%,"21,156","1,100"
cuba,"1,908",8,80,1,"1,603",30,225,5 (2%),225,4%,"89,031","1,743"
north-macedonia,"1,898",40,111,1,"1,378",11,409,21 (5%),409,6%,"23,316",549
congo-kinshasa,"1,835",104,61,0,303,1,"1,471",0 (0%),"1,471",3%,0,0
estonia,"1,807",7,64,0,"1,508",20,235,2 (1%),235,4%,"74,604",872
iceland,"1,803",0,10,0,"1,790",1,3,0 (0%),3,1%,"58,225",597
el-salvador,"1,725",85,33,1,562,22,"1,130",26 (2%),"1,130",2%,"67,663","2,437"
lithuania,"1,604",11,61,0,"1,111",62,432,17 (4%),432,4%,"259,043","6,039"
somalia,"1,594",21,61,0,204,16,"1,329",2 (0%),"1,329",4%,0,0
gabon,"1,567",0,12,0,365,0,"1,190",6 (1%),"1,190",1%,"8,622",656
new-zealand,"1,504",1,21,0,"1,455",3,28,1 (4%),28,1%,"250,246","5,408"
slovakia,"1,503",1,28,0,"1,256",11,219,2 (1%),219,2%,"154,529","2,751"
mayotte,"1,475",0,19,0,894,0,562,11 (2%),562,1%,"5,200",0
slovenia,"1,468",0,106,1,"1,340",0,22,3 (14%),22,7%,"74,228",909
kyrgyzstan,"1,350",37,14,0,939,16,397,5 (1%),397,1%,"98,281","3,840"
maldives,"1,216",30,4,0,91,0,"1,121",9 (1%),"1,121",0%,"11,775",0
guinea-bissau,"1,109",20,6,0,42,0,"1,061",0 (0%),"1,061",1%,"1,500",0
kenya,"1,109",80,50,0,375,9,684,1 (0%),684,5%,"52,507","3,102"
hong-kong,"1,066",2,4,0,"1,029",0,33,1 (3%),33,0%,"168,291",0
sri-lanka,"1,055",7,9,0,620,16,426,1 (0%),426,1%,"49,124","1,603"
tunisia,"1,046",1,47,0,883,21,116,3 (3%),116,4%,"45,308","1,585"
latvia,"1,030",5,22,0,712,18,296,2 (1%),296,2%,"96,366","1,745"
lebanon,"1,024",63,26,0,663,412,335,3 (1%),335,3%,"67,510","2,147"
albania,981,12,31,0,777,6,173,3 (2%),173,3%,"12,933",174
mali,947,16,60,5,558,15,329,0 (0%),329,6%,"3,483",0
niger,924,4,60,2,753,15,111,0 (0%),111,6%,"5,949",40
cyprus,923,1,17,0,561,45,345,10 (3%),345,2%,"95,349","4,631"
equatorial-guinea,903,13,10,3,22,0,871,0 (0%),871,1%,854,0
costa-rica,903,6,10,0,592,10,301,3 (1%),301,1%,"21,929",630
venezuela,882,58,10,0,262,0,610,2 (0%),610,1%,"697,691","81,129"
zambia,866,34,7,0,302,105,557,1 (0%),557,1%,"19,432",418
paraguay,836,3,11,0,256,14,569,0 (0%),569,1%,"21,987",445
burkina-faso,812,3,52,0,669,8,91,0 (0%),91,6%,0,0
andorra,762,0,51,0,639,0,72,3 (4%),72,7%,"3,750",0
uruguay,749,3,20,0,594,6,135,4 (3%),135,3%,"36,537",907
haiti,734,71,25,3,21,0,688,0 (0%),688,3%,"2,519",249
georgia,723,2,12,0,495,10,216,6 (3%),216,2%,"45,707","1,609"
cruise-ship,712,0,13,0,651,0,48,4 (8%),48,2%,0,0
jordan,684,12,9,0,457,11,218,5 (2%),218,1%,"152,615","4,133"
san-marino,658,2,41,0,235,15,382,1 (0%),382,6%,"3,779",79
malta,599,15,6,0,468,3,125,1 (1%),125,1%,"56,224","1,358"
chad,588,23,58,1,186,9,344,0 (0%),344,10%,0,0
sierra-leone,585,15,35,1,205,0,345,0 (0%),345,6%,0,0
channel-islands,558,0,45,0,508,16,5,0 (0%),5,8%,"5,342",0
jamaica,534,5,9,0,181,10,344,0 (0%),344,2%,"9,178",157
tanzania,509,0,21,0,183,0,305,7 (2%),305,4%,0,0
nepal,487,30,3,0,49,0,435,1 (0%),435,1%,"117,465",34
south-sudan,481,191,4,0,4,0,473,0 (0%),473,1%,"3,356",0
congo-brazzaville,469,49,16,1,137,5,316,0 (0%),316,3%,0,0
réunion,449,2,1,0,411,0,37,2 (5%),37,0%,"17,200",0
taiwan,441,1,7,0,407,5,27,0 (0%),27,2%,"70,338",462
car,436,18,0,0,18,0,418,0 (0%),418,0%,"11,294",457
palestine,423,25,2,0,346,0,75,0 (0%),75,0%,"44,876",0
madagascar,405,34,2,0,131,0,272,1 (0%),272,0%,"5,670",0
ethiopia,399,10,5,0,123,1,271,0 (0%),271,1%,"69,519","3,759"
cabo-verde,356,7,3,0,95,10,258,0 (0%),258,1%,892,0
togo,354,14,12,0,118,8,224,0 (0%),224,3%,"14,767",571
isle-of-man,336,0,24,0,303,1,9,2 (22%),9,7%,"4,353",91
mauritius,332,0,10,0,322,0,0,0 (nan%),0,3%,"98,075","2,409"
vietnam,324,0,0,0,264,1,60,2 (3%),60,0%,"275,000",0
montenegro,324,0,9,0,314,2,1,2 (200%),1,3%,"10,167",0
rwanda,320,6,0,0,217,1,103,0 (0%),103,0%,"54,400","1,083"
nicaragua,279,25,17,0,199,0,63,0 (0%),63,6%,0,0
sao-tome-and-principe,251,0,8,0,4,0,239,0 (0%),239,3%,175,0
french-guiana,249,12,1,0,137,1,111,0 (0%),111,0%,0,0
liberia,240,2,23,0,131,3,86,0 (0%),86,10%,0,0
eswatini,220,3,2,0,112,15,106,0 (0%),106,1%,"4,994",834
myanmar,199,0,6,0,108,0,85,0 (0%),85,3%,"16,550",712
yemen,197,13,33,3,5,0,159,0 (0%),159,17%,120,0
martinique,192,0,14,0,91,0,87,0 (0%),87,7%,0,0
faroe-islands,187,0,0,0,187,0,0,0 (nan%),0,0%,"9,084",98
mauritania,173,32,5,1,7,0,161,0 (0%),161,3%,"2,583",0
mozambique,162,6,0,0,48,0,114,0 (0%),114,0%,"7,063",294
uganda,160,0,0,0,66,1,94,0 (0%),94,0%,"78,953","1,497"
guadeloupe,155,0,13,0,109,0,33,3 (9%),33,8%,"2,866",0
gibraltar,151,2,0,0,146,1,5,0 (0%),5,0%,"5,833",218
mongolia,141,1,0,0,28,2,113,27 (24%),113,0%,"12,153",403
brunei,141,0,1,0,136,0,4,2 (50%),4,1%,"18,010",292
benin,135,5,3,1,61,0,71,0 (0%),71,2%,"26,792",361
guyana,127,2,10,0,57,10,60,3 (5%),60,8%,"1,329",34
bermuda,125,0,9,0,80,0,36,2 (6%),36,7%,"5,719",0
cambodia,123,1,0,0,122,0,1,0 (0%),1,0%,"15,572",0
cayman-islands,121,10,1,0,55,0,65,0 (0%),65,1%,"7,959",383
trinidad-and-tobago,116,0,8,0,107,0,1,0 (0%),1,7%,"2,805",31
aruba,101,0,3,0,95,0,3,4 (133%),3,3%,"2,048",0
bahamas,97,0,11,0,43,0,43,1 (2%),43,11%,"1,826",0
monaco,97,0,4,0,90,0,3,1 (33%),3,4%,0,0
barbados,90,0,7,0,70,0,13,4 (31%),13,8%,"4,438",116
liechtenstein,82,0,1,0,55,0,26,0 (0%),26,1%,900,0
sint-maarten,77,0,15,0,54,0,8,7 (88%),8,19%,425,11
malawi,72,1,3,0,27,0,42,1 (2%),42,4%,"1,803",0
libya,71,2,3,0,35,0,33,0 (0%),33,4%,"4,351",718
angola,58,6,3,0,17,0,38,0 (0%),38,5%,"6,136",0
syria,58,0,3,0,36,0,19,0 (0%),19,5%,0,0
zimbabwe,51,3,4,0,18,0,29,0 (0%),29,8%,"28,019",0
macau,45,0,0,0,45,0,0,0 (nan%),0,0%,0,0
burundi,42,0,1,0,20,0,21,0 (0%),21,2%,284,0
saint-martin,40,0,3,0,33,0,4,1 (25%),4,8%,0,0
eritrea,39,0,0,0,39,0,0,0 (nan%),0,0%,0,0
comoros,34,0,1,0,8,0,25,0 (0%),25,3%,0,0
botswana,29,4,1,0,19,2,9,0 (0%),9,3%,"14,855",572
antigua-and-barbuda,25,0,3,0,19,0,3,1 (33%),3,12%,183,0
gambia,24,0,1,0,13,0,10,0 (0%),10,4%,"1,476",0
timor-leste,24,0,0,0,24,0,0,0 (nan%),0,0%,738,0
grenada,22,0,0,0,17,0,5,4 (80%),5,0%,"3,007",0
bhutan,21,0,0,0,6,1,15,0 (0%),15,0%,"14,527",233
laos,19,0,0,0,14,0,5,0 (0%),5,0%,"4,812",69
namibia,19,1,0,0,14,0,5,0 (0%),5,0%,"2,681",95
saint-lucia,18,0,0,0,18,0,0,0 (nan%),0,0%,786,0
belize,18,0,2,0,16,0,0,0 (nan%),0,11%,"1,363",0
st-vincent-grenadines,18,1,0,0,14,0,4,0 (0%),4,0%,175,0
new-caledonia,18,0,0,0,18,0,0,0 (nan%),0,0%,"5,454",0
fiji,18,0,0,0,15,0,3,0 (0%),3,0%,"1,300",0
dominica,16,0,0,0,16,0,0,0 (nan%),0,0%,433,0
curaçao,16,0,1,0,14,0,1,0 (0%),1,6%,485,0
saint-kitts-and-nevis,15,0,0,0,15,0,0,0 (nan%),0,0%,391,0
falkland-islands,13,0,0,0,13,0,0,0 (nan%),0,0%,426,0
turks-and-caicos,12,0,1,0,10,0,1,0 (0%),1,8%,109,0
vatican-city,12,0,0,0,2,0,10,0 (0%),10,0%,0,0
greenland,11,0,0,0,11,0,0,0 (nan%),0,0%,"1,767",0
montserrat,11,0,1,0,10,0,0,0 (nan%),0,9%,36,0
seychelles,11,0,0,0,11,0,0,0 (nan%),0,0%,0,0
suriname,11,0,1,0,9,0,1,0 (0%),1,9%,404,0
ms-zaandam,9,0,2,0,0,0,7,0 (0%),7,22%,0,0
british-virgin-islands,8,0,1,0,6,0,1,0 (0%),1,13%,167,0
papua-new-guinea,8,0,0,0,8,0,0,0 (nan%),0,0%,"2,402",0
st-barth,6,0,0,0,6,0,0,0 (nan%),0,0%,0,0
western-sahara,6,0,0,0,6,0,0,0 (nan%),0,0%,0,0
caribbean-netherlands,6,0,0,0,6,0,0,0 (nan%),0,0%,357,0
anguilla,3,0,0,0,3,0,0,0 (nan%),0,0%,0,0
lesotho,1,0,0,0,0,0,1,0 (0%),1,0%,0,0
saint-pierre-miquelon,1,0,0,0,1,0,0,0 (nan%),0,0%,0,0
