Country,Total confirmed,Total_confirmed_today,Total_deaths,Total_deaths_today,Total_Recoveries,Total_Recoveries_today,Active_confirmed,Critical,Mortality_close,Mortality_confirmed,Total_tests,Total_tests_today
hong-kong,"1,038",0,4,0,787,15,247,4 (2%),247,0%,"145,640",0
bolivia,"1,014",64,53,3,98,18,863,3 (0%),863,5%,"5,791",0
tunisia,975,8,40,1,279,0,656,18 (3%),656,4%,"21,477",396
cyprus,837,15,15,0,148,0,674,15 (2%),674,2%,"53,219","2,999"
latvia,836,18,13,0,267,0,556,4 (1%),556,2%,"51,561","2,326"
senegal,823,87,9,0,296,12,518,1 (0%),518,1%,466,0
albania,750,14,30,2,431,9,289,4 (1%),289,4%,"7,758",267
andorra,743,5,41,1,398,54,304,17 (6%),304,6%,"1,673",0
lebanon,717,7,24,0,145,0,548,44 (8%),548,3%,"30,879","1,512"
cruise-ship,712,0,13,0,645,0,54,4 (7%),54,2%,0,0
kyrgyzstan,708,13,8,0,416,21,284,13 (5%),284,1%,"45,627",0
costa-rica,705,8,6,0,306,19,393,8 (2%),393,1%,"12,729",59
honduras,702,41,64,3,79,0,559,10 (2%),559,9%,"3,643",0
niger,701,5,29,0,385,35,287,0 (0%),287,4%,"5,013",0
burkina-faso,638,6,42,0,476,23,120,0 (0%),120,7%,0,0
uruguay,620,14,15,0,386,11,219,11 (5%),219,2%,"17,505",442
sri-lanka,619,31,7,0,134,8,478,2 (0%),478,1%,"17,715","2,475"
san-marino,553,15,41,0,64,0,448,5 (1%),448,7%,"2,170",88
guatemala,530,30,15,0,49,0,466,5 (1%),466,3%,"7,200",0
channel-islands,530,5,36,1,352,0,142,0 (0%),142,7%,"5,342",0
somalia,528,48,28,2,19,9,481,2 (0%),481,5%,0,0
georgia,511,14,6,0,168,12,337,6 (2%),337,1%,"11,504",0
kosovo,510,0,12,0,93,0,405,0 (0%),405,2%,0,0
congo-kinshasa,471,12,30,2,56,6,385,0 (0%),385,6%,0,0
mayotte,460,59,4,0,235,91,221,4 (2%),221,1%,"2,700",200
malta,458,8,4,0,303,17,151,1 (1%),151,1%,"30,528","1,072"
jordan,449,2,7,0,342,5,100,5 (5%),100,2%,"63,737",0
taiwan,429,0,6,0,290,9,133,0 (0%),133,1%,"60,956",497
mali,424,16,24,1,122,9,278,0 (0%),278,6%,"2,172",0
réunion,418,1,0,0,300,0,118,2 (2%),118,0%,0,0
kenya,374,11,14,0,124,10,236,2 (1%),236,4%,"17,992",0
jamaica,364,14,7,0,29,1,328,3 (1%),328,2%,"3,621",359
el-salvador,345,22,8,0,97,8,240,4 (2%),240,2%,"21,364","1,255"
west-bank-and-gaza,342,0,2,0,83,0,257,0 (0%),257,1%,0,0
palestine,342,0,2,0,83,0,257,0 (0%),257,1%,"27,000",0
mauritius,334,2,10,1,302,3,22,3 (14%),22,3%,"14,445",0
venezuela,329,4,10,0,142,5,177,3 (2%),177,3%,"440,966","17,374"
montenegro,321,0,7,0,189,36,125,7 (6%),125,2%,"5,085",0
sudan,318,43,25,3,31,10,262,0 (0%),262,8%,0,0
equatorial-guinea,315,57,1,0,9,0,305,0 (0%),305,0%,854,0
isle-of-man,309,1,21,1,252,4,36,22 (61%),36,7%,"2,986",83
tanzania,299,0,10,0,48,0,241,7 (3%),241,3%,0,0
vietnam,270,0,0,0,225,0,45,8 (18%),45,0%,"212,965",0
maldives,250,24,0,0,17,0,233,2 (1%),233,0%,"5,296",0
gabon,238,27,3,0,53,10,182,1 (1%),182,1%,724,0
paraguay,230,2,9,0,95,2,126,1 (1%),126,4%,"8,444",814
rwanda,212,5,0,0,95,2,117,0 (0%),117,0%,"8,464","1,505"
congo-brazzaville,207,7,8,2,19,0,180,0 (0%),180,4%,0,0
faroe-islands,187,0,0,0,178,0,9,0 (0%),9,0%,"6,588",0
martinique,175,0,14,0,77,0,84,7 (8%),84,8%,0,0
guadeloupe,149,0,12,0,82,0,55,11 (20%),55,8%,0,0
myanmar,149,3,5,0,16,0,128,0 (0%),128,3%,"7,215",228
burma,149,3,5,0,16,0,128,0 (0%),128,3%,0,0
liberia,141,17,16,4,45,20,80,0 (0%),80,11%,0,0
gibraltar,141,0,0,0,131,0,10,0 (0%),10,0%,"2,198",0
brunei,138,0,1,0,124,1,13,2 (15%),13,1%,"13,149",168
madagascar,128,4,0,0,75,4,53,1 (2%),53,0%,"2,357",0
ethiopia,126,2,3,0,50,0,73,0 (0%),73,2%,"15,668","1,080"
french-guiana,125,14,1,0,93,6,31,0 (0%),31,1%,0,0
cambodia,122,0,0,0,119,2,3,1 (33%),3,0%,"11,576","5,808"
trinidad-and-tobago,116,1,8,0,59,5,49,0 (0%),49,7%,"1,532",18
cabo-verde,114,5,1,0,2,1,111,0 (0%),111,1%,791,0
bermuda,110,1,6,1,44,5,60,10 (17%),60,5%,"1,682",509
sierra-leone,104,11,4,0,12,2,88,0 (0%),88,4%,0,0
aruba,100,0,2,0,73,0,25,4 (16%),25,2%,"1,626",4
togo,99,1,6,0,63,1,30,0 (0%),30,6%,"6,234",283
zambia,95,7,3,0,42,0,50,1 (2%),50,3%,"5,284","2,698"
monaco,95,1,4,0,42,0,49,1 (2%),49,4%,0,0
liechtenstein,82,0,1,0,55,0,26,0 (0%),26,1%,900,0
bahamas,80,0,11,0,22,0,47,1 (2%),47,14%,0,0
barbados,80,1,6,0,39,0,35,4 (11%),35,8%,"1,751",88
uganda,79,0,0,0,47,1,32,0 (0%),32,0%,"22,318","1,989"
haiti,76,2,6,0,8,1,62,0 (0%),62,8%,776,7
mozambique,76,0,0,0,12,0,64,0 (0%),64,0%,"1,644",0
sint-maarten,75,1,13,0,33,0,29,7 (24%),29,17%,302,36
guyana,74,0,8,0,15,3,51,5 (10%),51,11%,464,22
guinea-bissau,73,20,1,0,18,15,54,0 (0%),54,1%,"1,500",0
eswatini,71,6,1,0,10,0,60,0 (0%),60,1%,714,0
cayman-islands,70,0,1,0,8,0,61,3 (5%),61,1%,940,0
benin,64,0,1,0,33,0,30,0 (0%),30,2%,0,0
libya,61,0,2,0,18,0,41,0 (0%),41,3%,"1,623",0
nepal,54,2,0,0,16,0,38,0 (0%),38,0%,"54,826","3,459"
chad,52,6,2,2,19,4,31,0 (0%),31,4%,0,0
car,50,31,0,0,10,0,40,0 (0%),40,0%,0,0
macau,45,0,0,0,32,1,13,1 (8%),13,0%,0,0
syria,43,0,3,0,19,5,21,0 (0%),21,7%,0,0
eritrea,39,0,0,0,13,0,26,0 (0%),26,0%,0,0
mongolia,38,0,0,0,10,1,28,0 (0%),28,0%,"7,292",0
saint-martin,38,0,3,0,24,0,11,3 (27%),11,8%,0,0
malawi,36,2,3,0,4,0,29,1 (3%),29,8%,617,0
south-sudan,34,28,0,0,0,0,34,0 (0%),34,0%,0,0
zimbabwe,32,1,4,0,5,0,23,0 (0%),23,13%,"6,834",439
angola,27,1,2,0,6,0,19,0 (0%),19,7%,0,0
timor-leste,24,0,0,0,2,0,22,0 (0%),22,0%,322,0
antigua-and-barbuda,24,0,3,0,11,0,10,1 (10%),10,13%,113,0
botswana,23,1,1,0,0,0,22,0 (0%),22,4%,"6,016",993
laos,19,0,0,0,7,0,12,0 (0%),12,0%,"1,796",61
new-caledonia,18,0,0,0,17,0,1,1 (100%),1,0%,"3,952",0
fiji,18,0,0,0,12,0,6,0 (0%),6,0%,"1,007",0
grenada,18,0,0,0,7,0,11,4 (36%),11,0%,175,0
belize,18,0,2,0,6,1,10,1 (10%),10,11%,936,120
namibia,16,0,0,0,8,0,8,0 (0%),8,0%,704,29
curaçao,16,0,1,0,11,0,4,0 (0%),4,6%,304,0
dominica,16,0,0,0,13,0,3,0 (0%),3,0%,383,0
saint-lucia,15,0,0,0,15,0,0,0 (nan%),0,0%,446,0
st-vincent-grenadines,15,1,0,0,5,0,10,0 (0%),10,0%,108,0
saint-kitts-and-nevis,15,0,0,0,2,0,13,0 (0%),13,0%,260,0
falkland-islands,13,0,0,0,11,0,2,0 (0%),2,0%,353,0
nicaragua,13,0,3,0,7,0,3,0 (0%),3,23%,0,0
turks-and-caicos,12,1,1,0,5,1,6,0 (0%),6,8%,83,0
burundi,11,0,1,0,4,0,6,0 (0%),6,9%,284,0
seychelles,11,0,0,0,6,0,5,0 (0%),5,0%,0,0
montserrat,11,0,1,0,2,0,8,1 (13%),8,9%,36,0
greenland,11,0,0,0,11,0,0,0 (nan%),0,0%,"1,200",0
suriname,10,0,1,0,7,0,2,0 (0%),2,10%,404,0
gambia,10,0,1,0,8,0,1,0 (0%),1,10%,401,0
vatican-city,10,1,0,0,2,0,8,0 (0%),8,0%,0,0
ms-zaandam,9,0,2,0,0,0,7,0 (0%),7,22%,0,0
papua-new-guinea,8,0,0,0,0,0,8,0 (0%),8,0%,604,0
sao-tome-and-principe,8,4,0,0,4,4,4,0 (0%),4,0%,19,0
bhutan,7,0,0,0,4,0,3,0 (0%),3,0%,"9,829",38
mauritania,7,0,1,0,6,0,0,0 (nan%),0,14%,"1,032",0
british-virgin-islands,6,0,1,0,3,0,2,0 (0%),2,17%,0,0
western-sahara,6,0,0,0,5,0,1,0 (0%),1,0%,0,0
st-barth,6,0,0,0,6,0,0,0 (nan%),0,0%,0,0
caribbean-netherlands,5,0,0,0,0,0,5,0 (0%),5,0%,110,0
anguilla,3,0,0,0,3,2,0,0 (nan%),0,0%,0,0
saint-pierre-miquelon,1,0,0,0,0,0,1,0 (0%),1,0%,0,0
yemen,1,0,0,0,1,0,0,0 (nan%),0,0%,120,0
