Country,Total confirmed,Total_confirmed_today,Total_deaths,Total_deaths_today,Total_Recoveries,Total_Recoveries_today,Active_confirmed,Critical,Mortality_close,Mortality_confirmed,Total_tests,Total_tests_today
south-korea,"11,110",32,263,0,"10,066",128,781,15 (2%),781,2%,"776,433","10,859"
serbia,"10,833",100,235,1,"5,067",163,"5,531",13 (0%),"5,531",2%,"196,881","6,198"
panama,"9,977",110,287,6,"6,194",0,"3,496",72 (2%),"3,496",3%,"52,641",826
argentina,"9,283",474,403,10,"2,933",61,"5,947",154 (3%),"5,947",4%,"112,370","3,736"
czechia,"8,721",74,304,2,"5,830",104,"2,587",36 (1%),"2,587",3%,"372,341","8,378"
norway,"8,281",14,234,1,32,0,"8,015",17 (0%),"8,015",3%,"223,045","3,061"
afghanistan,"8,145",492,187,9,930,80,"7,028",19 (0%),"7,028",2%,"25,700","1,003"
bahrain,"7,888",356,12,0,"3,568",616,"4,308",9 (0%),"4,308",0%,"255,633","6,222"
algeria,"7,542",165,568,7,"3,968",222,"3,006",22 (1%),"3,006",8%,0,0
morocco,"7,133",110,194,1,"4,098",197,"2,841",1 (0%),"2,841",3%,"104,915","4,548"
australia,"7,079",11,100,0,"6,444",31,535,9 (2%),535,1%,"1,111,567","25,697"
malaysia,"7,009",31,114,0,"5,706",60,"1,189",11 (1%),"1,189",2%,"471,318","9,061"
kazakhstan,"6,969",218,35,0,"3,734",136,"3,200",31 (1%),"3,200",1%,"571,547","18,485"
nigeria,"6,677",276,200,8,"1,840",106,"4,637",7 (0%),"4,637",3%,"38,231","1,332"
moldova,"6,553",213,228,7,"2,953",445,"3,372",251 (7%),"3,372",3%,"40,565","20,118"
finland,"6,443",44,304,3,"4,800",0,"1,339",20 (1%),"1,339",5%,"156,200","3,900"
ghana,"6,096",361,31,2,"1,773",19,"4,292",5 (0%),"4,292",1%,"180,567","7,471"
oman,"6,043",372,30,3,"1,661",87,"4,352",31 (1%),"4,352",1%,"72,000","11,000"
armenia,"5,271",230,67,3,"2,419",255,"2,785",10 (0%),"2,785",1%,"44,071","1,030"
bolivia,"4,481",218,189,15,533,30,"3,759",3 (0%),"3,759",4%,"14,803",0
luxembourg,"3,971",13,109,0,"3,728",10,134,6 (4%),134,3%,"64,018","1,007"
cameroon,"3,733",204,146,6,"1,595",28,"1,992",28 (1%),"1,992",4%,0,0
iraq,"3,724",113,134,3,"2,438",72,"1,152",0 (0%),"1,152",4%,"149,701",0
azerbaijan,"3,631",113,43,2,"2,253",55,"1,335",46 (3%),"1,335",1%,"245,609","5,389"
hungary,"3,598",42,470,3,"1,454",42,"1,674",29 (2%),"1,674",13%,"142,729","4,032"
thailand,"3,034",1,56,0,"2,888",31,90,61 (68%),90,2%,"328,073","42,065"
honduras,"2,955",157,147,1,349,9,"2,459",13 (1%),"2,459",5%,"10,775",0
uzbekistan,"2,939",84,13,0,"2,372",34,554,6 (1%),554,0%,"460,000",0
guinea,"2,863",67,18,2,"1,525",262,"1,320",18 (1%),"1,320",1%,"10,304",0
greece,"2,850",10,166,1,"1,374",0,"1,310",22 (2%),"1,310",6%,"139,445","3,444"
sudan,"2,728",137,111,6,286,39,"2,331",0 (0%),"2,331",4%,281,281
senegal,"2,714",97,30,0,"1,186",53,"1,498",6 (0%),"1,498",1%,"24,599",0
bosnia-and-herzegovina,"2,338",17,136,2,"1,557",35,645,4 (1%),645,6%,"55,624","1,636"
bulgaria,"2,292",33,116,4,684,38,"1,492",33 (2%),"1,492",5%,"68,243","1,433"
croatia,"2,234",2,96,0,"1,978",11,160,8 (5%),160,4%,"57,021","1,221"
ivory-coast,"2,231",78,29,1,"1,083",33,"1,119",0 (0%),"1,119",1%,"19,174",566
tajikistan,"2,140",204,41,0,641,0,"1,458",0 (0%),"1,458",2%,0,0
guatemala,"2,133",132,43,5,155,16,"1,935",5 (0%),"1,935",2%,"20,820",0
cuba,"1,900",13,79,0,"1,573",35,248,8 (3%),248,4%,"87,288","1,732"
north-macedonia,"1,858",19,110,4,"1,367",16,381,21 (6%),381,6%,"22,767",512
djibouti,"1,828",210,9,2,"1,052",19,767,0 (0%),767,0%,"20,056","1,123"
iceland,"1,803",1,10,0,"1,789",0,4,0 (0%),4,1%,"57,628",441
estonia,"1,794",3,64,0,956,18,774,2 (0%),774,4%,"72,464","2,276"
congo-kinshasa,"1,731",102,61,0,302,12,"1,368",0 (0%),"1,368",4%,0,0
lithuania,"1,577",15,60,0,"1,049",24,468,17 (4%),468,4%,"245,580","7,980"
somalia,"1,573",71,61,2,188,10,"1,324",2 (0%),"1,324",4%,0,0
el-salvador,"1,571",73,31,1,531,29,"1,009",27 (3%),"1,009",2%,"62,838","2,497"
gabon,"1,567",65,12,0,365,47,"1,190",9 (1%),"1,190",1%,"7,966",0
new-zealand,"1,503",4,21,0,"1,442",9,40,2 (5%),40,1%,"233,843","3,125"
slovakia,"1,496",1,28,0,"1,231",39,237,3 (1%),237,2%,"148,845","3,371"
mayotte,"1,475",105,19,1,894,267,562,11 (2%),562,1%,"5,200",0
slovenia,"1,468",1,105,1,"1,340",2,23,4 (17%),23,7%,"73,319","2,349"
kyrgyzstan,"1,270",27,14,0,910,12,346,5 (1%),346,1%,"94,441","34,951"
maldives,"1,186",43,4,0,91,0,"1,091",9 (1%),"1,091",0%,"11,775",0
guinea-bissau,"1,089",51,6,0,42,0,"1,041",0 (0%),"1,041",1%,"1,500",0
hong-kong,"1,056",0,4,0,"1,025",0,27,1 (4%),27,0%,"168,291",0
tunisia,"1,044",1,47,1,826,7,171,3 (2%),171,5%,"41,620",0
kenya,"1,029",66,50,0,366,8,613,1 (0%),613,5%,"49,405","2,621"
sri-lanka,"1,028",5,9,0,584,15,435,1 (0%),435,1%,"46,413","1,062"
latvia,"1,016",4,21,0,694,0,301,3 (1%),301,2%,"92,751","1,783"
kosovo,989,34,29,0,769,78,191,0 (0%),191,3%,0,0
albania,964,15,31,0,758,16,175,1 (1%),175,3%,"12,555",186
lebanon,961,7,26,0,251,0,684,4 (1%),684,3%,"65,363","1,643"
mali,931,30,55,2,543,14,333,0 (0%),333,6%,"3,483",0
cyprus,922,4,17,0,516,1,389,10 (3%),389,2%,"90,718","3,169"
niger,920,6,58,3,738,4,124,0 (0%),124,6%,"5,909",0
costa-rica,897,15,10,0,582,5,305,5 (2%),305,1%,"21,299",558
equatorial-guinea,890,65,7,0,22,0,861,0 (0%),861,1%,854,0
paraguay,833,4,11,0,242,12,580,0 (0%),580,1%,"21,542",421
zambia,832,60,7,0,197,5,628,1 (0%),628,1%,"19,014",495
venezuela,824,206,10,0,262,9,552,1 (0%),552,1%,"616,562","35,480"
burkina-faso,809,13,52,1,661,9,96,0 (0%),96,6%,0,0
andorra,762,1,51,0,639,11,72,3 (4%),72,7%,"3,750",0
uruguay,746,8,20,0,588,9,138,4 (3%),138,3%,"35,630",836
georgia,713,6,12,0,475,19,226,6 (3%),226,2%,"40,711",0
cruise-ship,712,0,13,0,651,0,48,4 (8%),48,2%,0,0
jordan,672,23,9,0,446,29,217,5 (2%),217,1%,"148,482","4,126"
san-marino,656,1,41,0,220,9,395,1 (0%),395,6%,"3,700",90
haiti,596,63,22,1,21,0,553,0 (0%),553,4%,"2,270",150
malta,584,15,6,0,465,5,113,1 (1%),113,1%,"54,866","1,670"
sierra-leone,570,36,34,1,205,38,331,0 (0%),331,6%,0,0
chad,565,20,57,1,177,38,331,0 (0%),331,10%,0,0
channel-islands,558,3,45,1,492,13,21,0 (0%),21,8%,"5,342",0
jamaica,520,0,9,0,145,18,366,0 (0%),366,2%,"8,828",313
tanzania,509,0,21,0,183,0,305,7 (2%),305,4%,0,0
réunion,447,1,1,1,411,57,35,2 (6%),35,0%,"17,200",0
taiwan,440,0,7,0,401,3,32,0 (0%),32,2%,"69,395",0
nepal,427,25,2,0,45,8,380,1 (0%),380,0%,"110,566","3,313"
congo-brazzaville,420,8,15,0,132,22,273,0 (0%),273,4%,0,0
palestine,398,7,2,0,346,0,50,0 (0%),50,1%,"44,876",0
ethiopia,389,24,5,0,122,2,262,0 (0%),262,1%,"65,760","3,460"
madagascar,371,45,2,0,131,12,238,0 (0%),238,1%,"5,670",0
car,366,39,0,0,18,5,348,0 (0%),348,0%,"3,498",0
cabo-verde,349,14,3,0,85,0,261,0 (0%),261,1%,892,0
togo,340,2,12,0,110,3,218,0 (0%),218,4%,"14,196",371
isle-of-man,336,1,24,0,302,2,10,4 (40%),10,7%,"4,262",28
mauritius,332,0,10,0,322,0,0,0 (nan%),0,3%,"92,764","2,950"
montenegro,324,0,9,0,312,1,3,2 (67%),3,3%,"10,167",0
vietnam,324,0,0,0,263,0,61,2 (3%),61,0%,"275,000",0
rwanda,314,6,0,0,216,7,98,0 (0%),98,0%,"53,317",982
south-sudan,290,0,4,0,4,0,282,0 (0%),282,1%,"3,356",0
uganda,264,4,0,0,65,2,199,0 (0%),199,0%,"77,456","2,228"
nicaragua,254,229,17,9,199,192,38,0 (0%),38,7%,0,0
sao-tome-and-principe,251,5,8,1,4,0,239,0 (0%),239,3%,175,0
liberia,238,5,23,0,128,3,87,0 (0%),87,10%,0,0
french-guiana,237,27,1,0,136,5,100,0 (0%),100,0%,0,0
eswatini,217,9,2,0,97,10,118,0 (0%),118,1%,"4,160",0
myanmar,199,6,6,0,108,4,85,0 (0%),85,3%,"15,838",701
martinique,192,0,14,0,91,0,87,0 (0%),87,7%,0,0
faroe-islands,187,0,0,0,187,0,0,0 (nan%),0,0%,"8,931",68
yemen,184,17,30,2,5,0,149,0 (0%),149,16%,120,0
mozambique,156,10,0,0,48,4,108,0 (0%),108,0%,"6,769",232
guadeloupe,155,0,13,0,109,0,33,3 (9%),33,8%,"2,866",0
gibraltar,149,2,0,0,145,0,4,0 (0%),4,0%,"5,615",428
brunei,141,0,1,0,136,0,4,2 (50%),4,1%,"17,636",222
mauritania,141,10,4,0,7,0,130,0 (0%),130,3%,"2,583",0
mongolia,140,0,0,0,26,2,114,2 (2%),114,0%,"11,367",367
benin,130,0,2,0,83,0,45,0 (0%),45,2%,"25,471",0
bermuda,125,0,9,0,78,1,38,2 (5%),38,7%,"5,705",156
guyana,125,1,10,0,46,2,69,3 (4%),69,8%,"1,269",105
cambodia,122,0,0,0,122,0,0,0 (nan%),0,0%,"15,447",205
trinidad-and-tobago,116,0,8,0,107,0,1,0 (0%),1,7%,"2,727",45
cayman-islands,111,17,1,0,55,0,55,0 (0%),55,1%,"7,082","1,182"
aruba,101,0,3,0,93,0,5,4 (80%),5,3%,"2,021",36
monaco,97,0,4,0,87,0,6,1 (17%),6,4%,0,0
bahamas,97,1,11,0,43,0,43,1 (2%),43,11%,"1,826",0
barbados,90,2,7,0,70,2,13,4 (31%),13,8%,"4,322",318
liechtenstein,82,0,1,0,55,0,26,0 (0%),26,1%,900,0
sint-maarten,77,0,15,0,54,0,8,7 (88%),8,19%,414,0
malawi,71,1,3,0,27,0,41,1 (2%),41,4%,"1,803",0
libya,69,1,3,0,35,0,31,0 (0%),31,4%,"3,633",0
syria,58,0,3,0,36,0,19,0 (0%),19,5%,0,0
angola,52,2,3,0,17,0,32,0 (0%),32,6%,"6,136",0
zimbabwe,48,2,4,0,18,0,26,0 (0%),26,8%,"28,019",0
macau,45,0,0,0,45,1,0,0 (nan%),0,0%,0,0
burundi,42,0,1,0,20,0,21,0 (0%),21,2%,284,0
saint-martin,40,1,3,0,33,3,4,1 (25%),4,8%,0,0
eritrea,39,0,0,0,39,0,0,0 (nan%),0,0%,0,0
comoros,34,23,1,0,8,5,25,0 (0%),25,3%,0,0
botswana,25,0,1,0,17,0,7,0 (0%),7,4%,"13,294",0
antigua-and-barbuda,25,0,3,0,19,0,3,1 (33%),3,12%,183,0
timor-leste,24,0,0,0,24,0,0,0 (nan%),0,0%,738,0
gambia,24,0,1,0,13,0,10,0 (0%),10,4%,"1,476",0
grenada,22,0,0,0,14,0,8,4 (50%),8,0%,"2,419",0
bhutan,21,0,0,0,5,0,16,0 (0%),16,0%,"14,223",261
laos,19,0,0,0,14,0,5,0 (0%),5,0%,"4,653",88
fiji,18,0,0,0,15,0,3,0 (0%),3,0%,"1,300",0
new-caledonia,18,0,0,0,18,0,0,0 (nan%),0,0%,"5,454",0
belize,18,0,2,0,16,0,0,0 (nan%),0,11%,"1,043",0
saint-lucia,18,0,0,0,18,0,0,0 (nan%),0,0%,786,0
st-vincent-grenadines,17,0,0,0,14,0,3,0 (0%),3,0%,155,0
dominica,16,0,0,0,16,0,0,0 (nan%),0,0%,433,0
namibia,16,0,0,0,13,0,3,0 (0%),3,0%,"2,074",0
curaçao,16,0,1,0,14,0,1,0 (0%),1,6%,485,96
saint-kitts-and-nevis,15,0,0,0,15,1,0,0 (nan%),0,0%,391,64
falkland-islands,13,0,0,0,13,0,0,0 (nan%),0,0%,426,24
vatican-city,12,0,0,0,2,0,10,0 (0%),10,0%,0,0
turks-and-caicos,12,0,1,0,10,0,1,0 (0%),1,8%,109,0
seychelles,11,0,0,0,11,0,0,0 (nan%),0,0%,0,0
suriname,11,0,1,0,9,0,1,0 (0%),1,9%,404,0
greenland,11,0,0,0,11,0,0,0 (nan%),0,0%,"1,767",46
montserrat,11,0,1,0,10,0,0,0 (nan%),0,9%,36,0
ms-zaandam,9,0,2,0,0,0,7,0 (0%),7,22%,0,0
papua-new-guinea,8,0,0,0,8,0,0,0 (nan%),0,0%,"2,402",0
british-virgin-islands,8,0,1,0,6,0,1,0 (0%),1,13%,167,0
western-sahara,6,0,0,0,6,0,0,0 (nan%),0,0%,0,0
caribbean-netherlands,6,0,0,0,6,0,0,0 (nan%),0,0%,357,0
st-barth,6,0,0,0,6,0,0,0 (nan%),0,0%,0,0
anguilla,3,0,0,0,3,0,0,0 (nan%),0,0%,0,0
lesotho,1,0,0,0,0,0,1,0 (0%),1,0%,0,0
saint-pierre-miquelon,1,0,0,0,1,0,0,0 (nan%),0,0%,0,0
