Country,Total confirmed,Total_confirmed_today,Total_deaths,Total_deaths_today,Total_Recoveries,Total_Recoveries_today,Active_confirmed,Critical,Mortality_close,Mortality_confirmed,Total_tests,Total_tests_today
afghanistan,"1,026",30,33,0,131,0,862,7 (1%),862,3%,"6,422",0
hong-kong,"1,026",2,4,0,602,34,420,8 (2%),420,0%,"131,786",0
cameroon,"1,017",0,42,20,305,128,670,33 (5%),670,4%,0,0
bulgaria,915,21,43,1,167,6,705,36 (5%),705,5%,"26,417",0
tunisia,879,13,38,1,43,0,798,33 (4%),798,4%,"16,098","1,458"
ivory-coast,847,46,9,1,260,21,578,0 (0%),578,1%,0,0
djibouti,846,114,2,0,102,26,742,0 (0%),742,0%,"8,144",658
cyprus,767,6,12,0,81,2,674,15 (2%),674,2%,"34,087","1,803"
latvia,739,12,5,0,88,0,646,5 (1%),646,1%,"36,668",787
andorra,713,9,36,1,235,30,442,17 (4%),442,5%,"1,673",0
cruise-ship,712,0,13,0,644,0,55,7 (13%),55,2%,0,0
lebanon,673,1,21,0,102,3,550,27 (5%),550,3%,"20,929",704
costa-rica,660,5,5,1,112,15,543,10 (2%),543,1%,"10,417",279
niger,648,9,20,1,117,4,511,0 (0%),511,3%,"4,715",0
nigeria,627,85,21,2,170,4,436,2 (0%),436,3%,"7,153",0
albania,584,22,26,0,327,13,231,5 (2%),231,4%,"5,775",233
guinea,579,61,5,2,87,22,487,0 (0%),487,1%,0,0
burkina-faso,576,11,36,0,338,17,202,0 (0%),202,6%,0,0
kyrgyzstan,568,14,7,2,201,68,360,5 (1%),360,1%,"26,147",0
bolivia,564,44,33,1,31,0,500,3 (1%),500,6%,"3,569",0
uruguay,528,11,10,0,298,0,220,13 (6%),220,2%,"13,207",0
kosovo,510,0,12,0,93,0,405,0 (0%),405,2%,0,0
channel-islands,488,4,21,0,73,0,394,0 (0%),394,4%,"3,320",0
honduras,477,5,46,0,25,10,406,10 (2%),406,10%,"2,535",0
san-marino,461,6,39,0,60,0,362,4 (1%),362,8%,"1,711",106
west-bank-and-gaza,449,12,3,0,71,0,375,0 (0%),375,1%,0,0
palestine,449,12,3,0,71,0,375,0 (0%),375,1%,"17,329",0
malta,427,1,3,0,118,19,306,2 (1%),306,1%,"23,253",0
taiwan,422,2,6,0,203,14,213,0 (0%),213,1%,"53,632",627
jordan,417,4,7,0,276,7,134,5 (4%),134,2%,"29,000","8,500"
réunion,408,1,0,0,237,0,171,4 (2%),171,0%,0,0
georgia,399,5,4,0,93,0,302,6 (2%),302,1%,"5,027",0
senegal,367,17,3,0,220,9,144,1 (1%),144,1%,0,0
mauritius,328,3,9,0,208,28,111,3 (3%),111,3%,"9,755",0
congo-kinshasa,327,20,25,0,26,0,276,0 (0%),276,8%,0,0
montenegro,311,3,5,0,55,0,251,7 (3%),251,2%,"3,874",0
isle-of-man,298,1,6,0,193,13,99,10 (10%),99,2%,"2,465",51
sri-lanka,295,24,7,0,97,1,191,1 (1%),191,2%,"6,463",0
guatemala,289,32,7,0,21,0,261,3 (1%),261,2%,"7,200",0
mayotte,271,17,4,0,117,0,150,5 (3%),150,1%,"1,850",50
kenya,270,8,14,2,67,7,189,2 (1%),189,5%,"13,239","2,455"
vietnam,268,0,0,0,202,1,66,8 (12%),66,0%,"206,253",0
venezuela,256,29,9,0,117,0,130,4 (3%),130,4%,"299,714",0
mali,224,8,14,1,42,1,168,0 (0%),168,6%,0,0
el-salvador,218,17,7,0,46,2,165,2 (1%),165,3%,"12,210","1,050"
paraguay,208,2,8,0,46,5,154,1 (1%),154,4%,"4,950",0
jamaica,196,23,5,0,27,0,164,0 (0%),164,3%,"1,809",204
faroe-islands,185,1,0,0,176,3,9,0 (0%),9,0%,"6,021",40
tanzania,170,23,7,2,11,0,152,4 (3%),152,4%,0,0
somalia,164,29,7,0,3,1,154,2 (1%),154,4%,0,0
martinique,163,5,12,4,73,0,78,11 (14%),78,7%,0,0
guadeloupe,148,0,8,0,73,0,67,13 (19%),67,5%,0,0
rwanda,147,3,0,0,76,7,71,0 (0%),71,0%,"6,959",722
congo-brazzaville,143,0,6,0,11,0,126,0 (0%),126,4%,0,0
brunei,138,1,1,0,115,2,22,2 (9%),22,1%,"11,472",218
gibraltar,132,0,0,0,120,9,12,1 (8%),12,0%,"1,912",53
cambodia,122,0,0,0,105,2,17,1 (6%),17,0%,"5,768",0
madagascar,121,1,0,0,39,4,82,1 (1%),82,0%,"2,357",0
trinidad-and-tobago,114,0,8,0,21,0,85,0 (0%),85,7%,"1,335",15
myanmar,111,13,5,0,7,2,99,0 (0%),99,5%,"4,605",540
ethiopia,111,3,3,0,16,0,92,1 (1%),92,3%,"7,953",396
burma,111,13,5,0,7,2,99,0 (0%),99,5%,0,0
gabon,109,1,1,0,7,0,101,0 (0%),101,1%,572,0
aruba,97,1,2,0,49,5,46,4 (9%),46,2%,"1,442",84
french-guiana,97,1,0,0,69,5,28,2 (7%),28,0%,0,0
monaco,94,0,3,0,22,0,69,3 (4%),69,3%,0,0
sudan,92,26,12,2,8,2,72,0 (0%),72,13%,0,0
liberia,91,15,8,1,7,0,76,0 (0%),76,9%,0,0
bermuda,86,3,5,0,35,0,46,10 (22%),46,6%,638,86
togo,84,0,5,0,52,3,27,0 (0%),27,6%,"4,295",104
liechtenstein,81,2,1,0,55,0,25,0 (0%),25,1%,900,0
equatorial-guinea,79,0,0,0,4,0,75,0 (0%),75,0%,854,0
barbados,75,0,5,0,17,0,53,4 (8%),53,7%,"1,000",0
sint-maarten,67,3,10,1,12,0,45,6 (13%),45,15%,163,0
guyana,65,2,7,1,9,0,49,4 (8%),49,11%,322,39
cabo-verde,61,3,1,0,1,0,59,0 (0%),59,2%,0,0
cayman-islands,61,0,1,0,7,0,53,3 (6%),53,2%,702,0
zambia,61,4,3,1,33,0,25,1 (4%),25,5%,"2,586",395
bahamas,60,5,9,0,11,1,40,1 (3%),40,15%,0,0
uganda,55,0,0,0,28,6,27,0 (0%),27,0%,"11,101",0
maldives,52,17,0,0,16,0,36,0 (0%),36,0%,"3,714",0
libya,51,2,1,0,11,0,39,0 (0%),39,2%,725,18
guinea-bissau,50,4,0,0,3,3,47,0 (0%),47,0%,"1,500",0
haiti,47,3,3,0,0,0,44,0 (0%),44,6%,498,0
macau,45,0,0,0,17,1,28,1 (4%),28,0%,0,0
mozambique,39,4,0,0,8,4,31,0 (0%),31,0%,"1,037",85
syria,39,1,3,1,5,0,31,0 (0%),31,8%,0,0
eritrea,39,0,0,0,3,0,36,0 (0%),36,0%,0,0
saint-martin,37,0,2,0,19,0,16,5 (31%),16,5%,0,0
benin,35,0,1,0,18,0,16,0 (0%),16,3%,0,0
sierra-leone,35,5,0,0,6,6,29,0 (0%),29,0%,0,0
mongolia,33,1,0,0,7,0,26,0 (0%),26,0%,"1,554",0
chad,33,0,0,0,8,0,25,0 (0%),25,0%,0,0
nepal,31,0,0,0,4,1,27,0 (0%),27,0%,"29,567","13,767"
zimbabwe,25,0,3,0,2,0,20,0 (0%),20,12%,"2,626",0
angola,24,0,2,0,6,0,16,0 (0%),16,8%,0,0
antigua-and-barbuda,23,0,3,0,3,0,17,1 (6%),17,13%,73,0
eswatini,22,0,1,0,8,0,13,0 (0%),13,5%,714,0
timor-leste,22,3,0,0,1,0,21,0 (0%),21,0%,0,0
botswana,20,5,1,0,0,0,19,0 (0%),19,5%,"4,432",830
laos,19,0,0,0,2,0,17,0 (0%),17,0%,"1,333",15
belize,18,0,2,0,2,2,14,1 (7%),14,11%,651,0
fiji,18,1,0,0,3,3,15,0 (0%),15,0%,0,0
new-caledonia,18,0,0,0,15,1,3,1 (33%),3,0%,"3,399",0
malawi,17,0,2,0,3,0,12,1 (8%),12,12%,429,12
namibia,16,0,0,0,6,0,10,0 (0%),10,0%,524,25
dominica,16,0,0,0,8,0,8,0 (0%),8,0%,345,0
saint-lucia,15,0,0,0,11,0,4,0 (0%),4,0%,344,0
grenada,14,0,0,0,6,0,8,4 (50%),8,0%,92,0
curaçao,14,0,1,0,11,0,2,0 (0%),2,7%,286,0
car,12,0,0,0,4,0,8,0 (0%),8,0%,0,0
st-vincent-grenadines,12,0,0,0,1,0,11,0 (0%),11,0%,87,0
montserrat,11,0,0,0,2,0,9,1 (11%),9,0%,36,0
falkland-islands,11,0,0,0,3,0,8,0 (0%),8,0%,319,0
seychelles,11,0,0,0,5,0,6,0 (0%),6,0%,0,0
greenland,11,0,0,0,11,0,0,0 (nan%),0,0%,"1,043",0
turks-and-caicos,11,0,1,0,0,0,10,0 (0%),10,9%,83,0
gambia,10,1,1,0,2,0,7,0 (0%),7,10%,316,0
suriname,10,0,1,0,6,0,3,0 (0%),3,10%,0,0
nicaragua,10,1,2,0,6,0,2,0 (0%),2,20%,0,0
ms-zaandam,9,0,2,0,0,0,7,0 (0%),7,22%,0,0
vatican-city,8,0,0,0,2,0,6,0 (0%),6,0%,0,0
mauritania,7,0,1,0,6,0,0,0 (nan%),0,14%,913,0
st-barth,6,0,0,0,5,0,1,0 (0%),1,0%,0,0
british-virgin-islands,5,1,1,0,3,1,1,0 (0%),1,20%,0,0
burundi,5,0,1,0,0,0,4,0 (0%),4,20%,80,0
bhutan,5,0,0,0,2,0,3,0 (0%),3,0%,"8,107",0
anguilla,3,0,0,0,1,0,2,0 (0%),2,0%,0,0
