Country,Total confirmed,Total_confirmed_today,Total_deaths,Total_deaths_today,Total_Recoveries,Total_Recoveries_today,Active_confirmed,Critical,Mortality_close,Mortality_confirmed,Total_tests,Total_tests_today
slovakia,769,27,2,0,107,84,660,5 (1%),660,0%,"28,750","1,324"
oman,727,128,4,0,124,15,599,3 (1%),599,1%,0,0
cuba,726,57,21,3,121,29,584,11 (2%),584,3%,"17,133","2,076"
tunisia,726,19,34,3,43,0,649,89 (14%),649,5%,"11,825",587
cruise-ship,712,0,11,0,619,0,82,10 (12%),82,2%,0,0
bulgaria,685,10,32,3,71,3,582,36 (6%),582,5%,"18,502",0
afghanistan,665,58,21,3,32,0,612,0 (0%),612,3%,0,0
cyprus,662,29,12,1,65,0,585,8 (1%),585,2%,"17,923",0
latvia,655,4,5,0,16,0,634,2 (0%),634,1%,"28,776",562
andorra,646,8,29,0,128,0,489,17 (3%),489,4%,"1,673",0
lebanon,632,2,20,0,80,0,532,34 (6%),532,3%,"15,408",256
ivory-coast,626,52,6,1,89,4,531,0 (0%),531,1%,0,0
costa-rica,612,17,3,0,62,6,547,14 (3%),547,0%,"6,868",106
ghana,566,158,8,0,4,0,554,2 (0%),554,1%,"37,954",549
niger,548,19,13,1,86,11,449,0 (0%),449,2%,"4,399",46
burkina-faso,515,18,27,0,161,0,327,0 (0%),327,5%,0,0
uruguay,483,0,8,1,248,17,227,15 (7%),227,2%,"9,236",462
albania,467,21,23,0,232,15,212,7 (3%),212,5%,"4,070",193
channel-islands,436,5,9,0,48,0,379,0 (0%),379,2%,"3,320",0
kyrgyzstan,419,42,5,0,67,13,347,5 (1%),347,1%,"9,618",0
honduras,397,4,25,0,7,0,365,10 (3%),365,6%,"1,600",0
taiwan,393,5,6,0,114,5,273,0 (0%),273,2%,"47,215",668
réunion,391,2,0,0,40,0,351,3 (1%),351,0%,0,0
jordan,391,2,7,0,215,14,169,5 (3%),169,2%,"20,500",0
malta,384,6,3,0,44,0,337,4 (1%),337,1%,"18,065","1,007"
san-marino,371,15,36,1,53,0,282,15 (5%),282,10%,846,0
nigeria,343,20,10,0,91,6,242,2 (1%),242,3%,"5,000",0
bolivia,330,30,27,3,2,0,301,3 (1%),301,8%,"2,185",0
mauritius,324,5,9,0,42,14,273,3 (1%),273,3%,"7,077",347
guinea,319,69,0,0,17,0,302,0 (0%),302,0%,0,0
west-bank-and-gaza,308,18,2,0,58,0,248,0 (0%),248,1%,0,0
palestine,308,18,2,0,58,0,248,0 (0%),248,1%,"17,329",0
djibouti,298,84,2,0,41,5,255,0 (0%),255,1%,"4,949",498
senegal,291,11,2,0,178,7,111,1 (1%),111,1%,0,0
kosovo,283,0,7,0,58,0,218,0 (0%),218,2%,0,0
montenegro,274,2,3,0,5,0,266,7 (3%),266,1%,"2,869",0
georgia,272,15,3,0,68,1,201,6 (3%),201,1%,"3,271",0
vietnam,265,3,0,0,146,2,119,8 (7%),119,0%,"121,821",0
isle-of-man,242,14,2,0,131,19,109,13 (12%),109,1%,"2,030",96
congo-kinshasa,235,1,20,0,17,1,198,0 (0%),198,9%,0,0
sri-lanka,217,7,7,0,56,0,154,1 (1%),154,3%,"4,525",0
kenya,208,11,9,1,40,15,159,2 (1%),159,4%,"8,123",674
mayotte,207,11,3,0,59,0,145,3 (2%),145,1%,"1,400",50
venezuela,189,8,9,0,110,17,70,6 (9%),70,5%,"203,108","21,773"
faroe-islands,184,0,0,0,157,12,27,0 (0%),27,0%,"5,509",101
martinique,157,2,6,0,50,0,101,19 (19%),101,4%,0,0
guatemala,156,1,5,0,19,0,132,3 (2%),132,3%,"1,134",0
paraguay,147,13,6,0,22,0,119,1 (1%),119,4%,"3,394","1,132"
guadeloupe,145,2,8,0,67,0,70,13 (19%),70,6%,0,0
el-salvador,137,12,6,0,22,1,109,2 (2%),109,4%,"6,729","6,729"
brunei,136,0,1,0,106,2,29,2 (7%),29,1%,"9,884",247
gibraltar,129,0,0,0,84,0,45,1 (2%),45,0%,"1,558",0
rwanda,127,1,0,0,42,17,85,0 (0%),85,0%,"1,966",0
mali,123,18,10,1,26,4,87,0 (0%),87,8%,0,0
cambodia,122,2,0,0,77,2,45,1 (2%),45,0%,"5,768",0
trinidad-and-tobago,113,1,8,0,16,4,89,0 (0%),89,7%,"1,126",24
madagascar,106,4,0,0,20,9,86,1 (1%),86,0%,0,0
monaco,93,1,1,0,6,1,86,5 (6%),86,1%,0,0
aruba,92,0,0,0,32,3,60,1 (2%),60,0%,"1,145",27
french-guiana,86,3,0,0,51,8,35,1 (3%),35,0%,0,0
liechtenstein,79,0,1,0,55,0,23,0 (0%),23,1%,900,0
togo,77,1,3,0,29,0,45,0 (0%),45,4%,"2,739",207
ethiopia,74,3,3,0,14,4,57,0 (0%),57,4%,"4,110",247
jamaica,73,4,4,0,19,6,50,0 (0%),50,5%,"1,199",292
barbados,72,1,4,0,13,2,55,4 (7%),55,6%,839,34
myanmar,62,21,4,0,2,0,56,0 (0%),56,6%,"1,406",0
burma,62,21,4,0,2,0,56,0 (0%),56,6%,0,0
congo-brazzaville,60,0,5,0,5,0,50,0 (0%),50,8%,0,0
somalia,60,35,2,1,2,0,56,2 (4%),56,3%,0,0
liberia,59,9,6,1,4,1,49,0 (0%),49,10%,0,0
bermuda,57,9,4,0,29,4,24,2 (8%),24,7%,416,62
gabon,57,8,1,0,1,0,55,0 (0%),55,2%,0,0
uganda,54,1,0,0,4,0,50,0 (0%),50,0%,"5,025",169
cayman-islands,53,0,1,0,6,0,46,3 (7%),46,2%,536,0
sint-maarten,50,0,9,0,5,0,36,2 (6%),36,18%,134,0
tanzania,49,17,3,0,7,2,39,0 (0%),39,6%,0,0
bahamas,47,1,8,0,6,1,33,1 (3%),33,17%,0,0
guyana,45,0,6,0,8,0,31,3 (10%),31,13%,193,0
macau,45,0,0,0,10,0,35,1 (3%),35,0%,0,0
zambia,45,2,2,0,30,0,13,1 (8%),13,4%,"1,653",414
haiti,40,7,3,0,0,0,37,0 (0%),37,8%,365,0
benin,35,0,1,0,5,0,29,0 (0%),29,3%,0,0
saint-martin,32,0,2,0,11,0,19,5 (26%),19,6%,0,0
sudan,29,10,4,2,4,2,21,0 (0%),21,14%,0,0
libya,26,1,1,0,9,0,16,0 (0%),16,4%,545,10
syria,25,0,2,0,5,0,18,0 (0%),18,8%,0,0
chad,23,5,0,0,2,0,21,0 (0%),21,0%,0,0
antigua-and-barbuda,23,2,2,0,0,0,21,1 (5%),21,9%,40,0
equatorial-guinea,21,3,0,0,3,0,18,0 (0%),18,0%,854,0
mozambique,21,1,0,0,2,0,19,0 (0%),19,0%,679,128
maldives,20,1,0,0,14,1,6,0 (0%),6,0%,0,0
angola,19,0,2,0,4,0,13,0 (0%),13,11%,0,0
belize,18,4,2,0,0,0,16,1 (6%),16,11%,567,203
new-caledonia,18,0,0,0,1,0,17,0 (0%),17,0%,"2,608",0
mongolia,17,1,0,0,4,0,13,0 (0%),13,0%,0,0
zimbabwe,17,3,3,0,0,0,14,0 (0%),14,18%,604,41
dominica,16,0,0,0,8,3,8,0 (0%),8,0%,345,36
malawi,16,3,2,0,0,0,14,1 (7%),14,13%,314,27
namibia,16,0,0,0,3,0,13,0 (0%),13,0%,362,0
saint-lucia,15,0,0,0,4,3,11,0 (0%),11,0%,0,0
eswatini,15,1,0,0,7,0,8,0 (0%),8,0%,714,714
curaçao,14,0,1,0,8,1,5,0 (0%),5,7%,0,0
nepal,14,2,0,0,1,0,13,0 (0%),13,0%,"5,184",758
botswana,13,0,1,0,0,0,12,0 (0%),12,8%,"3,115",588
st-vincent-grenadines,12,0,0,0,1,0,11,0 (0%),11,0%,56,0
greenland,11,0,0,0,11,0,0,0 (nan%),0,0%,912,142
car,11,3,0,0,3,3,8,0 (0%),8,0%,0,0
montserrat,11,2,0,0,1,1,10,1 (10%),10,0%,36,0
cabo-verde,10,2,1,0,1,0,8,0 (0%),8,10%,0,0
suriname,10,0,1,0,4,0,5,0 (0%),5,10%,0,0
turks-and-caicos,10,1,1,0,0,0,9,0 (0%),9,10%,69,7
nicaragua,9,0,1,0,4,4,4,0 (0%),4,11%,0,0
ms-zaandam,9,0,2,0,0,0,7,0 (0%),7,22%,0,0
gambia,9,0,1,0,2,0,6,0 (0%),6,11%,281,0
vatican-city,8,0,0,0,2,0,6,0 (0%),6,0%,0,0
mauritania,7,0,1,0,2,0,4,0 (0%),4,14%,496,116
st-barth,6,0,0,0,4,3,2,0 (0%),2,0%,0,0
falkland-islands,5,0,0,0,1,0,4,0 (0%),4,0%,137,0
bhutan,5,0,0,0,2,0,3,0 (0%),3,0%,"1,166",0
timor-leste,4,2,0,0,1,0,3,0 (0%),3,0%,0,0
british-virgin-islands,3,0,0,0,2,0,1,0 (0%),1,0%,0,0
