Country,Total confirmed,Total_confirmed_today,Total_deaths,Total_deaths_today,Total_Recoveries,Total_Recoveries_today,Active_confirmed,Critical,Mortality_close,Mortality_confirmed,Total_tests,Total_tests_today
monaco,96,0,4,0,85,3,7,1 (14%),7,4%,0,0
bahamas,93,1,11,0,39,2,43,1 (2%),43,12%,"1,634",134
barbados,85,1,7,0,57,0,21,4 (19%),21,8%,"3,185",195
cayman-islands,85,1,1,0,50,3,34,3 (9%),34,1%,"4,564",377
liechtenstein,82,0,1,0,55,0,26,0 (0%),26,1%,900,0
sint-maarten,76,0,15,0,46,0,15,7 (47%),15,20%,329,0
yemen,65,9,10,1,1,0,54,0 (0%),54,15%,120,0
libya,64,0,3,0,28,4,33,0 (0%),33,5%,"3,253",160
malawi,57,1,3,0,24,10,30,1 (3%),30,5%,"1,337",149
syria,47,0,3,0,29,0,15,0 (0%),15,6%,0,0
angola,45,2,2,0,13,0,30,0 (0%),30,4%,"3,000",0
macau,45,0,0,0,40,0,5,1 (20%),5,0%,0,0
mongolia,42,0,0,0,14,0,28,2 (7%),28,0%,"9,707",107
saint-martin,39,0,3,0,30,0,6,1 (17%),6,8%,0,0
eritrea,39,0,0,0,38,1,1,0 (0%),1,0%,0,0
zimbabwe,36,0,4,0,9,0,23,0 (0%),23,11%,"20,537",0
nicaragua,25,9,8,3,7,0,10,0 (0%),10,32%,0,0
antigua-and-barbuda,25,0,3,0,19,0,3,1 (33%),3,12%,183,0
botswana,24,1,1,0,12,0,11,0 (0%),11,4%,"9,540",0
timor-leste,24,0,0,0,21,0,3,0 (0%),3,0%,738,0
gambia,22,2,1,0,10,1,11,0 (0%),11,5%,849,0
grenada,21,0,0,0,13,0,8,4 (50%),8,0%,"1,406",0
laos,19,0,0,0,13,0,6,0 (0%),6,0%,"3,547",360
belize,18,0,2,0,16,0,0,0 (nan%),0,11%,"1,043",0
saint-lucia,18,0,0,0,17,0,1,0 (0%),1,0%,620,0
fiji,18,0,0,0,14,0,4,0 (0%),4,0%,"1,300",0
new-caledonia,18,0,0,0,18,0,0,0 (nan%),0,0%,"5,213",0
st-vincent-grenadines,17,0,0,0,9,0,8,0 (0%),8,0%,137,0
dominica,16,0,0,0,15,0,1,0 (0%),1,0%,420,0
namibia,16,0,0,0,11,0,5,0 (0%),5,0%,"1,543",0
curaçao,16,0,1,0,14,0,1,0 (0%),1,6%,389,0
saint-kitts-and-nevis,15,0,0,0,14,0,1,0 (0%),1,0%,327,0
burundi,15,0,1,0,7,0,7,0 (0%),7,7%,284,0
falkland-islands,13,0,0,0,13,0,0,0 (nan%),0,0%,402,0
turks-and-caicos,12,0,1,0,8,0,3,0 (0%),3,8%,109,0
vatican-city,12,0,0,0,2,0,10,0 (0%),10,0%,0,0
seychelles,11,0,0,0,10,0,1,0 (0%),1,0%,0,0
montserrat,11,0,1,0,8,0,2,1 (50%),2,9%,36,0
bhutan,11,2,0,0,5,0,6,0 (0%),6,0%,"12,163",490
greenland,11,0,0,0,11,0,0,0 (nan%),0,0%,"1,461",67
comoros,11,0,1,0,0,0,10,0 (0%),10,9%,0,0
suriname,10,0,1,0,9,0,0,0 (nan%),0,10%,404,0
ms-zaandam,9,0,2,0,0,0,7,0 (0%),7,22%,0,0
mauritania,9,1,1,0,6,0,2,0 (0%),2,11%,"2,015",173
papua-new-guinea,8,0,0,0,8,0,0,0 (nan%),0,0%,"2,402",0
british-virgin-islands,7,0,1,0,4,0,2,0 (0%),2,14%,167,0
western-sahara,6,0,0,0,5,0,1,0 (0%),1,0%,0,0
caribbean-netherlands,6,0,0,0,0,0,6,0 (0%),6,0%,110,0
st-barth,6,0,0,0,6,0,0,0 (nan%),0,0%,0,0
anguilla,3,0,0,0,3,0,0,0 (nan%),0,0%,0,0
saint-pierre-miquelon,1,0,0,0,1,1,0,0 (nan%),0,0%,0,0
