Country,Total confirmed,Total_confirmed_today,Total_deaths,Total_deaths_today,Total_Recoveries,Total_Recoveries_today,Active_confirmed,Critical,Mortality_close,Mortality_confirmed,Total_tests,Total_tests_today
chile,"41,428","1,886",421,27,"18,014","1,400","22,993",751 (3%),"22,993",1%,"350,325","8,978"
pakistan,"40,151","1,352",873,39,"11,341",461,"27,937",111 (0%),"27,937",2%,"373,410","14,146"
ecuador,"32,763","1,296","2,688",94,"3,433",0,"26,642",197 (1%),"26,642",8%,"93,344","3,527"
qatar,"30,972","1,547",15,1,"3,788",242,"27,169",158 (1%),"27,169",0%,"152,704","4,531"
switzerland,"30,587",15,"1,879",0,"27,400",0,"1,308",69 (5%),"1,308",6%,"343,359","3,995"
sweden,"29,677",470,"3,674",28,"4,971",0,"21,032",278 (1%),"21,032",12%,"177,500",0
portugal,"28,810",227,"1,203",13,"3,822",494,"23,785",115 (0%),"23,785",4%,"600,061",0
belarus,"28,681",951,160,4,"9,498",691,"19,023",92 (0%),"19,023",1%,"335,057","13,352"
singapore,"28,038",682,22,0,"8,342",0,"19,674",16 (0%),"19,674",0%,"246,254","21,992"
ireland,"24,048",92,"1,533",15,"19,470",0,"3,045",69 (2%),"3,045",6%,"258,808",0
united-arab-emirates,"22,627",796,214,4,"7,931",603,"14,482",1 (0%),"14,482",1%,"1,560,923",0
bangladesh,"22,268","1,273",328,14,"4,373",256,"17,567",1 (0%),"17,567",1%,"175,228","8,114"
poland,"18,394",137,919,4,"7,451",276,"10,024",160 (2%),"10,024",5%,"601,394",0
ukraine,"18,291",433,514,17,"5,116",210,"12,661",238 (2%),"12,661",3%,"227,801","7,163"
indonesia,"17,514",489,"1,148",59,"4,129",218,"12,237",0 (0%),"12,237",7%,"182,818",0
romania,"16,704",267,"1,094",24,"9,574",204,"6,036",206 (3%),"6,036",7%,"303,734","9,133"
israel,"16,607",0,271,3,"12,884",29,"3,452",59 (2%),"3,452",2%,"498,711",0
austria,"16,242",41,629,0,"14,563",39,"1,050",48 (5%),"1,050",4%,"357,393",0
japan,"16,237",34,725,12,"10,338",0,"5,174",232 (4%),"5,174",4%,"240,368","7,224"
colombia,"14,939",723,562,16,"3,587",127,"10,790",136 (1%),"10,790",4%,"190,114","13,064"
south-africa,"14,355",831,261,14,"6,478",395,"7,616",119 (2%),"7,616",2%,"439,559","18,004"
kuwait,"13,802",942,107,11,"3,843",203,"9,852",169 (2%),"9,852",1%,"240,716","4,712"
philippines,"12,513",208,824,7,"2,635",74,"9,054",79 (1%),"9,054",7%,"215,060",0
dominican-republic,"12,110",371,428,4,"3,726",169,"7,956",127 (2%),"7,956",4%,"50,108",0
egypt,"11,719",491,612,20,"2,950",151,"8,157",41 (1%),"8,157",5%,"135,000",0
south-korea,"11,050",13,262,0,"9,888",37,900,55 (6%),900,2%,"747,653","6,508"
denmark,"10,858",67,543,6,"9,107",148,"1,208",28 (2%),"1,208",5%,"444,562","75,673"
serbia,"10,496",58,228,3,"4,479",178,"5,789",18 (0%),"5,789",2%,"174,746","6,076"
panama,"9,449",181,269,3,"6,080",0,"3,100",72 (2%),"3,100",3%,"49,104","1,336"
czechia,"8,457",2,297,1,"5,422",0,"2,738",39 (1%),"2,738",4%,"353,186","4,337"
norway,"8,237",18,232,0,32,0,"7,973",20 (0%),"7,973",3%,"216,350",0
argentina,"7,805",671,363,10,"2,534",37,"4,908",170 (3%),"4,908",5%,"100,362","3,469"
australia,"7,044",8,98,0,"6,364",2,582,16 (3%),582,1%,"1,042,431","26,779"
malaysia,"6,894",22,113,0,"5,571",59,"1,210",13 (1%),"1,210",2%,"434,136",0
algeria,"6,821",192,542,6,"3,409",138,"2,870",22 (1%),"2,870",8%,"6,500",0
bahrain,"6,747",164,12,1,"2,753",113,"3,982",3 (0%),"3,982",0%,"228,573","6,031"
morocco,"6,741",89,192,2,"3,487",87,"3,062",1 (0%),"3,062",3%,"85,004","3,388"
afghanistan,"6,402",349,168,15,745,0,"5,489",19 (0%),"5,489",3%,"21,967","1,113"
finland,"6,347",61,298,1,"5,000",0,"1,049",30 (3%),"1,049",5%,"146,800","2,900"
kazakhstan,"6,157",307,34,0,"2,980",0,"3,143",31 (1%),"3,143",1%,"505,216",0
moldova,"5,934",189,207,5,"2,344",116,"3,383",251 (7%),"3,383",3%,"20,447",0
ghana,"5,735",97,29,1,"1,754",294,"3,952",5 (0%),"3,952",1%,"171,642","3,938"
nigeria,"5,621",171,176,5,"1,472",152,"3,973",7 (0%),"3,973",3%,"32,942","2,285"
oman,"5,186",157,22,1,"1,465",29,"3,699",31 (1%),"3,699",0%,"61,000",0
armenia,"4,472",189,60,5,"1,925",134,"2,487",10 (0%),"2,487",1%,"40,230","1,225"
luxembourg,"3,930",7,104,0,"3,699",17,127,15 (12%),127,3%,"60,246",259
bolivia,"3,826",249,165,1,473,39,"3,188",3 (0%),"3,188",4%,"14,803",0
hungary,"3,509",36,451,3,"1,396",25,"1,662",47 (3%),"1,662",13%,"135,137","3,708"
iraq,"3,260",67,121,4,"2,126",37,"1,013",0 (0%),"1,013",4%,"140,573",0
azerbaijan,"3,138",158,36,0,"1,944",58,"1,158",37 (3%),"1,158",1%,"226,005","5,642"
cameroon,"3,105",151,140,1,"1,567",14,"1,398",28 (2%),"1,398",5%,0,0
thailand,"3,028",3,56,0,"2,856",1,116,61 (53%),116,2%,"286,008",0
greece,"2,819",9,162,2,"1,374",0,"1,283",23 (2%),"1,283",6%,"126,283","6,268"
uzbekistan,"2,741",3,11,0,"2,213",0,517,8 (2%),517,0%,"460,000",0
guinea,"2,658",185,16,1,"1,133",238,"1,509",18 (1%),"1,509",1%,"10,304",0
honduras,"2,565",105,138,4,278,14,"2,149",10 (0%),"2,149",5%,"5,653",0
senegal,"2,429",119,25,0,949,59,"1,455",6 (0%),"1,455",1%,"24,599",0
sudan,"2,289",325,97,6,222,17,"1,970",0 (0%),"1,970",4%,0,0
bosnia-and-herzegovina,"2,267",31,129,1,"1,355",19,783,4 (1%),783,6%,"48,528","1,379"
croatia,"2,224",2,95,0,"1,913",44,216,9 (4%),216,4%,"52,425",857
bulgaria,"2,211",36,108,3,598,25,"1,505",45 (3%),"1,505",5%,"65,574","1,094"
ivory-coast,"2,061",44,25,1,987,45,"1,049",0 (0%),"1,049",1%,"15,260",0
cuba,"1,862",22,79,0,"1,460",35,323,7 (2%),323,4%,"79,834","2,460"
iceland,"1,802",0,10,0,"1,786",4,6,0 (0%),6,1%,"56,742",523
estonia,"1,774",4,63,0,938,4,773,4 (1%),773,4%,"69,520",680
guatemala,"1,763",120,33,3,138,3,"1,592",5 (0%),"1,592",2%,"7,200",0
north-macedonia,"1,762",22,98,1,"1,267",16,397,21 (5%),397,6%,"21,010",462
lithuania,"1,541",7,56,1,997,9,488,17 (3%),488,4%,"228,726","4,686"
new-zealand,"1,499",1,21,0,"1,433",5,45,0 (0%),45,1%,"228,148","4,211"
slovakia,"1,494",1,28,0,"1,163",12,303,3 (1%),303,2%,"142,462","2,476"
slovenia,"1,465",0,103,0,272,2,"1,090",6 (1%),"1,090",7%,"68,852","1,151"
congo-kinshasa,"1,455",85,61,0,270,41,"1,124",0 (0%),"1,124",4%,0,0
somalia,"1,357",73,55,2,148,13,"1,154",2 (0%),"1,154",4%,0,0
el-salvador,"1,338",73,27,1,462,21,849,23 (3%),849,2%,"55,694","2,282"
djibouti,"1,331",22,4,0,950,15,377,0 (0%),377,0%,"17,106",228
tajikistan,"1,322",204,36,3,0,0,"1,286",0 (0%),"1,286",3%,0,0
gabon,"1,320",111,11,1,244,25,"1,065",11 (1%),"1,065",1%,"7,050",0
mayotte,"1,312",102,18,2,627,0,667,9 (1%),667,1%,"5,200",200
kyrgyzstan,"1,138",21,14,0,804,21,320,5 (2%),320,1%,"59,490",0
maldives,"1,078",47,4,0,58,9,"1,016",9 (1%),"1,016",0%,"11,775",0
hong-kong,"1,056",3,4,0,"1,024",2,28,1 (4%),28,0%,"168,291",0
tunisia,"1,037",2,45,0,807,5,185,3 (2%),185,4%,"39,778","1,916"
latvia,"1,008",11,19,0,662,0,327,2 (1%),327,2%,"88,405","1,028"
guinea-bissau,969,56,4,1,26,0,939,0 (0%),939,0%,"1,500",0
sri-lanka,960,3,9,0,538,18,413,1 (0%),413,1%,"43,137","1,081"
kosovo,944,0,29,0,690,0,225,0 (0%),225,3%,0,0
albania,946,13,31,0,715,1,200,1 (1%),200,3%,"12,024",260
cyprus,914,4,17,0,515,34,382,10 (3%),382,2%,"85,301","3,359"
lebanon,902,11,26,0,247,1,629,4 (1%),629,3%,"59,588","1,873"
niger,889,4,51,0,689,5,149,0 (0%),149,6%,"5,816",67
costa-rica,853,10,10,1,551,9,292,4 (1%),292,1%,"19,401",746
mali,835,29,48,2,479,24,308,0 (0%),308,6%,"3,264",766
kenya,830,49,50,5,301,17,479,1 (0%),479,6%,"36,918",0
burkina-faso,782,2,51,0,604,9,127,0 (0%),127,7%,0,0
paraguay,778,19,11,0,198,5,569,0 (0%),569,1%,"19,308",452
andorra,761,0,51,2,615,11,95,3 (3%),95,7%,"3,750","2,077"
uruguay,733,1,19,0,558,5,156,5 (3%),156,3%,"33,036",811
cruise-ship,712,0,13,0,651,0,48,4 (8%),48,2%,0,0
georgia,695,12,12,0,425,6,258,6 (2%),258,2%,"36,248",0
zambia,679,25,7,0,183,59,489,1 (0%),489,1%,"15,811",324
san-marino,653,1,41,0,198,9,414,1 (0%),414,6%,"3,460",66
jordan,607,11,9,0,404,3,194,5 (3%),194,1%,"140,222","3,993"
equatorial-guinea,594,0,7,0,22,0,565,0 (0%),565,1%,854,0
channel-islands,554,5,43,0,458,1,53,0 (0%),53,8%,"5,342",0
malta,546,14,6,0,450,0,90,1 (1%),90,1%,"49,231","1,727"
jamaica,517,6,9,0,121,0,387,0 (0%),387,2%,"8,193",247
tanzania,509,0,21,0,183,0,305,7 (2%),305,4%,0,0
venezuela,504,45,10,0,241,12,253,1 (0%),253,2%,"540,236",0
chad,474,46,50,2,111,23,313,0 (0%),313,11%,0,0
sierra-leone,462,15,29,2,106,9,327,0 (0%),327,6%,0,0
réunion,443,2,0,0,354,0,89,4 (4%),89,0%,"17,200",0
taiwan,440,0,7,0,389,2,44,0 (0%),44,2%,"68,988",329
congo-brazzaville,391,0,15,0,87,0,289,0 (0%),289,4%,0,0
palestine,376,1,2,0,329,14,45,0 (0%),45,1%,"44,876",0
haiti,358,85,20,0,29,11,309,0 (0%),309,6%,"1,669",167
benin,339,0,2,0,83,0,254,0 (0%),254,1%,"25,471",0
isle-of-man,335,1,24,0,285,0,26,9 (35%),26,7%,"4,066",34
mauritius,332,0,10,0,322,0,0,0 (nan%),0,3%,"69,773",0
cabo-verde,328,2,3,1,84,17,241,0 (0%),241,1%,892,101
car,327,26,0,0,13,0,314,0 (0%),314,0%,"3,498",0
montenegro,324,0,9,0,311,0,4,2 (50%),4,3%,"10,167",0
vietnam,318,5,0,0,260,0,58,2 (3%),58,0%,"275,000",0
ethiopia,317,11,5,0,113,0,199,0 (0%),199,2%,"57,254","4,225"
togo,298,35,11,0,99,3,188,0 (0%),188,4%,"12,510",470
nepal,291,10,1,0,36,0,254,0 (0%),254,0%,"92,440",0
rwanda,289,2,0,0,178,1,111,0 (0%),111,0%,"48,239","2,041"
madagascar,283,45,0,0,114,2,169,3 (2%),169,0%,"5,670",0
south-sudan,236,0,4,0,4,0,228,0 (0%),228,2%,"3,356",0
sao-tome-and-principe,235,0,7,0,4,0,224,0 (0%),224,3%,175,0
uganda,227,24,0,0,63,0,164,0 (0%),164,0%,"70,117",0
liberia,223,4,20,0,116,8,87,0 (0%),87,9%,0,0
eswatini,202,12,2,0,72,6,128,0 (0%),128,1%,"4,160",0
french-guiana,197,33,1,0,125,1,71,0 (0%),71,1%,0,0
martinique,192,0,14,0,91,0,87,0 (0%),87,7%,0,0
faroe-islands,187,0,0,0,187,0,0,0 (nan%),0,0%,"8,779",0
myanmar,182,1,6,0,96,7,80,0 (0%),80,3%,"13,634",639
guadeloupe,155,0,13,0,109,0,33,3 (9%),33,8%,"2,866",0
gibraltar,147,0,0,0,145,1,2,0 (0%),2,0%,"5,060",119
brunei,141,0,1,0,136,1,4,2 (50%),4,1%,"16,892",187
mongolia,136,1,0,0,21,1,115,2 (2%),115,0%,"10,318",156
mozambique,129,10,0,0,43,1,86,0 (0%),86,0%,"5,735",374
bermuda,123,1,9,0,73,7,41,2 (5%),41,7%,"5,017",326
cambodia,122,0,0,0,122,1,0,0 (nan%),0,0%,"14,684",69
yemen,122,16,18,3,1,0,103,0 (0%),103,15%,120,0
guyana,117,4,10,0,43,1,64,2 (3%),64,9%,"1,089",37
trinidad-and-tobago,116,0,8,0,107,0,1,0 (0%),1,7%,"2,647",50
aruba,101,0,3,0,93,0,5,4 (80%),5,3%,"1,937",0
monaco,96,0,4,0,87,0,5,1 (20%),5,4%,0,0
bahamas,96,0,11,0,42,1,43,1 (2%),43,11%,"1,794",94
cayman-islands,94,0,1,0,55,0,38,0 (0%),38,1%,"5,900",0
barbados,86,1,7,0,67,2,12,4 (33%),12,8%,"3,783",132
liechtenstein,82,0,1,0,55,0,26,0 (0%),26,1%,900,0
sint-maarten,77,1,15,0,54,8,8,7 (88%),8,19%,414,85
libya,65,1,3,0,28,0,34,0 (0%),34,5%,"3,633",380
malawi,65,2,3,0,24,0,38,1 (3%),38,5%,"1,762",399
syria,51,1,3,0,36,0,12,0 (0%),12,6%,0,0
angola,48,0,2,0,17,0,29,0 (0%),29,4%,"6,136",0
macau,45,0,0,0,43,0,2,1 (50%),2,0%,0,0
zimbabwe,44,2,4,0,17,4,23,0 (0%),23,9%,"27,059","1,581"
mauritania,40,11,4,1,7,0,29,0 (0%),29,10%,"2,015",0
saint-martin,39,0,3,0,30,0,6,1 (17%),6,8%,0,0
eritrea,39,0,0,0,39,0,0,0 (nan%),0,0%,0,0
antigua-and-barbuda,25,0,3,0,19,0,3,1 (33%),3,12%,183,0
nicaragua,25,0,8,0,7,0,10,0 (0%),10,32%,0,0
timor-leste,24,0,0,0,24,0,0,0 (nan%),0,0%,738,0
botswana,24,0,1,0,17,0,6,0 (0%),6,4%,"11,495",0
gambia,23,0,1,0,12,2,10,0 (0%),10,4%,"1,341",0
grenada,22,0,0,0,14,0,8,4 (50%),8,0%,"2,419",0
bhutan,21,0,0,0,5,0,16,0 (0%),16,0%,"13,660",349
laos,19,0,0,0,14,0,5,0 (0%),5,0%,"4,424",220
new-caledonia,18,0,0,0,18,0,0,0 (nan%),0,0%,"5,454",0
belize,18,0,2,0,16,0,0,0 (nan%),0,11%,"1,043",0
saint-lucia,18,0,0,0,18,0,0,0 (nan%),0,0%,786,59
fiji,18,0,0,0,15,0,3,0 (0%),3,0%,"1,300",0
st-vincent-grenadines,17,0,0,0,14,0,3,0 (0%),3,0%,155,0
namibia,16,0,0,0,13,0,3,0 (0%),3,0%,"2,074",0
curaçao,16,0,1,0,14,0,1,0 (0%),1,6%,389,0
dominica,16,0,0,0,15,0,1,0 (0%),1,0%,420,0
burundi,15,0,1,0,7,0,7,0 (0%),7,7%,284,0
saint-kitts-and-nevis,15,0,0,0,14,0,1,0 (0%),1,0%,327,0
falkland-islands,13,0,0,0,13,0,0,0 (nan%),0,0%,402,0
vatican-city,12,0,0,0,2,0,10,0 (0%),10,0%,0,0
turks-and-caicos,12,0,1,0,10,0,1,0 (0%),1,8%,109,0
greenland,11,0,0,0,11,0,0,0 (nan%),0,0%,"1,629",0
comoros,11,0,1,0,3,0,7,0 (0%),7,9%,0,0
seychelles,11,0,0,0,10,0,1,0 (0%),1,0%,0,0
montserrat,11,0,1,0,10,2,0,0 (nan%),0,9%,36,0
suriname,10,0,1,0,9,0,0,0 (nan%),0,10%,404,0
ms-zaandam,9,0,2,0,0,0,7,0 (0%),7,22%,0,0
british-virgin-islands,8,0,1,0,6,0,1,0 (0%),1,13%,167,0
papua-new-guinea,8,0,0,0,8,0,0,0 (nan%),0,0%,"2,402",0
st-barth,6,0,0,0,6,0,0,0 (nan%),0,0%,0,0
western-sahara,6,0,0,0,6,0,0,0 (nan%),0,0%,0,0
caribbean-netherlands,6,0,0,0,6,0,0,0 (nan%),0,0%,357,0
anguilla,3,0,0,0,3,0,0,0 (nan%),0,0%,0,0
lesotho,1,0,0,0,0,0,1,0 (0%),1,0%,0,0
saint-pierre-miquelon,1,0,0,0,1,0,0,0 (nan%),0,0%,0,0
