Country,Total confirmed,Total_confirmed_today,Total_deaths,Total_deaths_today,Total_Recoveries,Total_Recoveries_today,Active_confirmed,Critical,Mortality_close,Mortality_confirmed,Total_tests,Total_tests_today
greece,"2,876",2,171,2,"1,374",0,"1,331",20 (2%),"1,331",6%,"152,998","5,040"
tajikistan,"2,738",187,44,0,"1,223",134,"1,471",0 (0%),"1,471",2%,0,0
bulgaria,"2,427",19,130,4,840,32,"1,457",29 (2%),"1,457",5%,"74,096",886
bosnia-and-herzegovina,"2,391",19,141,0,"1,662",48,588,4 (1%),588,6%,"58,694","1,187"
ivory-coast,"2,366",25,30,1,"1,188",42,"1,148",0 (0%),"1,148",1%,"22,233",0
djibouti,"2,270",0,10,0,"1,064",0,"1,196",0 (0%),"1,196",0%,"22,097",0
croatia,"2,243",0,99,0,"2,023",12,121,6 (5%),121,4%,"60,864",953
congo-kinshasa,"2,025",80,63,0,312,0,"1,650",0 (0%),"1,650",3%,0,0
north-macedonia,"1,941",20,113,1,"1,411",24,417,21 (5%),417,6%,"24,762",744
gabon,"1,934",206,12,0,459,57,"1,463",10 (1%),"1,463",1%,"9,908","1,286"
cuba,"1,931",15,81,0,"1,671",40,179,4 (2%),179,4%,"92,629","1,718"
estonia,"1,823",2,64,0,"1,532",6,227,1 (0%),227,4%,"75,779",530
el-salvador,"1,819",94,33,0,570,8,"1,216",25 (2%),"1,216",2%,"70,225","2,562"
iceland,"1,804",1,10,0,"1,791",0,3,0 (0%),3,1%,"58,225",0
lithuania,"1,623",7,63,0,"1,138",3,422,17 (4%),422,4%,"267,719","2,837"
somalia,"1,594",0,61,0,204,0,"1,329",2 (0%),"1,329",4%,0,0
mayotte,"1,521",0,19,0,894,0,608,11 (2%),608,1%,"5,200",0
slovakia,"1,509",5,28,0,"1,301",21,180,1 (1%),180,2%,"158,414","1,649"
new-zealand,"1,504",0,21,0,"1,455",0,28,1 (4%),28,1%,"255,850","5,604"
slovenia,"1,468",0,106,0,"1,340",0,22,4 (18%),22,7%,"75,110",0
kyrgyzstan,"1,403",38,14,0,980,23,409,5 (1%),409,1%,"98,281",0
maldives,"1,313",39,4,0,128,19,"1,181",9 (1%),"1,181",0%,"11,775",0
kenya,"1,192",31,50,0,380,0,762,1 (0%),762,4%,"57,650","2,576"
guinea-bissau,"1,114",0,6,0,42,0,"1,066",0 (0%),"1,066",1%,"1,500",0
lebanon,"1,097",11,26,0,667,4,404,4 (1%),404,2%,"71,814","2,204"
sri-lanka,"1,094",5,9,0,674,14,411,1 (0%),411,1%,"53,092","1,998"
hong-kong,"1,066",0,4,0,"1,029",0,33,1 (3%),33,0%,"202,930","34,639"
tunisia,"1,048",2,47,0,903,20,98,3 (3%),98,4%,"46,628","1,320"
latvia,"1,047",1,22,0,712,0,313,2 (1%),313,2%,"99,049","1,203"
mali,"1,015",46,63,1,574,14,378,0 (0%),378,6%,"3,483",0
venezuela,"1,010",66,10,0,262,0,738,2 (0%),738,1%,"771,276","35,850"
albania,998,9,32,1,789,6,177,5 (3%),177,3%,"13,279",146
equatorial-guinea,960,0,11,0,165,0,784,0 (0%),784,1%,854,0
niger,943,6,61,1,775,11,107,0 (0%),107,6%,"5,989",18
cyprus,927,0,17,0,594,33,316,10 (3%),316,2%,"99,733","4,384"
zambia,920,0,7,0,336,0,577,1 (0%),577,1%,"20,011",0
costa-rica,918,7,10,0,607,7,301,4 (1%),301,1%,"22,910",356
haiti,865,53,26,1,22,0,817,0 (0%),817,3%,"2,718",136
paraguay,850,12,11,0,298,34,541,0 (0%),541,1%,"23,805","1,818"
burkina-faso,814,0,52,0,672,0,90,0 (0%),90,6%,0,0
uruguay,764,11,22,2,616,13,126,5 (4%),126,3%,"37,590",412
andorra,762,0,51,0,653,1,58,3 (5%),58,7%,"3,750",0
georgia,730,2,12,0,522,13,196,6 (3%),196,2%,"45,707",0
cruise-ship,712,0,13,0,651,0,48,4 (8%),48,2%,0,0
jordan,704,4,9,0,470,9,225,5 (2%),225,1%,"161,722","2,402"
san-marino,665,4,42,1,266,12,357,1 (0%),357,6%,"3,968",95
south-sudan,655,92,8,2,6,0,641,0 (0%),641,1%,"3,356",0
chad,648,37,60,2,204,8,384,0 (0%),384,9%,0,0
sierra-leone,621,15,39,1,241,11,341,0 (0%),341,6%,0,0
malta,609,9,6,0,473,4,130,1 (1%),130,1%,"59,511","1,727"
nepal,584,68,3,0,70,0,511,1 (0%),511,1%,"132,195","7,591"
channel-islands,558,0,45,0,515,7,-2,0 (0%),-2,8%,"5,342",0
car,552,73,1,1,18,0,533,0 (0%),533,0%,"11,570",0
jamaica,550,6,9,0,200,9,341,1 (0%),341,2%,"9,923",369
tanzania,509,0,21,0,183,0,305,7 (2%),305,4%,0,0
ethiopia,494,61,5,0,151,23,338,0 (0%),338,1%,"76,962","3,757"
madagascar,488,40,2,0,138,3,348,4 (1%),348,0%,"5,670",0
congo-brazzaville,487,18,16,0,147,10,324,0 (0%),324,3%,0,0
réunion,452,3,1,0,411,0,40,2 (5%),40,0%,"17,200",0
taiwan,441,0,7,0,411,3,23,0 (0%),23,2%,"70,526",188
palestine,423,0,3,1,348,2,72,0 (0%),72,1%,"44,876",0
togo,373,10,12,0,133,12,228,0 (0%),228,3%,"15,987","1,220"
cabo-verde,371,9,3,0,142,47,226,0 (0%),226,1%,"1,307",415
isle-of-man,336,0,24,0,303,0,9,2 (22%),9,7%,"4,454",61
mauritius,332,0,10,0,322,0,0,0 (nan%),0,3%,"101,052",0
vietnam,325,1,0,0,267,0,58,2 (3%),58,0%,"275,000",0
rwanda,325,4,0,0,227,5,98,0 (0%),98,0%,"57,077","1,109"
montenegro,324,0,9,0,314,0,1,0 (0%),1,3%,"10,167",0
french-guiana,279,18,1,0,143,2,135,0 (0%),135,0%,0,0
nicaragua,279,0,17,0,199,0,63,0 (0%),63,6%,0,0
liberia,255,6,26,2,136,0,93,0 (0%),93,10%,0,0
sao-tome-and-principe,251,0,8,0,4,0,239,0 (0%),239,3%,175,0
eswatini,238,13,2,0,119,0,117,0 (0%),117,1%,"4,994",0
mauritania,227,27,6,0,7,0,214,0 (0%),214,3%,"2,583",0
yemen,212,3,39,6,11,0,162,0 (0%),162,18%,120,0
myanmar,201,2,6,0,120,4,75,0 (0%),75,3%,"17,875",723
uganda,198,23,0,0,68,0,130,0 (0%),130,0%,"83,788","2,106"
martinique,197,0,14,0,91,0,92,0 (0%),92,7%,0,0
faroe-islands,187,0,0,0,187,0,0,0 (nan%),0,0%,"9,153",69
mozambique,168,4,0,0,48,0,120,0 (0%),120,0%,"7,947",467
guadeloupe,156,0,13,0,115,0,28,3 (11%),28,8%,"3,573",0
gibraltar,152,1,0,0,147,0,5,0 (0%),5,0%,"6,101",0
brunei,141,0,1,0,136,0,4,2 (50%),4,1%,"18,411",218
mongolia,141,0,0,0,30,2,111,27 (24%),111,0%,"12,341",188
benin,135,0,3,0,61,0,71,0 (0%),71,2%,"26,792",0
bermuda,133,5,9,0,81,0,43,2 (5%),43,7%,"6,362",229
cayman-islands,129,0,1,0,61,0,67,0 (0%),67,1%,"8,426",0
guyana,127,0,10,0,58,1,59,4 (7%),59,8%,"1,401",72
cambodia,124,1,0,0,122,0,2,1 (50%),2,0%,"16,007",177
trinidad-and-tobago,116,0,8,0,108,0,0,0 (nan%),0,7%,"2,903",68
aruba,101,0,3,0,95,0,3,3 (100%),3,3%,"2,063",15
bahamas,100,3,11,0,45,0,44,1 (2%),44,11%,"1,955",45
monaco,98,1,4,0,90,0,4,1 (25%),4,4%,0,0
barbados,92,2,7,0,70,0,15,4 (27%),15,8%,"4,664",123
malawi,82,0,3,0,28,0,51,1 (2%),51,4%,"2,411",0
liechtenstein,82,0,1,0,55,0,26,0 (0%),26,1%,900,0
comoros,78,0,1,0,18,0,59,0 (0%),59,1%,0,0
sint-maarten,77,0,15,0,59,0,3,1 (33%),3,19%,437,0
libya,75,3,3,0,39,1,33,0 (0%),33,4%,"4,351",0
syria,70,11,4,0,37,0,29,0 (0%),29,6%,0,0
angola,61,1,4,1,18,1,39,0 (0%),39,7%,"10,000","3,864"
zimbabwe,56,5,4,0,18,0,34,0 (0%),34,7%,"35,112","7,093"
macau,45,0,0,0,45,0,0,0 (nan%),0,0%,0,0
burundi,42,0,1,0,20,0,21,0 (0%),21,2%,284,0
saint-martin,40,0,3,0,33,0,4,1 (25%),4,8%,553,553
eritrea,39,0,0,0,39,0,0,0 (nan%),0,0%,0,0
botswana,30,0,1,0,19,0,10,0 (0%),10,3%,"16,100",0
gambia,25,0,1,0,13,0,11,0 (0%),11,4%,"1,476",0
antigua-and-barbuda,25,0,3,0,19,0,3,1 (33%),3,12%,183,0
bhutan,24,3,0,0,6,0,18,0 (0%),18,0%,"15,293",450
timor-leste,24,0,0,0,24,0,0,0 (nan%),0,0%,738,0
grenada,22,0,0,0,17,0,5,4 (80%),5,0%,"3,007",0
namibia,21,1,0,0,14,0,7,0 (0%),7,0%,"3,027",180
laos,19,0,0,0,14,0,5,0 (0%),5,0%,"5,194",150
st-vincent-grenadines,18,0,0,0,14,0,4,0 (0%),4,0%,209,34
new-caledonia,18,0,0,0,18,0,0,0 (nan%),0,0%,"5,454",0
belize,18,0,2,0,16,0,0,0 (nan%),0,11%,"1,435",0
saint-lucia,18,0,0,0,18,0,0,0 (nan%),0,0%,867,0
fiji,18,0,0,0,15,0,3,0 (0%),3,0%,"1,300",0
curaçao,17,1,1,0,14,0,2,0 (0%),2,6%,504,0
dominica,16,0,0,0,16,0,0,0 (nan%),0,0%,433,0
saint-kitts-and-nevis,15,0,0,0,15,0,0,0 (nan%),0,0%,391,0
falkland-islands,13,0,0,0,13,0,0,0 (nan%),0,0%,445,19
turks-and-caicos,12,0,1,0,10,0,1,0 (0%),1,8%,126,17
vatican-city,12,0,0,0,2,0,10,0 (0%),10,0%,0,0
seychelles,11,0,0,0,11,0,0,0 (nan%),0,0%,0,0
suriname,11,0,1,0,9,0,1,0 (0%),1,9%,404,0
greenland,11,0,0,0,11,0,0,0 (nan%),0,0%,"1,850",83
montserrat,11,0,1,0,10,0,0,0 (nan%),0,9%,36,0
ms-zaandam,9,0,2,0,0,0,7,0 (0%),7,22%,0,0
papua-new-guinea,8,0,0,0,8,0,0,0 (nan%),0,0%,"2,402",0
british-virgin-islands,8,0,1,0,6,0,1,0 (0%),1,13%,167,0
western-sahara,6,0,0,0,6,0,0,0 (nan%),0,0%,0,0
caribbean-netherlands,6,0,0,0,6,0,0,0 (nan%),0,0%,424,0
st-barth,6,0,0,0,6,0,0,0 (nan%),0,0%,137,137
anguilla,3,0,0,0,3,0,0,0 (nan%),0,0%,30,30
lesotho,2,0,0,0,0,0,2,0 (0%),2,0%,283,283
saint-pierre-miquelon,1,0,0,0,1,0,0,0 (nan%),0,0%,0,0
