Country,Total confirmed,Total_confirmed_today,Total_deaths,Total_deaths_today,Total_Recoveries,Total_Recoveries_today,Active_confirmed,Critical,Mortality_close,Mortality_confirmed,Total_tests,Total_tests_today
sweden,"30,143",466,"3,679",5,"4,971",0,"21,493",287 (1%),"21,493",12%,"177,500",0
belarus,"29,650",969,165,5,"9,932",434,"19,553",92 (0%),"19,553",1%,"350,515","15,458"
portugal,"29,036",226,"1,218",15,"4,636",814,"23,182",108 (0%),"23,182",4%,"618,066","18,005"
singapore,"28,038",682,22,0,"9,340",998,"18,676",16 (0%),"18,676",0%,"246,254","21,992"
ireland,"24,112",64,"1,543",10,"19,470",0,"3,099",54 (2%),"3,099",6%,"258,808",0
united-arab-emirates,"23,358",731,220,6,"8,512",581,"14,626",1 (0%),"14,626",1%,"1,600,923","40,000"
bangladesh,"22,268","1,273",328,14,"4,373",256,"17,567",1 (0%),"17,567",1%,"175,228","8,114"
poland,"18,529",272,925,10,"7,451",276,"10,153",160 (2%),"10,153",5%,"620,249","18,855"
ukraine,"18,291",433,514,17,"5,116",210,"12,661",238 (2%),"12,661",3%,"227,801","7,163"
indonesia,"17,514",489,"1,148",59,"4,129",218,"12,237",0 (0%),"12,237",7%,"187,965","5,147"
romania,"16,871",167,"1,107",13,"9,890",316,"5,874",205 (3%),"5,874",7%,"310,407","6,673"
israel,"16,617",9,272,4,"12,942",87,"3,403",50 (1%),"3,403",2%,"498,711",0
japan,"16,285",82,744,31,"11,153",815,"4,388",230 (5%),"4,388",5%,"244,452","11,308"
austria,"16,242",41,629,0,"14,563",39,"1,050",48 (5%),"1,050",4%,"362,509","5,116"
colombia,"15,574",635,574,12,"3,751",164,"11,249",136 (1%),"11,249",4%,"190,114",0
south-africa,"15,515","1,160",264,3,"7,006",528,"8,245",119 (1%),"8,245",2%,"460,873","21,314"
kuwait,"14,850","1,048",112,5,"4,093",250,"10,645",168 (2%),"10,645",1%,"244,476","3,760"
philippines,"12,513",208,824,7,"2,635",74,"9,054",79 (1%),"9,054",7%,"215,060",0
dominican-republic,"12,314",204,428,0,"5,847","2,121","6,039",127 (2%),"6,039",3%,"50,108",0
egypt,"12,229",510,630,18,"3,172",222,"8,427",41 (0%),"8,427",5%,"135,000",0
south-korea,"11,050",13,262,0,"9,888",37,900,55 (6%),900,2%,"747,653","6,508"
denmark,"10,927",69,547,4,"9,227",120,"1,153",27 (2%),"1,153",5%,"455,613","11,051"
serbia,"10,610",114,230,2,"4,713",234,"5,667",18 (0%),"5,667",2%,"181,272","6,526"
panama,"9,449",181,269,3,"6,080",0,"3,100",72 (2%),"3,100",3%,"49,104","1,336"
czechia,"8,460",5,298,2,"5,435",13,"2,727",39 (1%),"2,727",4%,"353,186","4,337"
norway,"8,249",12,232,0,32,0,"7,985",20 (0%),"7,985",3%,"216,350",0
argentina,"8,068",263,373,10,"2,569",35,"5,126",154 (3%),"5,126",5%,"103,220","2,858"
australia,"7,045",9,98,0,"6,367",5,580,16 (3%),580,1%,"1,042,126","26,474"
algeria,"7,019",198,548,6,"3,507",98,"2,964",22 (1%),"2,964",8%,"6,500",0
bahrain,"6,956",209,12,0,"2,910",157,"4,034",8 (0%),"4,034",0%,"236,828","8,255"
malaysia,"6,894",22,113,0,"5,571",59,"1,210",13 (1%),"1,210",2%,"443,263","9,127"
morocco,"6,870",129,192,0,"3,660",173,"3,018",1 (0%),"3,018",3%,"89,957","4,953"
afghanistan,"6,664",262,169,1,778,33,"5,717",19 (0%),"5,717",3%,"22,639",672
finland,"6,347",61,298,1,"5,000",0,"1,049",30 (3%),"1,049",5%,"146,800","2,900"
kazakhstan,"6,157",307,34,0,"3,256",276,"2,867",31 (1%),"2,867",1%,"505,216",0
moldova,"6,060",126,211,4,"2,344",0,"3,505",251 (7%),"3,505",3%,"20,447",0
nigeria,"5,959",338,182,6,"1,594",122,"4,183",7 (0%),"4,183",3%,"33,970","1,028"
ghana,"5,735",97,29,1,"1,754",294,"3,952",5 (0%),"3,952",1%,"171,642","3,938"
oman,"5,186",157,22,1,"1,465",29,"3,699",31 (1%),"3,699",0%,"61,000",0
armenia,"4,472",189,60,5,"1,925",134,"2,487",10 (0%),"2,487",1%,"40,230","1,225"
luxembourg,"3,945",15,107,3,"3,702",3,136,14 (10%),136,3%,"62,153","1,907"
bolivia,"3,826",249,165,1,473,39,"3,188",3 (0%),"3,188",4%,"14,803",0
hungary,"3,509",36,451,3,"1,396",25,"1,662",47 (3%),"1,662",13%,"135,137","3,708"
iraq,"3,404",144,123,2,"2,218",92,"1,063",0 (0%),"1,063",4%,"149,701","9,128"
azerbaijan,"3,274",136,39,3,"2,015",71,"1,220",37 (3%),"1,220",1%,"232,077","6,072"
cameroon,"3,105",151,140,1,"1,567",14,"1,398",28 (2%),"1,398",5%,0,0
thailand,"3,028",3,56,0,"2,856",1,116,61 (53%),116,2%,"286,008",0
greece,"2,834",15,163,1,"1,374",0,"1,297",22 (2%),"1,297",6%,"128,525","2,242"
uzbekistan,"2,753",15,12,1,"2,247",34,494,8 (2%),494,0%,"460,000",0
guinea,"2,658",185,16,1,"1,133",238,"1,509",18 (1%),"1,509",1%,"10,304",0
honduras,"2,565",105,138,4,278,14,"2,149",10 (0%),"2,149",5%,"5,653",0
senegal,"2,480",51,25,0,973,24,"1,482",6 (0%),"1,482",1%,"24,599",0
bosnia-and-herzegovina,"2,290",23,133,4,"1,436",81,721,4 (1%),721,6%,"49,832","1,304"
sudan,"2,289",325,97,6,222,17,"1,970",0 (0%),"1,970",4%,0,0
croatia,"2,226",2,95,0,"1,936",23,195,10 (5%),195,4%,"53,877","1,452"
bulgaria,"2,211",36,108,3,598,25,"1,505",45 (3%),"1,505",5%,"65,574","1,094"
ivory-coast,"2,109",48,27,2,"1,004",17,"1,078",0 (0%),"1,078",1%,"18,303","3,043"
cuba,"1,872",10,79,0,"1,495",35,298,10 (3%),298,4%,"81,917","2,083"
iceland,"1,802",0,10,0,"1,786",4,6,0 (0%),6,1%,"56,742",523
north-macedonia,"1,792",30,101,3,"1,293",26,398,21 (5%),398,6%,"21,436",426
estonia,"1,774",4,63,0,938,4,773,4 (1%),773,4%,"69,520",680
guatemala,"1,763",120,33,3,138,3,"1,592",5 (0%),"1,592",2%,"7,200",0
lithuania,"1,541",7,56,1,997,9,488,17 (3%),488,4%,"228,726","4,686"
tajikistan,"1,524",202,39,3,0,0,"1,485",0 (0%),"1,485",3%,0,0
new-zealand,"1,499",1,21,0,"1,433",5,45,0 (0%),45,1%,"228,148","4,211"
slovakia,"1,494",1,28,0,"1,163",12,303,3 (1%),303,2%,"142,462","2,476"
slovenia,"1,466",1,104,1,273,1,"1,089",5 (0%),"1,089",7%,"69,363",511
congo-kinshasa,"1,455",85,61,0,270,41,"1,124",0 (0%),"1,124",4%,0,0
somalia,"1,421",64,56,1,152,4,"1,213",2 (0%),"1,213",4%,0,0
djibouti,"1,401",70,4,0,972,22,425,0 (0%),425,0%,"17,532",426
mayotte,"1,342",30,18,0,627,0,697,10 (1%),697,1%,"5,200",0
el-salvador,"1,338",73,27,1,462,21,849,23 (3%),849,2%,"55,694","2,282"
gabon,"1,320",111,11,1,244,25,"1,065",11 (1%),"1,065",1%,"7,050",0
kyrgyzstan,"1,138",21,14,0,804,21,320,5 (2%),320,1%,"59,490",0
maldives,"1,094",16,4,0,58,0,"1,032",9 (1%),"1,032",0%,"11,775",0
hong-kong,"1,056",3,4,0,"1,024",2,28,1 (4%),28,0%,"168,291",0
tunisia,"1,037",2,45,0,807,5,185,3 (2%),185,4%,"39,778","1,916"
latvia,"1,008",11,19,0,662,0,327,2 (1%),327,2%,"88,405","1,028"
guinea-bissau,990,21,4,0,26,0,960,0 (0%),960,0%,"1,500",0
sri-lanka,981,24,9,0,538,18,434,1 (0%),434,1%,"43,137","1,081"
kosovo,955,11,29,0,691,1,235,0 (0%),235,3%,0,0
albania,946,13,31,0,715,1,200,1 (1%),200,3%,"12,024",260
cyprus,916,2,17,0,515,0,384,10 (3%),384,2%,"87,549","2,248"
lebanon,911,9,26,0,247,0,638,3 (0%),638,3%,"61,479","1,891"
niger,904,15,54,3,698,9,152,0 (0%),152,6%,"5,816",0
kenya,887,57,50,0,313,12,524,1 (0%),524,6%,"43,712","6,794"
costa-rica,863,10,10,0,565,14,288,3 (1%),288,1%,"20,115",714
mali,860,25,52,4,494,15,314,0 (0%),314,6%,"3,383",119
burkina-faso,796,14,51,0,644,40,101,0 (0%),101,6%,0,0
paraguay,786,8,11,0,202,4,573,0 (0%),573,1%,"20,124",816
andorra,761,0,51,2,615,11,95,3 (3%),95,7%,"3,750","2,077"
zambia,753,74,7,0,188,5,558,1 (0%),558,1%,"17,354","1,543"
uruguay,734,1,20,1,564,6,150,4 (3%),150,3%,"33,861",825
cruise-ship,712,0,13,0,651,0,48,4 (8%),48,2%,0,0
georgia,695,12,12,0,425,6,258,6 (2%),258,2%,"38,961","2,713"
san-marino,654,1,41,0,201,3,412,1 (0%),412,6%,"3,499",39
jordan,613,6,9,0,408,4,196,5 (3%),196,1%,"144,356","4,134"
equatorial-guinea,594,0,7,0,22,0,565,0 (0%),565,1%,854,0
channel-islands,554,5,43,0,458,1,53,0 (0%),53,8%,"5,342",0
malta,553,7,6,0,454,4,93,1 (1%),93,1%,"50,616","1,385"
venezuela,541,82,10,0,241,12,290,1 (0%),290,2%,"575,374","35,138"
jamaica,517,6,9,0,121,0,387,0 (0%),387,2%,"8,193",247
tanzania,509,0,21,0,183,0,305,7 (2%),305,4%,0,0
sierra-leone,505,43,32,3,141,35,332,0 (0%),332,6%,0,0
chad,503,29,53,3,117,6,333,0 (0%),333,11%,0,0
haiti,456,98,20,0,21,0,415,0 (0%),415,4%,"1,669",0
réunion,443,2,0,0,354,0,89,4 (4%),89,0%,"17,200",0
taiwan,440,0,7,0,389,2,44,0 (0%),44,2%,"68,988",329
congo-brazzaville,391,0,15,0,87,0,289,0 (0%),289,4%,0,0
palestine,381,5,2,0,335,6,44,0 (0%),44,1%,"44,876",0
benin,339,0,2,0,83,0,254,0 (0%),254,1%,"25,471",0
isle-of-man,335,1,24,0,285,0,26,9 (35%),26,7%,"4,066",34
mauritius,332,0,10,0,322,0,0,0 (nan%),0,3%,"69,773",0
cabo-verde,328,2,3,1,84,17,241,0 (0%),241,1%,892,101
car,327,26,0,0,13,0,314,0 (0%),314,0%,"3,498",0
montenegro,324,0,9,0,311,0,4,2 (50%),4,3%,"10,167",0
vietnam,320,2,0,0,260,0,60,2 (3%),60,0%,"275,000",0
ethiopia,317,11,5,0,113,0,199,0 (0%),199,2%,"57,254","4,225"
madagascar,304,21,1,1,114,0,189,2 (1%),189,0%,"5,670",0
togo,301,3,11,0,104,5,186,0 (0%),186,4%,"12,613",103
nepal,295,14,2,1,36,0,257,0 (0%),257,1%,"92,440",0
rwanda,292,3,0,0,197,19,95,0 (0%),95,0%,"49,374","1,135"
south-sudan,290,54,4,0,4,0,282,0 (0%),282,1%,"3,356",0
sao-tome-and-principe,235,0,7,0,4,0,224,0 (0%),224,3%,175,0
uganda,227,24,0,0,63,0,164,0 (0%),164,0%,"70,117",0
liberia,226,3,21,1,120,4,85,0 (0%),85,9%,0,0
eswatini,203,1,2,0,73,1,128,0 (0%),128,1%,"4,160",0
french-guiana,197,33,1,0,125,1,71,0 (0%),71,1%,0,0
martinique,192,0,14,0,91,0,87,0 (0%),87,7%,0,0
faroe-islands,187,0,0,0,187,0,0,0 (nan%),0,0%,"8,779",0
myanmar,184,2,6,0,97,1,81,0 (0%),81,3%,"13,634",0
guadeloupe,155,0,13,0,109,0,33,3 (9%),33,8%,"2,866",0
gibraltar,147,0,0,0,145,1,2,0 (0%),2,0%,"5,060",119
brunei,141,0,1,0,136,1,4,2 (50%),4,1%,"16,892",187
mozambique,137,8,0,0,44,1,93,0 (0%),93,0%,"6,011",276
mongolia,136,1,0,0,21,1,115,2 (2%),115,0%,"10,318",156
yemen,128,6,20,2,1,0,107,0 (0%),107,16%,120,0
bermuda,123,1,9,0,73,7,41,2 (5%),41,7%,"5,017",326
cambodia,122,0,0,0,122,1,0,0 (nan%),0,0%,"14,684",69
guyana,117,4,10,0,43,1,64,2 (3%),64,9%,"1,089",37
trinidad-and-tobago,116,0,8,0,107,0,1,0 (0%),1,7%,"2,647",50
aruba,101,0,3,0,93,0,5,4 (80%),5,3%,"1,937",0
monaco,96,0,4,0,87,0,5,1 (20%),5,4%,0,0
bahamas,96,0,11,0,42,1,43,1 (2%),43,11%,"1,794",94
cayman-islands,94,0,1,0,55,0,38,0 (0%),38,1%,"5,900",0
barbados,88,2,7,0,68,1,13,4 (31%),13,8%,"3,924",141
liechtenstein,82,0,1,0,55,0,26,0 (0%),26,1%,900,0
sint-maarten,77,1,15,0,54,8,8,7 (88%),8,19%,414,85
libya,65,1,3,0,28,0,34,0 (0%),34,5%,"3,633",380
malawi,65,2,3,0,24,0,38,1 (3%),38,5%,"1,762",399
mauritania,62,22,4,0,7,0,51,0 (0%),51,6%,"2,015",0
syria,58,7,3,0,36,0,19,0 (0%),19,5%,0,0
angola,48,0,2,0,17,0,29,0 (0%),29,4%,"6,136",0
macau,45,0,0,0,43,0,2,1 (50%),2,0%,0,0
zimbabwe,44,2,4,0,17,4,23,0 (0%),23,9%,"27,059","1,581"
saint-martin,39,0,3,0,30,0,6,1 (17%),6,8%,0,0
eritrea,39,0,0,0,39,0,0,0 (nan%),0,0%,0,0
antigua-and-barbuda,25,0,3,0,19,0,3,1 (33%),3,12%,183,0
botswana,25,1,1,0,17,0,7,0 (0%),7,4%,"11,495",0
nicaragua,25,0,8,0,7,0,10,0 (0%),10,32%,0,0
timor-leste,24,0,0,0,24,0,0,0 (nan%),0,0%,738,0
burundi,23,8,1,0,15,8,7,0 (0%),7,4%,284,0
gambia,23,0,1,0,12,2,10,0 (0%),10,4%,"1,341",0
grenada,22,0,0,0,14,0,8,4 (50%),8,0%,"2,419",0
bhutan,21,0,0,0,5,0,16,0 (0%),16,0%,"13,660",349
laos,19,0,0,0,14,0,5,0 (0%),5,0%,"4,424",220
belize,18,0,2,0,16,0,0,0 (nan%),0,11%,"1,043",0
saint-lucia,18,0,0,0,18,0,0,0 (nan%),0,0%,786,59
fiji,18,0,0,0,15,0,3,0 (0%),3,0%,"1,300",0
new-caledonia,18,0,0,0,18,0,0,0 (nan%),0,0%,"5,454",0
st-vincent-grenadines,17,0,0,0,14,0,3,0 (0%),3,0%,155,0
curaçao,16,0,1,0,14,0,1,0 (0%),1,6%,389,0
dominica,16,0,0,0,15,0,1,0 (0%),1,0%,420,0
namibia,16,0,0,0,13,0,3,0 (0%),3,0%,"2,074",0
saint-kitts-and-nevis,15,0,0,0,14,0,1,0 (0%),1,0%,327,0
falkland-islands,13,0,0,0,13,0,0,0 (nan%),0,0%,402,0
turks-and-caicos,12,0,1,0,10,0,1,0 (0%),1,8%,109,0
vatican-city,12,0,0,0,2,0,10,0 (0%),10,0%,0,0
greenland,11,0,0,0,11,0,0,0 (nan%),0,0%,"1,629",0
comoros,11,0,1,0,3,0,7,0 (0%),7,9%,0,0
seychelles,11,0,0,0,10,0,1,0 (0%),1,0%,0,0
montserrat,11,0,1,0,10,2,0,0 (nan%),0,9%,36,0
suriname,10,0,1,0,9,0,0,0 (nan%),0,10%,404,0
ms-zaandam,9,0,2,0,0,0,7,0 (0%),7,22%,0,0
british-virgin-islands,8,0,1,0,6,0,1,0 (0%),1,13%,167,0
papua-new-guinea,8,0,0,0,8,0,0,0 (nan%),0,0%,"2,402",0
western-sahara,6,0,0,0,6,0,0,0 (nan%),0,0%,0,0
caribbean-netherlands,6,0,0,0,6,0,0,0 (nan%),0,0%,357,0
st-barth,6,0,0,0,6,0,0,0 (nan%),0,0%,0,0
anguilla,3,0,0,0,3,0,0,0 (nan%),0,0%,0,0
saint-pierre-miquelon,1,0,0,0,1,0,0,0 (nan%),0,0%,0,0
lesotho,1,0,0,0,0,0,1,0 (0%),1,0%,0,0
