Country,Total confirmed,Total_confirmed_today,Total_deaths,Total_deaths_today,Total_Recoveries,Total_Recoveries_today,Active_confirmed,Critical,Mortality_close,Mortality_confirmed,Total_tests,Total_tests_today
sweden,"33,459",271,"3,998",6,"4,971",0,"24,490",249 (1%),"24,490",12%,"209,900",0
singapore,"31,616",548,23,0,"14,876",994,"16,717",8 (0%),"16,717",0%,"294,414",0
switzerland,"30,736",11,"1,906",1,"28,100",100,730,50 (7%),730,6%,"370,464","3,427"
portugal,"30,623",152,"1,316",14,"17,549","9,844","11,758",78 (1%),"11,758",4%,"689,705",0
united-arab-emirates,"29,485",781,245,1,"15,056",561,"14,184",1 (0%),"14,184",1%,"1,600,923",0
ireland,"24,639",57,"1,608",4,"21,060",0,"1,971",54 (3%),"1,971",7%,"295,626",0
south-africa,"22,583","1,240",429,22,"11,100",996,"11,054",128 (1%),"11,054",2%,"583,855","19,485"
indonesia,"22,271",526,"1,372",21,"5,402",153,"15,497",0 (0%),"15,497",6%,"248,555","8,815"
poland,"21,326",395,996,3,"9,194",217,"11,136",160 (1%),"11,136",5%,"767,441","16,502"
kuwait,"21,302",838,156,8,"6,117",370,"15,029",177 (1%),"15,029",1%,"271,089","2,935"
colombia,"21,175",998,727,22,"5,016",298,"15,432",136 (1%),"15,432",3%,"243,119","7,171"
ukraine,"20,986",406,617,12,"7,108",179,"13,261",256 (2%),"13,261",3%,"285,626","7,914"
romania,"18,070",213,"1,185",9,"11,399",212,"5,486",188 (3%),"5,486",7%,"368,482","6,916"
egypt,"17,265",752,764,29,"4,807",179,"11,694",41 (0%),"11,694",4%,"135,000",0
israel,"16,717",5,279,0,"14,153",63,"2,285",45 (2%),"2,285",2%,"537,489","1,183"
japan,"16,550",14,820,12,"13,413",169,"2,317",168 (7%),"2,317",5%,"271,201","2,724"
austria,"16,503",17,640,1,"15,063",26,800,29 (4%),800,4%,"401,857","5,494"
dominican-republic,"14,801",379,458,0,"8,133",279,"6,210",113 (2%),"6,210",3%,"65,355",0
philippines,"14,035",258,868,5,"3,249",72,"9,918",81 (1%),"9,918",6%,"295,593","8,299"
denmark,"11,360",71,562,1,"9,900",64,898,21 (2%),898,5%,"537,742","11,457"
argentina,"11,353",704,445,12,"3,530",468,"7,378",171 (2%),"7,378",4%,"125,893","4,615"
south-korea,"11,190",25,266,0,"10,213",19,711,15 (2%),711,2%,"820,289","5,869"
serbia,"11,159",67,238,0,"5,857",158,"5,064",12 (0%),"5,064",2%,"217,856","3,644"
panama,"10,926",349,306,7,"6,279",0,"4,341",72 (2%),"4,341",3%,"58,240","1,485"
afghanistan,"10,582",584,218,2,"1,075",35,"9,289",19 (0%),"9,289",2%,"30,052",635
bahrain,"9,138",336,14,1,"4,587",122,"4,537",8 (0%),"4,537",0%,"276,552",0
czechia,"8,955",65,315,1,"6,078",34,"2,562",29 (1%),"2,562",4%,"399,896","5,397"
norway,"8,352",6,235,0,"7,727",0,390,12 (3%),390,3%,"229,769",0
kazakhstan,"8,322",403,35,0,"4,352",138,"3,935",31 (1%),"3,935",0%,"657,214","21,502"
algeria,"8,306",193,600,8,"4,784",358,"2,922",22 (1%),"2,922",7%,0,0
nigeria,"7,839",313,226,5,"2,263",89,"5,350",7 (0%),"5,350",3%,"44,458","1,130"
oman,"7,770",513,37,1,"1,933",85,"5,800",31 (1%),"5,800",0%,"72,000",0
morocco,"7,433",27,199,1,"4,703",65,"2,531",1 (0%),"2,531",3%,"142,882","9,321"
malaysia,"7,245",60,115,0,"5,945",33,"1,185",9 (1%),"1,185",2%,"507,682","7,213"
australia,"7,114",3,102,0,"6,508",14,504,5 (1%),504,1%,"1,224,627","32,365"
moldova,"7,093",99,250,8,"3,713",261,"3,130",286 (9%),"3,130",4%,"40,565",0
ghana,"6,683",66,32,1,"1,998",20,"4,653",16 (0%),"4,653",0%,"193,705",0
armenia,"6,661",359,81,4,"3,064",128,"3,516",10 (0%),"3,516",1%,"50,397","1,317"
finland,"6,579",11,307,1,"4,800",0,"1,472",19 (1%),"1,472",5%,"166,900","1,300"
bolivia,"5,915",336,240,10,609,34,"5,066",3 (0%),"5,066",4%,"14,803",0
iraq,"4,469",197,160,8,"2,738",153,"1,571",0 (0%),"1,571",4%,"186,885","5,003"
cameroon,"4,400",0,159,0,"1,822",0,"2,419",28 (1%),"2,419",4%,0,0
azerbaijan,"4,122",140,49,0,"2,607",101,"1,466",42 (3%),"1,466",1%,"270,739","5,672"
luxembourg,"3,992",2,110,1,"3,767",9,115,7 (6%),115,3%,"67,729","1,076"
honduras,"3,743",266,174,7,455,16,"3,114",13 (0%),"3,114",5%,"11,820",0
hungary,"3,741",28,486,4,"1,690",35,"1,565",28 (2%),"1,565",13%,"162,925","3,665"
sudan,"3,628",250,146,9,424,52,"3,058",0 (0%),"3,058",4%,401,7
guinea,"3,275",99,20,0,"1,673",42,"1,582",24 (2%),"1,582",1%,"14,407",681
uzbekistan,"3,164",49,13,0,"2,565",33,586,4 (1%),586,0%,"460,000",0
guatemala,"3,054",311,55,4,244,22,"2,755",5 (0%),"2,755",2%,"25,464",0
senegal,"3,047",71,35,1,"1,456",40,"1,556",12 (1%),"1,556",1%,"35,016",934
thailand,"3,040",3,56,0,"2,916",6,68,61 (90%),68,2%,"328,073",0
tajikistan,"2,929",191,46,2,"1,301",78,"1,582",0 (0%),"1,582",2%,0,0
greece,"2,878",2,171,0,"1,374",0,"1,333",19 (1%),"1,333",6%,"153,963",965
bulgaria,"2,427",19,130,4,840,32,"1,457",29 (2%),"1,457",5%,"74,096",886
bosnia-and-herzegovina,"2,401",10,144,3,"1,680",18,577,4 (1%),577,6%,"59,532",838
ivory-coast,"2,376",10,30,0,"1,219",31,"1,127",0 (0%),"1,127",1%,"23,444","1,211"
djibouti,"2,270",0,10,0,"1,064",0,"1,196",0 (0%),"1,196",0%,"22,097",0
croatia,"2,244",1,99,0,"2,027",4,118,6 (5%),118,4%,"61,482",618
congo-kinshasa,"2,141",116,63,0,317,5,"1,761",0 (0%),"1,761",3%,0,0
north-macedonia,"1,978",37,113,0,"1,422",11,443,21 (5%),443,6%,"25,270",508
cuba,"1,941",10,82,1,"1,689",18,170,3 (2%),170,4%,"94,060","1,431"
gabon,"1,934",206,12,0,459,57,"1,463",10 (1%),"1,463",1%,"9,908","1,286"
el-salvador,"1,915",96,35,2,594,24,"1,286",25 (2%),"1,286",2%,"72,616","2,391"
estonia,"1,823",2,64,0,"1,532",6,227,1 (0%),227,4%,"75,779",530
iceland,"1,804",1,10,0,"1,791",0,3,0 (0%),3,1%,"58,225",0
lithuania,"1,623",7,63,0,"1,138",3,422,17 (4%),422,4%,"267,719","2,837"
somalia,"1,594",0,61,0,204,0,"1,329",2 (0%),"1,329",4%,0,0
mayotte,"1,587",66,20,1,894,0,673,11 (2%),673,1%,"5,200",0
slovakia,"1,509",5,28,0,"1,301",21,180,1 (1%),180,2%,"158,414","1,649"
new-zealand,"1,504",0,21,0,"1,455",0,28,1 (4%),28,1%,"255,850","5,604"
slovenia,"1,468",0,106,0,"1,340",0,22,4 (18%),22,7%,"75,110",0
kyrgyzstan,"1,403",38,14,0,980,23,409,5 (1%),409,1%,"98,281",0
maldives,"1,371",58,4,0,144,16,"1,223",9 (1%),"1,223",0%,"11,775",0
kenya,"1,214",22,51,1,383,3,780,1 (0%),780,4%,"59,260","1,610"
sri-lanka,"1,141",52,9,0,674,14,458,1 (0%),458,1%,"53,092","1,998"
venezuela,"1,121",177,10,0,262,0,849,2 (0%),849,1%,"804,004","68,578"
lebanon,"1,114",17,26,0,688,21,400,4 (1%),400,2%,"74,224","2,410"
guinea-bissau,"1,114",0,6,0,42,0,"1,066",0 (0%),"1,066",1%,"1,500",0
hong-kong,"1,066",0,4,0,"1,029",0,33,1 (3%),33,0%,"202,930","34,639"
tunisia,"1,048",2,47,0,903,20,98,3 (3%),98,4%,"46,628","1,320"
latvia,"1,047",1,22,0,712,0,313,2 (1%),313,2%,"99,049","1,203"
mali,"1,030",15,65,2,597,23,368,0 (0%),368,6%,"3,483",0
albania,998,9,32,1,789,6,177,5 (3%),177,3%,"13,279",146
equatorial-guinea,960,0,11,0,165,0,784,0 (0%),784,1%,854,0
niger,945,2,61,0,783,8,101,0 (0%),101,6%,"5,989",0
cyprus,935,8,17,0,594,0,324,10 (3%),324,2%,"99,733",0
costa-rica,930,12,10,0,620,13,300,3 (1%),300,1%,"23,378",468
zambia,920,0,7,0,336,0,577,1 (0%),577,1%,"20,011",0
haiti,865,53,26,1,22,0,817,0 (0%),817,3%,"2,718",136
paraguay,862,12,11,0,307,9,544,0 (0%),544,1%,"24,812","1,007"
burkina-faso,814,0,52,0,672,0,90,0 (0%),90,6%,0,0
uruguay,769,16,22,2,618,15,129,5 (4%),129,3%,"38,146",968
andorra,762,0,51,0,653,1,58,3 (5%),58,7%,"3,750",0
georgia,730,2,12,0,522,13,196,6 (3%),196,2%,"48,565","2,858"
cruise-ship,712,0,13,0,651,0,48,4 (8%),48,2%,0,0
jordan,708,4,9,0,471,1,228,5 (2%),228,1%,"163,173","1,451"
sierra-leone,707,86,40,1,241,0,426,0 (0%),426,6%,0,0
chad,675,27,60,0,215,11,400,0 (0%),400,9%,0,0
san-marino,665,4,42,1,266,12,357,1 (0%),357,6%,"3,968",95
south-sudan,655,92,8,2,6,0,641,0 (0%),641,1%,"3,356",0
malta,610,1,6,0,476,3,128,1 (1%),128,1%,"60,812","1,301"
car,604,52,1,0,22,4,581,0 (0%),581,0%,"11,570",0
nepal,603,19,3,0,87,17,513,0 (0%),513,1%,"138,841","6,646"
ethiopia,582,88,5,0,152,1,425,0 (0%),425,1%,"81,010","4,048"
channel-islands,558,0,45,0,515,7,-2,0 (0%),-2,8%,"5,342",0
jamaica,550,6,9,0,200,9,341,1 (0%),341,2%,"9,923",369
madagascar,527,39,2,0,142,4,383,6 (2%),383,0%,"5,670",0
tanzania,509,0,21,0,183,0,305,7 (2%),305,4%,0,0
congo-brazzaville,487,18,16,0,147,10,324,0 (0%),324,3%,0,0
réunion,452,3,1,0,411,0,40,2 (5%),40,0%,"17,200",0
taiwan,441,0,7,0,411,3,23,0 (0%),23,2%,"70,526",188
palestine,423,0,3,1,348,2,72,0 (0%),72,1%,"44,876",0
togo,381,8,12,0,141,8,228,0 (0%),228,3%,"16,747",760
cabo-verde,380,9,3,0,155,13,222,0 (0%),222,1%,"1,307",0
isle-of-man,336,0,24,0,303,0,9,2 (22%),9,7%,"4,454",61
mauritius,334,2,10,0,322,0,2,0 (0%),2,3%,"102,247","1,195"
rwanda,327,2,0,0,237,10,90,0 (0%),90,0%,"58,477","1,400"
vietnam,325,1,0,0,267,0,58,2 (3%),58,0%,"275,000",0
montenegro,324,0,9,0,314,0,1,0 (0%),1,3%,"10,167",0
french-guiana,279,18,1,0,143,2,135,0 (0%),135,0%,0,0
nicaragua,279,0,17,0,199,0,63,0 (0%),63,6%,0,0
liberia,265,10,26,0,139,3,100,0 (0%),100,10%,0,0
sao-tome-and-principe,251,0,8,0,4,0,239,0 (0%),239,3%,175,0
eswatini,250,12,2,0,156,37,92,0 (0%),92,1%,"4,994",0
mauritania,237,10,6,0,15,8,216,0 (0%),216,3%,"2,583",0
yemen,222,10,42,3,10,0,170,0 (0%),170,19%,120,0
myanmar,201,2,6,0,120,4,75,0 (0%),75,3%,"17,875",723
uganda,198,23,0,0,68,0,130,0 (0%),130,0%,"83,788","2,106"
martinique,197,0,14,0,91,0,92,0 (0%),92,7%,0,0
mozambique,194,26,0,0,51,3,143,0 (0%),143,0%,"8,463",516
benin,191,56,3,0,82,21,106,0 (0%),106,2%,"27,954","1,162"
faroe-islands,187,0,0,0,187,0,0,0 (nan%),0,0%,"9,153",69
guadeloupe,161,5,14,1,115,0,32,3 (9%),32,9%,"3,573",0
gibraltar,154,2,0,0,147,0,7,0 (0%),7,0%,"6,524",423
brunei,141,0,1,0,136,0,4,2 (50%),4,1%,"18,411",218
mongolia,141,0,0,0,30,2,111,27 (24%),111,0%,"12,341",188
guyana,135,8,10,0,62,4,63,2 (3%),63,7%,"1,457",56
bermuda,133,5,9,0,81,0,43,2 (5%),43,7%,"6,362",229
cayman-islands,129,0,1,0,61,0,67,0 (0%),67,1%,"8,426",0
cambodia,124,1,0,0,122,0,2,1 (50%),2,0%,"16,007",177
trinidad-and-tobago,116,0,8,0,108,0,0,0 (nan%),0,7%,"2,903",68
aruba,101,0,3,0,95,0,3,3 (100%),3,3%,"2,063",15
bahamas,100,3,11,0,45,0,44,1 (2%),44,11%,"1,955",45
monaco,98,1,4,0,90,0,4,1 (25%),4,4%,0,0
barbados,92,2,7,0,70,0,15,4 (27%),15,8%,"4,664",123
comoros,87,9,1,0,21,3,65,0 (0%),65,1%,0,0
syria,86,16,4,0,41,4,41,0 (0%),41,5%,0,0
malawi,83,1,4,1,33,5,46,1 (2%),46,5%,"2,411",0
liechtenstein,82,0,1,0,55,0,26,0 (0%),26,1%,900,0
sint-maarten,77,0,15,0,59,0,3,1 (33%),3,19%,437,0
libya,75,3,3,0,39,1,33,0 (0%),33,4%,"4,351",0
angola,69,8,4,0,18,0,47,0 (0%),47,6%,"10,000",0
zimbabwe,56,5,4,0,18,0,34,0 (0%),34,7%,"35,112","7,093"
macau,45,0,0,0,45,0,0,0 (nan%),0,0%,0,0
burundi,42,0,1,0,20,0,21,0 (0%),21,2%,284,0
saint-martin,40,0,3,0,33,0,4,1 (25%),4,8%,553,553
eritrea,39,0,0,0,39,0,0,0 (nan%),0,0%,0,0
botswana,35,5,1,0,19,0,15,0 (0%),15,3%,"16,100",0
antigua-and-barbuda,25,0,3,0,19,0,3,1 (33%),3,12%,183,0
gambia,25,0,1,0,13,0,11,0 (0%),11,4%,"1,476",0
bhutan,24,3,0,0,6,0,18,0 (0%),18,0%,"15,293",450
timor-leste,24,0,0,0,24,0,0,0 (nan%),0,0%,738,0
grenada,22,0,0,0,17,0,5,4 (80%),5,0%,"3,007",0
namibia,21,1,0,0,14,0,7,0 (0%),7,0%,"3,027",180
laos,19,0,0,0,14,0,5,0 (0%),5,0%,"5,194",150
new-caledonia,18,0,0,0,18,0,0,0 (nan%),0,0%,"5,454",0
belize,18,0,2,0,16,0,0,0 (nan%),0,11%,"1,435",0
saint-lucia,18,0,0,0,18,0,0,0 (nan%),0,0%,867,0
fiji,18,0,0,0,15,0,3,0 (0%),3,0%,"1,300",0
st-vincent-grenadines,18,0,0,0,14,0,4,0 (0%),4,0%,209,34
curaçao,17,1,1,0,14,0,2,0 (0%),2,6%,504,0
dominica,16,0,0,0,16,0,0,0 (nan%),0,0%,433,0
saint-kitts-and-nevis,15,0,0,0,15,0,0,0 (nan%),0,0%,391,0
falkland-islands,13,0,0,0,13,0,0,0 (nan%),0,0%,445,19
turks-and-caicos,12,0,1,0,10,0,1,0 (0%),1,8%,126,17
vatican-city,12,0,0,0,2,0,10,0 (0%),10,0%,0,0
greenland,12,1,0,0,11,0,1,0 (0%),1,0%,"1,885",35
seychelles,11,0,0,0,11,0,0,0 (nan%),0,0%,0,0
suriname,11,0,1,0,9,0,1,0 (0%),1,9%,404,0
montserrat,11,0,1,0,10,0,0,0 (nan%),0,9%,36,0
ms-zaandam,9,0,2,0,0,0,7,0 (0%),7,22%,0,0
papua-new-guinea,8,0,0,0,8,0,0,0 (nan%),0,0%,"2,402",0
british-virgin-islands,8,0,1,0,6,0,1,0 (0%),1,13%,167,0
caribbean-netherlands,6,0,0,0,6,0,0,0 (nan%),0,0%,424,0
st-barth,6,0,0,0,6,0,0,0 (nan%),0,0%,137,137
western-sahara,6,0,0,0,6,0,0,0 (nan%),0,0%,0,0
anguilla,3,0,0,0,3,0,0,0 (nan%),0,0%,30,30
lesotho,2,0,0,0,0,0,2,0 (0%),2,0%,283,283
saint-pierre-miquelon,1,0,0,0,1,0,0,0 (nan%),0,0%,0,0
