Country,Total confirmed,Total_confirmed_today,Total_deaths,Total_deaths_today,Total_Recoveries,Total_Recoveries_today,Active_confirmed,Critical,Mortality_close,Mortality_confirmed,Total_tests,Total_tests_today
cyprus,761,11,12,0,79,2,670,8 (1%),670,2%,"32,284","3,209"
djibouti,732,0,2,0,76,0,654,0 (0%),654,0%,"7,486",0
latvia,727,15,5,0,88,0,634,5 (1%),634,1%,"35,881","1,184"
cruise-ship,712,0,13,0,644,0,55,7 (13%),55,2%,0,0
andorra,704,8,35,0,205,14,464,17 (4%),464,5%,"1,673",0
lebanon,673,1,21,0,99,0,553,27 (5%),553,3%,"20,929",704
costa-rica,655,6,4,0,97,9,554,10 (2%),554,1%,"10,138",386
niger,639,12,19,1,113,3,507,0 (0%),507,3%,"4,715",27
burkina-faso,565,8,36,1,321,27,208,0 (0%),208,6%,0,0
albania,562,14,26,0,314,12,222,5 (2%),222,5%,"5,542",231
kyrgyzstan,554,48,5,0,133,3,416,5 (1%),416,1%,"26,147",0
nigeria,542,49,19,2,166,7,357,2 (1%),357,4%,"7,153",0
bolivia,520,27,32,1,31,0,457,3 (1%),457,6%,"3,569",0
guinea,518,41,3,0,65,6,450,0 (0%),450,1%,0,0
uruguay,517,15,9,0,298,12,210,14 (7%),210,2%,"12,478","1,239"
kosovo,510,30,12,0,93,9,405,0 (0%),405,2%,0,0
channel-islands,484,14,21,1,73,0,390,0 (0%),390,4%,"3,320",0
honduras,472,15,46,0,15,5,411,10 (2%),411,10%,"2,535",139
san-marino,455,20,39,0,60,3,356,15 (4%),356,9%,"1,605",759
palestine,431,13,2,0,71,2,358,0 (0%),358,0%,"17,329",0
west-bank-and-gaza,431,13,2,0,71,2,358,0 (0%),358,0%,0,0
malta,426,4,3,0,99,8,324,4 (1%),324,1%,"23,253","2,089"
taiwan,420,22,6,0,189,11,225,0 (0%),225,1%,"53,005",560
jordan,413,6,7,0,269,4,137,5 (4%),137,2%,"20,500",0
réunion,407,5,0,0,237,0,170,4 (2%),170,0%,0,0
georgia,394,6,4,0,86,0,304,6 (2%),304,1%,"5,027",0
senegal,350,8,3,1,211,13,136,1 (1%),136,1%,0,0
congo-kinshasa,327,20,25,0,26,0,276,0 (0%),276,8%,0,0
mauritius,325,1,9,0,180,72,136,3 (2%),136,3%,"9,755",0
montenegro,308,1,5,0,55,0,248,7 (3%),248,2%,"3,874",0
isle-of-man,297,6,6,2,180,11,111,11 (10%),111,2%,"2,414",39
vietnam,268,0,0,0,201,3,67,8 (12%),67,0%,"206,253",0
kenya,262,16,12,1,60,7,190,2 (1%),190,5%,"10,784",0
guatemala,257,22,7,0,21,0,229,3 (1%),229,3%,"7,200",0
mayotte,254,9,4,0,117,0,133,6 (5%),133,2%,"1,800",100
sri-lanka,254,10,7,0,86,9,161,1 (1%),161,3%,"4,768",0
venezuela,227,23,9,0,117,6,101,4 (4%),101,4%,"299,714","31,211"
mali,216,45,13,0,41,7,162,0 (0%),162,6%,0,0
paraguay,206,4,8,0,41,6,157,1 (1%),157,4%,"4,950",0
el-salvador,201,11,7,0,44,1,150,1 (1%),150,3%,"11,160",969
faroe-islands,185,1,0,0,176,3,9,0 (0%),9,0%,"6,021",40
jamaica,173,10,5,0,25,0,143,0 (0%),143,3%,"1,605",89
martinique,163,5,12,4,73,0,78,11 (14%),78,7%,0,0
guadeloupe,148,3,8,0,73,6,67,13 (19%),67,5%,0,0
tanzania,147,0,5,0,11,0,131,4 (3%),131,3%,0,0
rwanda,144,1,0,0,69,4,75,0 (0%),75,0%,"6,237",0
congo-brazzaville,143,0,6,0,11,0,126,0 (0%),126,4%,0,0
brunei,137,1,1,0,113,1,23,2 (9%),23,1%,"11,254",165
somalia,135,19,7,1,2,0,126,2 (2%),126,5%,0,0
gibraltar,132,0,0,0,111,6,21,1 (5%),21,0%,"1,859",99
cambodia,122,0,0,0,103,5,19,1 (5%),19,0%,"5,768",0
madagascar,120,3,0,0,35,2,85,1 (1%),85,0%,"2,357",0
trinidad-and-tobago,114,0,8,0,21,1,85,0 (0%),85,7%,"1,320",22
gabon,108,0,1,0,7,0,100,0 (0%),100,1%,572,0
myanmar,107,9,5,0,5,0,97,0 (0%),97,5%,"4,152",87
burma,107,9,5,0,5,0,97,0 (0%),97,5%,0,0
ethiopia,105,9,3,0,16,1,86,1 (1%),86,3%,"6,890",659
aruba,96,0,2,0,44,1,50,4 (8%),50,2%,"1,358",60
french-guiana,96,0,0,0,64,3,32,2 (6%),32,0%,0,0
monaco,94,0,3,0,22,2,69,3 (4%),69,3%,0,0
bermuda,86,3,5,0,35,0,46,10 (22%),46,6%,638,86
togo,84,1,5,0,49,1,30,0 (0%),30,6%,"4,191",265
equatorial-guinea,79,0,0,0,4,0,75,0 (0%),75,0%,854,0
liechtenstein,79,0,1,0,55,0,23,0 (0%),23,1%,900,0
liberia,76,0,7,0,7,0,62,0 (0%),62,9%,0,0
barbados,75,0,5,0,17,2,53,4 (8%),53,7%,"1,000",35
sudan,66,33,10,4,6,2,50,0 (0%),50,15%,0,0
sint-maarten,64,7,9,0,12,0,43,6 (14%),43,14%,163,0
guyana,63,0,6,0,9,0,48,4 (8%),48,10%,283,0
cayman-islands,61,0,1,0,7,0,53,3 (6%),53,2%,702,12
cabo-verde,58,2,1,0,1,0,56,0 (0%),56,2%,0,0
zambia,57,5,2,0,33,3,22,1 (5%),22,4%,"2,191",0
uganda,55,0,0,0,22,2,33,0 (0%),33,0%,"11,101","1,126"
bahamas,55,1,9,0,10,4,36,1 (3%),36,16%,0,0
libya,49,0,1,0,11,0,37,0 (0%),37,2%,707,8
macau,45,0,0,0,16,0,29,1 (3%),29,0%,0,0
haiti,44,1,3,0,0,0,41,0 (0%),41,7%,498,133
eritrea,39,4,0,0,3,3,36,0 (0%),36,0%,0,0
syria,38,0,2,0,5,0,31,0 (0%),31,5%,0,0
saint-martin,37,2,2,0,19,6,16,5 (31%),16,5%,0,0
maldives,51,16,0,0,16,0,35,0 (0%),35,0%,"3,714",0
mozambique,35,1,0,0,4,2,31,0 (0%),31,0%,952,54
benin,35,0,1,0,18,0,16,0 (0%),16,3%,0,0
chad,33,6,0,0,8,3,25,0 (0%),25,0%,0,0
mongolia,32,1,0,0,7,2,25,0 (0%),25,0%,"1,554",104
nepal,31,1,0,0,3,1,28,0 (0%),28,0%,"15,800",0
zimbabwe,25,1,3,0,2,0,20,0 (0%),20,12%,"2,626","1,327"
angola,24,5,2,0,6,1,16,0 (0%),16,8%,0,0
antigua-and-barbuda,23,0,3,0,3,0,17,1 (6%),17,13%,73,0
eswatini,22,6,1,0,8,0,13,0 (0%),13,5%,714,0
botswana,20,5,1,0,0,0,19,0 (0%),19,5%,"3,602",0
laos,19,0,0,0,2,0,17,0 (0%),17,0%,"1,318",30
timor-leste,18,0,0,0,1,0,17,0 (0%),17,0%,0,0
belize,18,0,2,0,0,0,16,1 (6%),16,11%,651,0
new-caledonia,18,0,0,0,14,0,4,1 (25%),4,0%,"3,399",83
malawi,17,0,2,0,3,0,12,1 (8%),12,12%,417,0
dominica,16,0,0,0,8,0,8,0 (0%),8,0%,345,0
namibia,16,0,0,0,6,2,10,0 (0%),10,0%,499,137
saint-lucia,15,0,0,0,11,0,4,0 (0%),4,0%,344,25
grenada,14,0,0,0,6,0,8,4 (50%),8,0%,92,0
curaçao,14,0,1,0,11,1,2,0 (0%),2,7%,286,17
car,12,0,0,0,4,0,8,0 (0%),8,0%,0,0
st-vincent-grenadines,12,0,0,0,1,0,11,0 (0%),11,0%,87,0
turks-and-caicos,11,0,1,0,0,0,10,0 (0%),10,9%,83,0
montserrat,11,0,0,0,2,1,9,1 (11%),9,0%,36,0
falkland-islands,11,0,0,0,3,2,8,0 (0%),8,0%,319,182
seychelles,11,0,0,0,5,0,6,0 (0%),6,0%,0,0
greenland,11,0,0,0,11,0,0,0 (nan%),0,0%,"1,043",24
suriname,10,0,1,0,6,0,3,0 (0%),3,10%,0,0
gambia,9,0,1,0,2,0,6,0 (0%),6,11%,316,0
ms-zaandam,9,0,2,0,0,0,7,0 (0%),7,22%,0,0
nicaragua,9,0,2,1,6,2,1,0 (0%),1,22%,0,0
vatican-city,8,0,0,0,2,0,6,0 (0%),6,0%,0,0
mauritania,7,0,1,0,6,4,0,0 (nan%),0,14%,913,200
st-barth,6,0,0,0,5,1,1,0 (0%),1,0%,0,0
bhutan,5,0,0,0,2,0,3,0 (0%),3,0%,"8,107",194
burundi,5,0,1,0,0,0,4,0 (0%),4,20%,80,0
british-virgin-islands,4,0,0,0,2,0,2,0 (0%),2,0%,0,0
anguilla,3,0,0,0,1,0,2,0 (0%),2,0%,0,0
