Country,Total confirmed,Total_confirmed_today,Total_deaths,Total_deaths_today,Total_Recoveries,Total_Recoveries_today,Active_confirmed,Critical,Mortality_close,Mortality_confirmed,Total_tests,Total_tests_today
saudi-arabia,"21,402","1,325",157,5,"2,953",169,"18,292",125 (1%),"18,292",1%,"200,000",0
sweden,"20,302",681,"2,462",107,"1,005",0,"16,835",479 (3%),"16,835",12%,"119,500",0
ireland,"20,253",376,"1,190",31,"13,386","4,153","5,677",129 (2%),"5,677",6%,"153,954",0
mexico,"16,752","1,223","1,569",135,"11,423","2,337","3,760",378 (10%),"3,760",9%,"77,005","5,902"
israel,"15,834",106,215,5,"8,233",487,"7,386",115 (2%),"7,386",1%,"364,467","51,332"
singapore,"15,641",690,14,0,"1,188",60,"14,439",22 (0%),"14,439",0%,"143,919","22,145"
pakistan,"15,525",913,343,31,"3,425",192,"11,757",111 (1%),"11,757",2%,"165,911","8,688"
austria,"15,402",45,580,11,"12,779",199,"2,043",131 (6%),"2,043",4%,"247,754","8,176"
chile,"14,885",520,216,9,"8,057",347,"6,612",377 (6%),"6,612",1%,"172,619","6,454"
japan,"13,736",122,394,9,"1,899",0,"11,443",300 (3%),"11,443",3%,"160,546","9,854"
belarus,"13,181",973,84,5,"2,072",79,"11,025",92 (1%),"11,025",1%,"168,986","7,958"
poland,"12,640",422,624,28,"3,025",370,"8,991",160 (2%),"8,991",5%,"324,527","13,783"
qatar,"12,564",643,10,0,"1,243",109,"11,311",72 (1%),"11,311",0%,"91,415","2,808"
romania,"11,978",362,693,30,"3,569",165,"7,716",247 (3%),"7,716",6%,"166,993","16,684"
united-arab-emirates,"11,929",549,98,9,"2,329",148,"9,502",1 (0%),"9,502",1%,"1,122,000","64,674"
south-korea,"10,761",9,246,2,"8,922",68,"1,593",55 (3%),"1,593",2%,"614,197","5,683"
ukraine,"9,866",456,250,11,"1,103",111,"8,513",129 (2%),"8,513",3%,"104,544","5,825"
indonesia,"9,771",260,784,11,"1,391",137,"7,596",0 (0%),"7,596",8%,"86,985","7,367"
denmark,"9,195",157,443,9,"6,547",245,"2,205",66 (3%),"2,205",5%,"180,062","13,216"
serbia,"8,724",227,173,5,"1,292",32,"7,259",78 (1%),"7,259",2%,"78,942","5,579"
philippines,"8,212",254,558,28,"1,023",48,"6,631",31 (0%),"6,631",7%,"98,941","9,052"
norway,"7,710",50,207,1,32,0,"7,471",40 (1%),"7,471",3%,"169,124","3,173"
czechia,"7,579",75,227,0,"3,108",160,"4,244",71 (2%),"4,244",3%,"234,985","8,730"
bangladesh,"7,103",641,163,8,150,11,"6,790",1 (0%),"6,790",2%,"59,701","4,968"
australia,"6,746",8,91,3,"5,679",49,976,38 (4%),976,1%,"544,410","8,410"
dominican-republic,"6,652",236,293,7,"1,228",63,"5,131",144 (3%),"5,131",4%,"25,368","1,389"
colombia,"6,207",258,278,9,"1,411",143,"4,518",118 (3%),"4,518",4%,"95,085","4,186"
panama,"6,200",179,176,9,484,29,"5,540",89 (2%),"5,540",3%,"28,795",961
malaysia,"5,945",94,100,0,"4,087",55,"1,758",40 (2%),"1,758",2%,"160,296","8,154"
south-africa,"5,350",354,103,10,"2,073",0,"3,174",36 (1%),"3,174",2%,"197,127","12,127"
egypt,"5,268",226,380,21,"1,335",31,"3,553",0 (0%),"3,553",7%,"90,000",0
finland,"4,906",166,206,7,"2,800",0,"1,900",51 (3%),"1,900",4%,"89,800","4,000"
morocco,"4,321",69,168,3,928,150,"3,225",1 (0%),"3,225",4%,"32,930",680
argentina,"4,285",158,214,7,"1,192",30,"2,879",144 (5%),"2,879",5%,"56,058","2,458"
algeria,"3,848",199,444,7,"1,702",51,"1,702",22 (1%),"1,702",12%,"6,500",0
moldova,"3,771",133,107,4,"1,114",139,"2,550",212 (8%),"2,550",3%,"11,763",0
luxembourg,"3,769",28,89,0,"3,134",11,546,21 (4%),546,2%,"41,758","2,017"
kuwait,"3,740",300,24,1,"1,389",213,"2,327",66 (3%),"2,327",1%,"179,000",0
kazakhstan,"3,138",111,25,0,819,45,"2,294",41 (2%),"2,294",1%,"232,415","16,139"
thailand,"2,947",9,54,0,"2,665",13,228,61 (27%),228,2%,"178,083",0
bahrain,"2,921",110,8,0,"1,455",145,"1,458",1 (0%),"1,458",0%,"126,905","5,199"
hungary,"2,727",78,300,9,536,20,"1,891",50 (3%),"1,891",11%,"70,300","3,128"
greece,"2,576",10,139,1,577,0,"1,860",41 (2%),"1,860",5%,"72,130","2,297"
oman,"2,274",143,10,0,364,0,"1,900",3 (0%),"1,900",0%,0,0
croatia,"2,062",15,67,4,"1,288",56,707,19 (3%),707,3%,"34,476",899
iraq,"2,003",75,92,2,"1,346",27,565,0 (0%),565,5%,"86,708","12,926"
uzbekistan,"2,002",63,9,1,"1,096",104,897,8 (1%),897,0%,"242,536",0
afghanistan,"1,939",111,60,2,252,24,"1,627",7 (0%),"1,627",3%,"9,000",0
armenia,"1,932",65,30,0,900,34,"1,002",10 (1%),"1,002",2%,"20,189",893
cameroon,"1,806",101,61,3,934,19,811,12 (1%),811,3%,0,0
iceland,"1,797",2,10,0,"1,656",20,131,0 (0%),131,1%,"47,573","1,196"
azerbaijan,"1,766",49,23,1,"1,267",46,476,18 (4%),476,1%,"137,379","4,739"
nigeria,"1,728",196,51,7,307,52,"1,370",2 (0%),"1,370",3%,"12,828","1,910"
bosnia-and-herzegovina,"1,677",92,65,2,710,28,902,4 (0%),902,4%,"29,130","1,527"
ghana,"1,671",121,16,5,188,33,"1,467",4 (0%),"1,467",1%,"100,622",0
estonia,"1,666",6,50,0,236,0,"1,380",10 (1%),"1,380",3%,"51,188","1,661"
new-zealand,"1,474",2,19,0,"1,229",15,226,1 (0%),226,1%,"128,703","2,637"
cuba,"1,467",30,58,0,617,42,792,14 (2%),792,4%,"45,344","1,836"
bulgaria,"1,447",48,64,6,243,21,"1,140",38 (3%),"1,140",4%,"45,208","18,208"
north-macedonia,"1,442",21,73,2,627,38,742,13 (2%),742,5%,"16,050",279
slovenia,"1,418",10,89,3,230,7,"1,099",25 (2%),"1,099",6%,"51,607","1,317"
slovakia,"1,391",7,22,2,484,61,885,8 (1%),885,2%,"81,338","5,472"
lithuania,"1,375",31,45,1,563,27,767,17 (2%),767,3%,"118,201","6,392"
guinea,"1,351",111,7,0,313,44,"1,031",0 (0%),"1,031",1%,0,0
ivory-coast,"1,238",55,14,0,557,32,667,0 (0%),667,1%,0,0
djibouti,"1,077",5,2,0,599,101,476,0 (0%),476,0%,"12,985",414
bolivia,"1,053",39,55,2,110,12,888,3 (0%),888,5%,"5,791",0
hong-kong,"1,038",0,4,0,811,24,223,4 (2%),223,0%,"145,640",0
tunisia,980,5,40,0,294,15,646,20 (3%),646,4%,"22,062",585
senegal,882,59,9,0,315,19,558,1 (0%),558,1%,466,0
latvia,849,13,15,2,348,81,486,4 (1%),486,2%,"54,811","3,250"
cyprus,843,6,15,0,148,0,680,15 (2%),680,2%,"53,219",0
albania,766,16,30,0,455,24,281,4 (1%),281,4%,"8,028",270
andorra,743,5,41,1,398,54,304,17 (6%),304,6%,"1,673",0
honduras,738,36,66,2,73,0,599,10 (2%),599,9%,"3,643",0
kyrgyzstan,729,21,8,0,437,21,284,10 (4%),284,1%,"50,775","5,148"
lebanon,721,4,24,0,150,5,547,44 (8%),547,3%,"32,446","1,567"
costa-rica,713,8,6,0,323,17,384,8 (2%),384,1%,"13,117",388
cruise-ship,712,0,13,0,645,0,54,4 (7%),54,2%,0,0
niger,709,8,31,2,403,18,275,0 (0%),275,4%,"5,116",103
sri-lanka,649,30,7,0,136,2,506,2 (0%),506,1%,"17,715",0
burkina-faso,641,3,43,1,498,22,100,0 (0%),100,7%,0,0
uruguay,625,5,15,0,394,8,216,11 (5%),216,2%,"18,140",635
somalia,582,54,28,0,20,1,534,2 (0%),534,5%,0,0
san-marino,563,10,41,0,69,5,453,6 (1%),453,7%,"2,235",65
guatemala,557,27,16,1,62,13,479,5 (1%),479,3%,"7,200",0
channel-islands,537,7,38,2,386,34,113,0 (0%),113,7%,"5,342",0
georgia,517,6,6,0,178,10,333,6 (2%),333,1%,"12,593","1,089"
kosovo,510,0,12,0,93,0,405,0 (0%),405,2%,0,0
congo-kinshasa,491,20,30,0,59,3,402,0 (0%),402,6%,0,0
mali,482,58,25,1,129,7,328,0 (0%),328,5%,"2,172",0
tanzania,480,181,16,6,167,119,297,7 (2%),297,3%,0,0
malta,463,5,4,0,339,36,120,1 (1%),120,1%,"31,736","1,208"
mayotte,460,59,4,0,235,91,221,4 (2%),221,1%,"2,700",200
jordan,451,2,8,0,356,8,87,5 (6%),87,2%,"63,737",0
taiwan,429,0,6,0,307,17,116,0 (0%),116,1%,"61,684",728
réunion,418,1,0,0,300,0,118,2 (2%),118,0%,0,0
jamaica,396,32,7,0,29,0,360,3 (1%),360,2%,"3,993",372
kenya,384,10,15,1,129,5,240,2 (1%),240,4%,"17,992",0
el-salvador,377,32,9,1,106,9,262,3 (1%),262,2%,"22,593","1,229"
sudan,375,57,28,3,32,1,315,0 (0%),315,7%,0,0
palestine,344,1,2,0,71,0,271,0 (0%),271,1%,"27,000",0
west-bank-and-gaza,344,2,2,0,71,0,271,0 (0%),271,1%,0,0
mauritius,334,0,10,0,303,1,21,3 (14%),21,3%,"14,445",0
venezuela,329,4,10,0,142,5,177,3 (2%),177,3%,"440,966","17,374"
montenegro,322,1,7,0,203,4,112,2 (2%),112,2%,"6,864",0
equatorial-guinea,315,57,1,0,9,0,305,0 (0%),305,0%,854,0
isle-of-man,313,4,21,0,258,6,34,21 (62%),34,7%,"3,049",63
maldives,278,28,1,1,17,0,260,2 (1%),260,0%,"5,296",0
vietnam,270,0,0,0,225,0,45,8 (18%),45,0%,"212,965",0
paraguay,239,9,9,0,102,7,128,1 (1%),128,4%,"8,891",447
gabon,238,27,3,0,53,10,182,1 (1%),182,1%,724,0
rwanda,225,13,0,0,98,3,127,0 (0%),127,0%,"8,464",0
congo-brazzaville,207,7,8,2,19,0,180,0 (0%),180,4%,0,0
guinea-bissau,205,132,1,0,19,1,185,0 (0%),185,0%,"1,500",0
faroe-islands,187,0,0,0,181,3,6,0 (0%),6,0%,"6,730",142
martinique,175,0,14,0,83,6,78,5 (6%),78,8%,0,0
myanmar,150,1,6,1,27,11,117,0 (0%),117,4%,"7,718",503
burma,150,1,6,1,27,11,117,0 (0%),117,4%,0,0
guadeloupe,149,0,12,0,82,0,55,11 (20%),55,8%,0,0
liberia,141,17,16,4,45,20,80,0 (0%),80,11%,0,0
gibraltar,141,0,0,0,131,0,10,0 (0%),10,0%,"2,198",0
brunei,138,0,1,0,124,0,13,2 (15%),13,1%,"13,263",114
ethiopia,130,4,3,0,58,8,69,0 (0%),69,2%,"16,434",766
madagascar,128,0,0,0,82,7,46,1 (2%),46,0%,"2,357",0
french-guiana,125,14,1,0,93,6,31,0 (0%),31,1%,0,0
cambodia,122,0,0,0,119,0,3,1 (33%),3,0%,"11,721",145
trinidad-and-tobago,116,0,8,0,59,0,49,0 (0%),49,7%,"1,596",64
cabo-verde,114,5,1,0,2,1,111,0 (0%),111,1%,791,0
bermuda,111,1,6,0,48,4,57,10 (18%),57,5%,"2,197",515
togo,109,10,7,1,64,1,38,0 (0%),38,6%,"6,675",441
sierra-leone,104,11,4,0,12,2,88,0 (0%),88,4%,0,0
aruba,100,0,2,0,73,0,25,4 (16%),25,2%,"1,649",23
zambia,97,2,3,0,54,12,40,1 (3%),40,3%,"5,284",0
monaco,95,0,4,0,50,8,41,1 (2%),41,4%,0,0
eswatini,91,20,1,0,10,0,80,0 (0%),80,1%,714,0
liechtenstein,82,0,1,0,55,0,26,0 (0%),26,1%,900,0
uganda,81,2,0,0,52,0,29,0 (0%),29,0%,"29,279","1,847"
bahamas,80,0,11,0,23,1,46,1 (2%),46,14%,0,0
barbados,80,1,6,0,39,0,35,4 (11%),35,8%,"1,751",88
haiti,76,2,6,0,8,1,62,0 (0%),62,8%,776,7
mozambique,76,0,0,0,12,0,64,0 (0%),64,0%,"1,688",44
sint-maarten,75,1,13,0,33,0,29,7 (24%),29,17%,302,36
guyana,74,0,8,0,15,0,51,5 (10%),51,11%,464,0
cayman-islands,73,3,1,0,10,0,62,3 (5%),62,1%,"1,535",387
benin,64,0,1,0,33,0,30,0 (0%),30,2%,0,0
libya,61,0,2,0,18,0,41,0 (0%),41,3%,"1,623",0
nepal,57,3,0,0,16,0,41,0 (0%),41,0%,"57,189","2,363"
chad,52,6,2,2,19,4,31,0 (0%),31,4%,0,0
car,50,31,0,0,10,0,40,0 (0%),40,0%,0,0
macau,45,0,0,0,32,0,13,1 (8%),13,0%,0,0
syria,43,0,3,0,21,2,19,0 (0%),19,7%,0,0
eritrea,39,0,0,0,19,6,20,0 (0%),20,0%,0,0
saint-martin,38,0,3,0,24,0,11,3 (27%),11,8%,0,0
mongolia,38,0,0,0,10,0,28,0 (0%),28,0%,"7,292",0
malawi,36,0,3,0,5,1,28,1 (4%),28,8%,690,73
south-sudan,34,28,0,0,0,0,34,0 (0%),34,0%,0,0
zimbabwe,32,1,4,0,5,0,23,0 (0%),23,13%,"6,834",439
angola,27,0,2,0,6,0,19,0 (0%),19,7%,0,0
timor-leste,24,0,0,0,6,4,18,0 (0%),18,0%,322,0
antigua-and-barbuda,24,0,3,0,11,0,10,1 (10%),10,13%,113,0
botswana,23,1,1,0,0,0,22,0 (0%),22,4%,"6,016",993
grenada,20,2,0,0,13,6,7,4 (57%),7,0%,"1,406","1,231"
laos,19,0,0,0,7,0,12,0 (0%),12,0%,"1,815",19
belize,18,0,2,0,6,0,10,1 (10%),10,11%,936,0
new-caledonia,18,0,0,0,17,0,1,1 (100%),1,0%,"4,456",504
fiji,18,0,0,0,12,0,6,0 (0%),6,0%,"1,007",0
saint-lucia,17,2,0,0,15,0,2,0 (0%),2,0%,446,0
dominica,16,0,0,0,13,0,3,0 (0%),3,0%,383,0
namibia,16,0,0,0,8,0,8,0 (0%),8,0%,704,0
curaçao,16,0,1,0,11,0,4,0 (0%),4,6%,304,0
saint-kitts-and-nevis,15,0,0,0,4,2,11,0 (0%),11,0%,293,33
st-vincent-grenadines,16,1,0,0,8,0,8,0 (0%),8,0%,108,0
nicaragua,13,0,3,0,7,0,3,0 (0%),3,23%,0,0
falkland-islands,13,0,0,0,11,0,2,0 (0%),2,0%,353,0
turks-and-caicos,12,0,1,0,5,0,6,0 (0%),6,8%,83,0
greenland,11,0,0,0,11,0,0,0 (nan%),0,0%,"1,200",0
burundi,11,0,1,0,4,0,6,0 (0%),6,9%,284,0
seychelles,11,0,0,0,6,0,5,0 (0%),5,0%,0,0
montserrat,11,0,1,0,2,0,8,1 (13%),8,9%,36,0
gambia,10,0,1,0,8,0,1,0 (0%),1,10%,401,0
suriname,10,0,1,0,7,0,2,0 (0%),2,10%,404,0
vatican-city,10,1,0,0,2,0,8,0 (0%),8,0%,0,0
ms-zaandam,9,0,2,0,0,0,7,0 (0%),7,22%,0,0
sao-tome-and-principe,8,4,0,0,4,4,4,0 (0%),4,0%,19,0
mauritania,8,1,1,0,6,0,1,0 (0%),1,13%,"1,032",0
papua-new-guinea,8,0,0,0,0,0,8,0 (0%),8,0%,604,0
bhutan,7,0,0,0,5,1,2,0 (0%),2,0%,"9,865",36
st-barth,6,0,0,0,6,0,0,0 (nan%),0,0%,0,0
yemen,6,5,0,0,1,0,5,0 (0%),5,0%,120,0
western-sahara,6,0,0,0,5,0,1,0 (0%),1,0%,0,0
british-virgin-islands,6,0,1,0,3,0,2,0 (0%),2,17%,0,0
caribbean-netherlands,5,0,0,0,0,0,5,0 (0%),5,0%,110,0
anguilla,3,0,0,0,3,0,0,0 (nan%),0,0%,0,0
saint-pierre-miquelon,1,0,0,0,0,0,1,0 (0%),1,0%,0,0
