Country,Total confirmed,Total_confirmed_today,Total_deaths,Total_deaths_today,Total_Recoveries,Total_Recoveries_today,Active_confirmed,Critical,Mortality_close,Mortality_confirmed,Total_tests,Total_tests_today
sweden,"24,623",705,"3,040",99,"4,971",897,"16,612",425 (3%),"16,612",12%,"148,500",0
chile,"24,581","1,533",285,4,"11,664",475,"12,632",493 (4%),"12,632",1%,"244,226","12,118"
ireland,"22,385",137,"1,403",28,"17,110",0,"3,872",93 (2%),"3,872",6%,"214,761",0
singapore,"21,707",768,20,0,"1,712",0,"19,975",19 (0%),"19,975",0%,"175,604",0
belarus,"20,168",913,116,4,"5,067",679,"14,985",92 (1%),"14,985",1%,"229,466","9,421"
qatar,"18,890",918,12,0,"2,286",216,"16,592",72 (0%),"16,592",0%,"116,495","3,532"
israel,"16,409",28,245,5,"11,007",134,"5,157",77 (1%),"5,157",1%,"442,925","10,472"
united-arab-emirates,"16,240",502,165,8,"3,572",213,"12,503",1 (0%),"12,503",1%,"1,200,000",0
austria,"15,774",22,614,5,"13,836",138,"1,324",81 (6%),"1,324",4%,"304,069","11,815"
japan,"15,477",224,577,21,"4,918",422,"9,982",308 (3%),"9,982",4%,"190,030","3,687"
poland,"15,200",153,756,1,"5,184",322,"9,260",160 (2%),"9,260",5%,"425,994",0
romania,"14,499",392,888,24,"6,144",356,"7,467",234 (3%),"7,467",6%,"226,613","9,474"
ukraine,"14,195",504,361,21,"2,706",310,"11,128",178 (2%),"11,128",3%,"159,155","7,586"
bangladesh,"13,134",709,206,7,"1,910",0,"11,018",1 (0%),"11,018",2%,"111,454","5,941"
indonesia,"13,112",336,943,13,"2,494",113,"9,675",0 (0%),"9,675",7%,"134,151",0
south-korea,"10,822",12,256,0,"9,484",65,"1,082",55 (5%),"1,082",2%,"654,863","5,475"
philippines,"10,463",120,696,11,"1,734",116,"8,033",31 (0%),"8,033",7%,"144,583",0
denmark,"10,270",145,514,8,"7,896",218,"1,860",43 (2%),"1,860",5%,"284,480","13,800"
serbia,"9,848",57,206,3,"2,160",189,"7,482",46 (1%),"7,482",2%,"122,995","5,521"
colombia,"9,456",497,407,10,"2,300",152,"6,749",123 (2%),"6,749",4%,"131,110",0
dominican-republic,"9,095",288,373,11,"2,064",104,"6,658",133 (2%),"6,658",4%,"36,959","3,582"
south-africa,"8,232",424,161,8,"3,153",0,"4,918",36 (1%),"4,918",2%,"292,153","12,774"
czechia,"8,034",3,270,0,"4,372",1,"3,392",52 (2%),"3,392",3%,"293,992","7,171"
norway,"8,034",58,217,1,32,0,"7,785",27 (0%),"7,785",3%,"191,946","2,289"
egypt,"7,981",393,482,13,"1,887",72,"5,612",41 (1%),"5,612",6%,"90,000",0
panama,"7,868",137,225,7,886,27,"6,757",85 (1%),"6,757",3%,"39,093","1,079"
australia,"6,914",18,97,0,"6,079",39,738,20 (3%),738,1%,"736,655","14,106"
kuwait,"6,567",278,44,2,"2,381",162,"4,142",91 (2%),"4,142",1%,"196,397",0
malaysia,"6,535",68,107,0,"4,864",88,"1,564",18 (1%),"1,564",2%,"231,019",0
finland,"5,673",100,255,3,"3,500",0,"1,918",44 (2%),"1,918",4%,"112,100","3,900"
morocco,"5,548",140,183,0,"2,179",162,"3,186",1 (0%),"3,186",3%,"56,492","3,534"
argentina,"5,371",163,282,9,"1,601",0,"3,488",148 (4%),"3,488",5%,"75,198",0
algeria,"5,182",185,483,7,"2,323",126,"2,376",22 (1%),"2,376",9%,"6,500",0
kazakhstan,"4,753",175,31,1,"1,582",64,"3,140",31 (1%),"3,140",1%,"371,126","17,283"
moldova,"4,605",129,145,2,"1,747",89,"2,713",237 (9%),"2,713",3%,"20,447",0
bahrain,"4,199",265,8,0,"2,000",140,"2,191",4 (0%),"2,191",0%,"166,378","6,037"
luxembourg,"3,859",8,100,2,"3,505",53,254,21 (8%),254,3%,"51,883","1,350"
afghanistan,"3,563",171,106,2,468,10,"2,989",7 (0%),"2,989",3%,"14,389",612
nigeria,"3,526",381,107,4,601,67,"2,818",4 (0%),"2,818",3%,"22,492","1,284"
hungary,"3,178",28,392,9,865,64,"1,921",74 (4%),"1,921",12%,"99,058","5,022"
oman,"3,112",154,15,0,"1,025",45,"2,072",17 (1%),"2,072",0%,"50,000",0
ghana,"3,091",372,18,0,303,9,"2,770",4 (0%),"2,770",1%,"135,902","6,441"
armenia,"3,029",145,43,1,"1,218",33,"1,768",10 (1%),"1,768",1%,"29,205","1,188"
thailand,"3,000",8,55,0,"2,784",12,161,61 (38%),161,2%,"227,860",0
greece,"2,678",15,148,1,"1,374",0,"1,156",33 (3%),"1,156",6%,"90,043","2,991"
iraq,"2,543",63,102,0,"1,626",24,815,0 (0%),815,4%,"120,604","2,878"
uzbekistan,"2,298",65,10,0,"1,656",79,632,8 (1%),632,0%,"325,000",0
cameroon,"2,267",2,108,0,"1,002",2,"1,157",12 (1%),"1,157",5%,0,0
azerbaijan,"2,204",77,28,0,"1,551",15,625,18 (3%),625,1%,"175,910","6,120"
croatia,"2,125",6,86,1,"1,641",40,398,14 (4%),398,4%,"41,938",885
bolivia,"2,081",195,102,11,219,21,"1,760",3 (0%),"1,760",5%,"7,651",0
bosnia-and-herzegovina,"2,027",40,90,4,954,26,983,4 (0%),983,4%,"38,187","1,695"
guinea,"1,927",71,11,0,629,32,"1,287",0 (0%),"1,287",1%,0,0
bulgaria,"1,865",36,84,0,401,17,"1,380",43 (3%),"1,380",5%,"54,328","1,397"
iceland,"1,801",2,10,0,"1,755",5,36,0 (0%),36,1%,"51,663",0
cuba,"1,729",26,73,4,"1,031",30,625,8 (1%),625,4%,"61,613","1,965"
estonia,"1,725",5,56,0,704,431,965,4 (0%),965,3%,"61,767","1,237"
honduras,"1,685",224,105,6,154,22,"1,426",10 (1%),"1,426",6%,"5,653",0
north-macedonia,"1,572",33,89,1,"1,079",22,404,21 (5%),404,6%,"18,168",332
ivory-coast,"1,571",55,20,2,742,21,809,0 (0%),809,1%,"12,312",864
senegal,"1,492",59,13,1,562,69,917,6 (1%),917,1%,"18,969",0
new-zealand,"1,490",1,21,0,"1,347",15,122,3 (2%),122,1%,"175,835","7,812"
slovakia,"1,455",10,26,0,905,99,524,4 (1%),524,2%,"114,461","4,694"
slovenia,"1,449",1,99,0,247,1,"1,103",13 (1%),"1,103",7%,"59,978","1,055"
lithuania,"1,436",3,49,0,765,26,622,17 (3%),622,3%,"172,191","8,103"
djibouti,"1,133",9,3,0,799,44,331,0 (0%),331,0%,"14,751",213
hong-kong,"1,045",4,4,0,944,12,97,1 (1%),97,0%,"154,989",0
tunisia,"1,026",1,44,1,600,9,382,22 (6%),382,4%,"25,967",412
sudan,930,78,52,3,92,12,786,0 (0%),786,6%,0,0
somalia,928,55,44,5,106,19,778,2 (0%),778,5%,0,0
latvia,928,19,18,0,464,0,446,2 (0%),446,2%,"73,016","1,947"
kyrgyzstan,906,11,12,0,650,13,244,13 (5%),244,1%,"59,490",0
congo-kinshasa,897,34,36,0,119,16,742,0 (0%),742,4%,0,0
cyprus,889,6,15,0,400,104,474,15 (3%),474,2%,"70,811","3,836"
kosovo,861,5,27,1,562,72,272,0 (0%),272,3%,0,0
mayotte,854,115,10,1,352,0,492,7 (1%),492,1%,"4,000",600
albania,850,8,31,0,620,15,199,7 (4%),199,4%,"10,044",238
guatemala,832,34,23,2,90,4,719,5 (1%),719,3%,"7,200",0
sri-lanka,824,1,9,0,240,8,575,1 (0%),575,1%,"32,078","1,553"
lebanon,784,34,25,0,220,14,539,43 (8%),539,3%,"46,677","1,976"
niger,781,11,42,4,586,25,153,0 (0%),153,5%,"5,432",23
costa-rica,765,4,6,0,445,17,314,6 (2%),314,1%,"15,140",692
andorra,752,1,47,1,526,5,179,14 (8%),179,6%,"1,673",0
el-salvador,742,47,15,0,257,12,470,4 (1%),470,2%,"37,306","1,895"
burkina-faso,736,7,48,0,562,7,126,0 (0%),126,7%,0,0
cruise-ship,712,0,13,0,645,0,54,4 (7%),54,2%,0,0
uruguay,684,11,17,0,492,6,175,9 (5%),175,2%,"25,698","1,042"
mali,650,19,32,0,271,10,347,0 (0%),347,5%,"2,172",0
maldives,648,31,3,1,20,0,625,2 (0%),625,0%,"9,863",0
georgia,623,8,10,1,288,13,325,6 (2%),325,2%,"25,861","1,825"
san-marino,622,14,41,0,106,9,475,4 (1%),475,7%,"2,777",117
kenya,607,25,29,3,197,7,381,1 (0%),381,5%,"25,861",0
guinea-bissau,564,89,2,0,25,1,537,0 (0%),537,0%,"1,500",0
channel-islands,545,0,40,0,430,24,75,0 (0%),75,7%,"5,342",0
gabon,504,107,8,2,110,17,386,1 (0%),386,2%,724,0
jordan,494,21,9,0,381,4,104,5 (5%),104,2%,"101,734","4,624"
jamaica,488,10,9,0,58,1,421,0 (0%),421,2%,"6,417",322
malta,486,2,5,0,413,6,68,0 (0%),68,1%,"39,366","1,029"
tanzania,480,0,16,0,167,0,297,7 (2%),297,3%,0,0
paraguay,462,22,10,0,148,6,304,9 (3%),304,2%,"11,913",0
tajikistan,461,82,12,4,0,0,449,0 (0%),449,3%,0,0
taiwan,440,1,6,0,347,8,87,0 (0%),87,1%,"66,046",457
equatorial-guinea,439,0,4,0,13,0,422,0 (0%),422,1%,854,0
réunion,427,2,0,0,354,54,73,3 (4%),73,0%,"17,200",0
venezuela,381,14,10,0,185,21,186,1 (1%),186,3%,"502,771","11,920"
palestine,375,1,2,0,176,2,197,0 (0%),197,1%,"34,511",0
west-bank-and-gaza,375,1,2,0,176,2,197,0 (0%),197,1%,0,0
mauritius,332,0,10,0,320,0,2,3 (150%),2,3%,"60,466","4,972"
isle-of-man,329,2,23,0,271,0,35,19 (54%),35,7%,"3,625",166
montenegro,324,0,8,0,265,4,51,2 (4%),51,2%,"7,816",0
vietnam,288,17,0,0,233,1,55,8 (15%),55,0%,"261,004",0
congo-brazzaville,274,10,10,0,33,3,231,0 (0%),231,4%,0,0
rwanda,271,3,0,0,133,3,138,0 (0%),138,0%,"38,834","1,519"
chad,253,83,27,10,50,7,176,0 (0%),176,11%,0,0
sierra-leone,231,6,16,2,54,0,161,0 (0%),161,7%,0,0
cabo-verde,218,27,2,0,38,0,178,0 (0%),178,1%,791,0
madagascar,193,35,0,0,101,0,92,1 (1%),92,0%,"3,968",61
ethiopia,191,29,4,0,93,0,94,1 (1%),94,2%,"28,445","1,928"
liberia,189,11,20,0,79,4,90,0 (0%),90,11%,0,0
faroe-islands,187,0,0,0,185,0,2,0 (0%),2,0%,"8,317",76
sao-tome-and-principe,187,13,4,1,4,0,179,0 (0%),179,2%,175,0
martinique,183,1,14,0,83,0,86,3 (3%),86,8%,0,0
burma,176,15,6,0,62,12,108,0 (0%),108,3%,0,0
myanmar,176,15,6,0,62,12,108,0 (0%),108,3%,"10,227",247
eswatini,153,30,2,0,12,0,139,0 (0%),139,1%,714,0
guadeloupe,153,1,13,0,104,0,36,4 (11%),36,9%,0,0
zambia,153,7,4,0,103,2,46,1 (2%),46,3%,"10,270",0
gibraltar,144,0,0,0,141,5,3,0 (0%),3,0%,"3,366",114
brunei,141,2,1,0,131,0,9,2 (22%),9,1%,"14,938",184
benin,140,44,2,0,53,3,85,0 (0%),85,1%,0,0
french-guiana,138,0,1,0,112,1,25,0 (0%),25,1%,0,0
togo,135,7,9,0,85,8,41,0 (0%),41,7%,"9,267",432
haiti,129,28,12,0,16,6,101,0 (0%),101,9%,"1,142",105
cambodia,122,0,0,0,120,0,2,1 (50%),2,0%,"12,929",318
bermuda,118,0,7,0,59,0,52,4 (8%),52,6%,"3,569",0
trinidad-and-tobago,116,0,8,0,103,0,5,0 (0%),5,7%,"2,173",52
aruba,101,0,3,1,89,0,9,4 (44%),9,3%,"1,817",19
nepal,101,2,0,0,22,0,79,0 (0%),79,0%,"67,066","2,574"
uganda,101,1,0,0,55,0,46,0 (0%),46,0%,"47,620","3,510"
monaco,95,0,4,0,82,0,9,1 (11%),9,4%,0,0
car,94,0,0,0,10,0,84,0 (0%),84,0%,"3,498",0
guyana,93,0,10,0,27,0,56,3 (5%),56,11%,714,34
bahamas,92,0,11,0,26,0,55,1 (2%),55,12%,"1,500",0
liechtenstein,82,0,1,0,55,0,26,0 (0%),26,1%,900,0
barbados,82,0,7,0,53,6,22,4 (18%),22,9%,"2,699",70
mozambique,81,0,0,0,24,3,57,0 (0%),57,0%,"3,188",147
cayman-islands,80,2,1,0,35,5,44,3 (7%),44,1%,"3,126",76
sint-maarten,76,0,14,0,44,0,18,7 (39%),18,18%,329,0
south-sudan,74,16,0,0,0,0,74,0 (0%),74,0%,"1,247",0
libya,64,0,3,0,24,0,37,0 (0%),37,5%,"2,338",0
macau,45,0,0,0,40,1,5,1 (20%),5,0%,0,0
syria,45,0,3,0,27,0,15,0 (0%),15,7%,0,0
malawi,43,0,3,0,14,5,26,1 (4%),26,7%,"1,112",151
mongolia,42,1,0,0,13,0,29,0 (0%),29,0%,"9,137",44
eritrea,39,0,0,0,30,0,9,0 (0%),9,0%,0,0
saint-martin,38,0,3,0,30,1,5,1 (20%),5,8%,0,0
angola,36,0,2,0,11,0,23,0 (0%),23,6%,"3,000",0
zimbabwe,34,0,4,0,5,0,25,0 (0%),25,12%,"16,052","8,410"
antigua-and-barbuda,25,0,3,0,16,0,6,1 (17%),6,12%,153,0
yemen,25,0,5,0,1,0,19,0 (0%),19,20%,120,0
timor-leste,24,0,0,0,20,0,4,0 (0%),4,0%,664,0
botswana,23,0,1,0,9,1,13,0 (0%),13,4%,"9,066",0
grenada,21,0,0,0,13,0,8,4 (50%),8,0%,"1,406",0
laos,19,0,0,0,9,0,10,0 (0%),10,0%,"2,604",99
gambia,18,1,1,0,9,0,8,0 (0%),8,6%,756,194
new-caledonia,18,0,0,0,18,1,0,0 (nan%),0,0%,"5,213",0
belize,18,0,2,0,16,0,0,0 (nan%),0,11%,"1,043",0
saint-lucia,18,0,0,0,17,2,1,0 (0%),1,0%,575,129
fiji,18,0,0,0,14,0,4,0 (0%),4,0%,"1,300",0
st-vincent-grenadines,17,0,0,0,9,0,8,0 (0%),8,0%,137,0
namibia,16,0,0,0,9,1,7,0 (0%),7,0%,"1,283",161
curaçao,16,0,1,0,14,1,1,0 (0%),1,6%,389,15
dominica,16,0,0,0,14,0,2,0 (0%),2,0%,416,0
nicaragua,16,0,5,0,7,0,4,0 (0%),4,31%,0,0
burundi,15,0,1,0,7,0,7,0 (0%),7,7%,284,0
saint-kitts-and-nevis,15,0,0,0,12,0,3,0 (0%),3,0%,327,9
falkland-islands,13,0,0,0,13,0,0,0 (nan%),0,0%,395,7
vatican-city,12,0,0,0,2,0,10,0 (0%),10,0%,0,0
turks-and-caicos,12,0,1,0,6,0,5,0 (0%),5,8%,107,0
seychelles,11,0,0,0,8,0,3,0 (0%),3,0%,0,0
montserrat,11,0,1,0,7,0,3,1 (33%),3,9%,36,0
greenland,11,0,0,0,11,0,0,0 (nan%),0,0%,"1,394",32
suriname,10,0,1,0,9,0,0,0 (nan%),0,10%,404,0
ms-zaandam,9,0,2,0,0,0,7,0 (0%),7,22%,0,0
papua-new-guinea,8,0,0,0,8,0,0,0 (nan%),0,0%,"2,402",0
comoros,8,0,1,0,0,0,7,0 (0%),7,13%,0,0
mauritania,8,0,1,0,6,0,1,0 (0%),1,13%,"1,842",0
british-virgin-islands,7,0,1,0,3,0,3,0 (0%),3,14%,132,0
bhutan,7,0,0,0,5,0,2,0 (0%),2,0%,"11,492",119
western-sahara,6,0,0,0,5,0,1,0 (0%),1,0%,0,0
caribbean-netherlands,6,0,0,0,0,0,6,0 (0%),6,0%,110,0
st-barth,6,0,0,0,6,0,0,0 (nan%),0,0%,0,0
anguilla,3,0,0,0,3,0,0,0 (nan%),0,0%,0,0
saint-pierre-miquelon,1,0,0,0,0,0,1,0 (0%),1,0%,0,0
