Country,Total confirmed,Total_confirmed_today,Total_deaths,Total_deaths_today,Total_Recoveries,Total_Recoveries_today,Active_confirmed,Critical,Mortality_close,Mortality_confirmed,Total_tests,Total_tests_today
congo-kinshasa,"1,629",91,61,0,290,18,"1,278",0 (0%),"1,278",4%,0,0
djibouti,"1,618",100,7,0,"1,033",15,578,0 (0%),578,0%,"18,933",588
lithuania,"1,562",15,60,1,"1,025",28,477,17 (4%),477,4%,"237,600","6,496"
new-zealand,"1,503",4,21,0,"1,442",9,40,2 (5%),40,1%,"233,843","3,125"
gabon,"1,502",70,12,1,318,17,"1,172",9 (1%),"1,172",1%,"7,966",521
somalia,"1,502",47,59,2,178,15,"1,265",2 (0%),"1,265",4%,0,0
el-salvador,"1,498",85,30,0,502,28,966,27 (3%),966,2%,"60,341","2,458"
slovakia,"1,495",1,28,0,"1,185",22,282,3 (1%),282,2%,"143,433",971
slovenia,"1,467",1,104,0,"1,338",3,25,5 (20%),25,7%,"70,970","1,128"
mayotte,"1,370",28,18,0,627,0,725,9 (1%),725,1%,"5,200",0
kyrgyzstan,"1,243",27,14,0,898,71,331,5 (2%),331,1%,"59,490",0
maldives,"1,143",37,4,0,91,33,"1,048",9 (1%),"1,048",0%,"11,775",0
hong-kong,"1,056",0,4,0,"1,025",1,27,1 (4%),27,0%,"168,291",0
tunisia,"1,043",6,46,1,819,3,178,3 (2%),178,4%,"41,620","1,061"
guinea-bissau,"1,038",6,6,2,42,4,990,0 (0%),990,1%,"1,500",0
sri-lanka,"1,023",31,9,0,569,10,445,1 (0%),445,1%,"45,351",960
latvia,"1,012",3,21,2,694,32,297,3 (1%),297,2%,"90,968","1,845"
kosovo,985,30,29,0,736,45,220,0 (0%),220,3%,0,0
kenya,963,51,50,0,358,22,555,1 (0%),555,5%,"46,784","1,933"
lebanon,954,23,26,0,251,0,677,4 (1%),677,3%,"63,720","1,296"
albania,949,1,31,0,742,15,176,1 (1%),176,3%,"12,369",177
cyprus,918,1,17,0,515,0,386,10 (3%),386,2%,"87,549",0
niger,914,5,55,0,734,20,125,0 (0%),125,6%,"5,909",21
mali,901,27,53,1,529,17,319,0 (0%),319,6%,"3,483",0
costa-rica,882,16,10,0,577,2,295,5 (2%),295,1%,"20,741",389
paraguay,829,41,11,0,230,11,588,0 (0%),588,1%,"21,121",997
equatorial-guinea,825,106,7,0,22,0,796,0 (0%),796,1%,854,0
burkina-faso,796,0,51,0,652,8,93,0 (0%),93,6%,0,0
zambia,772,11,7,0,192,0,573,1 (0%),573,1%,"18,519",644
andorra,761,0,51,0,624,7,86,3 (3%),86,7%,"3,750",0
uruguay,737,3,20,0,569,5,148,4 (3%),148,3%,"34,384",523
cruise-ship,712,0,13,0,651,0,48,4 (8%),48,2%,0,0
georgia,707,6,12,0,456,24,239,6 (3%),239,2%,"40,711","1,138"
san-marino,655,1,41,0,211,8,403,1 (0%),403,6%,"3,610",111
jordan,649,20,9,0,417,4,223,5 (2%),223,1%,"144,356",0
venezuela,618,77,10,0,253,12,355,1 (0%),355,2%,"581,082","5,708"
malta,569,11,6,0,460,4,103,1 (1%),103,1%,"53,196","1,519"
channel-islands,555,1,43,0,475,17,37,0 (0%),37,8%,"5,342",0
chad,545,26,56,3,139,22,350,0 (0%),350,10%,0,0
sierra-leone,534,15,33,0,167,19,334,0 (0%),334,6%,0,0
haiti,533,77,21,1,21,0,491,0 (0%),491,4%,"2,120",451
jamaica,520,0,9,0,127,0,384,0 (0%),384,2%,"8,515",0
tanzania,509,0,21,0,183,0,305,7 (2%),305,4%,0,0
réunion,446,3,0,0,354,0,92,4 (4%),92,0%,"17,200",0
taiwan,440,0,7,0,398,3,35,0 (0%),35,2%,"69,395",189
congo-brazzaville,420,8,15,0,132,22,273,0 (0%),273,4%,0,0
nepal,402,27,2,0,37,1,363,1 (0%),363,1%,"107,253","6,970"
palestine,391,3,2,0,346,9,43,0 (0%),43,1%,"44,876",0
west-bank-and-gaza,391,16,2,0,346,36,43,0 (0%),43,1%,0,0
car,366,39,0,0,18,5,348,0 (0%),348,0%,"3,498",0
central-african-republic,366,223,0,0,18,8,348,0 (0%),348,0%,0,0
ethiopia,365,13,5,0,120,4,240,0 (0%),240,1%,"62,300","3,271"
togo,338,8,12,0,107,1,219,0 (0%),219,4%,"13,825",373
isle-of-man,335,0,24,0,296,11,15,9 (60%),15,7%,"4,167",65
cabo-verde,335,7,3,0,85,0,247,0 (0%),247,1%,892,0
mauritius,332,0,10,0,322,0,0,0 (nan%),0,3%,"89,814","2,927"
madagascar,326,4,2,1,119,0,205,0 (0%),205,1%,"5,670",0
vietnam,324,4,0,0,263,3,61,2 (3%),61,0%,"275,000",0
montenegro,324,0,9,0,311,0,4,2 (50%),4,3%,"10,167",0
rwanda,308,11,0,0,209,6,99,0 (0%),99,0%,"52,335","1,217"
south-sudan,290,0,4,0,4,0,282,0 (0%),282,1%,"3,356",0
uganda,260,12,0,0,63,0,197,0 (0%),197,0%,"75,228","1,743"
nicaragua,254,229,17,9,199,192,38,0 (0%),38,7%,0,0
sao-tome-and-principe,246,11,7,0,4,0,235,0 (0%),235,3%,175,0
liberia,233,4,23,1,125,2,85,0 (0%),85,10%,0,0
french-guiana,210,13,1,0,131,6,78,0 (0%),78,0%,0,0
eswatini,208,3,2,0,87,9,119,0 (0%),119,1%,"4,160",0
myanmar,193,5,6,0,104,3,83,0 (0%),83,3%,"15,137",576
martinique,192,0,14,0,91,0,87,0 (0%),87,7%,0,0
faroe-islands,187,0,0,0,187,0,0,0 (nan%),0,0%,"8,863",0
yemen,167,37,28,8,5,4,134,0 (0%),134,17%,120,0
guadeloupe,155,0,13,0,109,0,33,3 (9%),33,8%,"2,866",0
gibraltar,147,0,0,0,145,0,2,0 (0%),2,0%,"5,187",127
mozambique,146,1,0,0,44,0,102,0 (0%),102,0%,"6,537",265
brunei,141,0,1,0,136,0,4,2 (50%),4,1%,"17,414",522
mongolia,140,4,0,0,24,3,116,2 (2%),116,0%,"11,000",682
mauritania,131,50,4,0,7,0,120,0 (0%),120,3%,"2,583",0
benin,130,0,2,0,83,0,45,0 (0%),45,2%,"25,471",0
bermuda,125,2,9,0,77,4,39,2 (5%),39,7%,"5,549",532
guyana,125,1,10,0,46,2,69,3 (4%),69,8%,"1,269",105
cambodia,122,0,0,0,122,0,0,0 (nan%),0,0%,"15,242",90
trinidad-and-tobago,116,0,8,0,107,0,1,0 (0%),1,7%,"2,682",4
cayman-islands,111,17,1,0,55,0,55,0 (0%),55,1%,"7,082","1,182"
aruba,101,0,3,0,93,0,5,4 (80%),5,3%,"1,985",48
monaco,97,1,4,0,87,0,6,1 (17%),6,4%,0,0
bahamas,96,0,11,0,42,0,43,1 (2%),43,11%,"1,814",0
barbados,88,0,7,0,68,0,13,4 (31%),13,8%,"4,004",80
liechtenstein,82,0,1,0,55,0,26,0 (0%),26,1%,900,0
sint-maarten,77,0,15,0,54,0,8,7 (88%),8,19%,414,0
malawi,70,5,3,0,27,3,40,1 (3%),40,4%,"1,803",41
libya,68,3,3,0,35,0,30,0 (0%),30,4%,"3,633",0
syria,58,0,3,0,36,0,19,0 (0%),19,5%,0,0
angola,52,2,3,0,17,0,32,0 (0%),32,6%,"6,136",0
zimbabwe,46,2,4,0,18,1,24,0 (0%),24,9%,"28,019",960
macau,45,0,0,0,44,1,1,1 (100%),1,0%,0,0
burundi,42,19,1,0,20,5,21,0 (0%),21,2%,284,0
saint-martin,39,0,3,0,30,0,6,1 (17%),6,8%,0,0
eritrea,39,0,0,0,39,0,0,0 (nan%),0,0%,0,0
antigua-and-barbuda,25,0,3,0,19,0,3,1 (33%),3,12%,183,0
botswana,25,0,1,0,17,0,7,0 (0%),7,4%,"13,294","1,799"
gambia,24,1,1,0,13,1,10,0 (0%),10,4%,"1,476",135
timor-leste,24,0,0,0,24,0,0,0 (nan%),0,0%,738,0
grenada,22,0,0,0,14,0,8,4 (50%),8,0%,"2,419",0
bhutan,21,0,0,0,5,0,16,0 (0%),16,0%,"13,962",261
laos,19,0,0,0,14,0,5,0 (0%),5,0%,"4,565",114
new-caledonia,18,0,0,0,18,0,0,0 (nan%),0,0%,"5,454",0
belize,18,0,2,0,16,0,0,0 (nan%),0,11%,"1,043",0
saint-lucia,18,0,0,0,18,0,0,0 (nan%),0,0%,786,0
fiji,18,0,0,0,15,0,3,0 (0%),3,0%,"1,300",0
st-vincent-grenadines,17,0,0,0,14,0,3,0 (0%),3,0%,155,0
namibia,16,0,0,0,13,0,3,0 (0%),3,0%,"2,074",0
curaçao,16,0,1,0,14,0,1,0 (0%),1,6%,389,0
dominica,16,0,0,0,16,1,0,0 (nan%),0,0%,433,13
saint-kitts-and-nevis,15,0,0,0,14,0,1,0 (0%),1,0%,327,0
falkland-islands,13,0,0,0,13,0,0,0 (nan%),0,0%,402,0
turks-and-caicos,12,0,1,0,10,0,1,0 (0%),1,8%,109,0
vatican-city,12,0,0,0,2,0,10,0 (0%),10,0%,0,0
comoros,11,0,1,0,3,0,7,0 (0%),7,9%,0,0
greenland,11,0,0,0,11,0,0,0 (nan%),0,0%,"1,721",92
montserrat,11,0,1,0,10,0,0,0 (nan%),0,9%,36,0
seychelles,11,0,0,0,11,1,0,0 (nan%),0,0%,0,0
suriname,11,1,1,0,9,0,1,0 (0%),1,9%,404,0
ms-zaandam,9,0,2,0,0,0,7,0 (0%),7,22%,0,0
british-virgin-islands,8,0,1,0,6,0,1,0 (0%),1,13%,167,0
papua-new-guinea,8,0,0,0,8,0,0,0 (nan%),0,0%,"2,402",0
st-barth,6,0,0,0,6,0,0,0 (nan%),0,0%,0,0
western-sahara,6,0,0,0,6,0,0,0 (nan%),0,0%,0,0
caribbean-netherlands,6,0,0,0,6,0,0,0 (nan%),0,0%,357,0
anguilla,3,0,0,0,3,0,0,0 (nan%),0,0%,0,0
saint-pierre-miquelon,1,0,0,0,1,0,0,0 (nan%),0,0%,0,0
lesotho,1,0,0,0,0,0,1,0 (0%),1,0%,0,0
