Country,Total confirmed,Total_confirmed_today,Total_deaths,Total_deaths_today,Total_Recoveries,Total_Recoveries_today,Active_confirmed,Critical,Mortality_close,Mortality_confirmed,Total_tests,Total_tests_today
panama,"4,658",191,136,10,204,39,"4,318",98 (2%),"4,318",3%,"20,996","1,905"
colombia,"4,149",172,196,7,804,0,"3,149",98 (3%),"3,149",5%,"65,169","2,423"
finland,"4,014",146,141,43,"2,000",0,"1,873",63 (3%),"1,873",4%,"61,800","2,600"
luxembourg,"3,618",60,78,3,670,33,"2,870",32 (1%),"2,870",2%,"34,962","1,164"
egypt,"3,490",157,264,14,870,49,"2,356",0 (0%),"2,356",8%,"55,000",0
south-africa,"3,465",165,58,0,"1,055",0,"2,352",36 (2%),"2,352",2%,"126,937","5,427"
bangladesh,"3,382",434,110,9,87,2,"3,185",1 (0%),"3,185",3%,"29,578","2,974"
morocco,"3,209",163,145,2,393,43,"2,671",1 (0%),"2,671",5%,"18,100","1,714"
argentina,"3,031",192,142,10,737,28,"2,152",123 (6%),"2,152",5%,"34,568","1,856"
thailand,"2,811",19,48,1,"2,108",109,655,61 (9%),655,2%,"142,589",0
algeria,"2,811",93,392,8,"1,152",53,"1,267",40 (3%),"1,267",14%,"6,500",0
moldova,"2,614",66,72,2,505,48,"2,037",212 (10%),"2,037",3%,"11,763",0
greece,"2,401",156,121,5,577,308,"1,703",59 (3%),"1,703",5%,"55,666","1,322"
hungary,"2,098",114,213,14,287,20,"1,598",82 (5%),"1,598",10%,"50,052","1,995"
kuwait,"2,080",85,11,2,412,45,"1,657",46 (3%),"1,657",1%,0,0
kazakhstan,"1,995",143,19,0,489,42,"1,487",22 (1%),"1,487",1%,"126,727","8,778"
bahrain,"1,973",66,7,0,784,15,"1,182",2 (0%),"1,182",0%,"94,380","5,155"
croatia,"1,908",27,48,1,801,30,"1,059",18 (2%),"1,059",3%,"26,610",0
iceland,"1,778",5,10,0,"1,417",55,351,5 (1%),351,1%,"43,831",688
uzbekistan,"1,678",51,6,1,357,96,"1,315",8 (1%),"1,315",0%,"150,000","14,000"
iraq,"1,602",28,83,1,"1,096",53,423,0 (0%),423,5%,"60,837","1,782"
estonia,"1,552",17,43,3,169,4,"1,340",9 (1%),"1,340",3%,"42,213","1,283"
oman,"1,508",98,8,1,238,0,"1,262",3 (0%),"1,262",1%,0,0
azerbaijan,"1,480",44,20,1,865,74,595,16 (3%),595,1%,"102,764","7,017"
new-zealand,"1,445",5,13,1,"1,006",32,426,3 (1%),426,1%,"89,508","3,203"
armenia,"1,401",62,24,2,609,29,768,30 (4%),768,2%,"13,929",556
lithuania,"1,350",24,38,1,298,56,"1,014",17 (2%),"1,014",3%,"70,753","4,401"
slovenia,"1,344",9,77,0,197,4,"1,070",25 (2%),"1,070",6%,"42,976","1,174"
bosnia-and-herzegovina,"1,342",33,51,2,437,56,854,4 (0%),854,4%,"19,195",657
north-macedonia,"1,231",6,55,1,224,24,952,9 (1%),952,4%,"12,340",470
slovakia,"1,199",26,14,1,258,7,927,7 (1%),927,1%,"49,428","2,694"
cameroon,"1,163",146,42,0,305,0,816,33 (4%),816,4%,0,0
cuba,"1,137",50,38,2,309,24,790,18 (2%),790,3%,"30,416","1,818"
afghanistan,"1,092",66,36,0,150,15,906,7 (1%),906,3%,"6,422",0
ghana,"1,042",0,9,0,99,0,934,4 (0%),934,1%,"68,591",0
hong-kong,"1,030",4,4,0,650,20,376,8 (2%),376,0%,"131,786",0
bulgaria,975,46,45,2,170,3,760,34 (4%),760,5%,"26,417",0
djibouti,945,99,2,0,112,10,831,0 (0%),831,0%,"8,955",811
ivory-coast,916,37,13,3,303,16,600,0 (0%),600,1%,0,0
tunisia,884,5,38,0,148,105,698,34 (5%),698,4%,"17,287","1,189"
cyprus,784,12,12,0,98,17,674,15 (2%),674,2%,"37,081","2,994"
latvia,748,9,9,4,133,45,606,3 (0%),606,1%,"37,972","1,304"
andorra,717,4,37,1,248,13,432,17 (4%),432,5%,"1,673",0
cruise-ship,712,0,13,0,644,0,55,7 (13%),55,2%,0,0
guinea,688,66,6,1,127,5,555,0 (0%),555,1%,0,0
lebanon,677,4,21,0,103,1,553,27 (5%),553,3%,"20,929",0
costa-rica,669,7,6,0,150,26,513,6 (1%),513,1%,"11,387",508
nigeria,665,38,22,1,188,18,455,2 (0%),455,3%,"7,153",0
niger,657,9,20,0,127,10,510,0 (0%),510,3%,"4,832",117
albania,609,25,26,0,345,18,238,10 (4%),238,4%,"6,017",242
burkina-faso,600,19,38,0,362,5,200,0 (0%),200,6%,0,0
bolivia,598,34,34,1,37,6,527,3 (1%),527,6%,"3,569",0
kyrgyzstan,590,22,7,0,216,15,367,5 (1%),367,1%,"26,147",0
uruguay,535,18,10,0,313,15,212,13 (6%),212,2%,"13,396",189
kosovo,510,0,12,0,93,0,405,0 (0%),405,2%,0,0
channel-islands,496,8,24,0,256,183,216,0 (0%),216,5%,"3,320",0
honduras,494,17,46,0,29,4,419,10 (2%),419,9%,"2,535",0
san-marino,476,14,40,1,62,1,374,4 (1%),374,8%,"1,820",94
west-bank-and-gaza,466,17,4,1,71,0,391,0 (0%),391,1%,0,0
palestine,466,17,4,1,71,0,391,0 (0%),391,1%,"17,329",0
malta,443,12,3,0,150,24,290,2 (1%),290,1%,"25,645",726
jordan,428,3,7,0,297,15,124,5 (4%),124,2%,"33,000",0
taiwan,425,3,6,0,217,14,202,0 (0%),202,1%,"55,476","1,844"
senegal,412,35,5,0,242,7,165,1 (1%),165,1%,466,466
réunion,410,2,0,0,238,1,172,2 (1%),172,0%,0,0
georgia,408,6,4,0,97,2,307,6 (2%),307,1%,"7,611",0
congo-kinshasa,350,18,25,0,35,8,290,0 (0%),290,7%,0,0
mauritius,328,0,9,0,224,16,95,3 (3%),95,3%,"9,755",0
montenegro,313,1,5,0,101,13,207,7 (3%),207,2%,"5,085","1,211"
mayotte,311,40,4,0,117,0,190,4 (2%),190,1%,"2,000",150
sri-lanka,310,6,7,0,102,4,201,1 (0%),201,2%,"6,793",330
isle-of-man,307,7,9,0,209,9,89,15 (17%),89,3%,"2,509",0
kenya,296,15,14,0,74,5,208,2 (1%),208,5%,"14,704",832
guatemala,294,5,7,0,24,3,263,3 (1%),263,2%,"7,200",0
somalia,286,49,8,0,4,0,274,2 (1%),274,3%,0,0
venezuela,285,29,10,1,117,0,158,4 (3%),158,4%,"347,236","11,067"
vietnam,268,0,0,0,214,12,54,8 (15%),54,0%,"206,253",0
mali,258,12,14,0,57,1,187,0 (0%),187,5%,0,0
tanzania,254,84,10,3,11,0,233,4 (2%),233,4%,0,0
el-salvador,225,7,7,0,48,2,170,2 (1%),170,3%,"13,352","1,142"
jamaica,223,50,5,0,27,0,191,0 (0%),191,2%,"1,809",204
paraguay,208,2,8,0,46,5,154,1 (1%),154,4%,"4,950",0
faroe-islands,185,0,0,0,176,0,9,0 (0%),9,0%,"6,021",0
congo-brazzaville,165,5,6,0,16,0,143,0 (0%),143,4%,0,0
martinique,163,0,12,0,73,0,78,11 (14%),78,7%,0,0
gabon,156,36,1,0,16,9,139,2 (1%),139,1%,572,0
rwanda,150,3,0,0,84,8,66,0 (0%),66,0%,"6,959",0
guadeloupe,148,0,8,0,73,0,67,13 (19%),67,5%,0,0
brunei,138,0,1,0,116,1,21,2 (10%),21,1%,"11,633",161
gibraltar,132,0,0,0,120,0,12,1 (8%),12,0%,"1,912",0
cambodia,122,0,0,0,107,2,15,1 (7%),15,0%,"5,768",0
madagascar,121,0,0,0,41,2,80,1 (1%),80,0%,"2,357",0
burma,121,4,5,0,7,0,109,0 (0%),109,4%,0,0
myanmar,121,2,5,0,7,0,109,0 (0%),109,4%,"5,198",506
trinidad-and-tobago,115,1,8,0,28,6,79,0 (0%),79,7%,"1,393",22
ethiopia,114,3,3,0,16,0,95,0 (0%),95,3%,"8,698",745
sudan,107,41,12,2,8,2,87,0 (0%),87,11%,0,0
liberia,101,2,8,0,7,0,86,0 (0%),86,8%,0,0
aruba,97,0,2,0,49,0,46,4 (9%),46,2%,"1,442",0
french-guiana,97,1,1,1,69,5,27,2 (7%),27,1%,0,0
monaco,94,0,3,0,23,1,68,3 (4%),68,3%,0,0
bermuda,86,0,5,0,37,2,44,10 (23%),44,6%,651,13
togo,86,2,6,0,56,3,24,0 (0%),24,7%,"4,600",219
maldives,83,14,0,0,16,0,67,2 (3%),67,0%,"4,139",0
equatorial-guinea,83,4,0,0,7,0,76,0 (0%),76,0%,854,0
liechtenstein,81,0,1,0,55,0,25,0 (0%),25,1%,900,0
barbados,75,0,5,0,23,6,47,4 (9%),47,7%,"1,063",63
zambia,70,5,3,0,35,0,32,1 (3%),32,4%,"2,586",0
cabo-verde,68,1,1,0,1,0,66,0 (0%),66,1%,0,0
sint-maarten,67,0,10,0,12,0,45,6 (13%),45,15%,163,0
guyana,66,1,7,0,9,0,50,5 (10%),50,11%,328,6
cayman-islands,66,5,1,0,7,0,58,3 (5%),58,2%,778,76
bahamas,65,5,9,0,12,1,44,1 (2%),44,14%,0,0
uganda,61,5,0,0,38,0,23,0 (0%),23,0%,"13,742","1,177"
haiti,57,10,3,0,0,0,54,0 (0%),54,5%,618,120
benin,54,19,1,0,27,9,26,0 (0%),26,2%,0,0
libya,51,0,1,0,15,4,35,0 (0%),35,2%,808,83
sierra-leone,50,7,0,0,6,0,44,0 (0%),44,0%,0,0
guinea-bissau,50,0,0,0,3,0,47,0 (0%),47,0%,"1,500",0
macau,45,0,0,0,22,5,23,1 (4%),23,0%,0,0
nepal,43,12,0,0,4,0,39,0 (0%),39,0%,"29,567",0
syria,42,3,3,0,6,1,33,0 (0%),33,7%,0,0
eritrea,39,0,0,0,3,0,36,0 (0%),36,0%,0,0
mozambique,39,0,0,0,8,0,31,0 (0%),31,0%,"1,037",0
saint-martin,37,0,2,0,19,0,16,5 (31%),16,5%,0,0
mongolia,34,1,0,0,8,1,26,0 (0%),26,0%,"6,800","5,246"
chad,33,0,0,0,8,0,25,0 (0%),25,0%,0,0
eswatini,31,7,1,0,8,0,22,0 (0%),22,3%,714,0
zimbabwe,28,3,3,0,2,0,23,0 (0%),23,11%,"4,159","1,308"
angola,24,0,2,0,6,0,16,0 (0%),16,8%,0,0
timor-leste,23,1,0,0,1,0,22,0 (0%),22,0%,322,322
antigua-and-barbuda,23,0,3,0,3,0,17,1 (6%),17,13%,73,0
botswana,20,0,1,0,0,0,19,0 (0%),19,5%,"4,432",0
laos,19,0,0,0,2,0,17,0 (0%),17,0%,"1,349",16
new-caledonia,18,0,0,0,15,0,3,1 (33%),3,0%,"3,399",0
belize,18,0,2,0,2,0,14,1 (7%),14,11%,651,0
malawi,18,1,2,0,3,0,13,1 (8%),13,11%,429,0
fiji,18,1,0,0,3,3,15,0 (0%),15,0%,0,0
namibia,16,0,0,0,6,0,10,0 (0%),10,0%,524,0
dominica,16,0,0,0,8,0,8,0 (0%),8,0%,345,0
saint-lucia,15,0,0,0,13,2,2,0 (0%),2,0%,344,0
saint-kitts-and-nevis,15,1,0,0,0,0,15,0 (0%),15,0%,247,13
car,14,2,0,0,10,6,4,0 (0%),4,0%,0,0
curaçao,14,0,1,0,11,0,2,0 (0%),2,7%,286,0
grenada,14,0,0,0,6,0,8,4 (50%),8,0%,92,0
st-vincent-grenadines,12,0,0,0,1,0,11,0 (0%),11,0%,87,0
greenland,11,0,0,0,11,0,0,0 (nan%),0,0%,"1,043",0
turks-and-caicos,11,0,1,0,0,0,10,0 (0%),10,9%,83,0
montserrat,11,0,0,0,2,0,9,1 (11%),9,0%,36,0
falkland-islands,11,0,0,0,3,0,8,0 (0%),8,0%,319,0
seychelles,11,0,0,0,5,0,6,0 (0%),6,0%,0,0
suriname,10,0,1,0,6,0,3,0 (0%),3,10%,0,0
nicaragua,10,0,2,0,6,0,2,0 (0%),2,20%,0,0
gambia,10,0,1,0,2,0,7,0 (0%),7,10%,316,0
ms-zaandam,9,0,2,0,0,0,7,0 (0%),7,22%,0,0
vatican-city,9,1,0,0,2,0,7,0 (0%),7,0%,0,0
mauritania,7,0,1,0,6,0,0,0 (nan%),0,14%,913,0
papua-new-guinea,7,0,0,0,0,0,7,0 (0%),7,0%,167,0
st-barth,6,0,0,0,5,0,1,0 (0%),1,0%,0,0
bhutan,6,1,0,0,2,0,4,0 (0%),4,0%,"8,765",195
western-sahara,6,0,0,0,0,0,6,0 (0%),6,0%,0,0
burundi,5,0,1,0,4,4,0,0 (nan%),0,20%,80,0
caribbean-netherlands,5,0,0,0,0,0,5,0 (0%),5,0%,110,0
british-virgin-islands,5,1,1,0,3,1,1,0 (0%),1,20%,0,0
sao-tome-and-principe,4,0,0,0,0,0,4,0 (0%),4,0%,19,0
south-sudan,4,0,0,0,0,0,4,0 (0%),4,0%,0,0
anguilla,3,0,0,0,1,0,2,0 (0%),2,0%,0,0
saint-pierre-miquelon,1,0,0,0,0,0,1,0 (0%),1,0%,0,0
yemen,1,0,0,0,0,0,1,0 (0%),1,0%,0,0
