Country,Total confirmed,Total_confirmed_today,Total_deaths,Total_deaths_today,Total_Recoveries,Total_Recoveries_today,Active_confirmed,Critical,Mortality_close,Mortality_confirmed,Total_tests,Total_tests_today
czechia,"8,123",28,280,4,"4,474",27,"3,369",40 (1%),"3,369",3%,"302,493","3,844"
norway,"8,105",6,219,0,32,0,"7,854",22 (0%),"7,854",3%,"195,921",0
australia,"6,948",7,97,0,"6,179",16,672,16 (2%),672,1%,"855,119","27,247"
malaysia,"6,726",70,109,1,"5,113",88,"1,504",20 (1%),"1,504",2%,"256,937",0
morocco,"6,063",153,188,2,"2,554",93,"3,321",1 (0%),"3,321",3%,"65,924","2,865"
argentina,"6,034",268,305,5,"1,757",29,"3,972",148 (4%),"3,972",5%,"83,018","2,289"
finland,"5,984",22,267,0,"4,000",0,"1,717",45 (3%),"1,717",4%,"123,218","1,718"
algeria,"5,723",165,502,8,"2,678",132,"2,543",22 (1%),"2,543",9%,"6,500",0
kazakhstan,"5,138",48,31,0,"1,941",0,"3,166",31 (1%),"3,166",1%,"408,713","10,302"
bahrain,"4,941",167,8,0,"2,070",15,"2,863",2 (0%),"2,863",0%,"184,029","5,676"
moldova,"4,927",60,169,8,"1,958",33,"2,800",237 (8%),"2,800",3%,"20,447",0
ghana,"4,700",437,22,0,494,116,"4,184",5 (0%),"4,184",0%,"160,501","5,300"
afghanistan,"4,687",285,122,2,558,0,"4,007",7 (0%),"4,007",3%,"15,560",0
nigeria,"4,399",248,143,15,778,33,"3,478",4 (0%),"3,478",3%,"23,835",0
luxembourg,"3,886",9,101,0,"3,586",36,199,14 (7%),199,3%,"55,250",787
oman,"3,573",174,17,0,"1,211",94,"2,345",17 (1%),"2,345",0%,"50,000",0
armenia,"3,392",79,46,1,"1,359",34,"1,987",10 (1%),"1,987",1%,"32,561",971
hungary,"3,284",21,421,8,958,25,"1,905",42 (2%),"1,905",13%,"112,165","3,908"
thailand,"3,015",6,56,0,"2,796",2,163,61 (37%),163,2%,"227,860",0
iraq,"2,767",88,109,2,"1,734",32,924,0 (0%),924,4%,"127,153","2,233"
greece,"2,716",6,151,0,"1,374",0,"1,191",30 (3%),"1,191",6%,"98,897","1,513"
cameroon,"2,579",305,114,6,"1,465",233,"1,000",28 (3%),"1,000",4%,0,0
bolivia,"2,556",119,118,4,273,15,"2,165",3 (0%),"2,165",5%,"7,651",0
azerbaijan,"2,519",97,32,1,"1,650",30,837,33 (4%),837,1%,"193,411","4,461"
uzbekistan,"2,453",35,10,0,"1,945",64,498,8 (2%),498,0%,"325,000",0
croatia,"2,187",11,90,3,"1,764",38,333,13 (4%),333,4%,"44,886",668
guinea,"2,146",104,11,0,714,16,"1,421",0 (0%),"1,421",1%,0,0
bosnia-and-herzegovina,"2,117",27,107,5,"1,106",47,904,4 (0%),904,5%,"41,282","1,293"
bulgaria,"1,981",16,91,0,461,17,"1,429",58 (4%),"1,429",5%,"57,634",403
honduras,"1,972",142,108,0,203,8,"1,661",10 (1%),"1,661",5%,"5,653",0
iceland,"1,801",0,10,0,"1,773",0,18,0 (0%),18,1%,"54,195",935
cuba,"1,766",12,77,3,"1,193",53,496,5 (1%),496,4%,"67,335","3,775"
estonia,"1,741",2,61,1,751,1,929,5 (1%),929,4%,"63,964",592
senegal,"1,709",75,19,2,650,7,"1,040",6 (1%),"1,040",1%,"18,969",0
ivory-coast,"1,700",33,21,0,794,25,885,0 (0%),885,1%,"13,663","1,351"
north-macedonia,"1,642",20,91,0,"1,136",24,415,21 (5%),415,6%,"18,821",0
new-zealand,"1,497",3,21,0,"1,386",15,90,2 (2%),90,1%,"194,191","3,865"
lithuania,"1,485",6,50,0,833,5,602,17 (3%),602,3%,"186,565","2,652"
slovenia,"1,460",3,102,0,256,0,"1,102",10 (1%),"1,102",7%,"63,365",537
slovakia,"1,457",2,26,0,941,22,490,5 (1%),490,2%,"119,859","1,488"
sudan,"1,365",201,70,6,149,30,"1,146",0 (0%),"1,146",5%,0,0
djibouti,"1,210",21,3,0,847,13,360,0 (0%),360,0%,"15,304",248
somalia,"1,054",57,51,3,118,8,885,2 (0%),885,5%,0,0
guatemala,"1,052",85,26,2,110,6,916,5 (1%),916,2%,"7,200",0
hong-kong,"1,048",3,4,0,982,15,62,1 (2%),62,0%,"168,291",0
tunisia,"1,032",2,45,0,660,22,327,19 (6%),327,4%,"29,297","1,877"
mayotte,"1,023",35,11,0,492,0,520,9 (2%),520,1%,"4,000",0
kyrgyzstan,"1,016",14,12,0,688,13,316,13 (4%),316,1%,"59,490",0
congo-kinshasa,991,54,41,2,136,6,814,0 (0%),814,4%,0,0
el-salvador,958,69,17,0,325,32,616,4 (1%),616,2%,"43,043","1,953"
latvia,946,7,18,0,464,0,464,2 (0%),464,2%,"77,147",555
cyprus,898,6,16,1,401,0,481,10 (2%),481,2%,"76,139","1,393"
kosovo,870,8,28,0,653,31,189,0 (0%),189,3%,0,0
albania,868,12,31,0,650,23,187,7 (4%),187,4%,"10,438",170
sri-lanka,863,7,9,0,343,22,511,1 (0%),511,1%,"36,605","1,282"
lebanon,845,36,26,0,234,0,585,4 (1%),585,3%,"51,182","1,192"
maldives,835,45,3,0,29,0,803,2 (0%),803,0%,"11,775",0
niger,821,6,46,1,624,7,151,0 (0%),151,6%,"5,562",47
costa-rica,792,12,6,0,501,21,285,6 (2%),285,1%,"17,170",653
andorra,755,1,48,0,550,5,157,14 (9%),157,6%,"1,673",0
burkina-faso,751,3,49,1,577,8,125,0 (0%),125,7%,0,0
guinea-bissau,726,85,3,0,26,1,697,0 (0%),697,0%,"1,500",0
paraguay,713,24,10,0,165,10,538,0 (0%),538,1%,"15,446","1,600"
cruise-ship,712,0,13,0,651,6,48,4 (8%),48,2%,0,0
uruguay,707,5,19,1,517,4,171,8 (5%),171,3%,"28,024",563
mali,704,12,38,1,351,53,315,0 (0%),315,5%,"2,172",0
kenya,672,23,32,2,239,32,401,1 (0%),401,5%,"31,041",0
gabon,661,0,8,0,110,0,543,1 (0%),543,1%,724,0
georgia,638,3,10,0,317,8,311,6 (2%),311,2%,"29,736",0
san-marino,628,0,41,0,126,0,461,3 (1%),461,7%,"2,956",0
tajikistan,612,0,20,0,0,0,592,0 (0%),592,3%,0,0
channel-islands,545,0,41,0,447,0,57,0 (0%),57,8%,"5,342",0
jordan,540,18,9,0,389,2,142,5 (4%),142,2%,"111,285",0
tanzania,509,0,21,0,183,0,305,7 (2%),305,4%,0,0
jamaica,502,4,9,0,90,12,403,0 (0%),403,2%,"7,101",212
malta,496,6,5,0,433,6,58,0 (0%),58,1%,"40,493",0
taiwan,440,0,6,0,366,5,68,0 (0%),68,1%,"67,133",272
equatorial-guinea,439,0,4,0,13,0,422,0 (0%),422,1%,854,0
réunion,436,5,0,0,354,0,82,5 (6%),82,0%,"17,200",0
venezuela,414,12,10,0,193,3,211,2 (1%),211,2%,"512,181",0
west-bank-and-gaza,375,0,2,0,263,35,110,0 (0%),110,1%,0,0
palestine,375,0,2,0,263,35,110,0 (0%),110,1%,"34,511",0
mauritius,332,0,10,0,320,0,2,3 (150%),2,3%,"69,773",0
isle-of-man,330,1,23,0,271,0,36,21 (58%),36,7%,"3,773",148
montenegro,324,0,9,1,290,16,25,2 (8%),25,3%,"7,816",0
chad,322,0,31,0,53,0,238,0 (0%),238,10%,0,0
benin,319,35,2,0,62,0,255,0 (0%),255,1%,"19,474",0
sierra-leone,307,16,18,0,67,9,222,0 (0%),222,6%,0,0
vietnam,288,0,0,0,241,0,47,8 (17%),47,0%,"261,004",0
rwanda,284,4,0,0,140,0,144,0 (0%),144,0%,"42,425","1,040"
congo-brazzaville,274,0,10,0,33,0,231,0 (0%),231,4%,0,0
zambia,267,15,7,0,117,5,143,1 (1%),143,3%,"10,270",0
ethiopia,250,11,5,0,105,6,140,1 (1%),140,2%,"36,624","1,764"
cabo-verde,246,10,2,0,56,0,188,0 (0%),188,1%,791,0
sao-tome-and-principe,208,0,5,0,4,0,199,0 (0%),199,2%,175,0
liberia,199,0,20,0,79,0,100,0 (0%),100,10%,0,0
madagascar,193,0,0,0,101,0,92,1 (1%),92,0%,"3,968",0
martinique,187,1,14,0,83,0,90,4 (4%),90,7%,0,0
faroe-islands,187,0,0,0,187,0,0,0 (nan%),0,0%,"8,450",47
haiti,182,31,15,3,17,0,150,0 (0%),150,8%,"1,296",136
burma,180,2,6,0,72,4,102,0 (0%),102,3%,0,0
myanmar,180,2,6,0,72,4,102,0 (0%),102,3%,"11,222",374
togo,174,1,11,0,89,0,74,0 (0%),74,6%,"10,377",0
eswatini,172,9,2,0,27,13,143,0 (0%),143,1%,714,0
south-sudan,156,36,0,0,2,0,154,0 (0%),154,0%,"1,247",0
guadeloupe,154,0,13,0,104,0,37,4 (11%),37,8%,0,0
gibraltar,146,0,0,0,143,1,3,0 (0%),3,0%,"4,099",733
french-guiana,144,3,1,0,122,3,21,0 (0%),21,1%,0,0
car,143,0,0,0,10,0,133,0 (0%),133,0%,"3,498",0
central-african-republic,143,0,0,0,10,0,133,0 (0%),133,0%,0,0
brunei,141,0,1,0,134,2,6,2 (33%),6,1%,"15,898",416
cambodia,122,0,0,0,120,0,2,1 (50%),2,0%,"13,448",275
nepal,121,11,0,0,31,0,90,0 (0%),90,0%,"73,566","1,327"
uganda,121,5,0,0,55,0,66,0 (0%),66,0%,"58,606","1,839"
bermuda,118,0,7,0,64,0,47,4 (9%),47,6%,"4,020",166
trinidad-and-tobago,116,0,8,0,107,3,1,0 (0%),1,7%,"2,307",36
guyana,104,10,10,0,35,0,59,6 (10%),59,10%,914,129
aruba,101,0,3,0,89,0,9,4 (44%),9,3%,"1,874",14
monaco,96,0,4,0,82,0,10,1 (10%),10,4%,0,0
bahamas,92,0,11,0,37,0,44,1 (2%),44,12%,"1,500",0
mozambique,91,4,0,0,34,0,57,0 (0%),57,0%,"3,923",567
barbados,84,0,7,0,57,0,20,4 (20%),20,8%,"2,990",64
liechtenstein,82,0,1,0,55,0,26,0 (0%),26,1%,900,0
cayman-islands,81,0,1,0,41,0,39,3 (8%),39,1%,"3,423",0
sint-maarten,76,0,15,0,46,0,15,7 (47%),15,20%,329,0
libya,64,0,3,0,24,0,37,0 (0%),37,5%,"3,093",755
malawi,56,0,3,0,14,0,39,1 (3%),39,5%,"1,188",0
yemen,51,17,8,1,1,0,42,0 (0%),42,16%,120,0
syria,47,0,3,0,29,0,15,0 (0%),15,6%,0,0
angola,45,2,2,0,13,0,30,0 (0%),30,4%,"3,000",0
macau,45,0,0,0,40,0,5,1 (20%),5,0%,0,0
mongolia,42,0,0,0,14,0,28,0 (0%),28,0%,"9,600",397
eritrea,39,0,0,0,37,0,2,0 (0%),2,0%,0,0
saint-martin,39,0,3,0,30,0,6,1 (17%),6,8%,0,0
zimbabwe,36,1,4,0,9,0,23,0 (0%),23,11%,"20,537","4,485"
antigua-and-barbuda,25,0,3,0,19,0,3,1 (33%),3,12%,183,0
timor-leste,24,0,0,0,21,0,3,0 (0%),3,0%,738,0
botswana,23,0,1,0,12,0,10,0 (0%),10,4%,"9,540",0
grenada,21,0,0,0,13,0,8,4 (50%),8,0%,"1,406",0
gambia,20,0,1,0,9,0,10,0 (0%),10,5%,849,93
laos,19,0,0,0,13,0,6,0 (0%),6,0%,"3,187",279
fiji,18,0,0,0,14,0,4,0 (0%),4,0%,"1,300",0
new-caledonia,18,0,0,0,18,0,0,0 (nan%),0,0%,"5,213",0
belize,18,0,2,0,16,0,0,0 (nan%),0,11%,"1,043",0
saint-lucia,18,0,0,0,17,0,1,0 (0%),1,0%,620,0
st-vincent-grenadines,17,0,0,0,9,0,8,0 (0%),8,0%,137,0
curaçao,16,0,1,0,14,0,1,0 (0%),1,6%,389,0
dominica,16,0,0,0,15,1,1,0 (0%),1,0%,420,4
nicaragua,16,0,5,0,7,0,4,0 (0%),4,31%,0,0
namibia,16,0,0,0,11,1,5,0 (0%),5,0%,"1,543",32
burundi,15,0,1,0,7,0,7,0 (0%),7,7%,284,0
saint-kitts-and-nevis,15,0,0,0,14,1,1,0 (0%),1,0%,327,0
falkland-islands,13,0,0,0,13,0,0,0 (nan%),0,0%,402,0
turks-and-caicos,12,0,1,0,8,0,3,0 (0%),3,8%,109,0
vatican-city,12,0,0,0,2,0,10,0 (0%),10,0%,0,0
greenland,11,0,0,0,11,0,0,0 (nan%),0,0%,"1,394",0
comoros,11,0,1,0,0,0,10,0 (0%),10,9%,0,0
seychelles,11,0,0,0,10,2,1,0 (0%),1,0%,0,0
montserrat,11,0,1,0,8,0,2,1 (50%),2,9%,36,0
suriname,10,0,1,0,9,0,0,0 (nan%),0,10%,404,0
ms-zaandam,9,0,2,0,0,0,7,0 (0%),7,22%,0,0
bhutan,9,2,0,0,5,0,4,0 (0%),4,0%,"11,673",18
papua-new-guinea,8,0,0,0,8,0,0,0 (nan%),0,0%,"2,402",0
mauritania,8,0,1,0,6,0,1,0 (0%),1,13%,"1,842",0
british-virgin-islands,7,0,1,0,4,0,2,0 (0%),2,14%,167,0
western-sahara,6,0,0,0,5,0,1,0 (0%),1,0%,0,0
caribbean-netherlands,6,0,0,0,0,0,6,0 (0%),6,0%,110,0
st-barth,6,0,0,0,6,0,0,0 (nan%),0,0%,0,0
anguilla,3,0,0,0,3,0,0,0 (nan%),0,0%,0,0
saint-pierre-miquelon,1,0,0,0,0,0,1,0 (0%),1,0%,0,0
