Country,Total confirmed,Total_confirmed_today,Total_deaths,Total_deaths_today,Total_Recoveries,Total_Recoveries_today,Active_confirmed,Critical,Mortality_close,Mortality_confirmed,Total_tests,Total_tests_today
kosovo,283,33,7,0,58,6,218,0 (0%),218,2%,0,0
senegal,280,2,2,0,171,19,107,1 (1%),107,1%,0,0
west-bank-and-gaza,268,1,2,0,57,12,209,0 (0%),209,1%,0,0
palestine,268,1,2,0,57,12,209,0 (0%),209,1%,"16,992",924
montenegro,267,4,3,1,5,0,259,7 (3%),259,1%,"2,869",0
vietnam,260,2,0,0,144,0,116,8 (7%),116,0%,"121,821","3,014"
georgia,252,10,3,0,63,3,186,6 (3%),186,1%,"3,271",0
guinea,250,38,0,0,17,2,233,0 (0%),233,0%,0,0
congo-kinshasa,234,11,20,0,16,0,198,0 (0%),198,9%,0,0
isle-of-man,226,25,2,1,112,9,112,11 (10%),112,1%,"1,934",0
djibouti,214,27,2,0,36,0,176,0 (0%),176,1%,"4,451",434
sri-lanka,203,5,7,0,55,1,141,1 (1%),141,3%,"4,525",0
kenya,197,6,8,1,25,1,164,2 (1%),164,4%,"7,449","1,257"
mayotte,196,5,3,1,59,9,134,3 (2%),134,2%,"1,350",50
faroe-islands,184,0,0,0,145,0,39,0 (0%),39,0%,"5,408",0
venezuela,175,0,9,0,93,9,73,6 (8%),73,5%,"181,335","42,053"
martinique,155,0,6,0,50,0,99,19 (19%),99,4%,0,0
guatemala,153,16,3,0,19,0,131,3 (2%),131,2%,"1,134",0
guadeloupe,143,0,8,0,67,0,68,13 (19%),68,6%,0,0
brunei,136,0,1,0,104,5,31,2 (6%),31,1%,"9,637",295
paraguay,134,1,6,0,22,4,106,1 (1%),106,4%,"2,262",0
gibraltar,129,2,0,0,84,15,45,1 (2%),45,0%,"1,558",15
el-salvador,125,7,6,0,21,2,98,3 (3%),98,5%,0,0
cambodia,122,2,0,0,77,2,45,1 (2%),45,0%,"5,768",0
rwanda,120,2,0,0,18,11,102,0 (0%),102,0%,806,0
trinidad-and-tobago,113,1,8,0,12,0,93,0 (0%),93,7%,"1,102",0
madagascar,106,4,0,0,20,9,86,1 (1%),86,0%,0,0
mali,105,18,9,2,22,0,74,0 (0%),74,9%,0,0
monaco,92,2,1,0,5,0,86,4 (5%),86,1%,0,0
aruba,92,6,0,0,29,2,63,0 (0%),63,0%,"1,118",60
french-guiana,86,3,0,0,51,8,35,1 (3%),35,0%,0,0
liechtenstein,79,0,1,0,55,0,23,0 (0%),23,1%,900,0
togo,76,0,3,0,25,0,48,0 (0%),48,4%,"2,069",0
ethiopia,71,2,3,0,10,0,58,0 (0%),58,4%,"3,863",286
jamaica,69,6,4,0,13,0,52,0 (0%),52,6%,907,0
barbados,68,1,4,0,11,0,53,4 (8%),53,6%,747,11
congo-brazzaville,60,0,5,0,5,0,50,0 (0%),50,8%,0,0
cayman-islands,53,8,1,0,6,0,46,3 (7%),46,2%,536,57
uganda,53,0,0,0,4,4,49,0 (0%),49,0%,"4,856","1,546"
liberia,50,2,5,0,3,0,42,0 (0%),42,10%,0,0
bermuda,50,2,4,0,28,3,18,2 (11%),18,8%,416,62
sint-maarten,50,0,9,1,5,2,36,2 (6%),36,18%,134,0
gabon,49,3,1,0,1,0,47,0 (0%),47,2%,0,0
bahamas,46,4,8,0,5,0,33,1 (3%),33,17%,0,0
guyana,45,8,6,0,8,0,31,3 (10%),31,13%,193,48
macau,45,0,0,0,10,0,35,1 (3%),35,0%,0,0
zambia,43,3,2,0,30,2,11,1 (9%),11,5%,"1,239",0
myanmar,38,11,3,0,2,0,33,0 (0%),33,8%,"1,406",0
burma,38,18,3,2,2,2,33,0 (0%),33,8%,0,0
benin,35,0,1,0,5,0,29,0 (0%),29,3%,0,0
haiti,33,2,2,0,0,0,31,0 (0%),31,6%,365,0
tanzania,32,0,3,0,5,0,24,0 (0%),24,9%,0,0
saint-martin,32,0,2,0,11,0,19,5 (26%),19,6%,0,0
libya,25,1,1,0,8,0,16,0 (0%),16,4%,507,15
syria,25,6,2,0,5,1,18,0 (0%),18,8%,0,0
somalia,21,0,1,0,1,0,19,0 (0%),19,5%,0,0
equatorial-guinea,21,3,0,0,3,0,18,0 (0%),18,0%,854,0
mozambique,21,1,0,0,2,0,19,0 (0%),19,0%,679,128
antigua-and-barbuda,21,0,2,0,0,0,19,1 (5%),19,10%,40,0
maldives,20,1,0,0,13,0,7,0 (0%),7,0%,0,0
sudan,19,2,2,0,2,0,15,0 (0%),15,11%,0,0
angola,19,0,2,0,4,2,13,0 (0%),13,11%,0,0
chad,18,7,0,0,2,0,16,0 (0%),16,0%,0,0
new-caledonia,18,0,0,0,1,0,17,0 (0%),17,0%,"2,608",0
mongolia,16,0,0,0,4,0,12,0 (0%),12,0%,0,0
dominica,16,0,0,0,5,0,11,0 (0%),11,0%,309,0
namibia,16,0,0,0,3,0,13,0 (0%),13,0%,362,0
saint-lucia,15,0,0,0,1,0,14,0 (0%),14,0%,0,0
zimbabwe,14,1,3,0,0,0,11,0 (0%),11,21%,547,109
eswatini,14,2,0,0,7,0,7,0 (0%),7,0%,0,0
curaçao,14,0,1,0,7,0,6,0 (0%),6,7%,0,0
botswana,13,0,1,0,0,0,12,0 (0%),12,8%,"2,527","1,373"
malawi,13,1,2,0,0,0,11,1 (9%),11,15%,287,56
belize,13,3,2,0,0,0,11,1 (9%),11,15%,364,0
st-vincent-grenadines,12,0,0,0,1,0,11,0 (0%),11,0%,56,0
nepal,12,3,0,0,1,0,11,0 (0%),11,0%,"4,426",0
greenland,11,0,0,0,11,0,0,0 (nan%),0,0%,770,0
suriname,10,0,1,0,4,0,5,0 (0%),5,10%,0,0
ms-zaandam,9,0,2,0,0,0,7,0 (0%),7,22%,0,0
turks-and-caicos,9,1,1,0,0,0,8,0 (0%),8,11%,62,1
gambia,9,5,1,0,2,0,6,0 (0%),6,11%,281,281
nicaragua,9,2,1,0,0,0,8,0 (0%),8,11%,0,0
vatican-city,8,0,0,0,2,0,6,0 (0%),6,0%,0,0
cabo-verde,8,1,1,0,1,0,6,0 (0%),6,13%,0,0
mauritania,7,0,1,0,2,0,4,0 (0%),4,14%,380,0
st-barth,6,0,0,0,1,0,5,0 (0%),5,0%,0,0
falkland-islands,5,0,0,0,1,0,4,0 (0%),4,0%,137,0
bhutan,5,0,0,0,2,0,3,0 (0%),3,0%,"1,166",0
british-virgin-islands,3,0,0,0,2,2,1,0 (0%),1,0%,0,0
timor-leste,2,0,0,0,1,0,1,0 (0%),1,0%,0,0
