Country,Total confirmed,Total_confirmed_today,Total_deaths,Total_deaths_today,Total_Recoveries,Total_Recoveries_today,Active_confirmed,Critical,Mortality_close,Mortality_confirmed,Total_tests,Total_tests_today
nicaragua,279,25,17,0,199,0,63,0 (0%),63,6%,0,0
sao-tome-and-principe,251,0,8,0,4,0,239,0 (0%),239,3%,175,0
french-guiana,249,12,1,0,137,1,111,0 (0%),111,0%,0,0
liberia,240,2,23,0,131,3,86,0 (0%),86,10%,0,0
eswatini,220,3,2,0,112,15,106,0 (0%),106,1%,"4,994",834
myanmar,199,6,6,0,108,4,85,0 (0%),85,3%,"15,838",701
yemen,197,13,33,3,5,0,159,0 (0%),159,17%,120,0
martinique,192,0,14,0,91,0,87,0 (0%),87,7%,0,0
faroe-islands,187,0,0,0,187,0,0,0 (nan%),0,0%,"8,986",55
mauritania,173,32,5,1,7,0,161,0 (0%),161,3%,"2,583",0
mozambique,162,6,0,0,48,0,114,0 (0%),114,0%,"7,063",294
uganda,160,0,0,0,66,1,94,0 (0%),94,0%,"78,953","1,497"
guadeloupe,155,0,13,0,109,0,33,3 (9%),33,8%,"2,866",0
gibraltar,151,2,0,0,146,1,5,0 (0%),5,0%,"5,833",218
brunei,141,0,1,0,136,0,4,2 (50%),4,1%,"17,718",82
mongolia,140,0,0,0,26,0,114,27 (24%),114,0%,"11,641",274
benin,135,5,3,1,61,0,71,0 (0%),71,2%,"26,792",361
guyana,127,2,10,0,57,10,60,3 (5%),60,8%,"1,329",34
bermuda,125,0,9,0,80,2,36,2 (6%),36,7%,"5,719",14
cambodia,123,1,0,0,122,0,1,0 (0%),1,0%,"15,572",0
cayman-islands,121,10,1,0,55,0,65,0 (0%),65,1%,"7,959",383
trinidad-and-tobago,116,0,8,0,107,0,1,0 (0%),1,7%,"2,774",47
aruba,101,0,3,0,95,2,3,4 (133%),3,3%,"2,048",27
monaco,97,0,4,0,90,3,3,1 (33%),3,4%,0,0
bahamas,97,1,11,0,43,0,43,1 (2%),43,11%,"1,826",0
barbados,90,2,7,0,70,2,13,4 (31%),13,8%,"4,322",318
liechtenstein,82,0,1,0,55,0,26,0 (0%),26,1%,900,0
sint-maarten,77,0,15,0,54,0,8,7 (88%),8,19%,414,0
malawi,72,1,3,0,27,0,42,1 (2%),42,4%,"1,803",0
libya,71,2,3,0,35,0,33,0 (0%),33,4%,"4,351",718
syria,58,0,3,0,36,0,19,0 (0%),19,5%,0,0
angola,58,6,3,0,17,0,38,0 (0%),38,5%,"6,136",0
zimbabwe,51,3,4,0,18,0,29,0 (0%),29,8%,"28,019",0
macau,45,0,0,0,45,0,0,0 (nan%),0,0%,0,0
burundi,42,0,1,0,20,0,21,0 (0%),21,2%,284,0
saint-martin,40,1,3,0,33,3,4,1 (25%),4,8%,0,0
eritrea,39,0,0,0,39,0,0,0 (nan%),0,0%,0,0
comoros,34,23,1,0,8,5,25,0 (0%),25,3%,0,0
botswana,29,4,1,0,19,2,9,0 (0%),9,3%,"14,855",572
antigua-and-barbuda,25,0,3,0,19,0,3,1 (33%),3,12%,183,0
gambia,24,0,1,0,13,0,10,0 (0%),10,4%,"1,476",0
timor-leste,24,0,0,0,24,0,0,0 (nan%),0,0%,738,0
grenada,22,0,0,0,17,3,5,4 (80%),5,0%,"3,007",588
bhutan,21,0,0,0,5,0,16,0 (0%),16,0%,"14,294",71
laos,19,0,0,0,14,0,5,0 (0%),5,0%,"4,743",90
st-vincent-grenadines,18,1,0,0,14,0,4,0 (0%),4,0%,175,0
new-caledonia,18,0,0,0,18,0,0,0 (nan%),0,0%,"5,454",0
namibia,18,2,0,0,14,0,4,0 (0%),4,0%,"2,586",0
belize,18,0,2,0,16,0,0,0 (nan%),0,11%,"1,363",320
saint-lucia,18,0,0,0,18,0,0,0 (nan%),0,0%,786,0
fiji,18,0,0,0,15,0,3,0 (0%),3,0%,"1,300",0
dominica,16,0,0,0,16,0,0,0 (nan%),0,0%,433,0
curaçao,16,0,1,0,14,0,1,0 (0%),1,6%,485,0
saint-kitts-and-nevis,15,0,0,0,15,0,0,0 (nan%),0,0%,391,0
falkland-islands,13,0,0,0,13,0,0,0 (nan%),0,0%,426,0
vatican-city,12,0,0,0,2,0,10,0 (0%),10,0%,0,0
turks-and-caicos,12,0,1,0,10,0,1,0 (0%),1,8%,109,0
greenland,11,0,0,0,11,0,0,0 (nan%),0,0%,"1,767",0
montserrat,11,0,1,0,10,0,0,0 (nan%),0,9%,36,0
seychelles,11,0,0,0,11,0,0,0 (nan%),0,0%,0,0
suriname,11,0,1,0,9,0,1,0 (0%),1,9%,404,0
ms-zaandam,9,0,2,0,0,0,7,0 (0%),7,22%,0,0
british-virgin-islands,8,0,1,0,6,0,1,0 (0%),1,13%,167,0
papua-new-guinea,8,0,0,0,8,0,0,0 (nan%),0,0%,"2,402",0
western-sahara,6,0,0,0,6,0,0,0 (nan%),0,0%,0,0
caribbean-netherlands,6,0,0,0,6,0,0,0 (nan%),0,0%,357,0
st-barth,6,0,0,0,6,0,0,0 (nan%),0,0%,0,0
anguilla,3,0,0,0,3,0,0,0 (nan%),0,0%,0,0
lesotho,1,0,0,0,0,0,1,0 (0%),1,0%,0,0
saint-pierre-miquelon,1,0,0,0,1,0,0,0 (nan%),0,0%,0,0
