Country,Total confirmed,Total_confirmed_today,Total_deaths,Total_deaths_today,Total_Recoveries,Total_Recoveries_today,Active_confirmed,Critical,Mortality_close,Mortality_confirmed,Total_tests,Total_tests_today
uzbekistan,"2,086",47,9,0,"1,212",79,865,8 (1%),865,0%,"242,536",0
croatia,"2,085",9,75,6,"1,421",73,589,17 (3%),589,4%,"36,917",696
ghana,"2,074",403,17,1,212,24,"1,845",4 (0%),"1,845",1%,"113,497","12,875"
azerbaijan,"1,854",50,25,1,"1,365",40,464,17 (4%),464,1%,"146,630","3,551"
cameroon,"1,832",26,61,0,934,0,837,12 (1%),837,3%,0,0
iceland,"1,798",1,10,0,"1,689",19,99,0 (0%),99,1%,"49,135",722
bosnia-and-herzegovina,"1,781",24,70,1,755,28,956,4 (0%),956,4%,"32,178","1,385"
estonia,"1,694",5,52,0,253,4,"1,389",7 (1%),"1,389",3%,"53,767","1,026"
bulgaria,"1,555",49,68,2,276,10,"1,211",43 (4%),"1,211",4%,"46,510","1,302"
cuba,"1,537",36,64,3,714,33,759,10 (1%),759,4%,"49,409","2,062"
guinea,"1,537",42,7,0,342,13,"1,188",0 (0%),"1,188",0%,0,0
north-macedonia,"1,494",29,81,4,807,69,606,13 (2%),606,5%,"16,798",748
new-zealand,"1,479",3,19,0,"1,252",11,208,1 (0%),208,1%,"139,898","5,328"
slovenia,"1,434",5,92,1,233,0,"1,109",22 (2%),"1,109",6%,"52,948",0
slovakia,"1,403",7,23,0,558,34,822,5 (1%),822,2%,"91,072","5,150"
lithuania,"1,399",14,45,0,594,5,760,17 (2%),760,3%,"132,768","7,213"
ivory-coast,"1,333",58,15,1,597,23,721,0 (0%),721,1%,"10,073",416
bolivia,"1,167",57,62,3,132,15,973,3 (0%),973,5%,"5,791",0
djibouti,"1,097",8,2,0,672,30,423,0 (0%),423,0%,"13,751",329
hong-kong,"1,040",2,4,0,859,13,177,4 (2%),177,0%,"154,989",0
senegal,"1,024",91,9,0,356,22,659,1 (0%),659,1%,466,0
tunisia,998,4,41,0,316,11,641,24 (4%),641,4%,"23,526",569
latvia,870,12,16,1,348,0,506,2 (0%),506,2%,"61,120","3,234"
cyprus,857,7,15,0,296,0,546,15 (3%),546,2%,"60,536","2,427"
kosovo,806,7,22,0,271,22,513,0 (0%),513,3%,0,0
honduras,804,33,75,4,112,33,617,10 (2%),617,9%,"3,643",0
albania,782,9,31,0,488,18,263,4 (2%),263,4%,"8,498",245
kyrgyzstan,756,10,8,0,504,42,244,12 (5%),244,1%,"51,472",0
andorra,745,2,42,0,468,45,235,17 (7%),235,6%,"1,673",0
lebanon,729,4,24,0,192,42,513,44 (9%),513,3%,"36,420","1,921"
niger,728,9,33,1,478,26,217,0 (0%),217,5%,"5,230",36
costa-rica,725,6,6,0,355,17,364,7 (2%),364,1%,"13,529",289
cruise-ship,712,0,13,0,645,0,54,4 (7%),54,2%,0,0
sri-lanka,690,27,7,0,162,8,521,1 (0%),521,1%,"22,418","1,261"
burkina-faso,649,4,44,1,517,11,88,0 (0%),88,7%,0,0
uruguay,648,5,17,0,435,18,196,10 (5%),196,3%,"20,554",807
congo-kinshasa,604,104,32,1,75,10,497,0 (0%),497,5%,0,0
somalia,601,19,28,0,31,11,542,2 (0%),542,5%,0,0
guatemala,599,14,16,0,66,1,517,5 (1%),517,3%,"7,200",0
san-marino,580,11,41,0,82,4,457,5 (1%),457,7%,"2,386",81
georgia,566,27,7,1,207,23,352,6 (2%),352,1%,"15,904","1,186"
mayotte,539,79,4,0,235,0,300,4 (1%),300,1%,"3,000",300
channel-islands,538,1,41,1,406,20,91,0 (0%),91,8%,"5,342",0
mali,508,18,26,0,196,61,286,0 (0%),286,5%,"2,172",0
maldives,491,23,1,0,17,0,473,2 (0%),473,0%,"8,008",0
tanzania,480,0,16,0,167,0,297,7 (2%),297,3%,0,0
malta,467,2,4,0,383,32,80,1 (1%),80,1%,"32,989",0
jordan,459,6,8,0,364,2,87,5 (6%),87,2%,"78,885","15,148"
sudan,442,67,31,3,39,7,372,0 (0%),372,7%,0,0
taiwan,429,0,6,0,322,11,101,0 (0%),101,1%,"62,844",476
el-salvador,424,29,10,1,124,5,290,2 (1%),290,2%,"25,492","1,435"
réunion,422,2,0,0,300,0,122,2 (2%),122,0%,0,0
jamaica,422,26,8,1,29,0,385,3 (1%),385,2%,"4,439",446
kenya,411,15,21,4,150,6,240,2 (1%),240,5%,"21,702","1,434"
west-bank-and-gaza,353,9,2,0,76,0,275,0 (0%),275,1%,0,0
palestine,353,9,2,0,76,0,275,0 (0%),275,1%,"32,200",0
venezuela,335,2,10,0,142,0,183,2 (1%),183,3%,"458,737",0
mauritius,332,0,10,0,310,4,12,3 (25%),12,3%,"16,028","1,583"
montenegro,322,0,7,0,214,11,101,2 (2%),101,2%,"6,864",0
isle-of-man,316,1,22,1,271,11,23,21 (91%),23,7%,"3,228",111
equatorial-guinea,315,0,1,0,9,0,305,0 (0%),305,0%,854,0
gabon,276,38,3,0,67,14,206,1 (0%),206,1%,724,0
vietnam,270,0,0,0,219,0,51,8 (16%),51,0%,"261,004","48,039"
paraguay,266,17,10,1,113,2,143,1 (1%),143,4%,"9,903",449
guinea-bissau,257,52,1,0,19,0,237,0 (0%),237,0%,"1,500",0
rwanda,249,6,0,0,109,5,140,0 (0%),140,0%,"10,969","1,365"
congo-brazzaville,229,9,9,0,25,6,195,0 (0%),195,4%,0,0
faroe-islands,187,0,0,0,184,3,3,0 (0%),3,0%,"6,963",112
martinique,179,1,14,0,83,0,82,5 (6%),82,8%,0,0
guadeloupe,152,1,12,0,95,0,45,6 (13%),45,8%,0,0
liberia,152,11,18,2,45,0,89,0 (0%),89,12%,0,0
burma,151,1,6,0,31,4,114,0 (0%),114,4%,0,0
myanmar,151,1,6,0,31,4,114,0 (0%),114,4%,"8,281",563
gibraltar,144,3,0,0,131,0,13,0 (0%),13,0%,"2,626",428
brunei,138,0,1,0,124,0,13,2 (15%),13,1%,"13,580",152
sierra-leone,136,12,7,0,21,0,108,0 (0%),108,5%,0,0
ethiopia,133,2,3,0,66,7,64,0 (0%),64,2%,"18,754",912
madagascar,132,4,0,0,94,2,38,1 (3%),38,0%,"3,228",0
french-guiana,128,2,1,0,98,4,29,2 (7%),29,1%,0,0
togo,123,7,9,0,66,1,48,0 (0%),48,7%,"7,100",218
cabo-verde,122,1,1,0,18,14,103,0 (0%),103,1%,791,0
cambodia,122,0,0,0,119,0,3,1 (33%),3,0%,"11,975",70
trinidad-and-tobago,116,0,8,0,72,4,36,0 (0%),36,7%,"1,730",88
bermuda,114,3,6,0,48,0,60,4 (7%),60,5%,"2,791",594
zambia,109,3,3,0,74,19,32,1 (3%),32,3%,"5,284",0
eswatini,106,6,1,0,12,0,93,0 (0%),93,1%,714,0
aruba,100,0,2,0,79,6,19,4 (21%),19,2%,"1,691",42
monaco,95,0,4,0,64,6,27,1 (4%),27,4%,0,0
benin,90,26,2,1,42,9,46,0 (0%),46,2%,0,0
uganda,85,2,0,0,52,0,33,0 (0%),33,0%,"31,364","2,085"
guyana,82,8,9,1,22,7,51,2 (4%),51,11%,579,115
liechtenstein,82,0,1,0,55,0,26,0 (0%),26,1%,900,0
bahamas,81,1,11,0,25,2,45,1 (2%),45,14%,"1,284","1,284"
haiti,81,5,8,2,8,0,65,0 (0%),65,10%,827,51
barbados,81,1,7,0,39,0,35,4 (11%),35,9%,"2,160",155
mozambique,79,3,0,0,12,0,67,0 (0%),67,0%,"2,246",350
sint-maarten,76,1,13,0,44,11,19,7 (37%),19,17%,329,27
cayman-islands,74,1,1,0,10,0,63,3 (5%),63,1%,"1,927",392
chad,73,21,5,3,33,14,35,0 (0%),35,7%,0,0
car,72,22,0,0,10,0,62,0 (0%),62,0%,0,0
libya,63,2,3,0,18,0,42,0 (0%),42,5%,"1,949",0
nepal,59,2,0,0,16,0,43,0 (0%),43,0%,"60,374","3,185"
macau,45,0,0,0,35,1,10,1 (10%),10,0%,0,0
south-sudan,45,10,0,0,0,0,45,0 (0%),45,0%,"1,247","1,247"
syria,44,1,3,0,27,6,14,0 (0%),14,7%,0,0
zimbabwe,40,8,4,0,5,0,31,0 (0%),31,10%,"7,642",808
eritrea,39,0,0,0,26,7,13,0 (0%),13,0%,0,0
mongolia,38,0,0,0,10,0,28,0 (0%),28,0%,"7,455",163
saint-martin,38,0,3,0,24,0,11,3 (27%),11,8%,0,0
malawi,37,1,3,0,7,0,27,1 (4%),27,8%,774,30
angola,30,3,2,0,11,4,17,0 (0%),17,7%,481,481
antigua-and-barbuda,25,1,3,0,15,4,7,1 (14%),7,12%,151,38
timor-leste,24,0,0,0,16,10,8,0 (0%),8,0%,322,0
botswana,23,0,1,0,5,0,17,0 (0%),17,4%,"6,548",532
grenada,20,0,0,0,13,0,7,4 (57%),7,0%,"1,406",0
laos,19,0,0,0,8,1,11,0 (0%),11,0%,"1,927",10
fiji,18,0,0,0,12,0,6,0 (0%),6,0%,"1,007",0
new-caledonia,18,0,0,0,17,0,1,1 (100%),1,0%,"4,456",0
belize,18,0,2,0,9,0,7,1 (14%),7,11%,995,0
saint-lucia,17,0,0,0,15,0,2,0 (0%),2,0%,446,0
namibia,16,0,0,0,8,0,8,0 (0%),8,0%,704,0
sao-tome-and-principe,16,2,1,1,4,0,11,0 (0%),11,6%,19,0
curaçao,16,0,1,0,13,0,2,0 (0%),2,6%,343,0
st-vincent-grenadines,16,0,0,0,8,0,8,0 (0%),8,0%,108,0
dominica,16,0,0,0,13,0,3,0 (0%),3,0%,383,0
saint-kitts-and-nevis,15,0,0,0,6,2,9,0 (0%),9,0%,293,0
tajikistan,15,15,0,0,0,0,15,0 (0%),15,0%,0,0
nicaragua,14,1,3,0,7,0,4,0 (0%),4,21%,0,0
falkland-islands,13,0,0,0,11,0,2,0 (0%),2,0%,372,19
turks-and-caicos,12,0,1,0,5,0,6,0 (0%),6,8%,83,0
gambia,12,1,1,0,8,0,3,0 (0%),3,8%,401,0
vatican-city,11,1,0,0,2,0,9,0 (0%),9,0%,0,0
montserrat,11,0,1,0,2,0,8,1 (13%),8,9%,36,0
burundi,11,0,1,0,4,0,6,0 (0%),6,9%,284,0
seychelles,11,0,0,0,6,0,5,0 (0%),5,0%,0,0
greenland,11,0,0,0,11,0,0,0 (nan%),0,0%,"1,258",58
suriname,10,0,1,0,8,0,1,0 (0%),1,10%,404,0
ms-zaandam,9,0,2,0,0,0,7,0 (0%),7,22%,0,0
papua-new-guinea,8,0,0,0,0,0,8,0 (0%),8,0%,604,0
mauritania,8,0,1,0,6,0,1,0 (0%),1,13%,"1,032",0
bhutan,7,0,0,0,5,0,2,0 (0%),2,0%,"10,045",180
yemen,7,1,2,0,1,0,4,0 (0%),4,29%,120,0
st-barth,6,0,0,0,6,0,0,0 (nan%),0,0%,0,0
western-sahara,6,0,0,0,5,0,1,0 (0%),1,0%,0,0
british-virgin-islands,6,0,1,0,3,0,2,0 (0%),2,17%,0,0
caribbean-netherlands,5,0,0,0,0,0,5,0 (0%),5,0%,110,0
anguilla,3,0,0,0,3,0,0,0 (nan%),0,0%,0,0
comoros,1,1,0,0,0,0,1,0 (0%),1,0%,0,0
saint-pierre-miquelon,1,0,0,0,0,0,1,0 (0%),1,0%,0,0
