Country,Total confirmed,Total_confirmed_today,Total_deaths,Total_deaths_today,Total_Recoveries,Total_Recoveries_today,Active_confirmed,Critical,Mortality_close,Mortality_confirmed,Total_tests,Total_tests_today
saudi-arabia,"42,925","1,911",264,9,"15,257","2,520","27,404",147 (1%),"27,404",1%,"482,374","15,005"
mexico,"38,324","1,997","3,926",353,"25,935","2,835","8,463",378 (4%),"8,463",10%,"142,204","7,088"
pakistan,"34,336","1,662",737,13,"8,812",257,"24,787",111 (0%),"24,787",2%,"317,699","11,848"
chile,"31,721","1,658",335,12,"14,125",520,"17,261",494 (3%),"17,261",1%,"303,340","9,283"
ecuador,"30,419",910,"2,327",182,"3,433",0,"24,659",181 (1%),"24,659",8%,"85,223",936
switzerland,"30,380",36,"1,867",22,"26,800",0,"1,713",89 (5%),"1,713",6%,"316,852","4,039"
portugal,"27,913",234,"1,163",19,"3,013",464,"23,737",113 (0%),"23,737",4%,"553,855","36,195"
sweden,"27,272",602,"3,313",57,"4,971",0,"18,988",360 (2%),"18,988",12%,"177,500","29,000"
singapore,"25,346",675,21,0,"3,851",0,"21,474",20 (0%),"21,474",0%,"224,262","48,658"
qatar,"25,149","1,526",14,0,"3,019",179,"22,116",72 (0%),"22,116",0%,"135,294","4,250"
belarus,"24,873",967,142,7,"6,974",443,"17,757",92 (1%),"17,757",1%,"284,445","10,385"
ireland,"23,242",107,"1,488",21,"17,110",0,"4,644",72 (2%),"4,644",6%,"258,808","44,047"
united-arab-emirates,"19,661",783,203,2,"6,012",631,"13,446",1 (0%),"13,446",1%,"1,500,000","300,000"
bangladesh,"17,822","1,162",269,19,"3,361",214,"14,192",1 (0%),"14,192",2%,"144,538","7,900"
poland,"17,062",141,847,8,"6,410",279,"9,805",160 (2%),"9,805",5%,"507,778",0
israel,"16,539",10,262,2,"12,173",90,"4,104",61 (1%),"4,104",2%,"477,151","7,351"
ukraine,"16,425",402,439,14,"3,716",343,"12,270",218 (2%),"12,270",3%,"192,247","4,940"
romania,"16,002",224,"1,016",14,"7,961",276,"7,025",228 (3%),"7,025",6%,"277,804","8,621"
austria,"15,997",36,624,1,"14,304",156,"1,069",55 (5%),"1,069",4%,"336,252","6,938"
japan,"15,968",121,657,24,"8,531",238,"6,780",249 (4%),"6,780",4%,"223,649","5,445"
indonesia,"15,438",689,"1,028",21,"3,287",224,"11,123",0 (0%),"11,123",7%,"169,195","4,067"
colombia,"12,272",659,493,14,"2,971",146,"8,808",130 (1%),"8,808",4%,"151,396",0
philippines,"11,618",268,772,21,"2,251",145,"8,595",31 (0%),"8,595",7%,"181,668",0
south-africa,"11,350",698,206,0,"4,357",0,"6,787",77 (1%),"6,787",2%,"369,697","13,630"
south-korea,"10,962",26,259,1,"9,695",25,"1,008",55 (5%),"1,008",2%,"695,920","15,030"
dominican-republic,"10,900",266,402,9,"3,221",351,"7,277",131 (2%),"7,277",4%,"42,615",0
denmark,"10,778",78,527,0,"8,767",252,"1,484",43 (3%),"1,484",5%,"334,260","7,700"
kuwait,"10,277",991,75,10,"3,101",194,"7,101",158 (2%),"7,101",1%,"196,397",0
serbia,"10,243",67,220,2,"3,600",310,"6,423",23 (0%),"6,423",2%,"151,304","5,700"
egypt,"10,093",347,544,11,"2,326",154,"7,223",41 (1%),"7,223",5%,"90,000",0
panama,"8,783",167,252,3,"6,021","1,334","2,510",87 (3%),"2,510",3%,"44,561",898
czechia,"8,223",25,284,1,"4,899",34,"3,040",43 (1%),"3,040",3%,"326,954","12,816"
norway,"8,157",25,228,4,32,0,"7,897",23 (0%),"7,897",3%,"205,239","2,488"
australia,"6,980",16,98,1,"6,270",41,612,18 (3%),612,1%,"904,110","26,183"
malaysia,"6,779",37,111,2,"5,281",58,"1,387",16 (1%),"1,387",2%,"271,721",0
argentina,"6,563",285,319,5,"1,862",25,"4,382",170 (4%),"4,382",5%,"87,547","2,389"
morocco,"6,418",137,188,0,"2,991",180,"3,239",1 (0%),"3,239",3%,"71,815","2,835"
algeria,"6,067",176,515,8,"2,998",157,"2,554",22 (1%),"2,554",8%,"6,500",0
finland,"6,003",19,275,4,"4,300",300,"1,428",34 (2%),"1,428",5%,"126,500","3,200"
bahrain,"5,531",295,9,1,"2,192",40,"3,330",5 (0%),"3,330",0%,"197,898","8,724"
kazakhstan,"5,417",138,32,0,"2,223",115,"3,162",31 (1%),"3,162",1%,"439,495","17,484"
moldova,"5,154",159,182,7,"2,069",89,"2,903",251 (9%),"2,903",4%,"20,447",0
ghana,"5,127",427,22,0,494,0,"4,611",5 (0%),"4,611",0%,"162,184","1,683"
afghanistan,"4,963",276,127,5,610,52,"4,226",7 (0%),"4,226",3%,"18,098","2,538"
nigeria,"4,787",146,158,8,959,57,"3,670",7 (0%),"3,670",3%,"28,418","1,340"
oman,"4,019",298,17,0,"1,289",39,"2,713",27 (1%),"2,713",0%,"50,000",0
luxembourg,"3,894",6,102,1,"3,610",8,182,22 (12%),182,3%,"56,394",979
armenia,"3,718",180,48,1,"1,500",70,"2,170",10 (0%),"2,170",1%,"34,766","1,453"
hungary,"3,341",28,430,5,"1,102",95,"1,809",45 (2%),"1,809",13%,"118,500","3,781"
thailand,"3,017",2,56,0,"2,798",2,163,61 (37%),163,2%,"227,860",0
bolivia,"2,964",133,128,6,313,14,"2,523",3 (0%),"2,523",4%,"7,651",0
iraq,"2,913",95,112,2,"1,903",113,898,0 (0%),898,4%,"132,457","2,756"
greece,"2,744",18,152,1,"1,374",0,"1,218",32 (3%),"1,218",6%,"106,054","6,691"
azerbaijan,"2,693",104,33,1,"1,680",0,980,28 (3%),980,1%,"202,282","8,871"
cameroon,"2,689",0,125,0,"1,524",0,"1,040",28 (3%),"1,040",5%,0,0
uzbekistan,"2,568",49,10,0,"2,040",30,518,8 (2%),518,0%,"325,000",0
guinea,"2,298",152,11,0,816,102,"1,471",0 (0%),"1,471",0%,0,0
croatia,"2,207",11,91,0,"1,808",24,308,11 (4%),308,4%,"47,480","2,594"
bosnia-and-herzegovina,"2,158",17,117,4,"1,168",54,873,4 (0%),873,5%,"43,451","1,133"
honduras,"2,080",0,121,5,211,5,"1,748",10 (1%),"1,748",6%,"5,653",0
bulgaria,"2,069",46,96,1,499,23,"1,474",51 (3%),"1,474",5%,"60,100","1,387"
senegal,"1,995",109,19,0,742,27,"1,234",6 (0%),"1,234",1%,"18,969",0
ivory-coast,"1,857",127,21,0,820,2,"1,016",0 (0%),"1,016",1%,"14,618",955
cuba,"1,804",21,78,1,"1,277",48,449,4 (1%),449,4%,"71,157","1,975"
iceland,"1,801",0,10,0,"1,776",3,15,0 (0%),15,1%,"54,791",596
estonia,"1,751",5,61,0,777,0,913,5 (1%),913,3%,"66,102","1,127"
north-macedonia,"1,674",10,92,1,"1,205",5,377,21 (6%),377,6%,"19,430",189
sudan,"1,661",135,80,6,173,11,"1,408",0 (0%),"1,408",5%,0,0
lithuania,"1,505",14,54,4,908,58,543,17 (3%),543,4%,"200,264","7,878"
new-zealand,"1,497",0,21,0,"1,398",12,78,2 (3%),78,1%,"197,084","2,893"
slovakia,"1,469",4,27,0,"1,060",77,382,6 (2%),382,2%,"127,034","4,326"
slovenia,"1,461",1,102,0,259,3,"1,100",9 (1%),"1,100",7%,"64,547","1,182"
djibouti,"1,256",29,3,0,886,14,367,0 (0%),367,0%,"16,093",303
guatemala,"1,199",85,27,1,120,9,"1,052",5 (0%),"1,052",2%,"7,200",0
somalia,"1,170",81,52,0,126,5,992,2 (0%),992,4%,0,0
congo-kinshasa,"1,102",78,44,3,146,5,912,0 (0%),912,4%,0,0
mayotte,"1,095",72,12,1,492,0,591,9 (2%),591,1%,"4,000",0
hong-kong,"1,051",3,4,0,"1,008",17,39,1 (3%),39,0%,"168,291",0
kyrgyzstan,"1,044",7,12,0,726,17,306,13 (4%),306,1%,"59,490",0
el-salvador,"1,037",39,20,0,374,25,643,15 (2%),643,2%,"46,831","1,905"
tunisia,"1,032",0,45,0,727,27,260,7 (3%),260,4%,"33,266",448
latvia,951,1,19,1,627,0,305,2 (1%),305,2%,"81,246","2,199"
kosovo,919,35,29,1,671,16,219,0 (0%),219,3%,0,0
maldives,904,7,3,0,29,0,872,2 (0%),872,0%,"11,775",0
cyprus,903,2,16,0,449,48,438,10 (2%),438,2%,"78,338","2,199"
sri-lanka,889,26,9,0,366,23,514,1 (0%),514,1%,"37,662","1,057"
albania,876,4,31,0,682,28,163,1 (1%),163,4%,"10,802",243
lebanon,870,11,26,0,234,0,610,3 (0%),610,3%,"53,269","1,538"
gabon,863,61,9,0,137,10,717,1 (0%),717,1%,"5,530","4,806"
niger,854,22,47,1,648,11,159,0 (0%),159,6%,"5,642",44
guinea-bissau,820,59,3,0,26,0,791,0 (0%),791,0%,"1,500",0
costa-rica,804,3,7,0,520,3,277,6 (2%),277,1%,"17,470",171
burkina-faso,766,6,51,1,588,4,127,0 (0%),127,7%,0,0
andorra,758,3,48,0,568,18,142,3 (2%),142,6%,"1,673",0
paraguay,737,13,10,0,173,3,554,0 (0%),554,1%,"16,917",762
mali,730,18,40,1,398,21,292,0 (0%),292,5%,"2,498",326
tajikistan,729,68,21,0,0,0,708,0 (0%),708,3%,0,0
uruguay,717,6,19,0,532,9,166,8 (5%),166,3%,"29,500",803
kenya,715,15,36,3,259,8,420,1 (0%),420,5%,"32,938",0
cruise-ship,712,0,13,0,651,0,48,4 (8%),48,2%,0,0
georgia,647,5,11,0,372,23,264,6 (2%),264,2%,"33,505","1,553"
san-marino,638,10,41,0,161,31,436,2 (0%),436,6%,"3,121",136
jordan,576,14,9,0,390,0,177,5 (3%),177,2%,"123,600","4,340"
channel-islands,547,1,42,1,455,3,50,0 (0%),50,8%,"5,342",0
tanzania,509,0,21,0,183,0,305,7 (2%),305,4%,0,0
jamaica,507,2,9,0,100,10,398,0 (0%),398,2%,"7,465",194
malta,506,3,5,0,434,0,67,1 (1%),67,1%,"44,656","1,259"
zambia,441,174,7,0,117,0,317,1 (0%),317,2%,"10,270",0
taiwan,440,0,7,0,372,4,61,0 (0%),61,2%,"68,107",707
equatorial-guinea,439,0,4,0,13,0,422,0 (0%),422,1%,854,0
réunion,437,1,0,0,354,0,83,4 (5%),83,0%,"17,200",0
venezuela,423,9,10,0,220,27,193,2 (1%),193,2%,"525,902","13,721"
west-bank-and-gaza,375,0,2,0,308,7,65,0 (0%),65,1%,0,0
palestine,375,0,2,0,308,7,65,0 (0%),65,1%,"43,566","9,055"
chad,357,35,40,9,76,23,241,0 (0%),241,11%,0,0
sierra-leone,338,0,19,0,72,0,247,0 (0%),247,6%,0,0
congo-brazzaville,333,0,11,0,53,0,269,0 (0%),269,3%,0,0
mauritius,332,0,10,0,322,0,0,0 (nan%),0,3%,"69,773",0
isle-of-man,331,1,23,0,272,1,36,21 (58%),36,7%,"3,853",80
benin,327,8,2,0,76,14,249,0 (0%),249,1%,"25,015","2,207"
montenegro,324,0,9,0,298,4,17,2 (12%),17,3%,"10,167","2,351"
vietnam,288,0,0,0,252,3,36,2 (6%),36,0%,"261,004",0
rwanda,286,1,0,0,153,3,133,0 (0%),133,0%,"43,379",574
cabo-verde,267,7,2,0,58,0,207,0 (0%),207,1%,791,0
ethiopia,263,2,5,0,108,2,150,0 (0%),150,2%,"41,689","2,641"
nepal,219,2,0,0,33,0,186,0 (0%),186,0%,"78,618","2,194"
haiti,219,10,18,2,17,0,184,0 (0%),184,8%,"1,296",0
liberia,212,1,20,0,86,1,106,0 (0%),106,9%,0,0
sao-tome-and-principe,208,0,5,0,4,0,199,0 (0%),199,2%,175,0
togo,199,18,11,0,92,3,96,0 (0%),96,6%,"11,041",480
south-sudan,194,38,0,0,2,0,192,0 (0%),192,0%,"1,247",0
faroe-islands,187,0,0,0,187,0,0,0 (nan%),0,0%,"8,554",104
martinique,187,0,14,0,91,8,82,4 (5%),82,7%,0,0
madagascar,186,0,0,0,101,0,85,1 (1%),85,0%,"3,968",0
eswatini,184,9,2,0,28,0,154,0 (0%),154,1%,"2,262","1,548"
myanmar,180,0,6,0,76,2,98,0 (0%),98,3%,"11,822",340
burma,180,0,6,0,76,2,98,0 (0%),98,3%,0,0
guadeloupe,155,1,13,0,109,5,33,4 (12%),33,8%,0,0
french-guiana,153,9,1,0,124,2,28,0 (0%),28,1%,0,0
gibraltar,148,1,0,0,144,1,4,0 (0%),4,0%,"4,352",197
car,143,0,0,0,10,0,133,0 (0%),133,0%,"3,498",0
central-african-republic,143,0,0,0,10,0,133,0 (0%),133,0%,0,0
brunei,141,0,1,0,134,0,6,2 (33%),6,1%,"16,037",0
uganda,126,0,0,0,55,0,71,0 (0%),71,0%,"63,171","1,711"
cambodia,122,0,0,0,121,1,1,1 (100%),1,0%,"14,156",62
bermuda,121,2,8,0,66,0,47,2 (4%),47,7%,"4,642",153
trinidad-and-tobago,116,0,8,0,107,0,1,0 (0%),1,7%,"2,358",38
guyana,113,4,10,0,36,0,67,6 (9%),67,9%,986,56
mozambique,104,1,0,0,34,0,70,0 (0%),70,0%,"4,365",192
aruba,101,0,3,0,89,0,9,4 (44%),9,3%,"1,874",0
monaco,96,0,4,0,85,0,7,1 (14%),7,4%,0,0
bahamas,93,1,11,0,39,2,43,1 (2%),43,12%,"1,634",134
barbados,85,1,7,0,57,0,21,4 (19%),21,8%,"3,185",195
cayman-islands,85,1,1,0,50,3,34,3 (9%),34,1%,"4,564",377
liechtenstein,82,0,1,0,55,0,26,0 (0%),26,1%,900,0
sint-maarten,76,0,15,0,46,0,15,7 (47%),15,20%,329,0
yemen,65,9,10,1,1,0,54,0 (0%),54,15%,120,0
libya,64,0,3,0,28,0,33,0 (0%),33,5%,"3,253",0
malawi,63,6,3,0,24,0,36,1 (3%),36,5%,"1,363",26
syria,47,0,3,0,29,0,15,0 (0%),15,6%,0,0
macau,45,0,0,0,42,2,3,1 (33%),3,0%,0,0
angola,45,0,2,0,13,0,30,0 (0%),30,4%,"3,000",0
mongolia,42,0,0,0,15,1,27,2 (7%),27,0%,"9,787",80
eritrea,39,0,0,0,38,0,1,0 (0%),1,0%,0,0
saint-martin,39,0,3,0,30,0,6,1 (17%),6,8%,0,0
zimbabwe,36,0,4,0,9,0,23,0 (0%),23,11%,"20,537",0
nicaragua,25,9,8,3,7,0,10,0 (0%),10,32%,0,0
antigua-and-barbuda,25,0,3,0,19,0,3,1 (33%),3,12%,183,0
timor-leste,24,0,0,0,21,0,3,0 (0%),3,0%,738,0
botswana,24,0,1,0,17,5,6,0 (0%),6,4%,"11,495","1,955"
gambia,23,1,1,0,10,0,12,0 (0%),12,4%,"1,317",79
grenada,21,0,0,0,13,0,8,4 (50%),8,0%,"1,406",0
laos,19,0,0,0,13,0,6,0 (0%),6,0%,"3,874",327
belize,18,0,2,0,16,0,0,0 (nan%),0,11%,"1,043",0
saint-lucia,18,0,0,0,17,0,1,0 (0%),1,0%,620,0
fiji,18,0,0,0,14,0,4,0 (0%),4,0%,"1,300",0
new-caledonia,18,0,0,0,18,0,0,0 (nan%),0,0%,"5,454",241
st-vincent-grenadines,17,0,0,0,12,3,5,0 (0%),5,0%,155,18
curaçao,16,0,1,0,14,0,1,0 (0%),1,6%,389,0
dominica,16,0,0,0,15,0,1,0 (0%),1,0%,420,0
namibia,16,0,0,0,11,0,5,0 (0%),5,0%,"1,543",0
burundi,15,0,1,0,7,0,7,0 (0%),7,7%,284,0
saint-kitts-and-nevis,15,0,0,0,14,0,1,0 (0%),1,0%,327,0
falkland-islands,13,0,0,0,13,0,0,0 (nan%),0,0%,402,0
turks-and-caicos,12,0,1,0,8,0,3,0 (0%),3,8%,109,0
vatican-city,12,0,0,0,2,0,10,0 (0%),10,0%,0,0
bhutan,11,2,0,0,5,0,6,0 (0%),6,0%,"12,163",490
comoros,11,0,1,0,0,0,10,0 (0%),10,9%,0,0
greenland,11,0,0,0,11,0,0,0 (nan%),0,0%,"1,505",44
montserrat,11,0,1,0,8,0,2,1 (50%),2,9%,36,0
seychelles,11,0,0,0,10,0,1,0 (0%),1,0%,0,0
suriname,10,0,1,0,9,0,0,0 (nan%),0,10%,404,0
mauritania,9,1,1,0,6,0,2,0 (0%),2,11%,"2,015",173
ms-zaandam,9,0,2,0,0,0,7,0 (0%),7,22%,0,0
papua-new-guinea,8,0,0,0,8,0,0,0 (nan%),0,0%,"2,402",0
british-virgin-islands,7,0,1,0,4,0,2,0 (0%),2,14%,167,0
western-sahara,6,0,0,0,6,1,0,0 (nan%),0,0%,0,0
caribbean-netherlands,6,0,0,0,0,0,6,0 (0%),6,0%,110,0
st-barth,6,0,0,0,6,0,0,0 (nan%),0,0%,0,0
anguilla,3,0,0,0,3,0,0,0 (nan%),0,0%,0,0
saint-pierre-miquelon,1,0,0,0,1,0,0,0 (nan%),0,0%,0,0
