Country,Total confirmed,Total_confirmed_today,Total_deaths,Total_deaths_today,Total_Recoveries,Total_Recoveries_today,Active_confirmed,Critical,Mortality_close,Mortality_confirmed,Total_tests,Total_tests_today
ecuador,"24,675",417,883,12,"1,557",0,"22,235",146 (1%),"22,235",4%,"61,529",0
portugal,"24,505",183,973,25,"1,470",81,"22,062",169 (1%),"22,062",4%,"379,551",0
saudi-arabia,"21,402","1,325",157,5,"2,953",169,"18,292",125 (1%),"18,292",1%,"200,000",0
sweden,"20,302",681,"2,462",107,"1,005",0,"16,835",479 (3%),"16,835",12%,"119,500",0
ireland,"20,253",376,"1,190",31,"13,386","4,153","5,677",129 (2%),"5,677",6%,"153,954",0
mexico,"17,799","1,047","1,732",163,"11,423",0,"4,644",378 (8%),"4,644",10%,"81,912","4,907"
singapore,"16,169",528,14,0,"1,188",0,"14,967",22 (0%),"14,967",0%,"143,919",0
israel,"15,870",36,219,4,"8,412",179,"7,239",117 (2%),"7,239",1%,"364,467",0
pakistan,"15,759",234,346,3,"4,052",627,"11,361",111 (1%),"11,361",2%,"174,160","8,249"
austria,"15,452",50,584,4,"12,907",128,"1,961",128 (7%),"1,961",4%,"256,399","8,645"
chile,"15,135",250,216,0,"8,057",0,"6,862",377 (5%),"6,862",1%,"172,619",0
japan,"13,965",229,425,31,"2,368",469,"11,172",306 (3%),"11,172",3%,"164,255","3,709"
belarus,"13,181",973,84,5,"2,072",79,"11,025",92 (1%),"11,025",1%,"168,986","7,958"
poland,"12,781",141,628,4,"3,236",211,"8,917",160 (2%),"8,917",5%,"324,527",0
qatar,"12,564",643,10,0,"1,243",109,"11,311",72 (1%),"11,311",0%,"91,415","2,808"
romania,"11,978",362,693,30,"3,569",165,"7,716",247 (3%),"7,716",6%,"166,993","16,684"
united-arab-emirates,"11,929",549,98,9,"2,329",148,"9,502",1 (0%),"9,502",1%,"1,122,000","64,674"
south-korea,"10,765",4,247,1,"9,059",137,"1,459",55 (4%),"1,459",2%,"619,881","5,684"
ukraine,"10,406",540,261,11,"1,238",135,"8,907",138 (2%),"8,907",3%,"111,859","7,315"
indonesia,"10,118",347,792,8,"1,522",131,"7,804",0 (0%),"7,804",8%,"94,599","7,614"
denmark,"9,345",150,443,0,"6,550",3,"2,352",66 (3%),"2,352",5%,"193,165","13,103"
serbia,"8,724",227,173,5,"1,292",32,"7,259",78 (1%),"7,259",2%,"78,942","5,579"
philippines,"8,488",276,568,10,"1,043",20,"6,877",31 (0%),"6,877",7%,"98,941",0
norway,"7,710",50,207,1,32,0,"7,471",40 (1%),"7,471",3%,"169,124","3,173"
bangladesh,"7,667",564,168,5,160,10,"7,339",1 (0%),"7,339",2%,"64,666","4,965"
czechia,"7,581",2,227,0,"3,120",12,"4,234",68 (2%),"4,234",3%,"242,088","7,103"
australia,"6,753",7,91,0,"5,715",36,947,34 (4%),947,1%,"563,641","19,231"
dominican-republic,"6,652",236,293,7,"1,228",63,"5,131",144 (3%),"5,131",4%,"25,368","1,389"
panama,"6,378",178,178,2,527,43,"5,673",92 (2%),"5,673",3%,"29,837","1,042"
colombia,"6,211",4,278,0,"1,411",0,"4,522",118 (3%),"4,522",4%,"95,085",0
malaysia,"6,002",57,102,2,"4,171",84,"1,729",40 (2%),"1,729",2%,"160,296",0
south-africa,"5,350",354,103,10,"2,073",0,"3,174",36 (1%),"3,174",2%,"197,127","12,127"
egypt,"5,268",226,380,21,"1,335",31,"3,553",0 (0%),"3,553",7%,"90,000",0
finland,"4,906",166,206,7,"2,800",0,"1,900",51 (3%),"1,900",4%,"89,800","4,000"
morocco,"4,321",69,168,3,928,150,"3,225",1 (0%),"3,225",4%,"32,930",680
argentina,"4,285",158,214,7,"1,192",30,"2,879",144 (5%),"2,879",5%,"56,058","2,458"
algeria,"3,848",199,444,7,"1,702",51,"1,702",22 (1%),"1,702",12%,"6,500",0
moldova,"3,771",133,107,4,"1,114",139,"2,550",212 (8%),"2,550",3%,"11,763",0
luxembourg,"3,769",28,89,0,"3,134",11,546,21 (4%),546,2%,"41,758","2,017"
kuwait,"3,740",300,24,1,"1,389",213,"2,327",66 (3%),"2,327",1%,"179,000",0
kazakhstan,"3,273",135,25,0,819,0,"2,429",41 (2%),"2,429",1%,"249,527","17,112"
thailand,"2,954",7,54,0,"2,684",19,216,61 (28%),216,2%,"178,083",0
bahrain,"2,921",110,8,0,"1,455",145,"1,458",1 (0%),"1,458",0%,"126,905","5,199"
hungary,"2,775",48,312,12,581,45,"1,882",54 (3%),"1,882",11%,"72,951","2,651"
greece,"2,576",10,139,1,577,0,"1,860",41 (2%),"1,860",5%,"72,130","2,297"
oman,"2,348",74,10,0,495,131,"1,843",3 (0%),"1,843",0%,0,0
afghanistan,"2,171",232,64,4,260,8,"1,847",7 (0%),"1,847",3%,"10,022","1,022"
ghana,"2,074",403,17,1,212,24,"1,845",4 (0%),"1,845",1%,"106,090","5,468"
armenia,"2,066",134,32,2,929,29,"1,105",10 (1%),"1,105",2%,"21,125",936
croatia,"2,062",15,67,4,"1,288",56,707,19 (3%),707,3%,"34,476",899
uzbekistan,"2,017",15,9,0,"1,096",0,912,8 (1%),912,0%,"242,536",0
iraq,"2,003",75,92,2,"1,346",27,565,0 (0%),565,5%,"86,708","12,926"
cameroon,"1,832",26,61,0,934,0,837,12 (1%),837,3%,0,0
iceland,"1,797",2,10,0,"1,656",20,131,0 (0%),131,1%,"47,573","1,196"
azerbaijan,"1,766",49,23,1,"1,267",46,476,18 (4%),476,1%,"137,379","4,739"
nigeria,"1,728",196,51,7,307,52,"1,370",2 (0%),"1,370",3%,"12,828","1,910"
estonia,"1,689",23,52,2,249,13,"1,388",9 (1%),"1,388",3%,"52,741","1,553"
bosnia-and-herzegovina,"1,677",92,65,2,710,28,902,4 (0%),902,4%,"29,130","1,527"
bulgaria,"1,488",41,65,1,266,23,"1,157",38 (3%),"1,157",4%,"45,208",0
new-zealand,"1,476",2,19,0,"1,241",12,216,1 (0%),216,1%,"134,570","5,867"
cuba,"1,467",30,58,0,617,42,792,14 (2%),792,4%,"45,344","1,836"
north-macedonia,"1,442",21,73,2,627,38,742,13 (2%),742,5%,"16,050",279
slovenia,"1,418",10,89,3,230,7,"1,099",25 (2%),"1,099",6%,"51,607","1,317"
slovakia,"1,396",5,23,1,524,40,849,8 (1%),849,2%,"85,922","4,584"
lithuania,"1,385",10,45,0,589,26,751,17 (2%),751,3%,"125,555","7,354"
guinea,"1,351",111,7,0,313,44,"1,031",0 (0%),"1,031",1%,0,0
ivory-coast,"1,238",55,14,0,557,32,667,0 (0%),667,1%,0,0
bolivia,"1,110",57,59,4,117,7,934,3 (0%),934,5%,"5,791",0
djibouti,"1,077",5,2,0,599,101,476,0 (0%),476,0%,"12,985",414
hong-kong,"1,038",0,4,0,830,19,204,4 (2%),204,0%,"145,640",0
tunisia,980,5,40,0,294,15,646,20 (3%),646,4%,"22,062",585
senegal,882,59,9,0,315,19,558,1 (0%),558,1%,466,0
latvia,858,9,15,0,348,0,495,3 (1%),495,2%,"57,886","3,075"
cyprus,843,6,15,0,148,0,680,15 (2%),680,2%,"53,219",0
honduras,771,33,71,5,79,6,621,10 (2%),621,9%,"3,643",0
albania,766,16,30,0,455,24,281,4 (1%),281,4%,"8,028",270
kyrgyzstan,746,17,8,0,462,25,276,12 (4%),276,1%,"51,472",697
andorra,743,0,42,1,423,25,278,17 (6%),278,6%,"1,673",0
lebanon,721,4,24,0,150,5,547,44 (8%),547,3%,"32,446","1,567"
niger,713,4,32,1,435,32,246,0 (0%),246,4%,"5,148",32
costa-rica,713,8,6,0,323,17,384,8 (2%),384,1%,"13,117",388
cruise-ship,712,0,13,0,645,0,54,4 (7%),54,2%,0,0
sri-lanka,649,30,7,0,136,2,506,2 (0%),506,1%,"17,715",0
burkina-faso,641,3,43,1,498,22,100,0 (0%),100,7%,0,0
uruguay,630,5,15,0,412,18,203,11 (5%),203,2%,"19,016",876
guatemala,585,28,16,0,65,3,504,5 (1%),504,3%,"7,200",0
somalia,582,54,28,0,20,1,534,2 (0%),534,5%,0,0
san-marino,563,10,41,0,69,5,453,6 (1%),453,7%,"2,235",65
georgia,539,22,6,0,178,0,355,6 (2%),355,1%,"13,673","1,080"
channel-islands,537,7,38,2,386,34,113,0 (0%),113,7%,"5,342",0
kosovo,510,0,12,0,93,0,405,0 (0%),405,2%,0,0
congo-kinshasa,500,9,31,1,65,6,404,0 (0%),404,6%,0,0
mali,482,58,25,1,129,7,328,0 (0%),328,5%,"2,172",0
tanzania,480,181,16,6,167,119,297,7 (2%),297,3%,0,0
malta,463,5,4,0,339,36,120,1 (1%),120,1%,"31,736","1,208"
mayotte,460,0,4,0,235,0,221,4 (2%),221,1%,"2,700",0
jordan,451,2,8,0,356,8,87,5 (6%),87,2%,"63,737",0
taiwan,429,0,6,0,311,4,112,0 (0%),112,1%,"62,368",684
réunion,420,2,0,0,300,0,120,2 (2%),120,0%,0,0
jamaica,396,32,7,0,29,0,360,3 (1%),360,2%,"3,993",372
el-salvador,395,18,9,0,118,12,268,3 (1%),268,2%,"24,057","1,464"
kenya,384,10,15,1,129,5,240,2 (1%),240,4%,"17,992",0
sudan,375,57,28,3,32,1,315,0 (0%),315,7%,0,0
west-bank-and-gaza,344,2,2,0,71,0,271,0 (0%),271,1%,0,0
palestine,344,1,2,0,71,0,271,0 (0%),271,1%,"27,000",0
mauritius,332,0,10,0,306,0,16,3 (19%),16,3%,"14,445",0
venezuela,331,2,10,0,142,0,179,2 (1%),179,3%,"458,737","17,771"
montenegro,322,1,7,0,203,4,112,2 (2%),112,2%,"6,864",0
equatorial-guinea,315,0,1,0,9,0,305,0 (0%),305,0%,854,0
isle-of-man,313,4,21,0,258,6,34,21 (62%),34,7%,"3,049",63
maldives,280,2,1,0,17,0,262,2 (1%),262,0%,"5,296",0
gabon,276,38,3,0,67,14,206,1 (0%),206,1%,724,0
vietnam,270,0,0,0,222,0,48,8 (17%),48,0%,"212,965",0
paraguay,249,10,9,0,111,9,129,1 (1%),129,4%,"8,891",0
rwanda,225,13,0,0,98,3,127,0 (0%),127,0%,"8,464",0
congo-brazzaville,207,0,8,0,19,0,180,0 (0%),180,4%,0,0
guinea-bissau,205,132,1,0,19,1,185,0 (0%),185,0%,"1,500",0
faroe-islands,187,0,0,0,181,0,6,0 (0%),6,0%,"6,851",121
martinique,175,0,14,0,83,0,78,5 (6%),78,8%,0,0
burma,150,1,6,1,27,11,117,0 (0%),117,4%,0,0
myanmar,150,1,6,1,27,11,117,0 (0%),117,4%,"7,718",503
guadeloupe,149,0,12,0,82,0,55,11 (20%),55,8%,0,0
gibraltar,141,0,0,0,131,0,10,0 (0%),10,0%,"2,198",0
liberia,141,0,16,0,45,0,80,0 (0%),80,11%,0,0
brunei,138,0,1,0,124,0,13,2 (15%),13,1%,"13,428",165
ethiopia,131,1,3,0,59,1,69,0 (0%),69,2%,"17,842","1,408"
madagascar,128,0,0,0,90,8,38,1 (3%),38,0%,"3,107",750
french-guiana,125,0,1,0,93,0,31,0 (0%),31,1%,0,0
cambodia,122,0,0,0,119,0,3,1 (33%),3,0%,"11,905",184
trinidad-and-tobago,116,0,8,0,68,9,40,0 (0%),40,7%,"1,642",46
cabo-verde,114,0,1,0,2,0,111,0 (0%),111,1%,791,0
bermuda,111,1,6,0,48,4,57,10 (18%),57,5%,"2,197",515
togo,109,10,7,1,64,1,38,0 (0%),38,6%,"6,675",441
sierra-leone,104,0,4,0,12,0,88,0 (0%),88,4%,0,0
aruba,100,0,2,0,73,0,25,4 (16%),25,2%,"1,649",0
zambia,97,2,3,0,54,12,40,1 (3%),40,3%,"5,284",0
monaco,95,0,4,0,58,8,33,1 (3%),33,4%,0,0
eswatini,91,20,1,0,10,0,80,0 (0%),80,1%,714,0
liechtenstein,82,0,1,0,55,0,26,0 (0%),26,1%,900,0
uganda,81,2,0,0,52,0,29,0 (0%),29,0%,"29,279","1,847"
bahamas,80,0,11,0,23,0,46,1 (2%),46,14%,0,0
barbados,80,0,7,1,39,0,34,4 (12%),34,9%,"2,005",254
guyana,78,4,8,0,18,3,52,5 (10%),52,10%,519,55
haiti,76,0,6,0,8,0,62,0 (0%),62,8%,776,0
mozambique,76,0,0,0,12,0,64,0 (0%),64,0%,"1,896",208
sint-maarten,75,0,13,0,33,0,29,7 (24%),29,17%,302,0
cayman-islands,73,3,1,0,10,0,62,3 (5%),62,1%,"1,535",387
benin,64,0,1,0,33,0,30,0 (0%),30,2%,0,0
libya,61,0,2,0,18,0,41,0 (0%),41,3%,"1,623",0
nepal,57,3,0,0,16,0,41,0 (0%),41,0%,"57,189","2,363"
chad,52,0,2,0,19,0,31,0 (0%),31,4%,0,0
car,50,0,0,0,10,0,40,0 (0%),40,0%,0,0
macau,45,0,0,0,34,2,11,1 (9%),11,0%,0,0
syria,43,0,3,0,21,0,19,0 (0%),19,7%,0,0
zimbabwe,40,8,4,0,5,0,31,0 (0%),31,10%,"7,642",808
eritrea,39,0,0,0,19,0,20,0 (0%),20,0%,0,0
mongolia,38,0,0,0,10,0,28,0 (0%),28,0%,"7,292",0
saint-martin,38,0,3,0,24,0,11,3 (27%),11,8%,0,0
malawi,36,0,3,0,7,2,26,1 (4%),26,8%,744,54
south-sudan,35,1,0,0,0,0,35,0 (0%),35,0%,0,0
angola,27,0,2,0,7,1,18,0 (0%),18,7%,0,0
antigua-and-barbuda,24,0,3,0,11,0,10,1 (10%),10,13%,113,0
timor-leste,24,0,0,0,6,0,18,0 (0%),18,0%,322,0
botswana,23,0,1,0,5,5,17,0 (0%),17,4%,"6,016",0
grenada,20,2,0,0,13,6,7,4 (57%),7,0%,"1,406","1,231"
laos,19,0,0,0,7,0,12,0 (0%),12,0%,"1,917",102
belize,18,0,2,0,9,3,7,1 (14%),7,11%,995,59
fiji,18,0,0,0,12,0,6,0 (0%),6,0%,"1,007",0
new-caledonia,18,0,0,0,17,0,1,1 (100%),1,0%,"4,456",0
saint-lucia,17,2,0,0,15,0,2,0 (0%),2,0%,446,0
dominica,16,0,0,0,13,0,3,0 (0%),3,0%,383,0
namibia,16,0,0,0,8,0,8,0 (0%),8,0%,704,0
curaçao,16,0,1,0,13,2,2,0 (0%),2,6%,343,39
st-vincent-grenadines,16,1,0,0,8,0,8,0 (0%),8,0%,108,0
saint-kitts-and-nevis,15,0,0,0,4,0,11,0 (0%),11,0%,293,0
falkland-islands,13,0,0,0,11,0,2,0 (0%),2,0%,353,0
nicaragua,13,0,3,0,7,0,3,0 (0%),3,23%,0,0
turks-and-caicos,12,0,1,0,5,0,6,0 (0%),6,8%,83,0
seychelles,11,0,0,0,6,0,5,0 (0%),5,0%,0,0
montserrat,11,0,1,0,2,0,8,1 (13%),8,9%,36,0
gambia,11,1,1,0,8,0,2,0 (0%),2,9%,401,0
greenland,11,0,0,0,11,0,0,0 (nan%),0,0%,"1,200",0
burundi,11,0,1,0,4,0,6,0 (0%),6,9%,284,0
sao-tome-and-principe,14,6,0,0,4,0,10,0 (0%),10,0%,19,0
vatican-city,10,0,0,0,2,0,8,0 (0%),8,0%,0,0
suriname,10,0,1,0,8,1,1,0 (0%),1,10%,404,0
ms-zaandam,9,0,2,0,0,0,7,0 (0%),7,22%,0,0
mauritania,8,1,1,0,6,0,1,0 (0%),1,13%,"1,032",0
papua-new-guinea,8,0,0,0,0,0,8,0 (0%),8,0%,604,0
bhutan,7,0,0,0,5,0,2,0 (0%),2,0%,"9,865",0
western-sahara,6,0,0,0,5,0,1,0 (0%),1,0%,0,0
british-virgin-islands,6,0,1,0,3,0,2,0 (0%),2,17%,0,0
yemen,6,5,0,0,1,0,5,0 (0%),5,0%,120,0
st-barth,6,0,0,0,6,0,0,0 (nan%),0,0%,0,0
caribbean-netherlands,5,0,0,0,0,0,5,0 (0%),5,0%,110,0
anguilla,3,0,0,0,3,0,0,0 (nan%),0,0%,0,0
saint-pierre-miquelon,1,0,0,0,0,0,1,0 (0%),1,0%,0,0
