Country,Total confirmed,Total_confirmed_today,Total_deaths,Total_deaths_today,Total_Recoveries,Total_Recoveries_today,Active_confirmed,Critical,Mortality_close,Mortality_confirmed,Total_tests,Total_tests_today
eritrea,39,4,0,0,3,3,36,0 (0%),36,0%,0,0
syria,38,5,2,0,5,0,31,0 (0%),31,5%,0,0
saint-martin,37,2,2,0,19,6,16,5 (31%),16,5%,0,0
mozambique,35,1,0,0,4,2,31,0 (0%),31,0%,952,54
benin,35,0,1,0,18,0,16,0 (0%),16,3%,0,0
maldives,35,7,0,0,16,0,19,0 (0%),19,0%,"3,714",217
chad,33,6,0,0,8,3,25,0 (0%),25,0%,0,0
nepal,31,1,0,0,3,1,28,0 (0%),28,0%,"15,800",0
mongolia,31,0,0,0,5,0,26,0 (0%),26,0%,"1,450",373
zimbabwe,25,1,3,0,2,0,20,0 (0%),20,12%,"2,626","1,327"
angola,24,5,2,0,6,1,16,0 (0%),16,8%,0,0
antigua-and-barbuda,23,0,3,0,3,0,17,1 (6%),17,13%,73,0
eswatini,22,6,1,0,8,0,13,0 (0%),13,5%,714,0
laos,19,0,0,0,2,0,17,0 (0%),17,0%,"1,288",0
timor-leste,18,0,0,0,1,0,17,0 (0%),17,0%,0,0
belize,18,0,2,0,0,0,16,1 (6%),16,11%,651,84
new-caledonia,18,0,0,0,14,13,4,1 (25%),4,0%,"3,316",314
malawi,17,1,2,0,3,3,12,1 (8%),12,12%,417,74
namibia,16,0,0,0,4,0,12,0 (0%),12,0%,362,0
dominica,16,0,0,0,8,0,8,0 (0%),8,0%,345,0
saint-lucia,15,0,0,0,11,0,4,0 (0%),4,0%,319,0
botswana,15,0,1,0,0,0,14,0 (0%),14,7%,"3,602",161
curaçao,14,0,1,0,10,0,3,0 (0%),3,7%,269,39
grenada,14,0,0,0,6,6,8,4 (50%),8,0%,92,0
st-vincent-grenadines,12,0,0,0,1,0,11,0 (0%),11,0%,87,0
car,12,0,0,0,4,0,8,0 (0%),8,0%,0,0
seychelles,11,0,0,0,5,5,6,0 (0%),6,0%,0,0
greenland,11,0,0,0,11,0,0,0 (nan%),0,0%,"1,019",107
turks-and-caicos,11,0,1,0,0,0,10,0 (0%),10,9%,83,12
montserrat,11,0,0,0,1,0,10,1 (10%),10,0%,36,0
falkland-islands,11,0,0,0,1,0,10,0 (0%),10,0%,137,0
suriname,10,0,1,0,6,0,3,0 (0%),3,10%,0,0
ms-zaandam,9,0,2,0,0,0,7,0 (0%),7,22%,0,0
gambia,9,0,1,0,2,0,6,0 (0%),6,11%,316,35
nicaragua,9,0,1,0,4,0,4,0 (0%),4,11%,0,0
vatican-city,8,0,0,0,2,0,6,0 (0%),6,0%,0,0
mauritania,7,0,1,0,2,0,4,0 (0%),4,14%,713,0
st-barth,6,0,0,0,4,0,2,0 (0%),2,0%,0,0
burundi,5,0,1,0,0,0,4,0 (0%),4,20%,80,80
bhutan,5,0,0,0,2,0,3,0 (0%),3,0%,"7,913","6,747"
british-virgin-islands,4,1,0,0,2,0,2,0 (0%),2,0%,0,0
anguilla,3,0,0,0,1,0,2,0 (0%),2,0%,0,0
