Country,Total confirmed,Total_confirmed_today,Total_deaths,Total_deaths_today,Total_Recoveries,Total_Recoveries_today,Active_confirmed,Critical,Mortality_close,Mortality_confirmed,Total_tests,Total_tests_today
thailand,"3,018",1,56,0,"2,850",6,112,61 (54%),112,2%,"286,008",0
cameroon,"2,800",111,136,11,"1,543",19,"1,121",28 (2%),"1,121",5%,0,0
greece,"2,760",16,155,3,"1,374",0,"1,231",28 (2%),"1,231",6%,"112,042","5,988"
azerbaijan,"2,758",65,35,2,"1,789",109,934,30 (3%),934,1%,"208,546","6,264"
uzbekistan,"2,620",8,11,0,"2,076",0,533,8 (2%),533,0%,"325,000",0
guinea,"2,374",76,14,3,856,40,"1,504",0 (0%),"1,504",1%,0,0
honduras,"2,255",175,123,2,237,26,"1,895",10 (1%),"1,895",5%,"5,653",0
croatia,"2,213",6,94,3,"1,834",26,285,9 (3%),285,4%,"48,737","1,257"
bosnia-and-herzegovina,"2,181",23,120,3,"1,228",60,833,4 (0%),833,6%,"44,380",929
senegal,"2,105",110,21,2,782,40,"1,302",6 (0%),"1,302",1%,"24,599","5,630"
bulgaria,"2,100",31,99,3,531,32,"1,470",51 (3%),"1,470",5%,"61,711","1,611"
ivory-coast,"1,912",55,24,3,902,82,986,0 (0%),986,1%,"15,260",642
sudan,"1,818",157,90,10,198,25,"1,530",0 (0%),"1,530",5%,0,0
cuba,"1,810",6,79,1,"1,326",49,405,7 (2%),405,4%,"73,129","1,972"
iceland,"1,802",1,10,0,"1,780",4,12,0 (0%),12,1%,"55,075",284
estonia,"1,758",7,62,1,909,132,787,5 (1%),787,4%,"67,130","1,028"
north-macedonia,"1,694",20,95,3,"1,229",24,370,21 (6%),370,6%,"19,739",309
lithuania,"1,511",6,54,0,934,26,523,17 (3%),523,4%,"208,253","7,989"
new-zealand,"1,497",0,21,0,"1,402",4,74,2 (3%),74,1%,"203,045","5,961"
slovakia,"1,477",8,27,0,"1,112",52,338,5 (1%),338,2%,"131,910","4,876"
slovenia,"1,464",1,103,0,267,7,"1,094",7 (1%),"1,094",7%,"66,678",984
guatemala,"1,342",143,29,2,121,1,"1,192",5 (0%),"1,192",2%,"7,200",0
djibouti,"1,268",12,3,0,900,14,365,0 (0%),365,0%,"16,424",331
somalia,"1,219",49,52,0,130,4,"1,037",2 (0%),"1,037",4%,0,0
congo-kinshasa,"1,169",67,50,6,148,2,971,0 (0%),971,4%,0,0
mayotte,"1,143",48,14,2,627,135,502,6 (1%),502,1%,"4,800",800
el-salvador,"1,112",75,20,0,405,31,687,19 (3%),687,2%,"48,913","2,082"
kyrgyzstan,"1,082",38,12,0,735,9,335,13 (4%),335,1%,"59,490",0
hong-kong,"1,051",3,4,0,"1,008",17,39,1 (3%),39,0%,"168,291",0
tunisia,"1,032",0,45,0,740,13,247,5 (2%),247,4%,"33,880",614
gabon,"1,004",141,9,0,152,15,843,1 (0%),843,1%,"5,530",0
latvia,962,11,19,0,627,0,316,2 (1%),316,2%,"83,275","2,029"
maldives,955,51,4,1,40,11,911,2 (0%),911,0%,"11,775",0
kosovo,919,0,29,0,671,0,219,0 (0%),219,3%,0,0
sri-lanka,915,22,9,0,445,63,461,1 (0%),461,1%,"39,629",889
cyprus,905,2,17,1,449,0,439,10 (2%),439,2%,"80,284","1,946"
albania,898,18,31,0,694,6,173,1 (1%),173,3%,"11,239",191
lebanon,878,8,26,0,236,2,616,4 (1%),616,3%,"54,694","1,425"
niger,860,6,49,2,658,10,153,0 (0%),153,6%,"5,691",49
guinea-bissau,836,16,3,0,26,0,807,0 (0%),807,0%,"1,500",0
costa-rica,815,11,7,0,527,7,281,6 (2%),281,1%,"18,040",570
tajikistan,801,72,23,2,0,0,778,0 (0%),778,3%,0,0
burkina-faso,773,13,51,1,592,8,130,0 (0%),130,7%,0,0
andorra,760,2,49,1,576,8,135,3 (2%),135,6%,"1,673",0
mali,758,28,44,4,412,14,302,0 (0%),302,6%,"2,498",0
paraguay,740,3,11,1,182,9,547,0 (0%),547,1%,"17,589",672
kenya,737,22,40,4,281,22,416,1 (0%),416,5%,"35,432","2,494"
uruguay,719,2,19,0,545,13,155,8 (5%),155,3%,"30,209",709
cruise-ship,712,0,13,0,651,0,48,4 (8%),48,2%,0,0
georgia,652,5,12,1,383,11,257,6 (2%),257,2%,"34,500",995
san-marino,643,5,41,0,161,0,441,2 (0%),441,6%,"3,201",80
jordan,582,6,9,0,392,2,181,5 (3%),181,2%,"127,307","3,707"
channel-islands,548,1,43,1,456,1,49,0 (0%),49,8%,"5,342",0
equatorial-guinea,522,83,6,2,13,0,503,0 (0%),503,1%,854,0
jamaica,509,2,9,0,113,13,387,0 (0%),387,2%,"7,552",87
tanzania,509,0,21,0,183,0,305,7 (2%),305,4%,0,0
malta,508,2,6,1,436,2,66,1 (2%),66,1%,"45,799","1,143"
zambia,446,5,7,0,124,7,315,1 (0%),315,2%,"13,872","3,602"
venezuela,440,17,10,0,220,0,210,2 (1%),210,2%,"525,902",0
taiwan,440,0,7,0,375,3,58,0 (0%),58,2%,"68,107",0
réunion,439,3,0,0,354,0,85,4 (5%),85,0%,"17,200",0
sierra-leone,387,49,26,7,97,25,264,0 (0%),264,7%,0,0
palestine,375,0,2,0,310,2,63,0 (0%),63,1%,"43,566",0
west-bank-and-gaza,375,0,2,0,310,2,63,0 (0%),63,1%,0,0
chad,372,15,42,2,78,2,252,0 (0%),252,11%,0,0
congo-brazzaville,333,0,11,0,53,0,269,0 (0%),269,3%,0,0
mauritius,332,0,10,0,322,0,0,0 (nan%),0,3%,"69,773",0
isle-of-man,332,1,23,0,272,0,37,20 (54%),37,7%,"3,912",59
benin,327,0,2,0,83,7,242,0 (0%),242,1%,"25,471",456
montenegro,324,0,9,0,307,9,8,2 (25%),8,3%,"10,167",0
cabo-verde,289,22,2,0,61,3,226,0 (0%),226,1%,791,0
vietnam,288,0,0,0,252,0,36,2 (6%),36,0%,"275,000","13,996"
rwanda,287,1,0,0,164,11,123,0 (0%),123,0%,"44,245",866
ethiopia,272,9,5,0,108,0,159,0 (0%),159,2%,"45,278","3,589"
nepal,246,3,0,0,35,0,211,0 (0%),211,0%,"81,685",26
haiti,234,15,18,0,17,0,199,0 (0%),199,8%,"1,408",112
sao-tome-and-principe,220,12,6,1,4,0,210,0 (0%),210,3%,175,0
togo,219,20,11,0,96,4,112,0 (0%),112,5%,"11,374",333
liberia,213,2,20,0,101,16,92,0 (0%),92,9%,0,0
madagascar,212,26,0,0,107,6,105,1 (1%),105,0%,"5,670","1,702"
south-sudan,203,47,0,0,2,0,201,0 (0%),201,0%,"1,247",0
martinique,189,2,14,0,91,0,84,2 (2%),84,7%,0,0
faroe-islands,187,0,0,0,187,0,0,0 (nan%),0,0%,"8,638",84
eswatini,187,3,2,0,48,20,137,0 (0%),137,1%,"2,262",0
burma,181,1,6,0,79,3,96,0 (0%),96,3%,0,0
myanmar,181,1,6,0,79,3,96,0 (0%),96,3%,"12,061",239
guadeloupe,155,1,13,0,109,5,33,4 (12%),33,8%,0,0
french-guiana,153,9,1,0,124,2,28,0 (0%),28,1%,0,0
gibraltar,147,0,0,0,144,0,3,0 (0%),3,0%,"4,576",224
car,143,0,0,0,10,0,133,0 (0%),133,0%,"3,498",0
central-african-republic,143,0,0,0,10,0,133,0 (0%),133,0%,0,0
brunei,141,0,1,0,134,0,6,2 (33%),6,1%,"16,350",313
uganda,139,10,0,0,55,0,84,0 (0%),84,0%,"63,171","1,711"
cambodia,122,0,0,0,121,0,1,1 (100%),1,0%,"14,156",0
bermuda,121,0,8,0,66,0,47,2 (4%),47,7%,"4,642",0
trinidad-and-tobago,116,0,8,0,107,0,1,0 (0%),1,7%,"2,428",70
guyana,113,0,10,0,41,5,62,3 (5%),62,9%,"1,020",34
mozambique,104,0,0,0,34,0,70,0 (0%),70,0%,"4,365",0
aruba,101,0,3,0,89,0,9,4 (44%),9,3%,"1,888",14
monaco,96,0,4,0,87,2,5,1 (20%),5,4%,0,0
bahamas,94,1,11,0,41,2,42,1 (2%),42,12%,"1,670",36
cayman-islands,86,1,1,0,54,4,31,3 (10%),31,1%,"4,893",329
barbados,85,0,7,0,65,8,13,4 (31%),13,8%,"3,323",138
liechtenstein,82,0,1,0,55,0,26,0 (0%),26,1%,900,0
sint-maarten,76,0,15,0,46,0,15,7 (47%),15,20%,329,0
yemen,70,5,12,2,1,0,57,0 (0%),57,17%,120,0
libya,64,0,3,0,28,0,33,0 (0%),33,5%,"3,253",0
malawi,63,6,3,0,24,0,36,1 (3%),36,5%,"1,363",26
mongolia,61,19,0,0,15,0,46,2 (4%),46,0%,"10,162",375
syria,48,1,3,0,29,0,16,0 (0%),16,6%,0,0
macau,45,0,0,0,43,1,2,1 (50%),2,0%,0,0
angola,45,0,2,0,14,1,29,0 (0%),29,4%,"3,000",0
saint-martin,39,0,3,0,30,0,6,1 (17%),6,8%,0,0
eritrea,39,0,0,0,38,0,1,0 (0%),1,0%,0,0
zimbabwe,37,1,4,0,12,3,21,0 (0%),21,11%,"20,537",0
nicaragua,25,0,8,0,7,0,10,0 (0%),10,32%,0,0
antigua-and-barbuda,25,0,3,0,19,0,3,1 (33%),3,12%,183,0
botswana,24,0,1,0,17,0,6,0 (0%),6,4%,"11,495",0
timor-leste,24,0,0,0,21,0,3,0 (0%),3,0%,738,0
gambia,23,1,1,0,10,0,12,0 (0%),12,4%,"1,317",79
grenada,21,0,0,0,13,0,8,4 (50%),8,0%,"1,406",0
laos,19,0,0,0,14,1,5,0 (0%),5,0%,"3,975",101
belize,18,0,2,0,16,0,0,0 (nan%),0,11%,"1,043",0
saint-lucia,18,0,0,0,18,1,0,0 (nan%),0,0%,727,107
fiji,18,0,0,0,14,0,4,0 (0%),4,0%,"1,300",0
new-caledonia,18,0,0,0,18,0,0,0 (nan%),0,0%,"5,454",0
st-vincent-grenadines,17,0,0,0,12,0,5,0 (0%),5,0%,155,0
curaçao,16,0,1,0,14,0,1,0 (0%),1,6%,389,0
mauritania,16,1,2,0,6,0,8,0 (0%),8,13%,"2,015",0
dominica,16,0,0,0,15,0,1,0 (0%),1,0%,420,0
namibia,16,0,0,0,11,0,5,0 (0%),5,0%,"1,543",0
saint-kitts-and-nevis,15,0,0,0,14,0,1,0 (0%),1,0%,327,0
bhutan,19,8,0,0,5,0,14,0 (0%),14,0%,"12,932",677
burundi,15,0,1,0,7,0,7,0 (0%),7,7%,284,0
falkland-islands,13,0,0,0,13,0,0,0 (nan%),0,0%,402,0
vatican-city,12,0,0,0,2,0,10,0 (0%),10,0%,0,0
turks-and-caicos,12,0,1,0,10,2,1,0 (0%),1,8%,109,0
montserrat,11,0,1,0,8,0,2,1 (50%),2,9%,36,0
seychelles,11,0,0,0,10,0,1,0 (0%),1,0%,0,0
comoros,11,0,1,0,0,0,10,0 (0%),10,9%,0,0
greenland,11,0,0,0,11,0,0,0 (nan%),0,0%,"1,505",0
suriname,10,0,1,0,9,0,0,0 (nan%),0,10%,404,0
ms-zaandam,9,0,2,0,0,0,7,0 (0%),7,22%,0,0
papua-new-guinea,8,0,0,0,8,0,0,0 (nan%),0,0%,"2,402",0
british-virgin-islands,7,0,1,0,4,0,2,0 (0%),2,14%,167,0
western-sahara,6,0,0,0,6,0,0,0 (nan%),0,0%,0,0
caribbean-netherlands,6,0,0,0,6,6,0,0 (nan%),0,0%,357,247
st-barth,6,0,0,0,6,0,0,0 (nan%),0,0%,0,0
anguilla,3,0,0,0,3,0,0,0 (nan%),0,0%,0,0
lesotho,1,1,0,0,0,0,1,0 (0%),1,0%,0,0
saint-pierre-miquelon,1,0,0,0,1,0,0,0 (nan%),0,0%,0,0
