Country,Total confirmed,Total_confirmed_today,Total_deaths,Total_deaths_today,Total_Recoveries,Total_Recoveries_today,Active_confirmed,Critical,Mortality_close,Mortality_confirmed,Total_tests,Total_tests_today
myanmar,27,4,3,0,2,0,22,0 (0%),22,11%,"1,406",160
benin,26,0,1,0,5,0,20,0 (0%),20,4%,0,0
libya,24,3,1,0,8,0,15,0 (0%),15,4%,492,137
antigua-and-barbuda,19,0,2,0,0,0,17,1 (6%),17,11%,40,0
syria,19,0,2,0,4,0,13,0 (0%),13,11%,0,0
angola,19,0,2,0,2,0,15,0 (0%),15,11%,0,0
maldives,19,0,0,0,13,0,6,0 (0%),6,0%,0,0
equatorial-guinea,18,0,0,0,3,0,15,0 (0%),15,0%,854,0
new-caledonia,18,0,0,0,1,0,17,0 (0%),17,0%,"2,320",0
mozambique,17,0,0,0,1,0,16,0 (0%),16,0%,483,16
dominica,16,1,0,0,5,4,11,0 (0%),11,0%,309,16
namibia,16,0,0,0,3,0,13,0 (0%),13,0%,362,0
mongolia,16,0,0,0,4,0,12,0 (0%),12,0%,0,0
sudan,15,1,2,0,2,0,11,0 (0%),11,13%,0,0
curaçao,14,0,1,0,7,0,6,0 (0%),6,7%,0,0
saint-lucia,14,0,0,0,1,0,13,0 (0%),13,0%,0,0
botswana,13,7,1,0,0,0,12,0 (0%),12,8%,"1,154",0
st-vincent-grenadines,12,4,0,0,1,0,11,0 (0%),11,0%,56,0
somalia,12,0,1,0,1,0,10,0 (0%),10,8%,0,0
eswatini,12,0,0,0,7,0,5,0 (0%),5,0%,0,0
chad,11,1,0,0,2,0,9,0 (0%),9,0%,0,0
greenland,11,0,0,0,11,0,0,0 (nan%),0,0%,770,0
zimbabwe,11,0,3,0,0,0,8,0 (0%),8,27%,371,0
belize,10,1,1,0,0,0,9,1 (11%),9,10%,364,0
suriname,10,0,1,0,4,1,5,0 (0%),5,10%,0,0
nepal,9,0,0,0,1,0,8,0 (0%),8,0%,"2,895",529
ms-zaandam,9,0,2,0,0,0,7,0 (0%),7,22%,0,0
malawi,9,1,1,0,0,0,8,1 (13%),8,11%,0,0
vatican-city,8,0,0,0,2,0,6,0 (0%),6,0%,0,0
turks-and-caicos,8,0,1,0,0,0,7,0 (0%),7,13%,61,0
nicaragua,7,1,1,0,0,0,6,0 (0%),6,14%,0,0
cabo-verde,7,0,1,0,1,0,5,0 (0%),5,14%,0,0
mauritania,7,1,1,0,2,0,4,0 (0%),4,14%,258,191
st-barth,6,0,0,0,1,0,5,0 (0%),5,0%,0,0
bhutan,5,0,0,0,2,0,3,0 (0%),3,0%,"1,166",0
falkland-islands,5,0,0,0,1,0,4,0 (0%),4,0%,137,0
gambia,4,0,1,0,2,0,1,0 (0%),1,25%,0,0
timor-leste,2,1,0,0,1,1,1,0 (0%),1,0%,0,0
