Country,Total confirmed,Total_confirmed_today,Total_deaths,Total_deaths_today,Total_Recoveries,Total_Recoveries_today,Active_confirmed,Critical,Mortality_close,Mortality_confirmed,Total_tests,Total_tests_today
latvia,879,8,16,0,348,0,515,4 (1%),515,2%,"64,245","1,143"
cyprus,864,7,15,0,296,0,553,15 (3%),553,2%,"62,267","1,731"
kosovo,823,17,22,0,336,65,465,0 (0%),465,3%,0,0
albania,795,6,31,0,531,12,233,7 (3%),233,4%,"8,866",197
kyrgyzstan,795,26,10,2,564,37,221,12 (5%),221,1%,"51,472",0
andorra,747,2,44,1,472,4,231,17 (7%),231,6%,"1,673",0
niger,736,8,35,2,507,29,194,0 (0%),194,5%,"5,271",41
lebanon,733,4,25,1,197,5,511,43 (8%),511,3%,"37,880","1,460"
costa-rica,733,8,6,0,372,17,355,6 (2%),355,1%,"13,632",103
cruise-ship,712,0,13,0,645,0,54,4 (7%),54,2%,0,0
sri-lanka,705,3,7,0,182,10,516,1 (0%),516,1%,"25,206","1,681"
guatemala,688,44,17,1,72,0,599,5 (1%),599,2%,"7,200",0
congo-kinshasa,674,70,33,1,75,0,566,0 (0%),566,5%,0,0
somalia,671,70,31,3,34,3,606,2 (0%),606,5%,0,0
uruguay,652,4,17,0,440,5,195,10 (5%),195,3%,"21,164",610
burkina-faso,652,3,44,0,535,18,73,0 (0%),73,7%,0,0
sudan,592,150,41,10,52,13,499,0 (0%),499,7%,0,0
georgia,589,7,8,0,215,8,366,6 (2%),366,1%,"15,904",0
san-marino,580,0,41,0,83,1,456,5 (1%),456,7%,"2,397",11
mali,544,36,26,0,206,10,312,0 (0%),312,5%,"2,172",0
channel-islands,543,5,41,0,406,0,96,0 (0%),96,8%,"5,342",0
mayotte,539,0,4,0,235,0,300,4 (1%),300,1%,"3,000",0
maldives,519,28,1,0,18,1,500,2 (0%),500,0%,"8,008",0
el-salvador,490,44,11,1,154,13,325,3 (1%),325,2%,"28,596","1,635"
tanzania,480,0,16,0,167,0,297,7 (2%),297,3%,0,0
malta,468,1,4,0,379,0,85,1 (1%),85,1%,"35,117","2,128"
jamaica,463,31,8,0,33,2,422,2 (0%),422,2%,"5,215",436
jordan,460,1,9,1,367,3,84,5 (6%),84,2%,"82,092","3,207"
kenya,435,24,22,1,152,2,261,2 (1%),261,5%,"21,702",0
taiwan,432,3,6,0,324,0,102,0 (0%),102,1%,"63,713",373
réunion,423,1,0,0,300,0,123,2 (2%),123,0%,0,0
paraguay,370,37,10,0,119,4,241,5 (2%),241,3%,"10,766",424
west-bank-and-gaza,353,0,2,0,76,0,275,0 (0%),275,1%,0,0
palestine,353,0,2,0,76,0,275,0 (0%),275,1%,"32,200",0
venezuela,345,10,10,0,148,6,187,2 (1%),187,3%,"477,790","19,053"
gabon,335,59,5,2,85,18,245,1 (0%),245,1%,724,0
mauritius,332,0,10,0,314,2,8,3 (38%),8,3%,"16,028",0
montenegro,322,0,8,1,245,12,69,2 (3%),69,2%,"6,864",0
isle-of-man,320,4,22,0,271,0,27,21 (78%),27,7%,"3,242",14
equatorial-guinea,315,0,1,0,9,0,305,0 (0%),305,0%,854,0
vietnam,270,0,0,0,219,0,51,8 (16%),51,0%,"261,004",0
guinea-bissau,257,0,1,0,19,0,237,0 (0%),237,0%,"1,500",0
rwanda,255,6,0,0,120,11,135,0 (0%),135,0%,"33,303","22,334"
congo-brazzaville,229,0,9,0,25,0,195,0 (0%),195,4%,0,0
faroe-islands,187,0,0,0,184,0,3,0 (0%),3,0%,"8,021",940
martinique,179,0,14,0,83,0,82,5 (6%),82,8%,0,0
sierra-leone,155,19,8,1,21,0,126,0 (0%),126,5%,0,0
liberia,154,2,18,0,48,3,88,0 (0%),88,12%,0,0
cabo-verde,152,30,2,1,18,0,132,0 (0%),132,1%,791,0
guadeloupe,152,0,12,0,95,0,45,6 (13%),45,8%,0,0
myanmar,151,0,6,0,37,6,108,0 (0%),108,4%,"8,281",0
burma,151,0,6,0,37,6,108,0 (0%),108,4%,0,0
gibraltar,144,0,0,0,132,1,12,0 (0%),12,0%,"2,711",85
brunei,138,0,1,0,126,2,11,2 (18%),11,1%,"13,924",207
ethiopia,135,2,3,0,75,6,57,0 (0%),57,2%,"22,330","1,560"
madagascar,135,3,0,0,97,3,38,1 (3%),38,0%,"3,393",165
french-guiana,128,0,1,0,98,0,29,2 (7%),29,1%,0,0
togo,123,0,9,0,66,0,48,0 (0%),48,7%,"7,100",0
cambodia,122,0,0,0,120,1,2,1 (50%),2,0%,"12,222",138
zambia,119,10,3,0,75,1,41,1 (2%),41,3%,"5,284",0
chad,117,44,10,5,39,6,68,0 (0%),68,9%,0,0
trinidad-and-tobago,116,0,8,0,88,7,20,0 (0%),20,7%,"1,838",66
bermuda,114,0,7,1,51,3,56,4 (7%),56,6%,"2,819",28
eswatini,108,2,1,0,12,0,95,0 (0%),95,1%,714,0
aruba,100,0,2,0,81,0,17,4 (24%),17,2%,"1,731",10
monaco,95,0,4,0,73,0,18,1 (6%),18,4%,0,0
benin,90,0,2,0,42,0,46,0 (0%),46,2%,0,0
uganda,88,3,0,0,52,0,36,0 (0%),36,0%,"36,302","4,938"
haiti,85,4,8,0,10,2,67,0 (0%),67,9%,848,21
bahamas,83,1,11,0,24,0,48,1 (2%),48,13%,"1,353",40
liechtenstein,82,0,1,0,55,0,26,0 (0%),26,1%,900,0
guyana,82,0,9,0,22,0,51,2 (4%),51,11%,579,0
barbados,81,0,7,0,44,5,30,4 (13%),30,9%,"2,369",209
mozambique,79,0,0,0,18,6,61,0 (0%),61,0%,"2,337",91
sint-maarten,76,0,13,0,44,0,19,7 (37%),19,17%,329,0
tajikistan,76,61,2,2,0,0,74,0 (0%),74,3%,0,0
cayman-islands,74,0,1,0,10,0,63,3 (5%),63,1%,"1,927",0
car,72,0,0,0,10,0,62,0 (0%),62,0%,0,0
libya,63,0,3,0,22,4,38,0 (0%),38,5%,"2,155",206
nepal,59,0,0,0,16,0,43,0 (0%),43,0%,"61,627","1,253"
south-sudan,46,1,0,0,0,0,46,0 (0%),46,0%,"1,247",0
macau,45,0,0,0,37,0,8,1 (13%),8,0%,0,0
syria,44,0,3,0,27,0,14,0 (0%),14,7%,0,0
eritrea,39,0,0,0,26,0,13,0 (0%),13,0%,0,0
mongolia,39,1,0,0,10,0,29,0 (0%),29,0%,"8,022",350
saint-martin,38,0,3,0,27,0,8,3 (38%),8,8%,0,0
malawi,38,1,3,0,9,0,26,1 (4%),26,8%,831,0
angola,35,5,2,0,11,0,22,0 (0%),22,6%,481,0
zimbabwe,34,0,4,0,5,0,25,0 (0%),25,12%,"7,642",0
antigua-and-barbuda,25,0,3,0,15,0,7,1 (14%),7,12%,151,0
timor-leste,24,0,0,0,16,0,8,0 (0%),8,0%,322,0
botswana,23,0,1,0,8,0,14,0 (0%),14,4%,"7,675",0
grenada,21,1,0,0,13,0,8,4 (50%),8,0%,"1,406",0
laos,19,0,0,0,9,1,10,0 (0%),10,0%,"2,165",144
new-caledonia,18,0,0,0,17,0,1,1 (100%),1,0%,"4,947",0
belize,18,0,2,0,13,0,3,1 (33%),3,11%,"1,043",0
fiji,18,0,0,0,14,2,4,0 (0%),4,0%,"1,007",0
saint-lucia,17,0,0,0,15,0,2,0 (0%),2,0%,446,0
gambia,17,5,1,0,9,1,7,0 (0%),7,6%,401,0
st-vincent-grenadines,16,0,0,0,8,0,8,0 (0%),8,0%,108,0
dominica,16,0,0,0,13,0,3,0 (0%),3,0%,383,0
curaçao,16,0,1,0,13,0,2,0 (0%),2,6%,351,0
namibia,16,0,0,0,8,0,8,0 (0%),8,0%,704,0
sao-tome-and-principe,16,0,1,0,4,0,11,0 (0%),11,6%,19,0
burundi,15,4,1,0,7,3,7,0 (0%),7,7%,284,0
saint-kitts-and-nevis,15,0,0,0,8,2,7,0 (0%),7,0%,294,1
nicaragua,14,0,3,0,7,0,4,0 (0%),4,21%,0,0
falkland-islands,13,0,0,0,13,0,0,0 (nan%),0,0%,388,16
turks-and-caicos,12,0,1,0,5,0,6,0 (0%),6,8%,83,0
vatican-city,11,0,0,0,2,0,9,0 (0%),9,0%,0,0
montserrat,11,0,1,0,2,0,8,1 (13%),8,9%,36,0
seychelles,11,0,0,0,6,0,5,0 (0%),5,0%,0,0
greenland,11,0,0,0,11,0,0,0 (nan%),0,0%,"1,271",0
yemen,10,3,2,0,1,0,7,0 (0%),7,20%,120,0
suriname,10,0,1,0,8,0,1,0 (0%),1,10%,404,0
ms-zaandam,9,0,2,0,0,0,7,0 (0%),7,22%,0,0
mauritania,8,0,1,0,6,0,1,0 (0%),1,13%,"1,032",0
papua-new-guinea,8,0,0,0,0,0,8,0 (0%),8,0%,604,0
bhutan,7,0,0,0,5,0,2,0 (0%),2,0%,"10,548",447
caribbean-netherlands,6,1,0,0,0,0,6,0 (0%),6,0%,110,0
st-barth,6,0,0,0,6,0,0,0 (nan%),0,0%,0,0
british-virgin-islands,6,0,1,0,3,0,2,0 (0%),2,17%,0,0
western-sahara,6,0,0,0,5,0,1,0 (0%),1,0%,0,0
anguilla,3,0,0,0,3,0,0,0 (nan%),0,0%,0,0
comoros,3,2,0,0,0,0,3,0 (0%),3,0%,0,0
saint-pierre-miquelon,1,0,0,0,0,0,1,0 (0%),1,0%,0,0
