Country,Total confirmed,Total_confirmed_today,Total_deaths,Total_deaths_today,Total_Recoveries,Total_Recoveries_today,Active_confirmed,Critical,Mortality_close,Mortality_confirmed,Total_tests,Total_tests_today
denmark,"10,405",135,522,8,"8,114",218,"1,769",43 (2%),"1,769",5%,"298,488","14,008"
colombia,"10,051",595,428,21,"2,424",124,"7,199",129 (2%),"7,199",4%,"135,352","4,242"
serbia,"9,943",95,209,3,"2,453",293,"7,281",45 (1%),"7,281",2%,"128,805","5,810"
dominican-republic,"9,376",281,380,7,"2,286",222,"6,710",134 (2%),"6,710",4%,"38,543","1,584"
south-africa,"8,895",663,178,17,"3,153",0,"5,564",77 (1%),"5,564",2%,"307,752","15,599"
egypt,"8,476",495,503,21,"1,945",58,"6,028",41 (1%),"6,028",6%,"90,000",0
czechia,"8,078",1,273,0,"4,414",1,"3,391",47 (1%),"3,391",3%,"298,649","4,657"
norway,"8,070",36,218,1,32,0,"7,820",27 (0%),"7,820",3%,"195,921","3,975"
panama,"8,070",202,231,6,886,0,"6,953",85 (1%),"6,953",3%,"40,356","1,263"
kuwait,"7,208",641,47,3,"2,466",85,"4,695",91 (2%),"4,695",1%,"196,397",0
australia,"6,927",13,97,0,"6,124",45,706,21 (3%),706,1%,"775,080","17,830"
malaysia,"6,589",54,108,1,"4,929",65,"1,552",18 (1%),"1,552",2%,"245,102",0
finland,"5,880",142,265,5,"4,000",0,"1,615",45 (3%),"1,615",5%,"119,100","2,600"
morocco,"5,711",163,186,3,"2,324",145,"3,201",1 (0%),"3,201",3%,"59,871","3,379"
argentina,"5,611",403,293,20,"1,659",58,"3,659",148 (4%),"3,659",5%,"77,901","2,703"
algeria,"5,369",187,488,5,"2,467",144,"2,414",22 (1%),"2,414",9%,"6,500",0
kazakhstan,"4,922",88,31,0,"1,631",0,"3,260",31 (1%),"3,260",1%,"385,104","13,978"
moldova,"4,728",123,150,5,"1,826",79,"2,752",237 (9%),"2,752",3%,"20,447",0
bahrain,"4,444",245,8,0,"2,028",28,"2,408",2 (0%),"2,408",0%,"172,158","5,780"
afghanistan,"4,033",255,115,6,502,30,"3,416",7 (0%),"3,416",3%,"15,560","1,171"
ghana,"4,012",921,18,0,323,20,"3,671",8 (0%),"3,671",0%,"149,948","14,046"
nigeria,"3,912",386,117,10,679,78,"3,116",4 (0%),"3,116",3%,"23,835","1,343"
luxembourg,"3,871",12,100,0,"3,526",21,245,16 (7%),245,3%,"53,257","1,374"
oman,"3,224",112,17,1,"1,068",43,"2,139",17 (1%),"2,139",1%,"50,000",0
hungary,"3,213",35,405,13,904,39,"1,904",74 (4%),"1,904",13%,"103,258","4,200"
armenia,"3,175",146,44,1,"1,267",49,"1,864",10 (1%),"1,864",1%,"30,397","1,192"
thailand,"3,004",4,56,1,"2,787",3,161,61 (38%),161,2%,"227,860",0
greece,"2,691",13,150,2,"1,374",0,"1,167",32 (3%),"1,167",6%,"94,991","4,948"
iraq,"2,603",60,104,2,"1,661",35,838,0 (0%),838,4%,"122,941","2,337"
uzbekistan,"2,336",11,10,0,"1,775",0,551,8 (1%),551,0%,"325,000",0
azerbaijan,"2,279",75,28,0,"1,576",25,675,18 (3%),675,1%,"181,530","5,620"
cameroon,"2,267",0,108,0,"1,002",0,"1,157",12 (1%),"1,157",5%,0,0
bolivia,"2,266",185,106,4,237,18,"1,923",3 (0%),"1,923",5%,"7,651",0
croatia,"2,161",36,86,0,"1,689",48,386,13 (3%),386,4%,"43,378","1,440"
bosnia-and-herzegovina,"2,070",43,98,8,960,6,"1,012",4 (0%),"1,012",5%,"38,187",0
guinea,"2,009",82,11,0,663,34,"1,335",0 (0%),"1,335",1%,0,0
bulgaria,"1,911",39,88,2,422,21,"1,401",49 (3%),"1,401",5%,"56,105","1,777"
iceland,"1,801",0,10,0,"1,765",10,26,0 (0%),26,1%,"52,745","1,082"
honduras,"1,771",86,107,2,192,38,"1,472",10 (1%),"1,472",6%,"5,653",0
cuba,"1,741",12,74,1,"1,078",47,589,8 (1%),589,4%,"63,560","1,947"
estonia,"1,733",8,60,4,747,43,926,5 (1%),926,3%,"62,720",953
ivory-coast,"1,602",86,20,2,754,33,828,0 (0%),828,1%,"12,312",864
north-macedonia,"1,586",14,90,1,"1,099",20,397,21 (5%),397,6%,"18,410",242
senegal,"1,551",59,13,0,611,49,927,6 (1%),927,1%,"18,969",0
new-zealand,"1,492",2,21,0,"1,368",21,103,2 (2%),103,1%,"183,039","7,204"
slovakia,"1,455",10,26,0,905,99,524,4 (1%),524,2%,"114,461","4,694"
slovenia,"1,450",1,100,1,252,5,"1,098",12 (1%),"1,098",7%,"59,978",0
lithuania,"1,444",8,49,0,828,63,567,17 (3%),567,3%,"180,332","8,141"
djibouti,"1,135",2,3,0,824,25,308,0 (0%),308,0%,"14,857",106
sudan,"1,111",181,59,7,102,10,950,0 (0%),950,5%,0,0
hong-kong,"1,045",0,4,0,960,16,81,1 (1%),81,0%,"154,989",0
tunisia,"1,030",4,45,1,638,38,347,24 (7%),347,4%,"27,420","1,453"
congo-kinshasa,937,40,39,3,130,11,768,0 (0%),768,4%,0,0
kyrgyzstan,931,25,12,0,658,8,261,13 (5%),261,1%,"59,490",0
latvia,930,2,18,0,464,0,448,2 (0%),448,2%,"75,571","2,555"
somalia,928,0,44,0,106,0,778,2 (0%),778,5%,0,0
guatemala,900,68,24,1,101,11,775,5 (1%),775,3%,"7,200",0
cyprus,891,2,15,0,400,0,476,10 (2%),476,2%,"72,768","1,957"
kosovo,861,0,27,0,562,0,272,0 (0%),272,3%,0,0
mayotte,854,0,10,0,352,0,492,7 (1%),492,1%,"4,000",0
albania,850,8,31,0,620,15,199,7 (4%),199,4%,"10,044",238
sri-lanka,835,12,9,0,240,8,586,1 (0%),586,1%,"32,078","1,553"
lebanon,796,12,26,1,223,3,547,42 (8%),547,3%,"48,673","1,996"
niger,795,14,44,2,600,14,151,0 (0%),151,6%,"5,488",56
el-salvador,784,42,16,0,276,19,492,4 (1%),492,2%,"39,079","1,773"
costa-rica,773,8,6,0,461,16,306,6 (2%),306,1%,"15,810",670
andorra,752,0,47,0,537,11,168,14 (8%),168,6%,"1,673",0
maldives,744,96,3,0,20,0,721,2 (0%),721,0%,"9,863",0
burkina-faso,744,8,48,0,566,4,130,0 (0%),130,6%,0,0
cruise-ship,712,0,13,0,645,0,54,4 (7%),54,2%,0,0
uruguay,694,10,18,1,506,14,170,7 (4%),170,3%,"26,838","1,140"
mali,668,18,35,3,285,14,348,0 (0%),348,5%,"2,172",0
georgia,626,3,10,0,297,9,319,6 (2%),319,2%,"25,861",0
san-marino,623,1,41,0,114,8,468,4 (1%),468,7%,"2,860",83
kenya,621,14,29,0,202,5,390,1 (0%),390,5%,"29,430","3,569"
gabon,620,116,8,0,110,0,502,1 (0%),502,1%,724,0
guinea-bissau,594,30,2,0,25,0,567,0 (0%),567,0%,"1,500",0
paraguay,563,101,10,0,152,4,401,9 (2%),401,2%,"13,846","1,933"
channel-islands,545,0,40,0,445,15,60,0 (0%),60,7%,"5,342",0
tajikistan,522,61,12,0,0,0,510,0 (0%),510,2%,0,0
tanzania,509,29,21,5,183,16,305,7 (2%),305,4%,0,0
jordan,508,14,9,0,385,4,114,5 (4%),114,2%,"106,314","4,580"
jamaica,490,2,9,0,62,4,419,0 (0%),419,2%,"6,633",216
malta,489,3,5,0,419,6,65,0 (0%),65,1%,"40,493","1,127"
taiwan,440,0,6,0,355,8,79,0 (0%),79,1%,"66,460",414
equatorial-guinea,439,0,4,0,13,0,422,0 (0%),422,1%,854,0
réunion,426,0,0,0,354,0,72,3 (4%),72,0%,"17,200",0
venezuela,388,7,10,0,190,5,188,1 (1%),188,3%,"507,119","4,348"
palestine,375,0,2,0,228,52,145,0 (0%),145,1%,"34,511",0
west-bank-and-gaza,375,0,2,0,228,52,145,0 (0%),145,1%,0,0
mauritius,332,0,10,0,320,0,2,3 (150%),2,3%,"60,466",0
isle-of-man,329,0,23,0,271,0,35,19 (54%),35,7%,"3,625",0
montenegro,324,0,8,0,267,2,49,2 (4%),49,2%,"7,816",0
vietnam,288,0,0,0,241,8,47,8 (17%),47,0%,"261,004",0
congo-brazzaville,274,10,10,0,33,3,231,0 (0%),231,4%,0,0
rwanda,273,2,0,0,136,3,137,0 (0%),137,0%,"40,187","1,353"
chad,260,7,28,1,50,0,182,0 (0%),182,11%,0,0
sierra-leone,257,26,17,1,54,0,186,0 (0%),186,7%,0,0
benin,242,102,2,0,62,9,178,0 (0%),178,1%,0,0
cabo-verde,230,12,2,0,44,6,184,0 (0%),184,1%,791,0
sao-tome-and-principe,208,21,5,1,4,0,199,0 (0%),199,2%,175,0
liberia,199,10,20,0,79,0,100,0 (0%),100,10%,0,0
ethiopia,194,3,4,0,95,2,95,1 (1%),95,2%,"30,306","1,861"
madagascar,193,0,0,0,101,0,92,1 (1%),92,0%,"3,968",0
faroe-islands,187,0,0,0,187,2,0,0 (nan%),0,0%,"8,403",86
martinique,186,3,14,0,83,0,89,3 (3%),89,8%,0,0
burma,177,1,6,0,67,5,104,0 (0%),104,3%,0,0
myanmar,177,1,6,0,67,5,104,0 (0%),104,3%,"10,848",621
zambia,167,14,4,0,111,8,52,1 (2%),52,2%,"10,270",0
eswatini,159,6,2,0,12,0,145,0 (0%),145,1%,714,0
guadeloupe,154,2,13,0,104,0,37,4 (11%),37,8%,0,0
gibraltar,146,2,0,0,142,1,4,0 (0%),4,0%,"3,366",0
haiti,146,17,12,0,17,1,117,0 (0%),117,8%,"1,145",3
togo,145,10,10,1,85,0,50,0 (0%),50,7%,"9,657",390
car,143,49,0,0,10,0,133,0 (0%),133,0%,"3,498",0
central-african-republic,143,140,0,0,10,10,133,0 (0%),133,0%,0,0
french-guiana,141,3,1,0,113,1,27,0 (0%),27,1%,0,0
brunei,141,0,1,0,132,1,8,2 (25%),8,1%,"15,300",362
cambodia,122,0,0,0,120,0,2,1 (50%),2,0%,"13,075",146
south-sudan,120,46,0,0,2,2,118,0 (0%),118,0%,"1,247",0
bermuda,118,0,7,0,61,2,50,4 (8%),50,6%,"3,719",150
trinidad-and-tobago,116,0,8,0,103,0,5,0 (0%),5,7%,"2,241",68
uganda,114,13,0,0,55,0,59,0 (0%),59,0%,"53,872","3,161"
nepal,109,7,0,0,30,0,79,0 (0%),79,0%,"70,023",0
aruba,101,0,3,0,89,0,9,4 (44%),9,3%,"1,817",0
monaco,95,0,4,0,82,0,9,1 (11%),9,4%,0,0
guyana,94,1,10,0,34,7,50,3 (6%),50,11%,785,71
bahamas,92,0,11,0,31,5,50,1 (2%),50,12%,"1,500",0
barbados,83,1,7,0,53,0,23,4 (17%),23,8%,"2,788",89
liechtenstein,82,0,1,0,55,0,26,0 (0%),26,1%,900,0
mozambique,82,1,0,0,27,3,55,0 (0%),55,0%,"3,356",168
cayman-islands,81,1,1,0,41,6,39,3 (8%),39,1%,"3,423",297
sint-maarten,76,0,14,0,44,0,18,7 (39%),18,18%,329,0
libya,64,0,3,0,24,0,37,0 (0%),37,5%,"2,338",0
malawi,56,13,3,0,14,0,39,1 (3%),39,5%,"1,188",0
syria,47,2,3,0,29,2,15,0 (0%),15,6%,0,0
macau,45,0,0,0,40,0,5,1 (20%),5,0%,0,0
angola,43,7,2,0,11,0,30,0 (0%),30,5%,"3,000",0
mongolia,42,1,0,0,13,0,29,0 (0%),29,0%,"9,137",44
eritrea,39,0,0,0,37,7,2,0 (0%),2,0%,0,0
saint-martin,38,0,3,0,30,0,5,1 (20%),5,8%,0,0
zimbabwe,34,0,4,0,9,4,21,0 (0%),21,12%,"16,052",0
yemen,34,9,7,2,1,0,26,0 (0%),26,21%,120,0
antigua-and-barbuda,25,0,3,0,16,0,6,1 (17%),6,12%,153,0
timor-leste,24,0,0,0,21,1,3,0 (0%),3,0%,738,74
botswana,23,0,1,0,9,0,13,0 (0%),13,4%,"9,066",0
grenada,21,0,0,0,13,0,8,4 (50%),8,0%,"1,406",0
gambia,20,2,1,0,9,0,10,0 (0%),10,5%,756,0
laos,19,0,0,0,9,0,10,0 (0%),10,0%,"2,733",129
new-caledonia,18,0,0,0,18,0,0,0 (nan%),0,0%,"5,213",0
saint-lucia,18,0,0,0,17,0,1,0 (0%),1,0%,620,45
fiji,18,0,0,0,14,0,4,0 (0%),4,0%,"1,300",0
belize,18,0,2,0,16,0,0,0 (nan%),0,11%,"1,043",0
st-vincent-grenadines,17,0,0,0,9,0,8,0 (0%),8,0%,137,0
dominica,16,0,0,0,14,0,2,0 (0%),2,0%,416,0
nicaragua,16,0,5,0,7,0,4,0 (0%),4,31%,0,0
namibia,16,0,0,0,9,0,7,0 (0%),7,0%,"1,283",0
curaçao,16,0,1,0,14,0,1,0 (0%),1,6%,389,0
saint-kitts-and-nevis,15,0,0,0,12,0,3,0 (0%),3,0%,327,0
burundi,15,0,1,0,7,0,7,0 (0%),7,7%,284,0
falkland-islands,13,0,0,0,13,0,0,0 (nan%),0,0%,395,0
turks-and-caicos,12,0,1,0,8,2,3,0 (0%),3,8%,109,2
vatican-city,12,0,0,0,2,0,10,0 (0%),10,0%,0,0
greenland,11,0,0,0,11,0,0,0 (nan%),0,0%,"1,394",0
seychelles,11,0,0,0,8,0,3,0 (0%),3,0%,0,0
montserrat,11,0,1,0,7,0,3,1 (33%),3,9%,36,0
suriname,10,0,1,0,9,0,0,0 (nan%),0,10%,404,0
ms-zaandam,9,0,2,0,0,0,7,0 (0%),7,22%,0,0
comoros,8,0,1,0,0,0,7,0 (0%),7,13%,0,0
mauritania,8,0,1,0,6,0,1,0 (0%),1,13%,"1,842",0
papua-new-guinea,8,0,0,0,8,0,0,0 (nan%),0,0%,"2,402",0
british-virgin-islands,7,0,1,0,3,0,3,0 (0%),3,14%,132,0
bhutan,7,0,0,0,5,0,2,0 (0%),2,0%,"11,492",0
caribbean-netherlands,6,0,0,0,0,0,6,0 (0%),6,0%,110,0
st-barth,6,0,0,0,6,0,0,0 (nan%),0,0%,0,0
western-sahara,6,0,0,0,5,0,1,0 (0%),1,0%,0,0
anguilla,3,0,0,0,3,0,0,0 (nan%),0,0%,0,0
saint-pierre-miquelon,1,0,0,0,0,0,1,0 (0%),1,0%,0,0
