Country,Total confirmed,Total_confirmed_today,Total_deaths,Total_deaths_today,Total_Recoveries,Total_Recoveries_today,Active_confirmed,Critical,Mortality_close,Mortality_confirmed,Total_tests,Total_tests_today
sweden,"23,216",495,"2,854",85,"4,074",0,"16,288",435 (3%),"16,288",12%,"148,500","29,000"
pakistan,"22,550",501,526,12,"6,217",416,"15,807",111 (1%),"15,807",2%,"232,582","10,178"
chile,"22,016","1,373",275,5,"10,710",295,"11,031",470 (4%),"11,031",1%,"222,095","7,964"
ireland,"21,983",211,"1,339",20,"13,386",0,"7,258",93 (1%),"7,258",6%,"214,761","45,384"
singapore,"20,198",788,18,0,"1,519",0,"18,661",24 (0%),"18,661",0%,"143,919",0
belarus,"19,255",905,112,5,"4,388",617,"14,755",92 (1%),"14,755",1%,"220,045","8,676"
qatar,"17,142",951,12,0,"1,924",114,"15,206",72 (0%),"15,206",0%,"109,762","2,967"
israel,"16,314",25,238,0,"10,527",62,"5,549",90 (2%),"5,549",1%,"417,100",0
austria,"15,684",34,608,2,"13,639",177,"1,437",97 (7%),"1,437",4%,"292,254","6,371"
japan,"15,253",175,556,20,"4,496",340,"10,201",308 (3%),"10,201",4%,"186,343","1,757"
united-arab-emirates,"15,192",462,146,9,"3,153",187,"11,893",1 (0%),"11,893",1%,"1,200,000",0
poland,"14,647",216,723,7,"4,655",375,"9,269",160 (2%),"9,269",5%,"394,270",0
romania,"13,837",325,841,23,"5,454",185,"7,542",244 (3%),"7,542",6%,"205,842","6,774"
ukraine,"13,184",487,327,11,"2,097",222,"10,760",169 (2%),"10,760",2%,"144,283","4,524"
indonesia,"12,438",367,895,23,"2,317",120,"9,226",0 (0%),"9,226",7%,"121,547",0
bangladesh,"11,719",790,186,3,"1,403",0,"10,130",1 (0%),"10,130",2%,"99,646","6,241"
south-korea,"10,806",2,255,1,"9,333",50,"1,218",55 (5%),"1,218",2%,"643,095","2,858"
denmark,"10,125",117,503,0,"7,481",0,"2,141",49 (2%),"2,141",5%,"270,680","12,942"
philippines,"10,004",320,658,21,"1,506",98,"7,840",31 (0%),"7,840",7%,"132,689","1,800"
serbia,"9,677",120,200,3,"1,723",149,"7,754",51 (1%),"7,754",2%,"111,278","4,817"
colombia,"8,613",640,378,20,"2,013",206,"6,222",120 (2%),"6,222",4%,"123,029","4,228"
dominican-republic,"8,480",245,354,8,"1,905",134,"6,221",144 (2%),"6,221",4%,"33,377",0
norway,"7,955",71,215,1,32,0,"7,708",27 (0%),"7,708",3%,"189,657","7,372"
czechia,"7,899",3,258,1,"4,017",11,"3,624",59 (2%),"3,624",3%,"278,519","9,426"
south-africa,"7,572",352,148,10,"2,746",0,"4,678",36 (1%),"4,678",2%,"268,064","10,523"
panama,"7,523",136,210,7,823,97,"6,490",88 (1%),"6,490",3%,"36,483",927
egypt,"7,201",388,452,16,"1,730",98,"5,019",0 (0%),"5,019",6%,"90,000",0
australia,"6,875",26,97,0,"5,975",26,803,27 (3%),803,1%,"684,615","19,859"
malaysia,"6,428",45,107,1,"4,702",135,"1,619",22 (1%),"1,619",2%,"213,220",0
kuwait,"5,804",526,40,0,"2,032",85,"3,732",90 (2%),"3,732",1%,"196,397",0
finland,"5,573",161,246,0,"3,500",0,"1,827",48 (3%),"1,827",4%,"108,112","1,812"
morocco,"5,219",166,181,2,"1,838",185,"3,200",1 (0%),"3,200",3%,"49,570","4,268"
argentina,"5,020",133,264,2,"1,472",0,"3,284",148 (5%),"3,284",5%,"69,718",0
algeria,"4,838",190,470,5,"2,067",69,"2,301",22 (1%),"2,301",10%,"6,500",0
moldova,"4,363",115,136,4,"1,544",121,"2,683",237 (9%),"2,683",3%,"20,447",0
kazakhstan,"4,298",93,29,0,"1,299",20,"2,970",40 (1%),"2,970",1%,"320,411",0
luxembourg,"3,840",12,96,0,"3,412",7,332,22 (7%),332,3%,"49,299",960
bahrain,"3,720",187,8,0,"1,762",18,"1,950",1 (0%),"1,950",0%,"155,501","5,915"
afghanistan,"3,392",168,104,9,458,37,"2,830",7 (0%),"2,830",3%,"13,777",701
hungary,"3,111",46,373,10,759,50,"1,979",50 (3%),"1,979",12%,"86,743","1,186"
thailand,"2,989",1,55,1,"2,761",14,173,61 (35%),173,2%,"227,860",0
nigeria,"2,950",392,98,11,481,81,"2,371",4 (0%),"2,371",3%,"19,512",976
oman,"2,903",168,13,0,888,30,"2,002",17 (1%),"2,002",0%,"40,459",0
armenia,"2,782",163,40,0,"1,135",24,"1,607",10 (1%),"1,607",1%,"26,929","1,083"
ghana,"2,719",0,18,0,294,0,"2,407",4 (0%),"2,407",1%,"129,461",0
greece,"2,642",10,146,0,"1,374",0,"1,122",35 (3%),"1,122",6%,"83,750","2,799"
iraq,"2,431",85,102,4,"1,571",27,758,0 (0%),758,4%,"113,484","5,898"
uzbekistan,"2,217",10,10,0,"1,547",46,660,8 (1%),660,0%,"325,000",0
croatia,"2,112",11,83,3,"1,560",38,469,14 (3%),469,4%,"39,973",933
cameroon,"2,104",27,64,0,953,0,"1,087",12 (1%),"1,087",3%,0,0
azerbaijan,"2,060",76,26,0,"1,508",28,526,18 (3%),526,1%,"164,481","6,549"
bosnia-and-herzegovina,"1,946",20,79,1,911,56,956,4 (0%),956,4%,"35,296",918
guinea,"1,811",101,10,1,498,48,"1,303",0 (0%),"1,303",1%,0,0
bolivia,"1,802",121,86,4,187,13,"1,529",3 (0%),"1,529",5%,"7,651",0
iceland,"1,799",0,10,0,"1,733",10,56,0 (0%),56,1%,"51,345",868
bulgaria,"1,758",54,82,2,360,18,"1,316",39 (3%),"1,316",5%,"51,768","1,465"
estonia,"1,713",2,55,0,264,3,"1,394",4 (0%),"1,394",3%,"58,955","1,532"
cuba,"1,685",17,69,0,954,78,662,8 (1%),662,4%,"57,711","2,169"
north-macedonia,"1,526",8,86,1,"1,013",21,427,21 (5%),427,6%,"17,359",0
new-zealand,"1,488",2,21,1,"1,316",14,151,2 (1%),151,1%,"160,700","4,772"
ivory-coast,"1,464",32,18,1,701,8,745,0 (0%),745,1%,"11,448",670
slovenia,"1,445",6,98,1,244,3,"1,103",17 (2%),"1,103",7%,"57,504",0
slovakia,"1,429",8,25,0,762,21,642,4 (1%),642,2%,"104,606","4,742"
lithuania,"1,428",5,48,2,718,40,662,17 (3%),662,3%,"156,493","7,387"
senegal,"1,329",58,11,1,470,55,848,6 (1%),848,1%,"17,787",0
honduras,"1,270",92,93,10,122,0,"1,055",10 (1%),"1,055",7%,"5,653",410
djibouti,"1,120",4,2,0,745,32,373,0 (0%),373,0%,"14,378",156
hong-kong,"1,041",0,4,0,920,20,117,1 (1%),117,0%,"154,989",0
tunisia,"1,022",4,43,0,482,76,497,17 (3%),497,4%,"25,165",312
latvia,900,4,17,0,464,116,419,3 (1%),419,2%,"68,627","2,477"
cyprus,878,4,15,0,296,0,567,15 (3%),567,2%,"66,975","1,250"
kyrgyzstan,871,28,12,1,614,14,245,13 (5%),245,1%,"59,490","3,002"
kosovo,856,1,26,0,490,87,340,0 (0%),340,3%,0,0
somalia,835,79,38,3,75,14,722,2 (0%),722,5%,0,0
albania,832,12,31,0,595,25,206,7 (3%),206,4%,"9,531",255
congo-kinshasa,797,92,35,1,92,2,670,0 (0%),670,4%,0,0
sudan,778,100,45,4,70,9,663,0 (0%),663,6%,0,0
sri-lanka,771,20,9,1,213,19,549,1 (0%),549,1%,"26,842",0
guatemala,763,33,19,0,79,0,665,5 (1%),665,2%,"7,200",0
niger,763,8,38,1,543,9,182,0 (0%),182,5%,"5,375",66
costa-rica,755,13,6,0,413,14,336,5 (1%),336,1%,"14,121",133
andorra,751,1,46,1,514,15,191,16 (8%),191,6%,"1,673",0
lebanon,741,1,25,0,206,6,510,43 (8%),510,3%,"42,488","1,474"
mayotte,739,53,9,3,352,0,378,6 (2%),378,1%,"3,400",0
cruise-ship,712,0,13,0,645,0,54,4 (7%),54,2%,0,0
burkina-faso,688,16,48,2,548,3,92,0 (0%),92,7%,0,0
uruguay,670,13,17,0,468,21,185,10 (5%),185,3%,"23,811","1,006"
el-salvador,633,46,14,1,219,18,400,4 (1%),400,2%,"33,628","3,241"
mali,612,32,32,3,228,5,352,0 (0%),352,5%,"2,172",0
georgia,610,6,9,0,269,29,332,6 (2%),332,1%,"20,579",0
san-marino,589,7,41,0,92,6,456,5 (1%),456,7%,"2,538",81
maldives,573,32,2,1,20,2,551,2 (0%),551,0%,"9,863","1,536"
channel-islands,545,1,40,0,406,0,99,0 (0%),99,7%,"5,342",0
kenya,535,45,24,0,182,9,329,2 (1%),329,4%,"24,784",0
malta,482,2,5,1,403,4,74,1 (1%),74,1%,"36,945",741
tanzania,480,0,16,0,167,0,297,7 (2%),297,3%,0,0
guinea-bissau,475,62,2,1,24,5,449,0 (0%),449,0%,"1,500",0
jamaica,473,2,9,0,56,7,408,0 (0%),408,2%,"5,993",163
jordan,471,6,9,0,375,5,87,5 (6%),87,2%,"91,666","4,048"
taiwan,439,1,6,0,339,5,94,0 (0%),94,1%,"65,589",631
paraguay,431,35,10,0,135,9,286,7 (2%),286,2%,"11,913","1,147"
réunion,425,1,0,0,300,0,125,2 (2%),125,0%,"17,200","17,200"
gabon,397,30,6,0,93,0,298,1 (0%),298,2%,724,0
palestine,371,9,2,0,127,25,242,0 (0%),242,1%,"32,200",0
west-bank-and-gaza,371,9,2,0,127,25,242,0 (0%),242,1%,0,0
venezuela,367,6,10,0,164,6,193,1 (1%),193,3%,"490,851","7,898"
mauritius,332,0,10,0,319,3,3,3 (100%),3,3%,"18,959",561
isle-of-man,326,1,23,0,271,0,32,19 (59%),32,7%,"3,459",120
montenegro,324,1,8,0,253,0,63,2 (3%),63,2%,"7,816",0
equatorial-guinea,315,0,3,0,13,0,299,0 (0%),299,1%,854,0
tajikistan,293,63,5,2,0,0,288,0 (0%),288,2%,0,0
vietnam,271,0,0,0,232,13,39,8 (21%),39,0%,"261,004",0
rwanda,261,0,0,0,129,1,132,0 (0%),132,0%,"35,992",896
congo-brazzaville,236,0,10,0,26,0,200,0 (0%),200,4%,0,0
sierra-leone,199,21,11,2,43,6,145,0 (0%),145,6%,0,0
faroe-islands,187,0,0,0,185,0,2,0 (0%),2,0%,"8,157",91
cabo-verde,186,11,2,0,37,0,147,0 (0%),147,1%,791,0
martinique,182,1,14,0,83,0,85,5 (6%),85,8%,0,0
sao-tome-and-principe,174,151,3,0,4,0,167,0 (0%),167,2%,175,0
liberia,170,4,20,2,58,0,92,0 (0%),92,12%,0,0
chad,170,53,17,7,43,4,110,0 (0%),110,10%,0,0
myanmar,161,0,6,0,49,0,106,0 (0%),106,4%,"9,037",12
burma,161,0,6,0,49,0,106,0 (0%),106,4%,0,0
guadeloupe,152,0,12,0,98,0,42,5 (12%),42,8%,0,0
madagascar,151,2,0,0,101,2,50,1 (2%),50,0%,"3,861",89
ethiopia,145,5,4,1,91,16,50,0 (0%),50,3%,"25,135","1,047"
gibraltar,144,0,0,0,133,0,11,0 (0%),11,0%,"2,931",0
zambia,139,1,4,1,92,0,43,1 (2%),43,3%,"7,277",0
brunei,139,1,1,0,131,0,7,2 (29%),7,1%,"14,754",144
french-guiana,138,5,1,0,111,11,26,2 (8%),26,1%,0,0
togo,128,2,9,0,74,0,45,0 (0%),45,7%,"7,896",5
cambodia,122,0,0,0,120,0,2,1 (50%),2,0%,"12,461",83
eswatini,119,3,1,0,12,0,106,0 (0%),106,1%,714,0
trinidad-and-tobago,116,0,8,0,102,3,6,0 (0%),6,7%,"2,071",59
bermuda,115,0,7,0,54,0,54,4 (7%),54,6%,"3,270",0
haiti,101,1,12,1,10,0,79,0 (0%),79,12%,"1,037",11
aruba,101,1,2,0,82,1,17,4 (24%),17,2%,"1,780",22
uganda,98,1,0,0,55,0,43,0 (0%),43,0%,"41,478",0
benin,96,0,2,0,50,0,44,0 (0%),44,2%,0,0
monaco,95,0,4,0,81,3,10,1 (10%),10,4%,0,0
guyana,93,1,10,1,27,0,56,3 (5%),56,11%,680,101
bahamas,89,6,11,0,26,1,52,1 (2%),52,12%,"1,485",94
car,85,0,0,0,10,0,75,0 (0%),75,0%,"3,498",0
liechtenstein,82,0,1,0,55,0,26,0 (0%),26,1%,900,0
nepal,82,7,0,0,16,0,66,0 (0%),66,0%,"64,492","1,390"
barbados,82,0,7,0,47,1,28,4 (14%),28,9%,"2,549",91
mozambique,81,1,0,0,19,0,62,0 (0%),62,0%,"2,867",401
cayman-islands,78,3,1,0,30,16,47,3 (6%),47,1%,"2,752",224
sint-maarten,76,0,14,1,44,0,18,7 (39%),18,18%,329,0
libya,63,0,3,0,23,0,37,0 (0%),37,5%,"2,338",0
south-sudan,52,6,0,0,0,0,52,0 (0%),52,0%,"1,247",0
macau,45,0,0,0,39,0,6,1 (17%),6,0%,0,0
syria,44,0,3,0,27,0,14,0 (0%),14,7%,0,0
mongolia,41,1,0,0,13,1,28,0 (0%),28,0%,"8,889",639
malawi,41,0,3,0,9,0,29,1 (3%),29,7%,907,0
eritrea,39,0,0,0,30,4,9,0 (0%),9,0%,0,0
saint-martin,38,0,3,0,29,0,6,1 (17%),6,8%,0,0
angola,36,1,2,0,11,0,23,0 (0%),23,6%,"3,000",0
zimbabwe,34,0,4,0,5,0,25,0 (0%),25,12%,"7,642",0
antigua-and-barbuda,25,0,3,0,16,1,6,1 (17%),6,12%,153,2
timor-leste,24,0,0,0,20,0,4,0 (0%),4,0%,664,0
botswana,23,0,1,0,8,0,14,0 (0%),14,4%,"8,636",0
yemen,22,10,4,2,1,0,17,0 (0%),17,18%,120,0
grenada,21,0,0,0,13,0,8,4 (50%),8,0%,"1,406",0
laos,19,0,0,0,9,0,10,0 (0%),10,0%,"2,418",195
fiji,18,0,0,0,14,0,4,0 (0%),4,0%,"1,007",0
new-caledonia,18,0,0,0,17,0,1,1 (100%),1,0%,"5,052",105
belize,18,0,2,0,16,3,0,0 (nan%),0,11%,"1,043",0
saint-lucia,18,0,0,0,15,0,3,0 (0%),3,0%,446,0
gambia,17,0,1,0,9,0,7,0 (0%),7,6%,401,0
st-vincent-grenadines,17,0,0,0,9,0,8,0 (0%),8,0%,137,0
nicaragua,16,1,5,0,7,0,4,0 (0%),4,31%,0,0
namibia,16,0,0,0,8,0,8,0 (0%),8,0%,"1,122",0
curaçao,16,0,1,0,13,0,2,0 (0%),2,6%,351,0
dominica,16,0,0,0,14,1,2,0 (0%),2,0%,416,33
saint-kitts-and-nevis,15,0,0,0,12,4,3,0 (0%),3,0%,318,24
burundi,15,0,1,0,7,0,7,0 (0%),7,7%,284,0
falkland-islands,13,0,0,0,13,0,0,0 (nan%),0,0%,388,0
turks-and-caicos,12,0,1,0,6,0,5,0 (0%),5,8%,107,0
vatican-city,11,0,0,0,2,0,9,0 (0%),9,0%,0,0
montserrat,11,0,1,0,7,0,3,1 (33%),3,9%,36,0
seychelles,11,0,0,0,8,2,3,0 (0%),3,0%,0,0
greenland,11,0,0,0,11,0,0,0 (nan%),0,0%,"1,332",38
suriname,10,0,1,0,9,0,0,0 (nan%),0,10%,404,0
ms-zaandam,9,0,2,0,0,0,7,0 (0%),7,22%,0,0
papua-new-guinea,8,0,0,0,8,2,0,0 (nan%),0,0%,"2,402",0
mauritania,8,0,1,0,6,0,1,0 (0%),1,13%,"1,032",0
bhutan,7,0,0,0,5,0,2,0 (0%),2,0%,"11,015",35
st-barth,6,0,0,0,6,0,0,0 (nan%),0,0%,0,0
british-virgin-islands,6,0,1,0,3,0,2,0 (0%),2,17%,0,0
western-sahara,6,0,0,0,5,0,1,0 (0%),1,0%,0,0
caribbean-netherlands,6,0,0,0,0,0,6,0 (0%),6,0%,110,0
anguilla,3,0,0,0,3,0,0,0 (nan%),0,0%,0,0
comoros,3,0,0,0,0,0,3,0 (0%),3,0%,0,0
saint-pierre-miquelon,1,0,0,0,0,0,1,0 (0%),1,0%,0,0
