Country,Total confirmed,Total_confirmed_today,Total_deaths,Total_deaths_today,Total_Recoveries,Total_Recoveries_today,Active_confirmed,Critical,Mortality_close,Mortality_confirmed,Total_tests,Total_tests_today
new-zealand,"1,431",9,12,1,912,45,507,18 (4%),507,1%,"83,224","4,146"
azerbaijan,"1,398",25,19,1,712,122,667,21 (3%),667,1%,"95,747","9,140"
slovenia,"1,330",13,74,4,192,2,"1,064",26 (2%),"1,064",6%,"41,265",685
lithuania,"1,298",59,35,2,242,14,"1,021",14 (1%),"1,021",3%,"64,035","5,219"
armenia,"1,291",43,20,0,545,22,726,30 (4%),726,2%,"12,680",884
bosnia-and-herzegovina,"1,285",17,48,1,347,9,890,4 (0%),890,4%,"17,818",950
oman,"1,266",86,7,1,233,57,"1,026",3 (0%),"1,026",1%,0,0
north-macedonia,"1,207",37,51,2,179,15,977,15 (2%),977,4%,"11,870",314
slovakia,"1,161",72,12,1,229,16,920,10 (1%),920,1%,"44,278","3,325"
ghana,"1,042",208,9,0,99,0,934,4 (0%),934,1%,"68,591","7,675"
cuba,"1,035",49,34,2,255,28,746,16 (2%),746,3%,"26,982","1,673"
hong-kong,"1,026",2,4,0,602,34,420,8 (2%),420,0%,"131,786",0
cameroon,"1,017",21,22,0,177,13,818,0 (0%),818,2%,0,0
afghanistan,996,63,33,3,131,19,832,7 (1%),832,3%,"6,422","6,422"
bulgaria,894,16,42,1,161,8,691,36 (5%),691,5%,"26,417",0
tunisia,879,13,38,1,43,0,798,33 (4%),798,4%,"16,098","1,458"
ivory-coast,847,46,9,1,260,21,578,0 (0%),578,1%,0,0
djibouti,846,114,2,0,102,26,742,0 (0%),742,0%,"8,144",658
cyprus,767,6,12,0,81,2,674,15 (2%),674,2%,"34,087","1,803"
latvia,727,15,5,0,88,0,634,5 (1%),634,1%,"35,881","1,184"
andorra,713,9,36,1,235,30,442,17 (4%),442,5%,"1,673",0
cruise-ship,712,0,13,0,644,0,55,7 (13%),55,2%,0,0
lebanon,673,1,21,0,102,3,550,27 (5%),550,3%,"20,929",704
costa-rica,660,5,5,1,112,15,543,10 (2%),543,1%,"10,417",279
niger,648,9,20,1,117,4,511,0 (0%),511,3%,"4,715",0
nigeria,627,85,21,2,170,4,436,2 (0%),436,3%,"7,153",0
guinea,579,61,5,2,87,22,487,0 (0%),487,1%,0,0
burkina-faso,576,11,36,0,338,17,202,0 (0%),202,6%,0,0
albania,562,14,26,0,314,12,222,5 (2%),222,5%,"5,542",231
kyrgyzstan,554,48,5,0,133,3,416,5 (1%),416,1%,"26,147",0
bolivia,520,27,32,1,31,0,457,3 (1%),457,6%,"3,569",0
uruguay,517,15,9,0,298,12,210,14 (7%),210,2%,"12,478","1,239"
kosovo,510,30,12,0,93,9,405,0 (0%),405,2%,0,0
channel-islands,488,4,21,0,73,0,394,0 (0%),394,4%,"3,320",0
honduras,472,15,46,0,15,5,411,10 (2%),411,10%,"2,535",139
san-marino,461,6,39,0,60,0,362,4 (1%),362,8%,"1,711",106
west-bank-and-gaza,437,19,3,1,71,2,363,0 (0%),363,1%,0,0
palestine,437,19,3,1,71,2,363,0 (0%),363,1%,"17,329",0
malta,427,1,3,0,118,19,306,2 (1%),306,1%,"23,253",0
taiwan,420,22,6,0,189,11,225,0 (0%),225,1%,"53,005",560
jordan,417,4,7,0,276,7,134,5 (4%),134,2%,"29,000","8,500"
réunion,408,1,0,0,237,0,171,4 (2%),171,0%,0,0
georgia,394,6,4,0,93,7,297,6 (2%),297,1%,"5,027",0
senegal,367,17,3,0,220,9,144,1 (1%),144,1%,0,0
mauritius,328,3,9,0,208,28,111,3 (3%),111,3%,"9,755",0
congo-kinshasa,327,20,25,0,26,0,276,0 (0%),276,8%,0,0
montenegro,308,1,5,0,55,0,248,7 (3%),248,2%,"3,874",0
isle-of-man,298,1,6,0,193,13,99,10 (10%),99,2%,"2,465",51
mayotte,271,17,4,0,117,0,150,5 (3%),150,1%,"1,850",50
sri-lanka,271,17,7,0,96,10,168,1 (1%),168,3%,"6,463","1,695"
kenya,270,8,14,2,67,7,189,2 (1%),189,5%,"13,239","2,455"
vietnam,268,0,0,0,201,3,67,8 (12%),67,0%,"206,253",0
guatemala,257,22,7,0,21,0,229,3 (1%),229,3%,"7,200",0
venezuela,227,23,9,0,117,6,101,4 (4%),101,4%,"299,714","31,211"
mali,224,8,14,1,42,1,168,0 (0%),168,6%,0,0
paraguay,206,4,8,0,41,6,157,1 (1%),157,4%,"4,950",0
el-salvador,201,11,7,0,44,1,150,1 (1%),150,3%,"11,160",969
faroe-islands,185,1,0,0,176,3,9,0 (0%),9,0%,"6,021",40
jamaica,173,10,5,0,27,2,141,0 (0%),141,3%,"1,605",89
tanzania,170,23,7,2,11,0,152,4 (3%),152,4%,0,0
somalia,164,29,7,0,3,1,154,2 (1%),154,4%,0,0
martinique,163,5,12,4,73,0,78,11 (14%),78,7%,0,0
guadeloupe,148,3,8,0,73,6,67,13 (19%),67,5%,0,0
rwanda,147,3,0,0,76,7,71,0 (0%),71,0%,"6,959",722
congo-brazzaville,143,0,6,0,11,0,126,0 (0%),126,4%,0,0
brunei,138,1,1,0,115,2,22,2 (9%),22,1%,"11,472",218
gibraltar,132,0,0,0,111,6,21,1 (5%),21,0%,"1,859",99
cambodia,122,0,0,0,103,5,19,1 (5%),19,0%,"5,768",0
madagascar,121,1,0,0,39,4,82,1 (1%),82,0%,"2,357",0
trinidad-and-tobago,114,0,8,0,21,1,85,0 (0%),85,7%,"1,320",22
myanmar,111,13,5,0,7,2,99,0 (0%),99,5%,"4,605",540
burma,111,13,5,0,7,2,99,0 (0%),99,5%,0,0
gabon,109,1,1,0,7,0,101,0 (0%),101,1%,572,0
ethiopia,108,3,3,0,16,0,89,1 (1%),89,3%,"7,557",667
aruba,97,1,2,0,49,5,46,4 (9%),46,2%,"1,442",84
french-guiana,96,0,0,0,64,3,32,2 (6%),32,0%,0,0
monaco,94,0,3,0,22,2,69,3 (4%),69,3%,0,0
liberia,91,15,8,1,7,0,76,0 (0%),76,9%,0,0
bermuda,86,3,5,0,35,0,46,10 (22%),46,6%,638,86
togo,84,1,5,0,49,1,30,0 (0%),30,6%,"4,191",265
liechtenstein,81,2,1,0,55,0,25,0 (0%),25,1%,900,0
equatorial-guinea,79,0,0,0,4,0,75,0 (0%),75,0%,854,0
barbados,75,0,5,0,17,2,53,4 (8%),53,7%,"1,000",35
sint-maarten,67,3,10,1,12,0,45,6 (13%),45,15%,163,0
sudan,66,33,10,4,6,2,50,0 (0%),50,15%,0,0
guyana,65,2,7,1,9,0,49,4 (8%),49,11%,322,39
cayman-islands,61,0,1,0,7,0,53,3 (6%),53,2%,702,12
zambia,61,4,3,1,33,0,25,1 (4%),25,5%,"2,586",395
cabo-verde,61,3,1,0,1,0,59,0 (0%),59,2%,0,0
uganda,55,0,0,0,22,2,33,0 (0%),33,0%,"11,101","1,126"
bahamas,55,1,9,0,10,4,36,1 (3%),36,16%,0,0
maldives,52,17,0,0,16,0,36,0 (0%),36,0%,"3,714",0
libya,51,2,1,0,11,0,39,0 (0%),39,2%,725,18
guinea-bissau,50,4,0,0,3,3,47,0 (0%),47,0%,"1,500",0
haiti,47,3,3,0,0,0,44,0 (0%),44,6%,498,0
macau,45,0,0,0,16,0,29,1 (3%),29,0%,0,0
syria,39,1,3,1,5,0,31,0 (0%),31,8%,0,0
eritrea,39,4,0,0,3,3,36,0 (0%),36,0%,0,0
mozambique,39,4,0,0,8,4,31,0 (0%),31,0%,"1,037",85
saint-martin,37,2,2,0,19,6,16,5 (31%),16,5%,0,0
sierra-leone,35,5,0,0,6,6,29,0 (0%),29,0%,0,0
benin,35,0,1,0,18,0,16,0 (0%),16,3%,0,0
chad,33,6,0,0,8,3,25,0 (0%),25,0%,0,0
mongolia,32,1,0,0,7,2,25,0 (0%),25,0%,"1,554",104
nepal,31,1,0,0,3,1,28,0 (0%),28,0%,"15,800",0
zimbabwe,25,1,3,0,2,0,20,0 (0%),20,12%,"2,626","1,327"
angola,24,5,2,0,6,1,16,0 (0%),16,8%,0,0
antigua-and-barbuda,23,0,3,0,3,0,17,1 (6%),17,13%,73,0
eswatini,22,6,1,0,8,0,13,0 (0%),13,5%,714,0
botswana,20,5,1,0,0,0,19,0 (0%),19,5%,"4,432",830
laos,19,0,0,0,2,0,17,0 (0%),17,0%,"1,318",30
timor-leste,19,1,0,0,1,0,18,0 (0%),18,0%,0,0
new-caledonia,18,0,0,0,14,0,4,1 (25%),4,0%,"3,399",83
belize,18,0,2,0,0,0,16,1 (6%),16,11%,651,0
malawi,17,0,2,0,3,0,12,1 (8%),12,12%,417,0
namibia,16,0,0,0,6,2,10,0 (0%),10,0%,499,137
dominica,16,0,0,0,8,0,8,0 (0%),8,0%,345,0
saint-lucia,15,0,0,0,11,0,4,0 (0%),4,0%,344,25
curaçao,14,0,1,0,11,1,2,0 (0%),2,7%,286,17
grenada,14,0,0,0,6,0,8,4 (50%),8,0%,92,0
st-vincent-grenadines,12,0,0,0,1,0,11,0 (0%),11,0%,87,0
car,12,0,0,0,4,0,8,0 (0%),8,0%,0,0
seychelles,11,0,0,0,5,0,6,0 (0%),6,0%,0,0
greenland,11,0,0,0,11,0,0,0 (nan%),0,0%,"1,043",24
turks-and-caicos,11,0,1,0,0,0,10,0 (0%),10,9%,83,0
montserrat,11,0,0,0,2,1,9,1 (11%),9,0%,36,0
falkland-islands,11,0,0,0,3,2,8,0 (0%),8,0%,319,182
nicaragua,10,1,2,0,6,0,2,0 (0%),2,20%,0,0
suriname,10,0,1,0,6,0,3,0 (0%),3,10%,0,0
gambia,10,1,1,0,2,0,7,0 (0%),7,10%,316,0
ms-zaandam,9,0,2,0,0,0,7,0 (0%),7,22%,0,0
vatican-city,8,0,0,0,2,0,6,0 (0%),6,0%,0,0
mauritania,7,0,1,0,6,4,0,0 (nan%),0,14%,913,200
st-barth,6,0,0,0,5,1,1,0 (0%),1,0%,0,0
burundi,5,0,1,0,0,0,4,0 (0%),4,20%,80,0
bhutan,5,0,0,0,2,0,3,0 (0%),3,0%,"8,107",194
british-virgin-islands,4,0,0,0,2,0,2,0 (0%),2,0%,0,0
anguilla,3,0,0,0,1,0,2,0 (0%),2,0%,0,0
