Country,Total confirmed,Total_confirmed_today,Total_deaths,Total_deaths_today,Total_Recoveries,Total_Recoveries_today,Active_confirmed,Critical,Mortality_close,Mortality_confirmed,Total_tests,Total_tests_today
sweden,"11,927",482,"1,203",170,381,0,"10,343",954 (9%),"10,343",10%,"74,600","19,900"
peru,"11,475","1,172",254,24,"3,108",239,"8,113",146 (2%),"8,113",2%,"109,385","7,169"
south-korea,"10,613",22,229,4,"7,757",141,"2,627",55 (2%),"2,627",2%,"538,775","4,223"
japan,"8,626",526,178,32,901,48,"7,547",168 (2%),"7,547",2%,"94,236","4,685"
chile,"8,273",356,94,2,"2,937",291,"5,242",389 (7%),"5,242",1%,"91,873","4,079"
ecuador,"7,858",255,388,19,780,84,"6,690",135 (2%),"6,690",5%,"26,093",746
poland,"7,771",189,292,6,774,106,"6,705",160 (2%),"6,705",4%,"156,493",0
romania,"7,707",491,387,15,"1,357",140,"5,963",243 (4%),"5,963",5%,"79,629","4,802"
denmark,"7,063",198,309,0,"2,917",3,"3,837",89 (2%),"3,837",4%,"82,380","4,668"
norway,"6,798",58,150,0,32,0,"6,616",64 (1%),"6,616",2%,"130,216",0
pakistan,"6,505",122,124,13,"1,645",199,"4,736",46 (1%),"4,736",2%,"78,979","5,540"
australia,"6,468",21,63,0,"3,747",61,"2,658",66 (2%),"2,658",1%,"380,003","8,626"
czechia,"6,303",2,166,0,831,12,"5,306",75 (1%),"5,306",3%,"146,004","8,332"
saudi-arabia,"5,862",493,79,6,931,42,"4,852",71 (1%),"4,852",1%,"150,000",0
mexico,"5,847",448,449,43,"2,125",0,"3,273",207 (6%),"3,273",8%,"40,091",0
philippines,"5,660",207,362,13,435,82,"4,863",1 (0%),"4,863",6%,"48,171","2,685"
indonesia,"5,516",380,498,29,548,102,"4,470",0 (0%),"4,470",9%,"36,000",0
united-arab-emirates,"5,365",432,33,5,"1,034",101,"4,298",1 (0%),"4,298",1%,"767,000","118,805"
malaysia,"5,182",110,84,1,"2,766",119,"2,332",56 (2%),"2,332",2%,"87,183",0
serbia,"4,873",408,99,5,400,0,"4,374",128 (3%),"4,374",2%,"26,278","2,880"
ukraine,"4,161",397,116,8,186,43,"3,859",45 (1%),"3,859",3%,"42,823","3,739"
panama,"3,751",177,103,8,75,3,"3,573",106 (3%),"3,573",3%,"16,854",801
belarus,"3,728",447,36,3,203,0,"3,489",68 (2%),"3,489",1%,"76,198","4,323"
qatar,"3,711",283,7,0,406,33,"3,298",37 (1%),"3,298",0%,"54,484","1,862"
singapore,"3,699",447,10,0,652,41,"3,037",29 (1%),"3,037",0%,"72,680",0
dominican-republic,"3,614",328,189,6,208,46,"3,217",143 (4%),"3,217",5%,"9,275",0
luxembourg,"3,373",66,69,2,526,26,"2,778",33 (1%),"2,778",2%,"30,723","1,200"
finland,"3,369",132,72,0,300,0,"2,997",75 (3%),"2,997",2%,"48,828",0
colombia,"3,105",126,131,4,452,98,"2,522",106 (4%),"2,522",4%,"45,423","2,370"
thailand,"2,672",29,46,3,"1,593",96,"1,033",61 (6%),"1,033",2%,"100,498",0
argentina,"2,571",128,112,1,596,0,"1,863",117 (6%),"1,863",4%,"24,374",0
south-africa,"2,506",91,34,7,410,0,"2,062",7 (0%),"2,062",1%,"90,515","3,493"
egypt,"2,505",155,183,5,589,0,"1,733",0 (0%),"1,733",7%,"25,000",0
morocco,"2,251",227,128,1,247,18,"1,876",1 (0%),"1,876",6%,"11,433","1,041"
greece,"2,192",22,102,1,269,0,"1,821",72 (4%),"1,821",5%,"50,771","1,973"
algeria,"2,160",90,336,10,708,17,"1,116",60 (5%),"1,116",16%,"3,359",0
moldova,"2,049",115,46,6,171,37,"1,832",80 (4%),"1,832",2%,"6,271",0
croatia,"1,741",37,33,2,473,58,"1,235",31 (3%),"1,235",2%,"19,256",897
iceland,"1,727",7,8,0,"1,077",88,642,8 (1%),642,0%,"37,386","1,047"
bahrain,"1,673",2,7,0,663,0,"1,003",3 (0%),"1,003",0%,"73,272",625
hungary,"1,652",73,142,8,199,7,"1,311",58 (4%),"1,311",9%,"38,489","1,163"
bangladesh,"1,572",341,60,10,49,0,"1,463",1 (0%),"1,463",4%,"14,868",0
kuwait,"1,524",119,3,0,225,19,"1,296",32 (2%),"1,296",0%,0,0
estonia,"1,434",34,36,1,133,16,"1,265",10 (1%),"1,265",3%,"36,024","2,057"
iraq,"1,415",15,79,1,812,46,524,0 (0%),524,6%,"46,135",698
new-zealand,"1,401",15,9,0,770,42,622,3 (0%),622,1%,"70,160","3,661"
uzbekistan,"1,349",47,4,0,107,0,"1,238",8 (1%),"1,238",0%,"70,000",0
kazakhstan,"1,341",46,17,1,263,23,"1,061",22 (2%),"1,061",1%,"85,735","4,376"
azerbaijan,"1,253",56,13,0,404,53,836,24 (3%),836,1%,"75,397","3,661"
slovenia,"1,248",28,61,5,165,13,"1,022",34 (3%),"1,022",5%,"37,114","1,168"
armenia,"1,159",48,18,1,358,61,783,30 (4%),783,2%,"9,632",537
lithuania,"1,128",37,30,0,178,40,920,14 (2%),920,3%,"48,537","3,860"
bosnia-and-herzegovina,"1,110",27,41,1,253,17,816,4 (0%),816,4%,"13,339",932
oman,"1,019",109,4,0,176,45,839,3 (0%),839,0%,0,0
hong-kong,"1,018",1,4,0,485,26,529,9 (2%),529,0%,"116,273",0
north-macedonia,974,66,45,1,98,12,831,15 (2%),831,5%,"9,262",0
slovakia,863,28,6,4,151,38,706,5 (1%),706,1%,"31,491","1,439"
cameroon,848,0,17,3,165,35,666,0 (0%),666,2%,0,0
cuba,814,48,24,3,151,19,639,15 (2%),639,3%,"20,451","1,817"
afghanistan,784,70,25,2,43,3,716,0 (0%),716,3%,0,0
bulgaria,783,36,37,1,122,17,624,31 (5%),624,5%,"18,502",0
tunisia,780,33,35,1,43,0,702,89 (13%),702,4%,"13,137",722
cyprus,715,20,12,0,65,0,638,8 (1%),638,2%,"17,923",0
cruise-ship,712,0,12,0,639,0,61,7 (11%),61,2%,0,0
latvia,675,9,5,0,57,13,613,3 (0%),613,1%,"31,302","1,406"
andorra,673,14,33,2,169,41,471,17 (4%),471,5%,"1,673",0
lebanon,658,17,21,0,85,5,552,30 (5%),552,3%,"17,260",941
ivory-coast,654,16,6,0,146,32,502,0 (0%),502,1%,0,0
ghana,641,5,8,0,83,66,550,2 (0%),550,1%,"50,719","6,298"
costa-rica,626,8,4,1,67,1,555,11 (2%),555,1%,"9,089",386
niger,584,14,14,0,90,0,480,0 (0%),480,2%,"4,427",0
burkina-faso,542,14,32,2,226,49,284,0 (0%),284,6%,0,0
albania,494,19,25,1,251,3,218,5 (2%),218,5%,"4,558",252
uruguay,493,1,9,1,272,12,212,13 (6%),212,2%,"10,448","1,212"
kyrgyzstan,466,17,5,0,91,13,370,5 (1%),370,1%,"26,147",0
channel-islands,447,7,15,2,69,21,363,0 (0%),363,3%,"3,320",0
bolivia,441,44,29,1,14,7,398,3 (1%),398,7%,"2,185",0
djibouti,435,72,2,0,71,18,362,0 (0%),362,0%,"5,936",580
honduras,426,7,35,4,9,0,382,10 (3%),382,8%,"2,012",412
nigeria,407,34,12,1,128,29,267,2 (1%),267,3%,"5,000",0
guinea,404,41,1,1,31,0,372,0 (0%),372,0%,0,0
jordan,401,4,7,0,250,15,144,5 (3%),144,2%,"20,500",0
malta,399,6,3,0,44,0,352,4 (1%),352,1%,"20,139","1,018"
taiwan,395,2,6,0,137,13,252,0 (0%),252,2%,"49,748","1,199"
san-marino,393,21,36,0,53,0,304,15 (5%),304,9%,846,0
réunion,391,0,0,0,237,197,154,3 (2%),154,0%,0,0
kosovo,387,104,8,1,66,8,313,0 (0%),313,2%,0,0
palestine,374,66,2,0,63,1,309,0 (0%),309,1%,"17,329",0
west-bank-and-gaza,374,66,2,0,63,1,309,0 (0%),309,1%,0,0
georgia,336,30,3,0,74,3,259,6 (2%),259,1%,"5,027",0
mauritius,324,0,9,0,65,14,250,3 (1%),250,3%,"8,279",0
senegal,314,15,2,0,190,7,122,1 (1%),122,1%,0,0
montenegro,290,2,4,0,55,0,231,7 (3%),231,1%,"3,874",0
isle-of-man,283,27,4,0,153,2,126,13 (10%),126,1%,"2,261",86
vietnam,268,1,0,0,175,4,93,8 (9%),93,0%,"135,938",0
congo-kinshasa,267,13,22,1,23,2,222,0 (0%),222,8%,0,0
sri-lanka,238,5,7,0,63,2,168,1 (1%),168,3%,"4,768",0
kenya,225,9,10,1,53,12,162,2 (1%),162,4%,"9,630","1,507"
mayotte,217,0,3,0,69,0,145,3 (2%),145,1%,"1,500",0
venezuela,197,8,9,0,111,1,77,6 (8%),77,5%,"225,009","21,901"
guatemala,196,16,5,0,19,0,172,3 (2%),172,3%,"7,200","6,066"
faroe-islands,184,0,0,0,166,3,18,0 (0%),18,0%,"5,677",75
paraguay,174,13,8,0,30,7,136,1 (1%),136,5%,"3,888",0
el-salvador,164,5,6,0,33,3,125,2 (2%),125,4%,"8,333",548
martinique,158,1,8,2,73,23,77,17 (22%),77,5%,0,0
mali,148,4,13,0,34,0,101,0 (0%),101,9%,0,0
guadeloupe,145,0,8,0,67,0,70,13 (19%),70,6%,0,0
rwanda,136,2,0,0,54,5,82,0 (0%),82,0%,"6,237",0
brunei,136,0,1,0,108,1,27,2 (7%),27,1%,"10,579",229
gibraltar,131,2,0,0,104,11,27,1 (4%),27,0%,"1,649",0
jamaica,125,20,5,1,21,2,99,0 (0%),99,4%,"1,391",101
cambodia,122,0,0,0,96,5,26,1 (4%),26,0%,"5,768",0
congo-brazzaville,117,43,5,0,11,1,101,0 (0%),101,4%,0,0
trinidad-and-tobago,114,1,8,0,19,2,87,0 (0%),87,7%,"1,282",130
madagascar,110,2,0,0,29,6,81,1 (1%),81,0%,0,0
aruba,93,1,1,1,39,7,53,1 (2%),53,1%,"1,198",44
monaco,93,0,3,2,12,6,78,2 (3%),78,3%,0,0
ethiopia,92,7,3,0,15,0,74,0 (0%),74,3%,"5,389",401
tanzania,88,35,4,1,11,4,73,0 (0%),73,5%,0,0
french-guiana,86,0,0,0,51,0,35,1 (3%),35,0%,0,0
burma,85,11,4,0,2,0,79,0 (0%),79,5%,0,0
myanmar,85,11,4,0,2,0,79,0 (0%),79,5%,"2,836",0
bermuda,81,24,5,0,33,3,43,3 (7%),43,6%,527,111
togo,81,4,3,0,35,3,43,0 (0%),43,4%,"3,036",230
gabon,80,23,1,0,4,3,75,0 (0%),75,1%,0,0
somalia,80,20,5,3,2,0,73,2 (3%),73,6%,0,0
liechtenstein,79,0,1,0,55,0,23,0 (0%),23,1%,900,0
barbados,75,2,5,0,15,0,55,4 (7%),55,7%,900,36
cayman-islands,60,6,1,0,6,0,53,3 (6%),53,2%,636,56
liberia,59,0,6,0,4,0,49,0 (0%),49,10%,0,0
cabo-verde,56,45,1,0,1,0,54,0 (0%),54,2%,0,0
guyana,55,8,6,0,8,0,41,5 (12%),41,11%,213,0
uganda,55,0,0,0,12,4,43,0 (0%),43,0%,"7,693","1,032"
sint-maarten,53,1,9,0,5,0,39,2 (5%),39,17%,157,23
bahamas,53,4,8,0,6,0,39,1 (3%),39,15%,0,0
equatorial-guinea,51,10,0,0,4,0,47,0 (0%),47,0%,854,0
zambia,48,3,2,0,30,0,16,1 (6%),16,4%,"1,696",0
libya,48,13,1,0,9,0,38,0 (0%),38,2%,585,15
macau,45,0,0,0,15,5,30,1 (3%),30,0%,0,0
haiti,41,1,3,0,0,0,38,0 (0%),38,7%,365,0
saint-martin,35,3,2,0,13,2,20,5 (25%),20,6%,0,0
benin,35,0,1,0,18,0,16,0 (0%),16,3%,0,0
syria,33,4,2,0,5,0,26,0 (0%),26,6%,0,0
sudan,32,0,5,0,4,0,23,0 (0%),23,16%,0,0
mongolia,31,1,0,0,5,0,26,0 (0%),26,0%,"1,077",77
mozambique,29,1,0,0,2,0,27,0 (0%),27,0%,793,31
chad,27,4,0,0,5,3,22,0 (0%),22,0%,0,0
zimbabwe,23,6,3,0,1,1,19,0 (0%),19,13%,716,112
maldives,23,1,0,0,16,0,7,0 (0%),7,0%,"3,432",533
antigua-and-barbuda,23,0,2,0,3,0,18,1 (6%),18,9%,73,0
laos,19,0,0,0,1,0,18,0 (0%),18,0%,"1,235",0
angola,19,0,2,0,5,0,12,0 (0%),12,11%,0,0
new-caledonia,18,0,0,0,1,0,17,1 (6%),17,0%,"3,002",394
timor-leste,18,10,0,0,1,0,17,0 (0%),17,0%,0,0
belize,18,0,2,0,0,0,16,1 (6%),16,11%,567,0
namibia,16,0,0,0,3,0,13,0 (0%),13,0%,362,0
dominica,16,0,0,0,8,0,8,0 (0%),8,0%,345,0
malawi,16,0,2,0,0,0,14,1 (7%),14,13%,343,29
nepal,16,0,0,0,1,0,15,0 (0%),15,0%,"6,299",0
eswatini,16,1,0,0,8,0,8,0 (0%),8,0%,714,0
saint-lucia,15,0,0,0,11,0,4,0 (0%),4,0%,319,0
botswana,15,2,1,0,0,0,14,0 (0%),14,7%,"3,441",0
curaçao,14,0,1,0,10,0,3,0 (0%),3,7%,230,0
car,12,1,0,0,4,0,8,0 (0%),8,0%,0,0
st-vincent-grenadines,12,0,0,0,1,0,11,0 (0%),11,0%,87,0
falkland-islands,11,0,0,0,1,0,10,0 (0%),10,0%,137,0
greenland,11,0,0,0,11,0,0,0 (nan%),0,0%,912,0
montserrat,11,0,0,0,1,0,10,1 (10%),10,0%,36,0
turks-and-caicos,10,0,1,0,0,0,9,0 (0%),9,10%,71,0
suriname,10,0,1,0,6,0,3,0 (0%),3,10%,0,0
gambia,9,0,1,0,2,0,6,0 (0%),6,11%,281,0
nicaragua,9,0,1,0,4,0,4,0 (0%),4,11%,0,0
ms-zaandam,9,0,2,0,0,0,7,0 (0%),7,22%,0,0
vatican-city,8,0,0,0,2,0,6,0 (0%),6,0%,0,0
mauritania,7,0,1,0,2,0,4,0 (0%),4,14%,593,66
st-barth,6,0,0,0,4,0,2,0 (0%),2,0%,0,0
bhutan,5,0,0,0,2,0,3,0 (0%),3,0%,"1,166",0
burundi,5,0,1,0,0,0,4,0 (0%),4,20%,0,0
anguilla,3,0,0,0,1,0,2,0 (0%),2,0%,0,0
british-virgin-islands,3,0,0,0,2,0,1,0 (0%),1,0%,0,0
