Country,Total confirmed,Total_confirmed_today,Total_deaths,Total_deaths_today,Total_Recoveries,Total_Recoveries_today,Active_confirmed,Critical,Mortality_close,Mortality_confirmed,Total_tests,Total_tests_today
azerbaijan,"3,855",106,46,2,"2,399",59,"1,410",42 (3%),"1,410",1%,"252,496",0
hungary,"3,713",35,482,6,"1,655",68,"1,576",21 (1%),"1,576",13%,"159,260","3,459"
honduras,"3,477",273,167,11,439,42,"2,871",13 (0%),"2,871",5%,"11,820",0
sudan,"3,378",240,137,16,372,63,"2,869",0 (0%),"2,869",4%,394,113
guinea,"3,067",0,19,1,"1,575",0,"1,473",24 (2%),"1,473",1%,"13,726","3,422"
thailand,"3,040",3,56,0,"2,916",6,68,61 (90%),68,2%,"328,073",0
uzbekistan,"3,036",8,13,0,"2,492",0,531,4 (1%),531,0%,"460,000",0
senegal,"2,909",97,33,0,"1,311",60,"1,565",6 (0%),"1,565",1%,"32,883","8,284"
greece,"2,874",21,169,1,"1,374",0,"1,331",19 (1%),"1,331",6%,"147,958","3,880"
guatemala,"2,743",231,51,3,222,0,"2,470",5 (0%),"2,470",2%,"25,464",0
tajikistan,"2,551",201,44,0,"1,089",619,"1,418",0 (0%),"1,418",2%,0,0
bulgaria,"2,408",36,126,1,808,39,"1,474",29 (2%),"1,474",5%,"73,210","1,605"
bosnia-and-herzegovina,"2,372",22,141,1,"1,614",18,617,4 (1%),617,6%,"57,507",510
ivory-coast,"2,341",40,29,0,"1,146",46,"1,166",0 (0%),"1,166",1%,"22,233","1,164"
djibouti,"2,270",223,10,0,"1,064",9,"1,196",0 (0%),"1,196",0%,"22,097",941
croatia,"2,243",6,99,2,"2,011",33,133,5 (4%),133,4%,"59,911","1,820"
congo-kinshasa,"2,025",80,63,0,312,0,"1,650",0 (0%),"1,650",3%,0,0
north-macedonia,"1,921",23,112,1,"1,387",9,422,21 (5%),422,6%,"24,018",702
cuba,"1,916",8,81,1,"1,631",28,204,4 (2%),204,4%,"90,911","1,880"
estonia,"1,821",14,64,0,"1,526",18,231,2 (1%),231,4%,"75,249",645
el-salvador,"1,819",94,33,0,570,8,"1,216",25 (2%),"1,216",2%,"70,225","2,562"
iceland,"1,803",0,10,0,"1,791",1,2,0 (0%),2,1%,"58,225",0
gabon,"1,728",161,12,0,402,37,"1,314",6 (0%),"1,314",1%,"8,622",0
lithuania,"1,616",12,63,2,"1,135",24,418,17 (4%),418,4%,"264,882","5,839"
somalia,"1,594",0,61,0,204,0,"1,329",2 (0%),"1,329",4%,0,0
mayotte,"1,521",46,19,0,894,0,608,11 (2%),608,1%,"5,200",0
new-zealand,"1,504",1,21,0,"1,455",3,28,1 (4%),28,1%,"250,246","5,408"
slovakia,"1,504",1,28,0,"1,280",24,196,1 (1%),196,2%,"156,765","2,236"
slovenia,"1,468",0,106,0,"1,340",0,22,3 (14%),22,7%,"75,110",882
kyrgyzstan,"1,365",15,14,0,957,18,394,5 (1%),394,1%,"98,281",0
maldives,"1,274",58,4,0,109,18,"1,161",9 (1%),"1,161",0%,"11,775",0
kenya,"1,192",31,50,0,380,0,762,1 (0%),762,4%,"55,074",0
guinea-bissau,"1,114",5,6,0,42,0,"1,066",0 (0%),"1,066",1%,"1,500",0
lebanon,"1,086",62,26,0,663,0,397,3 (1%),397,2%,"69,610","2,100"
sri-lanka,"1,068",20,9,0,620,16,439,1 (0%),439,1%,"49,124","1,603"
hong-kong,"1,066",2,4,0,"1,029",0,33,1 (3%),33,0%,"168,291",0
tunisia,"1,048",2,47,0,903,20,98,3 (3%),98,4%,"46,628","1,320"
latvia,"1,046",16,22,0,712,0,312,2 (1%),312,2%,"97,846","1,480"
albania,989,8,31,0,783,6,175,5 (3%),175,3%,"13,133",200
mali,969,22,62,2,560,2,347,0 (0%),347,6%,"3,483",0
equatorial-guinea,960,57,11,1,165,143,784,0 (0%),784,1%,854,0
venezuela,944,62,10,0,262,0,672,2 (0%),672,1%,"697,691",0
niger,937,13,60,0,764,11,113,0 (0%),113,6%,"5,971",22
cyprus,927,4,17,0,561,0,349,10 (3%),349,2%,"95,349",0
zambia,920,54,7,0,336,34,577,1 (0%),577,1%,"20,011",579
costa-rica,911,8,10,0,600,8,301,4 (1%),301,1%,"22,554",625
paraguay,838,2,11,0,264,8,563,0 (0%),563,1%,"21,987",0
burkina-faso,814,2,52,0,672,3,90,0 (0%),90,6%,0,0
haiti,812,78,25,0,22,1,765,0 (0%),765,3%,"2,582",63
andorra,762,0,51,0,652,13,59,3 (5%),59,7%,"3,750",0
uruguay,753,4,20,0,603,9,130,5 (4%),130,3%,"37,178",641
georgia,728,5,12,0,509,14,207,6 (3%),207,2%,"45,707",0
cruise-ship,712,0,13,0,651,0,48,4 (8%),48,2%,0,0
jordan,700,16,9,0,461,4,230,5 (2%),230,1%,"159,320","6,705"
san-marino,661,3,41,0,254,19,366,1 (0%),366,6%,"3,873",94
chad,611,23,58,0,196,10,357,0 (0%),357,9%,0,0
sierra-leone,606,21,38,3,230,25,338,0 (0%),338,6%,0,0
malta,600,1,6,0,469,1,125,1 (1%),125,1%,"57,784","1,560"
south-sudan,563,82,6,2,6,2,551,0 (0%),551,1%,"3,356",0
channel-islands,558,0,45,0,508,0,5,0 (0%),5,8%,"5,342",0
nepal,548,32,3,0,70,0,475,1 (0%),475,1%,"124,674",70
jamaica,544,10,9,0,191,10,344,0 (0%),344,2%,"9,554",376
tanzania,509,0,21,0,183,0,305,7 (2%),305,4%,0,0
car,479,43,0,0,18,0,461,0 (0%),461,0%,"11,570",276
congo-brazzaville,469,0,16,0,137,0,316,0 (0%),316,3%,0,0
réunion,449,0,1,0,411,0,37,2 (5%),37,0%,"17,200",0
madagascar,448,43,2,0,135,4,311,2 (1%),311,0%,"5,670",0
taiwan,441,0,7,0,408,1,26,0 (0%),26,2%,"70,338",0
ethiopia,433,34,5,0,128,5,300,0 (0%),300,1%,"73,205","3,686"
palestine,423,0,2,0,346,0,75,0 (0%),75,0%,"44,876",0
togo,363,9,12,0,121,3,230,0 (0%),230,3%,"14,767",0
cabo-verde,362,6,3,0,95,0,264,0 (0%),264,1%,892,0
isle-of-man,336,0,24,0,303,0,9,2 (22%),9,7%,"4,393",40
mauritius,332,0,10,0,322,0,0,0 (nan%),0,3%,"101,052","2,977"
montenegro,324,0,9,0,314,0,1,0 (0%),1,3%,"10,167",0
vietnam,324,0,0,0,267,3,57,2 (4%),57,0%,"275,000",0
rwanda,321,1,0,0,222,5,99,0 (0%),99,0%,"55,968","1,568"
nicaragua,279,0,17,0,199,0,63,0 (0%),63,6%,0,0
french-guiana,261,12,1,0,141,4,119,0 (0%),119,0%,0,0
sao-tome-and-principe,251,0,8,0,4,0,239,0 (0%),239,3%,175,0
liberia,249,9,24,1,136,5,89,0 (0%),89,10%,0,0
eswatini,225,5,2,0,119,7,104,0 (0%),104,1%,"4,994",0
yemen,209,12,33,0,11,6,165,0 (0%),165,16%,120,0
myanmar,201,2,6,0,116,0,79,0 (0%),79,3%,"17,152",0
mauritania,200,27,6,1,7,0,187,0 (0%),187,3%,"2,583",0
martinique,197,5,14,0,91,0,92,0 (0%),92,7%,0,0
faroe-islands,187,0,0,0,187,0,0,0 (nan%),0,0%,"9,084",0
uganda,175,15,0,0,68,2,107,0 (0%),107,0%,"81,682","2,729"
mozambique,164,2,0,0,48,0,116,0 (0%),116,0%,"7,480",417
guadeloupe,156,1,13,0,115,6,28,3 (11%),28,8%,"3,573",707
gibraltar,151,0,0,0,147,1,4,0 (0%),4,0%,"6,101",268
brunei,141,0,1,0,136,0,4,2 (50%),4,1%,"18,193",183
mongolia,141,1,0,0,28,2,113,27 (24%),113,0%,"12,153",403
benin,135,0,3,0,61,0,71,0 (0%),71,2%,"26,792",0
cayman-islands,129,8,1,0,61,6,67,0 (0%),67,1%,"8,426",467
bermuda,128,3,9,0,81,1,38,2 (5%),38,7%,"5,784",65
guyana,127,0,10,0,57,0,60,3 (5%),60,8%,"1,329",0
cambodia,124,1,0,0,122,0,2,1 (50%),2,0%,"16,007",177
trinidad-and-tobago,116,0,8,0,108,1,0,0 (nan%),0,7%,"2,835",30
aruba,101,0,3,0,95,0,3,4 (133%),3,3%,"2,048",0
bahamas,97,0,11,0,44,1,42,1 (2%),42,11%,"1,910",84
monaco,97,0,4,0,90,0,3,1 (33%),3,4%,0,0
barbados,90,0,7,0,70,0,13,4 (31%),13,8%,"4,541",103
malawi,82,10,3,0,28,1,51,1 (2%),51,4%,"2,411",608
liechtenstein,82,0,1,0,55,0,26,0 (0%),26,1%,900,0
comoros,78,44,1,0,18,10,59,0 (0%),59,1%,0,0
sint-maarten,77,0,15,0,59,5,3,1 (33%),3,19%,437,12
libya,72,1,3,0,38,3,31,0 (0%),31,4%,"4,351",0
syria,70,11,4,0,37,0,29,0 (0%),29,6%,0,0
angola,60,2,3,0,17,0,40,0 (0%),40,5%,"6,136",0
zimbabwe,51,0,4,0,18,0,29,0 (0%),29,8%,"28,019",0
macau,45,0,0,0,45,0,0,0 (nan%),0,0%,0,0
burundi,42,0,1,0,20,0,21,0 (0%),21,2%,284,0
saint-martin,40,0,3,0,33,0,4,1 (25%),4,8%,0,0
eritrea,39,0,0,0,39,0,0,0 (nan%),0,0%,0,0
botswana,30,1,1,0,19,0,10,0 (0%),10,3%,"16,100","1,245"
antigua-and-barbuda,25,0,3,0,19,0,3,1 (33%),3,12%,183,0
gambia,25,1,1,0,13,0,11,0 (0%),11,4%,"1,476",0
bhutan,24,3,0,0,6,0,18,0 (0%),18,0%,"15,293",450
timor-leste,24,0,0,0,24,0,0,0 (nan%),0,0%,738,0
grenada,22,0,0,0,17,0,5,4 (80%),5,0%,"3,007",0
namibia,20,1,0,0,14,0,6,0 (0%),6,0%,"2,847",166
laos,19,0,0,0,14,0,5,0 (0%),5,0%,"5,044",232
new-caledonia,18,0,0,0,18,0,0,0 (nan%),0,0%,"5,454",0
belize,18,0,2,0,16,0,0,0 (nan%),0,11%,"1,435",72
saint-lucia,18,0,0,0,18,0,0,0 (nan%),0,0%,867,81
fiji,18,0,0,0,15,0,3,0 (0%),3,0%,"1,300",0
st-vincent-grenadines,18,0,0,0,14,0,4,0 (0%),4,0%,175,0
curaçao,16,0,1,0,14,0,1,0 (0%),1,6%,504,19
dominica,16,0,0,0,16,0,0,0 (nan%),0,0%,433,0
saint-kitts-and-nevis,15,0,0,0,15,0,0,0 (nan%),0,0%,391,0
falkland-islands,13,0,0,0,13,0,0,0 (nan%),0,0%,426,0
turks-and-caicos,12,0,1,0,10,0,1,0 (0%),1,8%,109,0
vatican-city,12,0,0,0,2,0,10,0 (0%),10,0%,0,0
seychelles,11,0,0,0,11,0,0,0 (nan%),0,0%,0,0
suriname,11,0,1,0,9,0,1,0 (0%),1,9%,404,0
greenland,11,0,0,0,11,0,0,0 (nan%),0,0%,"1,767",0
montserrat,11,0,1,0,10,0,0,0 (nan%),0,9%,36,0
ms-zaandam,9,0,2,0,0,0,7,0 (0%),7,22%,0,0
papua-new-guinea,8,0,0,0,8,0,0,0 (nan%),0,0%,"2,402",0
british-virgin-islands,8,0,1,0,6,0,1,0 (0%),1,13%,167,0
st-barth,6,0,0,0,6,0,0,0 (nan%),0,0%,0,0
western-sahara,6,0,0,0,6,0,0,0 (nan%),0,0%,0,0
caribbean-netherlands,6,0,0,0,6,0,0,0 (nan%),0,0%,424,67
anguilla,3,0,0,0,3,0,0,0 (nan%),0,0%,0,0
lesotho,2,1,0,0,0,0,2,0 (0%),2,0%,0,0
saint-pierre-miquelon,1,0,0,0,1,0,0,0 (nan%),0,0%,0,0
