Country,Total confirmed,Total_confirmed_today,Total_deaths,Total_deaths_today,Total_Recoveries,Total_Recoveries_today,Active_confirmed,Critical,Mortality_close,Mortality_confirmed,Total_tests,Total_tests_today
bangladesh,"4,186",414,127,7,108,16,"3,951",1 (0%),"3,951",3%,"32,630",0
egypt,"3,659",169,276,12,935,65,"2,448",0 (0%),"2,448",8%,"55,000",0
luxembourg,"3,654",36,80,2,711,41,"2,863",32 (1%),"2,863",2%,"36,087","1,125"
south-africa,"3,635",170,65,7,"1,055",0,"2,515",36 (1%),"2,515",2%,"133,774","6,837"
morocco,"3,446",237,149,4,417,24,"2,880",1 (0%),"2,880",4%,"19,885","1,785"
argentina,"3,288",144,159,7,872,0,"2,257",123 (5%),"2,257",5%,"39,228",0
algeria,"2,910",99,402,10,"1,204",52,"1,304",40 (3%),"1,304",14%,"6,500",0
thailand,"2,839",13,50,1,"2,430",78,359,61 (17%),359,2%,"142,589",0
moldova,"2,778",164,75,3,560,55,"2,143",212 (10%),"2,143",3%,"11,763",0
greece,"2,408",7,121,0,577,0,"1,710",55 (3%),"1,710",5%,"56,944","1,278"
kuwait,"2,399",151,14,1,498,55,"1,887",55 (3%),"1,887",1%,0,0
hungary,"2,284",116,239,14,390,95,"1,655",61 (4%),"1,655",10%,"55,390","2,688"
kazakhstan,"2,207",72,20,1,536,21,"1,651",29 (2%),"1,651",1%,"153,492","14,285"
bahrain,"2,027",54,7,0,"1,026",242,994,2 (0%),994,0%,"97,796","3,416"
croatia,"1,950",42,48,0,869,68,"1,033",19 (2%),"1,033",2%,"27,614","1,004"
iceland,"1,785",7,10,0,"1,462",45,313,5 (2%),313,1%,"44,468",637
oman,"1,716",102,8,0,307,69,"1,401",3 (0%),"1,401",0%,0,0
uzbekistan,"1,716",38,7,1,450,93,"1,259",8 (1%),"1,259",0%,"150,000",0
iraq,"1,631",29,83,0,"1,146",50,402,0 (0%),402,5%,"62,880","2,043"
estonia,"1,592",33,45,1,192,8,"1,355",7 (1%),"1,355",3%,"45,181","1,544"
armenia,"1,523",50,24,0,659,26,840,10 (1%),840,2%,"15,960",994
azerbaijan,"1,518",38,20,0,907,42,591,14 (2%),591,1%,"108,221","5,457"
new-zealand,"1,451",6,14,1,"1,036",30,401,2 (0%),401,1%,"94,797","5,289"
lithuania,"1,398",28,38,0,399,42,961,17 (2%),961,3%,"83,591","6,618"
bosnia-and-herzegovina,"1,368",26,53,2,460,23,855,4 (0%),855,4%,"20,125",930
slovenia,"1,366",13,79,0,211,6,"1,076",23 (2%),"1,076",6%,"45,703","1,268"
slovakia,"1,325",81,15,1,288,4,"1,022",9 (1%),"1,022",1%,"57,421","4,772"
north-macedonia,"1,259",28,56,1,272,48,931,8 (1%),931,4%,"13,000",660
afghanistan,"1,226",50,40,0,177,11,"1,009",7 (1%),"1,009",3%,"6,422",0
cuba,"1,189",52,40,2,341,32,808,16 (2%),808,3%,"30,416",0
cameroon,"1,163",0,43,0,397,68,723,33 (5%),723,4%,0,0
ghana,"1,154",112,9,0,99,0,"1,046",4 (0%),"1,046",1%,"68,591",0
bulgaria,"1,081",57,50,1,190,16,841,37 (4%),841,5%,"27,000",0
hong-kong,"1,036",2,4,0,699,21,333,9 (3%),333,0%,"131,786",0
djibouti,974,29,2,0,183,71,789,0 (0%),789,0%,"10,272","1,317"
ivory-coast,952,36,14,1,310,7,628,0 (0%),628,1%,0,0
tunisia,909,8,38,0,190,20,681,32 (5%),681,4%,"18,861",696
nigeria,873,91,28,3,197,0,648,2 (0%),648,3%,"8,003",0
cyprus,790,6,13,1,98,0,679,15 (2%),679,2%,"37,081",0
latvia,778,17,11,0,133,0,634,6 (1%),634,1%,"41,041","1,705"
guinea,761,73,6,0,164,37,591,0 (0%),591,1%,0,0
andorra,723,6,37,0,309,27,377,17 (5%),377,5%,"1,673",0
cruise-ship,712,0,13,0,644,0,55,7 (13%),55,2%,0,0
lebanon,682,5,22,1,113,5,547,26 (5%),547,3%,"22,853","1,089"
costa-rica,681,12,6,0,180,30,495,6 (1%),495,1%,"11,766",379
bolivia,672,63,40,3,44,0,588,3 (1%),588,6%,"4,420",0
albania,663,29,27,0,385,29,251,4 (2%),251,4%,"6,509",240
niger,662,5,22,2,193,66,447,0 (0%),447,3%,"4,832",0
kyrgyzstan,631,19,8,1,302,48,321,11 (3%),321,1%,"39,615","13,468"
burkina-faso,609,9,39,1,389,27,181,0 (0%),181,6%,0,0
uruguay,549,6,12,0,337,13,200,10 (5%),200,2%,"14,532",609
honduras,519,9,47,1,31,1,441,10 (2%),441,9%,"2,535",0
kosovo,510,0,12,0,93,0,405,0 (0%),405,2%,0,0
channel-islands,498,2,28,4,285,29,185,0 (0%),185,6%,"3,320",0
san-marino,488,12,40,0,62,0,386,4 (1%),386,8%,"1,872",52
west-bank-and-gaza,480,6,4,0,92,21,384,0 (0%),384,1%,0,0
palestine,480,6,4,0,92,21,384,0 (0%),384,1%,"27,000","9,671"
malta,444,1,3,0,165,15,276,2 (1%),276,1%,"26,148",503
senegal,442,30,6,1,253,11,183,1 (1%),183,1%,466,0
jordan,435,7,7,0,315,18,113,5 (4%),113,2%,"35,000","2,000"
taiwan,427,1,6,0,253,17,168,0 (0%),168,1%,"58,003","1,150"
georgia,420,4,5,0,107,0,308,6 (2%),308,1%,"8,375",0
réunion,410,0,0,0,238,0,172,2 (1%),172,0%,0,0
congo-kinshasa,359,9,25,0,45,10,289,0 (0%),289,7%,0,0
guatemala,342,26,10,2,25,1,307,3 (1%),307,3%,"7,200",0
sri-lanka,334,4,7,0,105,0,222,2 (1%),222,2%,"7,393",0
mauritius,329,1,9,0,261,18,59,3 (5%),59,3%,"9,755",0
mayotte,326,15,4,0,125,8,197,4 (2%),197,1%,"2,100",100
montenegro,316,1,5,0,116,0,195,7 (4%),195,2%,"5,085",0
isle-of-man,307,0,15,6,212,3,80,20 (25%),80,5%,"2,654",145
kenya,303,7,14,0,74,0,215,2 (1%),215,5%,"14,704",0
venezuela,298,10,10,0,122,0,166,4 (2%),166,3%,"347,236",0
mali,293,35,17,3,73,16,203,0 (0%),203,6%,"2,023","2,023"
somalia,286,0,8,0,4,0,274,2 (1%),274,3%,0,0
tanzania,284,30,10,0,11,0,263,7 (3%),263,4%,0,0
vietnam,268,0,0,0,223,7,45,8 (18%),45,0%,"206,253",0
jamaica,252,29,6,0,27,0,219,0 (0%),219,2%,"2,125",236
el-salvador,250,13,8,1,67,4,175,2 (1%),175,3%,"15,385","1,010"
paraguay,213,5,9,1,62,9,142,1 (1%),142,4%,"6,292",414
faroe-islands,187,2,0,0,178,0,9,0 (0%),9,0%,"6,375",105
congo-brazzaville,186,21,6,0,16,0,164,0 (0%),164,3%,0,0
gabon,166,10,1,0,24,8,141,2 (1%),141,1%,572,0
martinique,164,1,14,0,73,0,77,6 (8%),77,9%,0,0
sudan,162,22,13,0,14,2,135,0 (0%),135,8%,0,0
rwanda,153,3,0,0,84,0,69,0 (0%),69,0%,"6,959",0
guadeloupe,148,0,12,0,73,0,63,13 (21%),63,8%,0,0
brunei,138,0,1,0,117,1,20,2 (10%),20,1%,"12,149",516
gibraltar,132,0,0,0,127,7,5,1 (20%),5,0%,"2,020",108
burma,127,4,5,0,9,2,113,0 (0%),113,4%,0,0
myanmar,127,4,5,0,9,2,113,0 (0%),113,4%,"5,270",72
cambodia,122,0,0,0,110,0,12,1 (8%),12,0%,"5,768",0
madagascar,121,0,0,0,52,8,69,1 (1%),69,0%,"2,357",0
ethiopia,116,2,3,0,21,5,92,0 (0%),92,3%,"9,771","1,073"
trinidad-and-tobago,115,0,8,0,37,9,70,0 (0%),70,7%,"1,449",56
french-guiana,107,10,1,0,84,1,22,1 (5%),22,1%,0,0
liberia,101,0,8,0,20,13,73,0 (0%),73,8%,0,0
aruba,100,3,2,0,68,17,30,4 (13%),30,2%,"1,504",59
bermuda,99,13,5,0,39,2,55,10 (18%),55,5%,949,298
monaco,94,0,3,0,26,0,65,2 (3%),65,3%,0,0
togo,88,2,6,0,56,0,26,0 (0%),26,7%,"4,733",133
maldives,86,3,0,0,16,0,70,2 (3%),70,0%,"4,139",0
equatorial-guinea,84,1,1,1,7,0,76,0 (0%),76,1%,854,0
liechtenstein,81,0,1,0,55,0,25,0 (0%),25,1%,900,0
barbados,76,1,6,0,27,2,43,4 (9%),43,8%,"1,162",64
zambia,74,4,3,0,35,0,36,1 (3%),36,4%,"2,586",0
cabo-verde,73,5,1,0,1,0,71,0 (0%),71,1%,0,0
sint-maarten,73,2,12,1,22,0,39,8 (21%),39,16%,266,8
guyana,67,1,7,0,9,0,51,5 (10%),51,10%,348,20
cayman-islands,66,0,1,0,7,0,58,3 (5%),58,2%,778,0
bahamas,65,0,9,0,12,0,44,1 (2%),44,14%,0,0
uganda,63,2,0,0,45,7,18,0 (0%),18,0%,"14,761","1,019"
haiti,62,5,4,1,2,2,56,0 (0%),56,6%,642,24
sierra-leone,61,11,0,0,6,0,55,0 (0%),55,0%,0,0
libya,60,1,1,0,15,0,44,0 (0%),44,2%,"1,181",290
benin,54,0,1,0,27,0,26,0 (0%),26,2%,0,0
guinea-bissau,50,0,0,0,3,0,47,0 (0%),47,0%,"1,500",0
macau,45,0,0,0,26,2,19,1 (5%),19,0%,0,0
nepal,45,3,0,0,7,3,38,0 (0%),38,0%,"8,773",0
syria,42,0,3,0,6,0,33,0 (0%),33,7%,0,0
mozambique,41,2,0,0,8,0,33,0 (0%),33,0%,"1,247",84
eritrea,39,0,0,0,6,0,33,0 (0%),33,0%,0,0
saint-martin,38,1,2,0,19,0,17,3 (18%),17,5%,0,0
mongolia,35,1,0,0,8,0,27,0 (0%),27,0%,"7,130",330
chad,33,0,0,0,8,0,25,0 (0%),25,0%,0,0
malawi,33,10,3,0,3,0,27,1 (4%),27,9%,519,0
eswatini,31,0,1,0,8,0,22,0 (0%),22,3%,714,0
zimbabwe,28,0,4,1,2,0,22,0 (0%),22,14%,"4,159",0
angola,25,1,2,0,6,0,17,0 (0%),17,8%,0,0
antigua-and-barbuda,24,1,3,0,10,3,11,1 (9%),11,13%,108,0
timor-leste,23,0,0,0,1,0,22,0 (0%),22,0%,322,0
botswana,22,2,1,0,0,0,21,0 (0%),21,5%,"4,432",0
laos,19,0,0,0,4,2,15,0 (0%),15,0%,"1,461",112
fiji,18,0,0,0,8,5,10,0 (0%),10,0%,0,0
new-caledonia,18,0,0,0,17,0,1,1 (100%),1,0%,"3,552",0
belize,18,0,2,0,2,0,14,1 (7%),14,11%,785,134
dominica,16,0,0,0,9,1,7,0 (0%),7,0%,377,32
namibia,16,0,0,0,6,0,10,0 (0%),10,0%,524,0
grenada,15,1,0,0,6,0,9,4 (44%),9,0%,92,0
saint-kitts-and-nevis,15,0,0,0,1,1,14,0 (0%),14,0%,257,10
saint-lucia,15,0,0,0,15,2,0,0 (nan%),0,0%,364,0
curaçao,14,0,1,0,11,0,2,0 (0%),2,7%,302,16
car,14,0,0,0,10,0,4,0 (0%),4,0%,0,0
st-vincent-grenadines,13,1,0,0,3,1,10,0 (0%),10,0%,99,5
falkland-islands,12,1,0,0,11,8,1,0 (0%),1,0%,337,18
montserrat,11,0,0,0,2,0,9,1 (11%),9,0%,36,0
burundi,11,6,1,0,4,0,6,0 (0%),6,9%,284,204
seychelles,11,0,0,0,5,0,6,0 (0%),6,0%,0,0
greenland,11,0,0,0,11,0,0,0 (nan%),0,0%,"1,150",0
turks-and-caicos,11,0,1,0,4,4,6,0 (0%),6,9%,83,0
gambia,10,0,1,0,2,0,7,0 (0%),7,10%,316,0
suriname,10,0,1,0,6,0,3,0 (0%),3,10%,404,0
nicaragua,10,0,2,0,7,0,1,0 (0%),1,20%,0,0
ms-zaandam,9,0,2,0,0,0,7,0 (0%),7,22%,0,0
vatican-city,9,0,0,0,2,0,7,0 (0%),7,0%,0,0
papua-new-guinea,8,1,0,0,0,0,8,0 (0%),8,0%,604,0
mauritania,7,0,1,0,6,0,0,0 (nan%),0,14%,969,56
bhutan,7,1,0,0,2,0,5,0 (0%),5,0%,"8,953",188
st-barth,6,0,0,0,6,0,0,0 (nan%),0,0%,0,0
western-sahara,6,0,0,0,0,0,6,0 (0%),6,0%,0,0
caribbean-netherlands,5,0,0,0,0,0,5,0 (0%),5,0%,110,0
british-virgin-islands,5,0,1,0,3,0,1,0 (0%),1,20%,0,0
sao-tome-and-principe,4,0,0,0,0,0,4,0 (0%),4,0%,19,0
south-sudan,4,0,0,0,0,0,4,0 (0%),4,0%,0,0
anguilla,3,0,0,0,1,0,2,0 (0%),2,0%,0,0
yemen,1,0,0,0,0,0,1,0 (0%),1,0%,0,0
saint-pierre-miquelon,1,0,0,0,0,0,1,0 (0%),1,0%,0,0
