Country,Total confirmed,Total_confirmed_today,Total_deaths,Total_deaths_today,Total_Recoveries,Total_Recoveries_today,Active_confirmed,Critical,Mortality_close,Mortality_confirmed,Total_tests,Total_tests_today
lithuania,"1,511",6,54,0,934,26,523,17 (3%),523,4%,"208,253","7,989"
new-zealand,"1,498",1,21,0,"1,421",10,56,2 (4%),56,1%,"216,787","7,174"
slovakia,"1,477",8,27,0,"1,112",52,338,5 (1%),338,2%,"131,910","4,876"
slovenia,"1,464",1,103,0,267,7,"1,094",7 (1%),"1,094",7%,"66,678",984
djibouti,"1,284",16,3,0,905,5,376,0 (0%),376,0%,"16,647",223
somalia,"1,284",65,53,1,135,5,"1,096",2 (0%),"1,096",4%,0,0
congo-kinshasa,"1,242",73,50,0,157,9,"1,035",0 (0%),"1,035",4%,0,0
el-salvador,"1,210",98,23,0,416,11,771,19 (2%),771,2%,"48,913",0
mayotte,"1,210",67,16,2,627,0,567,10 (2%),567,1%,"5,000",200
kyrgyzstan,"1,111",29,14,2,745,10,352,13 (4%),352,1%,"59,490",0
gabon,"1,104",241,10,1,182,45,912,13 (1%),912,1%,"5,530",0
hong-kong,"1,052",1,4,0,"1,009",1,39,1 (3%),39,0%,"168,291",0
tunisia,"1,032",0,45,0,770,30,217,3 (1%),217,4%,"36,523","2,643"
maldives,982,27,4,0,45,5,933,2 (0%),933,0%,"11,775",0
latvia,962,11,19,0,627,0,316,2 (1%),316,2%,"83,275","2,029"
kosovo,944,25,29,0,690,19,225,0 (0%),225,3%,0,0
sri-lanka,925,32,9,0,445,63,471,1 (0%),471,1%,"39,629",889
guinea-bissau,913,77,3,0,26,0,884,0 (0%),884,0%,"1,500",0
cyprus,907,2,17,0,481,32,409,10 (2%),409,2%,"81,942","1,658"
tajikistan,907,106,29,6,0,0,878,0 (0%),878,3%,0,0
albania,898,18,31,0,694,6,173,1 (1%),173,3%,"11,239",191
lebanon,886,8,26,0,236,0,624,4 (1%),624,3%,"56,385","1,691"
niger,876,16,50,1,677,19,149,0 (0%),149,6%,"5,723",32
costa-rica,830,15,8,1,535,8,287,4 (1%),287,1%,"18,388",348
mali,779,21,46,2,436,24,297,0 (0%),297,6%,"2,498",0
burkina-faso,773,0,51,0,592,0,130,0 (0%),130,7%,0,0
andorra,761,1,49,0,596,20,116,3 (3%),116,6%,"1,673",0
kenya,758,21,42,2,284,3,432,1 (0%),432,6%,"36,918","1,486"
paraguay,754,14,11,0,184,2,559,0 (0%),559,1%,"18,184",595
uruguay,724,5,19,0,547,2,158,7 (4%),158,3%,"31,209","1,000"
cruise-ship,712,0,13,0,651,0,48,4 (8%),48,2%,0,0
georgia,667,20,12,1,383,11,272,6 (2%),272,2%,"34,500",995
zambia,654,208,7,0,124,0,523,1 (0%),523,1%,"15,487","1,615"
san-marino,648,5,41,0,172,11,435,1 (0%),435,6%,"3,300",99
jordan,586,4,9,0,393,1,184,5 (3%),184,2%,"131,985","4,678"
equatorial-guinea,583,61,7,1,13,0,563,0 (0%),563,1%,854,0
channel-islands,549,1,43,0,456,0,50,0 (0%),50,8%,"5,342",0
malta,522,14,6,0,443,7,73,1 (1%),73,1%,"45,967",168
jamaica,509,2,9,0,118,18,382,0 (0%),382,2%,"7,780",315
tanzania,509,0,21,0,183,0,305,7 (2%),305,4%,0,0
venezuela,455,15,10,0,220,0,225,2 (1%),225,2%,"535,742","9,840"
taiwan,440,0,7,0,383,8,50,0 (0%),50,2%,"68,335",228
réunion,440,1,0,0,354,0,86,4 (5%),86,0%,"17,200",0
sierra-leone,408,21,26,0,97,0,285,0 (0%),285,6%,0,0
chad,399,27,46,4,83,5,270,0 (0%),270,12%,0,0
congo-brazzaville,391,58,15,4,87,34,289,0 (0%),289,4%,0,0
palestine,375,0,2,0,310,0,63,0 (0%),63,1%,"43,566",0
benin,339,12,2,0,83,0,254,0 (0%),254,1%,"25,471",0
isle-of-man,332,0,23,0,285,13,24,20 (83%),24,7%,"3,973",61
mauritius,332,0,10,0,322,0,0,0 (nan%),0,3%,"69,773",0
montenegro,324,0,9,0,309,2,6,2 (33%),6,3%,"10,167",0
cabo-verde,315,26,2,0,67,6,246,0 (0%),246,1%,791,0
vietnam,312,24,0,0,260,8,52,2 (4%),52,0%,"275,000",0
rwanda,287,0,0,0,168,4,119,0 (0%),119,0%,"45,140",895
haiti,273,39,20,2,18,1,235,0 (0%),235,7%,"1,502",94
ethiopia,272,9,5,0,108,0,159,0 (0%),159,2%,"45,278","3,589"
nepal,249,3,0,0,35,0,214,0 (0%),214,0%,"81,685",0
togo,238,19,11,0,96,0,131,0 (0%),131,5%,"11,796",422
sao-tome-and-principe,235,15,7,1,4,0,224,0 (0%),224,3%,175,0
madagascar,230,18,0,0,108,1,122,1 (1%),122,0%,"5,670",0
liberia,215,2,20,0,105,4,90,0 (0%),90,9%,0,0
south-sudan,203,0,0,0,3,1,200,0 (0%),200,0%,"3,356","2,109"
martinique,189,2,14,0,91,0,84,2 (2%),84,7%,0,0
eswatini,187,0,2,0,51,3,134,0 (0%),134,1%,"2,262",0
faroe-islands,187,0,0,0,187,0,0,0 (nan%),0,0%,"8,638",0
myanmar,181,0,6,0,84,5,91,0 (0%),91,3%,"12,482",421
french-guiana,164,11,1,0,124,0,39,0 (0%),39,1%,0,0
uganda,160,21,0,0,63,8,97,0 (0%),97,0%,"67,559","4,388"
guadeloupe,155,0,13,0,109,0,33,4 (12%),33,8%,0,0
gibraltar,147,0,0,0,144,0,3,0 (0%),3,0%,"4,750",398
car,143,0,0,0,10,0,133,0 (0%),133,0%,"3,498",0
brunei,141,0,1,0,134,0,6,2 (33%),6,1%,"16,523",173
bermuda,122,1,9,1,66,0,47,2 (4%),47,7%,"4,691",49
cambodia,122,0,0,0,121,0,1,1 (100%),1,0%,"14,461",305
trinidad-and-tobago,116,0,8,0,107,0,1,0 (0%),1,7%,"2,516",88
mozambique,115,11,0,0,35,1,80,0 (0%),80,0%,"5,119",754
guyana,113,0,10,0,42,1,61,3 (5%),61,9%,"1,052",32
aruba,101,0,3,0,93,4,5,4 (80%),5,3%,"1,937",49
mongolia,98,56,0,0,15,0,83,2 (2%),83,0%,"10,162",375
monaco,96,0,4,0,87,0,5,1 (20%),5,4%,0,0
bahamas,96,3,11,0,41,2,44,1 (2%),44,11%,"1,700",66
cayman-islands,93,7,1,0,54,0,38,3 (8%),38,1%,"5,342",449
yemen,85,15,12,0,1,0,72,0 (0%),72,14%,120,0
barbados,85,0,7,0,65,0,13,4 (31%),13,8%,"3,480",157
liechtenstein,82,0,1,0,55,0,26,0 (0%),26,1%,900,0
sint-maarten,76,0,15,0,46,0,15,7 (47%),15,20%,329,0
libya,64,0,3,0,28,0,33,0 (0%),33,5%,"3,253",0
malawi,63,0,3,0,24,0,36,1 (3%),36,5%,"1,363",0
angola,48,3,2,0,14,0,32,0 (0%),32,4%,"6,136","3,136"
syria,48,0,3,0,29,0,16,0 (0%),16,6%,0,0
macau,45,0,0,0,43,0,2,1 (50%),2,0%,0,0
eritrea,39,0,0,0,38,0,1,0 (0%),1,0%,0,0
saint-martin,39,0,3,0,30,0,6,1 (17%),6,8%,0,0
zimbabwe,37,0,4,0,13,1,20,0 (0%),20,11%,"36,081","15,544"
nicaragua,25,0,8,0,7,0,10,0 (0%),10,32%,0,0
antigua-and-barbuda,25,0,3,0,19,0,3,1 (33%),3,12%,183,0
timor-leste,24,0,0,0,21,0,3,0 (0%),3,0%,738,0
botswana,24,0,1,0,17,0,6,0 (0%),6,4%,"11,495",0
gambia,23,0,1,0,10,0,12,0 (0%),12,4%,"1,341",24
grenada,21,0,0,0,13,0,8,4 (50%),8,0%,"1,406",0
mauritania,20,5,2,0,7,1,11,0 (0%),11,10%,"2,015",0
bhutan,20,1,0,0,5,0,15,0 (0%),15,0%,"12,932",0
laos,19,0,0,0,14,0,5,0 (0%),5,0%,"4,092",117
fiji,18,0,0,0,14,0,4,0 (0%),4,0%,"1,300",0
new-caledonia,18,0,0,0,18,0,0,0 (nan%),0,0%,"5,454",0
belize,18,0,2,0,16,0,0,0 (nan%),0,11%,"1,043",0
saint-lucia,18,0,0,0,18,0,0,0 (nan%),0,0%,727,0
st-vincent-grenadines,17,0,0,0,12,0,5,0 (0%),5,0%,155,0
dominica,16,0,0,0,15,0,1,0 (0%),1,0%,420,0
namibia,16,0,0,0,12,1,4,0 (0%),4,0%,"2,011",468
curaçao,16,0,1,0,14,0,1,0 (0%),1,6%,389,0
saint-kitts-and-nevis,15,0,0,0,14,0,1,0 (0%),1,0%,327,0
burundi,15,0,1,0,7,0,7,0 (0%),7,7%,284,0
falkland-islands,13,0,0,0,13,0,0,0 (nan%),0,0%,402,0
turks-and-caicos,12,0,1,0,10,0,1,0 (0%),1,8%,109,0
vatican-city,12,0,0,0,2,0,10,0 (0%),10,0%,0,0
comoros,11,0,1,0,3,3,7,0 (0%),7,9%,0,0
seychelles,11,0,0,0,10,0,1,0 (0%),1,0%,0,0
montserrat,11,0,1,0,8,0,2,1 (50%),2,9%,36,0
greenland,11,0,0,0,11,0,0,0 (nan%),0,0%,"1,579",74
suriname,10,0,1,0,9,0,0,0 (nan%),0,10%,404,0
ms-zaandam,9,0,2,0,0,0,7,0 (0%),7,22%,0,0
papua-new-guinea,8,0,0,0,8,0,0,0 (nan%),0,0%,"2,402",0
british-virgin-islands,7,0,1,0,4,0,2,0 (0%),2,14%,167,0
st-barth,6,0,0,0,6,0,0,0 (nan%),0,0%,0,0
western-sahara,6,0,0,0,6,0,0,0 (nan%),0,0%,0,0
caribbean-netherlands,6,0,0,0,6,0,0,0 (nan%),0,0%,357,0
anguilla,3,0,0,0,3,0,0,0 (nan%),0,0%,0,0
saint-pierre-miquelon,1,0,0,0,1,0,0,0 (nan%),0,0%,0,0
lesotho,1,0,0,0,0,0,1,0 (0%),1,0%,0,0
