Country,Total confirmed,Total_confirmed_today,Total_deaths,Total_deaths_today,Total_Recoveries,Total_Recoveries_today,Active_confirmed,Critical,Mortality_close,Mortality_confirmed,Total_tests,Total_tests_today
macau,45,0,0,0,10,0,35,1 (3%),35,0%,0,0
equatorial-guinea,41,20,0,0,4,0,37,0 (0%),37,0%,854,0
haiti,40,0,3,0,0,0,37,0 (0%),37,8%,365,0
benin,35,0,1,0,18,13,16,0 (0%),16,3%,0,0
libya,35,9,1,0,9,0,25,0 (0%),25,3%,570,25
sudan,32,3,5,1,4,0,23,0 (0%),23,16%,0,0
saint-martin,32,0,2,0,11,0,19,5 (26%),19,6%,0,0
mongolia,30,13,0,0,5,1,25,0 (0%),25,0%,"1,000","1,000"
syria,29,4,2,0,5,0,22,0 (0%),22,7%,0,0
mozambique,28,7,0,0,2,0,26,0 (0%),26,0%,762,79
antigua-and-barbuda,23,0,2,0,3,3,18,1 (6%),18,9%,73,33
chad,23,0,0,0,2,0,21,0 (0%),21,0%,0,0
maldives,21,1,0,0,16,0,5,0 (0%),5,0%,"2,899",0
laos,19,0,0,0,1,1,18,0 (0%),18,0%,"1,235",95
angola,19,0,2,0,5,1,12,0 (0%),12,11%,0,0
zimbabwe,18,1,3,0,1,1,14,0 (0%),14,17%,665,61
belize,18,0,2,0,0,0,16,1 (6%),16,11%,567,0
new-caledonia,18,0,0,0,1,0,17,0 (0%),17,0%,"2,608",0
nepal,16,2,0,0,1,0,15,0 (0%),15,0%,"6,299","1,115"
namibia,16,0,0,0,3,0,13,0 (0%),13,0%,362,0
dominica,16,0,0,0,8,0,8,0 (0%),8,0%,345,0
malawi,16,0,2,0,0,0,14,1 (7%),14,13%,314,0
eswatini,15,0,0,0,8,1,7,0 (0%),7,0%,714,0
saint-lucia,15,0,0,0,11,7,4,0 (0%),4,0%,319,319
curaçao,14,0,1,0,10,2,3,0 (0%),3,7%,230,230
botswana,13,0,1,0,0,0,12,0 (0%),12,8%,"3,115",0
st-vincent-grenadines,12,0,0,0,1,0,11,0 (0%),11,0%,87,31
montserrat,11,0,0,0,1,0,10,1 (10%),10,0%,36,0
falkland-islands,11,6,0,0,1,0,10,0 (0%),10,0%,137,0
cabo-verde,11,1,1,0,1,0,9,0 (0%),9,9%,0,0
greenland,11,0,0,0,11,0,0,0 (nan%),0,0%,912,0
car,11,0,0,0,4,1,7,0 (0%),7,0%,0,0
suriname,10,0,1,0,6,0,3,0 (0%),3,10%,0,0
turks-and-caicos,10,0,1,0,0,0,9,0 (0%),9,10%,71,2
nicaragua,9,0,1,0,4,0,4,0 (0%),4,11%,0,0
ms-zaandam,9,0,2,0,0,0,7,0 (0%),7,22%,0,0
gambia,9,0,1,0,2,0,6,0 (0%),6,11%,281,0
vatican-city,8,0,0,0,2,0,6,0 (0%),6,0%,0,0
timor-leste,8,2,0,0,1,0,7,0 (0%),7,0%,0,0
mauritania,7,0,1,0,2,0,4,0 (0%),4,14%,527,0
st-barth,6,0,0,0,4,0,2,0 (0%),2,0%,0,0
burundi,5,0,1,0,0,0,4,0 (0%),4,20%,0,0
bhutan,5,0,0,0,2,0,3,0 (0%),3,0%,"1,166",0
british-virgin-islands,3,0,0,0,2,0,1,0 (0%),1,0%,0,0
anguilla,3,0,0,0,1,0,2,0 (0%),2,0%,0,0
