Country,Total confirmed,Total_confirmed_today,Total_deaths,Total_deaths_today,Total_Recoveries,Total_Recoveries_today,Active_confirmed,Critical,Mortality_close,Mortality_confirmed,Total_tests,Total_tests_today
czechia,"6,437",4,170,1,979,7,"5,288",82 (2%),"5,288",3%,"154,307","8,303"
saudi-arabia,"6,380",518,83,4,990,59,"5,307",71 (1%),"5,307",1%,"150,000",0
mexico,"6,297",450,486,37,"2,125",0,"3,686",207 (6%),"3,686",8%,"40,091",0
indonesia,"5,923",407,520,24,607,59,"4,796",0 (0%),"4,796",9%,"36,000",0
philippines,"5,878",218,387,25,487,52,"5,004",1 (0%),"5,004",7%,"48,171",0
united-arab-emirates,"5,825",460,35,2,"1,095",61,"4,695",1 (0%),"4,695",1%,"767,000",0
serbia,"5,318",445,103,4,443,43,"4,772",120 (3%),"4,772",2%,"29,472","3,194"
malaysia,"5,251",69,86,2,"2,967",201,"2,198",51 (2%),"2,198",2%,"90,562","3,379"
ukraine,"4,662",501,125,9,246,60,"4,291",45 (1%),"4,291",3%,"47,096","4,273"
singapore,"4,427",728,10,0,683,31,"3,734",29 (1%),"3,734",0%,"72,680",0
belarus,"4,204",476,40,4,203,0,"3,961",65 (2%),"3,961",1%,"81,246","5,048"
qatar,"4,103",392,7,0,415,9,"3,681",37 (1%),"3,681",0%,"56,381","1,897"
panama,"4,016",265,109,6,98,23,"3,809",99 (3%),"3,809",3%,"17,850",996
dominican-republic,"3,755",141,196,7,215,7,"3,344",121 (4%),"3,344",5%,"12,229","2,954"
finland,"3,489",120,75,0,"1,700",0,"1,714",76 (4%),"1,714",2%,"49,700",0
luxembourg,"3,444",71,69,0,552,26,"2,823",35 (1%),"2,823",2%,"31,660",937
colombia,"3,233",128,144,13,550,98,"2,539",98 (4%),"2,539",4%,"52,085","6,662"
thailand,"2,700",28,47,1,"1,689",96,964,61 (6%),964,2%,"100,498",0
egypt,"2,673",168,196,13,596,7,"1,881",0 (0%),"1,881",7%,"25,000",0
argentina,"2,669",98,122,7,631,0,"1,916",121 (6%),"1,916",5%,"26,457",0
south-africa,"2,605",99,48,14,903,493,"1,654",7 (0%),"1,654",2%,"95,060","4,545"
morocco,"2,528",245,133,3,273,24,"2,122",1 (0%),"2,122",5%,"12,523",527
algeria,"2,268",108,348,12,783,75,"1,137",60 (5%),"1,137",15%,"3,359",0
greece,"2,207",15,105,3,269,0,"1,833",69 (4%),"1,833",5%,"50,771",0
moldova,"2,154",105,54,8,235,64,"1,865",80 (4%),"1,865",3%,"9,208","2,937"
bangladesh,"1,838",266,75,15,58,9,"1,705",1 (0%),"1,705",4%,"19,193","2,190"
croatia,"1,791",50,35,2,529,56,"1,227",31 (3%),"1,227",2%,"20,158",902
hungary,"1,763",111,156,14,207,8,"1,400",63 (5%),"1,400",9%,"41,590","3,101"
iceland,"1,739",12,8,0,"1,144",67,587,6 (1%),587,0%,"38,204",818
bahrain,"1,700",29,7,0,703,40,990,3 (0%),990,0%,"76,630","3,983"
kuwait,"1,524",119,3,0,225,19,"1,296",32 (2%),"1,296",0%,0,0
kazakhstan,"1,480",78,17,0,285,8,"1,178",22 (2%),"1,178",1%,"85,735",0
estonia,"1,459",25,38,2,145,12,"1,276",11 (1%),"1,276",3%,"37,594","1,570"
iraq,"1,434",19,80,1,856,44,498,0 (0%),498,6%,"49,260","3,125"
new-zealand,"1,409",8,11,2,816,46,582,2 (0%),582,1%,"74,401","4,241"
uzbekistan,"1,380",31,4,0,140,11,"1,236",8 (1%),"1,236",0%,"100,000",0
azerbaijan,"1,283",30,15,2,460,56,808,28 (3%),808,1%,"75,397",0
slovenia,"1,268",20,61,0,174,9,"1,033",31 (3%),"1,033",5%,"38,137","1,023"
armenia,"1,201",42,19,1,402,44,780,30 (4%),780,2%,"10,793","1,161"
bosnia-and-herzegovina,"1,167",57,43,2,277,24,847,4 (0%),847,4%,"14,743","1,404"
lithuania,"1,149",21,32,0,210,32,907,14 (2%),907,3%,"53,101","4,564"
north-macedonia,"1,081",107,46,1,121,23,914,15 (2%),914,4%,"10,422","1,160"
oman,"1,069",50,5,1,176,0,888,3 (0%),888,0%,0,0
hong-kong,"1,022",4,4,0,533,48,485,9 (2%),485,0%,"131,786","15,513"
cameroon,996,148,22,5,164,0,810,0 (0%),810,2%,0,0
slovakia,977,114,8,2,167,16,802,5 (1%),802,1%,"34,458","2,967"
afghanistan,906,66,30,0,99,45,777,0 (0%),777,3%,0,0
cuba,862,48,27,3,171,20,664,16 (2%),664,3%,"21,837","1,386"
bulgaria,825,25,40,2,141,19,644,37 (6%),644,5%,"18,502",0
tunisia,822,42,37,2,43,0,742,89 (12%),742,5%,"13,930",793
cyprus,735,20,12,0,77,12,646,8 (1%),646,2%,"17,923",0
cruise-ship,712,0,12,0,644,5,56,7 (13%),56,2%,0,0
ivory-coast,688,34,6,0,193,47,489,0 (0%),489,1%,0,0
latvia,682,7,5,0,88,31,589,5 (1%),589,1%,"32,837","1,535"
andorra,682,9,33,0,169,0,480,17 (4%),480,5%,"1,673",0
lebanon,663,5,21,0,86,1,556,30 (5%),556,3%,"18,115",855
costa-rica,642,16,4,0,74,7,564,11 (2%),564,1%,"9,396",307
ghana,641,0,8,0,83,0,550,2 (0%),550,1%,"50,719",0
niger,609,25,15,1,105,15,489,0 (0%),489,2%,"4,427",0
djibouti,591,156,2,0,73,2,516,0 (0%),516,0%,"6,430",494
burkina-faso,546,4,32,0,257,31,257,0 (0%),257,6%,0,0
albania,539,21,26,0,283,6,230,5 (2%),230,5%,"5,080",253
uruguay,502,9,9,0,286,14,207,13 (6%),207,2%,"11,239",791
kyrgyzstan,489,23,5,0,114,23,370,5 (1%),370,1%,"26,147",0
bolivia,465,24,31,2,26,12,408,3 (1%),408,7%,"2,185",0
channel-islands,457,10,19,4,73,4,365,0 (0%),365,4%,"3,320",0
kosovo,449,62,11,3,79,13,359,0 (0%),359,2%,0,0
nigeria,442,35,13,1,152,24,277,2 (1%),277,3%,"5,000",0
honduras,442,16,41,6,9,0,392,10 (3%),392,9%,"2,012",0
guinea,438,34,1,0,49,18,388,0 (0%),388,0%,0,0
san-marino,426,33,38,2,55,2,333,15 (5%),333,9%,846,0
malta,412,13,3,0,82,38,327,4 (1%),327,1%,"21,164","1,025"
palestine,402,28,2,0,69,6,331,0 (0%),331,1%,"17,329",0
jordan,402,1,7,0,259,9,136,5 (4%),136,2%,"20,500",0
taiwan,395,0,6,0,155,18,234,0 (0%),234,2%,"50,703",955
réunion,394,3,0,0,237,0,157,4 (3%),157,0%,0,0
west-bank-and-gaza,374,0,2,0,63,0,309,0 (0%),309,1%,0,0
georgia,370,22,3,0,79,3,288,6 (2%),288,1%,"5,027",0
senegal,335,21,2,0,194,4,139,1 (1%),139,1%,0,0
mauritius,324,0,9,0,81,16,234,3 (1%),234,3%,"8,279",0
montenegro,303,15,4,0,55,0,244,7 (3%),244,1%,"3,874",0
isle-of-man,289,5,4,0,168,14,117,10 (9%),117,1%,"2,322",61
congo-kinshasa,287,20,23,1,25,2,239,0 (0%),239,8%,0,0
vietnam,268,1,0,0,177,6,91,8 (9%),91,0%,"206,253","70,315"
kenya,246,12,11,0,53,0,182,2 (1%),182,4%,"9,630",0
sri-lanka,238,0,7,0,68,5,163,1 (1%),163,3%,"4,768",0
mayotte,233,16,3,0,69,0,161,3 (2%),161,1%,"1,500",0
guatemala,214,18,7,2,21,2,186,3 (2%),186,3%,"7,200",0
venezuela,204,7,9,0,111,0,84,4 (5%),84,4%,"268,503","43,494"
paraguay,199,25,8,0,30,0,161,1 (1%),161,4%,"4,267",0
faroe-islands,184,0,0,0,169,3,15,0 (0%),15,0%,"5,765",88
el-salvador,177,13,7,1,33,0,137,2 (1%),137,4%,"9,267",934
mali,171,23,13,0,34,0,124,0 (0%),124,8%,0,0
martinique,158,0,8,0,73,0,77,17 (22%),77,5%,0,0
guadeloupe,145,0,8,0,67,0,70,13 (19%),70,6%,0,0
jamaica,143,18,5,0,21,0,117,0 (0%),117,4%,"1,424",33
rwanda,138,2,0,0,60,6,78,0 (0%),78,0%,"6,237",0
brunei,136,0,1,0,108,0,27,2 (7%),27,1%,"10,826",247
gibraltar,132,1,0,0,105,1,27,1 (4%),27,0%,"1,760",111
cambodia,122,0,0,0,98,2,24,1 (4%),24,0%,"5,768",0
congo-brazzaville,117,0,5,0,11,0,101,0 (0%),101,4%,0,0
trinidad-and-tobago,114,0,8,0,20,1,86,0 (0%),86,7%,"1,282",0
madagascar,111,1,0,0,33,4,78,1 (1%),78,0%,0,0
french-guiana,96,10,0,0,61,10,35,2 (6%),35,0%,0,0
gabon,95,15,1,0,6,2,88,0 (0%),88,1%,0,0
aruba,95,2,2,1,39,0,54,1 (2%),54,2%,"1,237",39
tanzania,94,6,4,0,11,0,79,0 (0%),79,4%,0,0
monaco,93,0,3,0,12,0,78,2 (3%),78,3%,0,0
ethiopia,92,7,3,0,15,0,74,1 (1%),74,3%,"5,389",401
myanmar,85,11,4,0,2,0,79,0 (0%),79,5%,"3,236",400
burma,85,11,4,0,2,0,79,0 (0%),79,5%,0,0
bermuda,83,2,5,0,35,2,43,9 (21%),43,6%,552,25
togo,81,0,5,2,45,10,31,0 (0%),31,6%,"3,618",582
somalia,80,0,5,0,2,0,73,2 (3%),73,6%,0,0
liechtenstein,79,0,1,0,55,0,23,0 (0%),23,1%,900,0
barbados,75,2,5,0,15,0,55,4 (7%),55,7%,900,36
liberia,73,14,6,0,4,0,63,0 (0%),63,8%,0,0
cayman-islands,61,1,1,0,7,1,53,3 (6%),53,2%,690,54
sint-maarten,57,4,9,0,12,7,36,6 (17%),36,16%,163,6
guyana,57,2,6,0,9,1,42,4 (10%),42,11%,260,47
cabo-verde,56,0,1,0,1,0,54,0 (0%),54,2%,0,0
uganda,55,0,0,0,20,8,35,0 (0%),35,0%,"7,693",0
bahamas,53,0,8,0,6,0,39,1 (3%),39,15%,0,0
equatorial-guinea,51,0,0,0,4,0,47,0 (0%),47,0%,854,0
libya,49,1,1,0,11,2,37,0 (0%),37,2%,699,114
zambia,48,0,2,0,30,0,16,1 (6%),16,4%,"1,696",0
macau,45,0,0,0,16,1,29,1 (3%),29,0%,0,0
haiti,43,2,3,0,0,0,40,0 (0%),40,7%,365,0
benin,35,0,1,0,18,0,16,0 (0%),16,3%,0,0
saint-martin,35,0,2,0,13,0,20,5 (25%),20,6%,0,0
syria,33,0,2,0,5,0,26,0 (0%),26,6%,0,0
sudan,32,0,5,0,4,0,23,0 (0%),23,16%,0,0
mozambique,31,2,0,0,2,0,29,0 (0%),29,0%,855,62
mongolia,31,1,0,0,5,0,26,0 (0%),26,0%,"1,077",77
chad,27,4,0,0,5,3,22,0 (0%),22,0%,0,0
maldives,25,3,0,0,16,0,9,0 (0%),9,0%,"3,432",533
zimbabwe,24,1,3,0,2,1,19,0 (0%),19,13%,"1,299",583
antigua-and-barbuda,23,0,3,1,3,0,17,1 (6%),17,13%,73,0
angola,19,0,2,0,5,0,12,0 (0%),12,11%,0,0
laos,19,0,0,0,2,1,17,0 (0%),17,0%,"1,288",53
belize,18,0,2,0,0,0,16,1 (6%),16,11%,567,0
new-caledonia,18,0,0,0,1,0,17,1 (6%),17,0%,"3,002",0
timor-leste,18,10,0,0,1,0,17,0 (0%),17,0%,0,0
dominica,16,0,0,0,8,0,8,0 (0%),8,0%,345,0
eswatini,16,1,1,1,8,0,7,0 (0%),7,6%,714,0
namibia,16,0,0,0,4,1,12,0 (0%),12,0%,362,0
nepal,16,0,0,0,2,1,14,0 (0%),14,0%,"15,800","9,501"
malawi,16,0,2,0,0,0,14,1 (7%),14,13%,343,0
saint-lucia,15,0,0,0,11,0,4,0 (0%),4,0%,319,0
botswana,15,2,1,0,0,0,14,0 (0%),14,7%,"3,441",0
curaçao,14,0,1,0,10,0,3,0 (0%),3,7%,230,0
car,12,0,0,0,4,0,8,0 (0%),8,0%,0,0
st-vincent-grenadines,12,0,0,0,1,0,11,0 (0%),11,0%,87,0
turks-and-caicos,11,1,1,0,0,0,10,0 (0%),10,9%,71,0
montserrat,11,0,0,0,1,0,10,1 (10%),10,0%,36,0
falkland-islands,11,0,0,0,1,0,10,0 (0%),10,0%,137,0
greenland,11,0,0,0,11,0,0,0 (nan%),0,0%,912,0
suriname,10,0,1,0,6,0,3,0 (0%),3,10%,0,0
nicaragua,9,0,1,0,4,0,4,0 (0%),4,11%,0,0
ms-zaandam,9,0,2,0,0,0,7,0 (0%),7,22%,0,0
gambia,9,0,1,0,2,0,6,0 (0%),6,11%,281,0
vatican-city,8,0,0,0,2,0,6,0 (0%),6,0%,0,0
mauritania,7,0,1,0,2,0,4,0 (0%),4,14%,713,120
st-barth,6,0,0,0,4,0,2,0 (0%),2,0%,0,0
bhutan,5,0,0,0,2,0,3,0 (0%),3,0%,"1,166",0
burundi,5,0,1,0,0,0,4,0 (0%),4,20%,0,0
british-virgin-islands,4,1,0,0,2,0,2,0 (0%),2,0%,0,0
anguilla,3,0,0,0,1,0,2,0 (0%),2,0%,0,0
