Country,Total confirmed,Total_confirmed_today,Total_deaths,Total_deaths_today,Total_Recoveries,Total_Recoveries_today,Active_confirmed,Critical,Mortality_close,Mortality_confirmed,Total_tests,Total_tests_today
isle-of-man,335,0,24,0,285,0,26,9 (35%),26,7%,"4,102",36
mauritius,332,0,10,0,322,0,0,0 (nan%),0,3%,"86,887","17,114"
cabo-verde,328,0,3,0,84,0,241,0 (0%),241,1%,892,0
car,327,0,0,0,13,0,314,0 (0%),314,0%,"3,498",0
montenegro,324,0,9,0,311,0,4,2 (50%),4,3%,"10,167",0
vietnam,320,2,0,0,260,0,60,2 (3%),60,0%,"275,000",0
ethiopia,317,11,5,0,113,0,199,0 (0%),199,2%,"57,254","4,225"
nepal,304,9,2,0,36,0,266,0 (0%),266,1%,"95,941","3,501"
madagascar,304,21,1,1,114,0,189,2 (1%),189,0%,"5,670",0
togo,301,3,11,0,104,5,186,0 (0%),186,4%,"12,613",103
rwanda,292,3,0,0,197,19,95,0 (0%),95,0%,"49,374","1,135"
south-sudan,290,54,4,0,4,0,282,0 (0%),282,1%,"3,356",0
uganda,248,21,0,0,63,0,185,0 (0%),185,0%,"72,161",0
sao-tome-and-principe,235,0,7,0,4,0,224,0 (0%),224,3%,175,0
liberia,226,3,21,1,120,4,85,0 (0%),85,9%,0,0
eswatini,203,1,2,0,73,1,128,0 (0%),128,1%,"4,160",0
french-guiana,197,0,1,0,125,0,71,0 (0%),71,1%,0,0
martinique,192,0,14,0,91,0,87,0 (0%),87,7%,0,0
faroe-islands,187,0,0,0,187,0,0,0 (nan%),0,0%,"8,863",84
myanmar,187,3,6,0,97,0,84,0 (0%),84,3%,"14,561",927
guadeloupe,155,0,13,0,109,0,33,3 (9%),33,8%,"2,866",0
gibraltar,147,0,0,0,145,0,2,0 (0%),2,0%,"5,060",0
brunei,141,0,1,0,136,0,4,2 (50%),4,1%,"16,892",0
mongolia,140,4,0,0,24,3,116,2 (2%),116,0%,"11,000",682
mozambique,137,8,0,0,44,1,93,0 (0%),93,0%,"6,011",276
yemen,128,6,20,2,1,0,107,0 (0%),107,16%,120,0
bermuda,123,0,9,0,73,0,41,2 (5%),41,7%,"5,017",0
cambodia,122,0,0,0,122,0,0,1 (inf%),0,0%,"15,152",468
guyana,117,0,10,0,43,0,64,2 (3%),64,9%,"1,089",0
trinidad-and-tobago,116,0,8,0,107,0,1,0 (0%),1,7%,"2,678",31
aruba,101,0,3,0,93,0,5,4 (80%),5,3%,"1,937",0
bahamas,96,0,11,0,42,0,43,1 (2%),43,11%,"1,814",20
monaco,96,0,4,0,87,0,5,1 (20%),5,4%,0,0
cayman-islands,94,0,1,0,55,0,38,0 (0%),38,1%,"5,900",0
barbados,88,2,7,0,68,1,13,4 (31%),13,8%,"3,924",141
liechtenstein,82,0,1,0,55,0,26,0 (0%),26,1%,900,0
sint-maarten,77,1,15,0,54,8,8,7 (88%),8,19%,414,85
malawi,70,5,3,0,27,3,40,1 (3%),40,4%,"1,803",41
libya,65,0,3,0,35,7,27,0 (0%),27,5%,"3,633",0
mauritania,62,22,4,0,7,0,51,0 (0%),51,6%,"2,015",0
syria,58,7,3,0,36,0,19,0 (0%),19,5%,0,0
angola,48,0,2,0,17,0,29,0 (0%),29,4%,"6,136",0
macau,45,0,0,0,43,0,2,1 (50%),2,0%,0,0
zimbabwe,44,2,4,0,17,4,23,0 (0%),23,9%,"27,059","1,581"
burundi,42,19,1,0,20,5,21,0 (0%),21,2%,284,0
eritrea,39,0,0,0,39,0,0,0 (nan%),0,0%,0,0
saint-martin,39,0,3,0,30,0,6,1 (17%),6,8%,0,0
antigua-and-barbuda,25,0,3,0,19,0,3,1 (33%),3,12%,183,0
botswana,25,1,1,0,17,0,7,0 (0%),7,4%,"11,495",0
nicaragua,25,0,8,0,7,0,10,0 (0%),10,32%,0,0
timor-leste,24,0,0,0,24,0,0,0 (nan%),0,0%,738,0
gambia,23,0,1,0,12,0,10,0 (0%),10,4%,"1,341",0
grenada,22,0,0,0,14,0,8,4 (50%),8,0%,"2,419",0
bhutan,21,0,0,0,5,0,16,0 (0%),16,0%,"13,701",41
laos,19,0,0,0,14,0,5,0 (0%),5,0%,"4,451",27
new-caledonia,18,0,0,0,18,0,0,0 (nan%),0,0%,"5,454",0
belize,18,0,2,0,16,0,0,0 (nan%),0,11%,"1,043",0
saint-lucia,18,0,0,0,18,0,0,0 (nan%),0,0%,786,0
fiji,18,0,0,0,15,0,3,0 (0%),3,0%,"1,300",0
st-vincent-grenadines,17,0,0,0,14,0,3,0 (0%),3,0%,155,0
namibia,16,0,0,0,13,0,3,0 (0%),3,0%,"2,074",0
curaçao,16,0,1,0,14,0,1,0 (0%),1,6%,389,0
dominica,16,0,0,0,15,0,1,0 (0%),1,0%,420,0
saint-kitts-and-nevis,15,0,0,0,14,0,1,0 (0%),1,0%,327,0
falkland-islands,13,0,0,0,13,0,0,0 (nan%),0,0%,402,0
turks-and-caicos,12,0,1,0,10,0,1,0 (0%),1,8%,109,0
vatican-city,12,0,0,0,2,0,10,0 (0%),10,0%,0,0
comoros,11,0,1,0,3,0,7,0 (0%),7,9%,0,0
seychelles,11,0,0,0,10,0,1,0 (0%),1,0%,0,0
montserrat,11,0,1,0,10,0,0,0 (nan%),0,9%,36,0
greenland,11,0,0,0,11,0,0,0 (nan%),0,0%,"1,629",0
suriname,10,0,1,0,9,0,0,0 (nan%),0,10%,404,0
ms-zaandam,9,0,2,0,0,0,7,0 (0%),7,22%,0,0
papua-new-guinea,8,0,0,0,8,0,0,0 (nan%),0,0%,"2,402",0
british-virgin-islands,8,0,1,0,6,0,1,0 (0%),1,13%,167,0
western-sahara,6,0,0,0,6,0,0,0 (nan%),0,0%,0,0
caribbean-netherlands,6,0,0,0,6,0,0,0 (nan%),0,0%,357,0
st-barth,6,0,0,0,6,0,0,0 (nan%),0,0%,0,0
anguilla,3,0,0,0,3,0,0,0 (nan%),0,0%,0,0
lesotho,1,0,0,0,0,0,1,0 (0%),1,0%,0,0
saint-pierre-miquelon,1,0,0,0,1,0,0,0 (nan%),0,0%,0,0
