Country,Total confirmed,Total_confirmed_today,Total_deaths,Total_deaths_today,Total_Recoveries,Total_Recoveries_today,Active_confirmed,Critical,Mortality_close,Mortality_confirmed,Total_tests,Total_tests_today
moldova,"2,548",76,70,3,457,0,"2,021",212 (10%),"2,021",3%,"11,763","1,275"
greece,"2,245",10,116,3,269,0,"1,860",61 (3%),"1,860",5%,"54,344","1,054"
kuwait,"1,995",80,9,2,367,62,"1,619",39 (2%),"1,619",0%,0,0
hungary,"1,984",68,199,10,267,17,"1,518",60 (4%),"1,518",10%,"48,057","1,704"
bahrain,"1,907",26,7,0,769,10,"1,131",2 (0%),"1,131",0%,"89,225","4,099"
croatia,"1,881",10,47,0,771,62,"1,063",18 (2%),"1,063",3%,"26,610","2,424"
kazakhstan,"1,852",176,19,2,447,47,"1,386",22 (2%),"1,386",1%,"117,949","17,071"
iceland,"1,773",2,10,1,"1,362",71,401,4 (1%),401,1%,"43,143","2,052"
uzbekistan,"1,627",62,5,0,261,36,"1,361",8 (1%),"1,361",0%,"136,000",0
iraq,"1,574",35,82,0,"1,043",34,449,0 (0%),449,5%,"59,055","2,908"
estonia,"1,535",7,40,0,165,1,"1,330",9 (1%),"1,330",3%,"40,930",597
new-zealand,"1,440",9,12,0,974,62,454,2 (0%),454,1%,"86,305","3,081"
azerbaijan,"1,436",38,19,0,791,79,626,16 (3%),626,1%,"95,747",0
oman,"1,410",144,7,0,238,5,"1,165",3 (0%),"1,165",1%,0,0
armenia,"1,339",48,22,2,580,35,737,30 (4%),737,2%,"13,373",693
slovenia,"1,335",5,77,3,193,1,"1,065",26 (2%),"1,065",6%,"41,802",537
lithuania,"1,326",28,37,2,242,0,"1,047",17 (2%),"1,047",3%,"66,352","2,317"
bosnia-and-herzegovina,"1,309",24,49,1,381,34,879,4 (0%),879,4%,"18,538",720
north-macedonia,"1,225",18,54,3,200,21,971,9 (1%),971,4%,"11,870",0
slovakia,"1,173",12,13,1,251,22,909,8 (1%),909,1%,"46,734","2,456"
cameroon,"1,163",146,42,0,305,0,816,33 (4%),816,4%,0,0
cuba,"1,087",52,36,2,285,30,766,9 (1%),766,3%,"28,598","1,616"
ghana,"1,042",208,9,0,99,0,934,4 (0%),934,1%,"68,591","7,675"
hong-kong,"1,026",2,4,0,602,34,420,8 (2%),420,0%,"131,786",0
afghanistan,"1,026",30,36,3,135,4,855,7 (1%),855,4%,"6,422",0
bulgaria,929,35,43,1,167,6,719,34 (5%),719,5%,"26,417",0
tunisia,884,5,38,0,148,105,698,34 (5%),698,4%,"17,287","1,189"
ivory-coast,847,46,9,1,260,21,578,0 (0%),578,1%,0,0
djibouti,846,114,2,0,102,26,742,0 (0%),742,0%,"8,144",658
cyprus,772,5,12,0,81,0,679,15 (2%),679,2%,"34,087",0
latvia,739,12,5,0,88,0,646,5 (1%),646,1%,"36,668",787
andorra,717,4,37,1,248,13,432,17 (4%),432,5%,"1,673",0
cruise-ship,712,0,13,0,644,0,55,7 (13%),55,2%,0,0
lebanon,677,4,21,0,103,1,553,27 (5%),553,3%,"20,929",0
nigeria,665,38,22,1,188,18,455,2 (0%),455,3%,"7,153",0
costa-rica,662,2,6,1,124,12,532,8 (2%),532,1%,"10,879",462
niger,648,9,20,1,117,4,511,0 (0%),511,3%,"4,715",0
guinea,622,43,5,0,122,35,495,0 (0%),495,1%,0,0
albania,584,22,26,0,327,13,231,5 (2%),231,4%,"5,775",233
burkina-faso,581,5,38,2,357,19,186,0 (0%),186,7%,0,0
kyrgyzstan,568,14,7,2,201,68,360,5 (1%),360,1%,"26,147",0
bolivia,564,44,33,1,31,0,500,3 (1%),500,6%,"3,569",0
uruguay,535,18,10,0,313,15,212,13 (6%),212,2%,"13,396",189
kosovo,510,0,12,0,93,0,405,0 (0%),405,2%,0,0
channel-islands,488,4,21,0,73,0,394,0 (0%),394,4%,"3,320",0
honduras,477,5,46,0,25,10,406,10 (2%),406,10%,"2,535",0
san-marino,462,1,39,0,61,1,362,4 (1%),362,8%,"1,726",15
west-bank-and-gaza,449,12,3,0,71,0,375,0 (0%),375,1%,0,0
palestine,449,12,3,0,71,0,375,0 (0%),375,1%,"17,329",0
malta,431,4,3,0,126,8,302,2 (1%),302,1%,"24,919","1,666"
jordan,425,8,7,0,282,6,136,5 (4%),136,2%,"33,000","4,000"
taiwan,422,2,6,0,203,14,213,0 (0%),213,1%,"53,632",627
réunion,408,1,0,0,237,0,171,4 (2%),171,0%,0,0
georgia,402,8,4,0,95,2,303,6 (2%),303,1%,"7,611","2,584"
senegal,377,10,5,2,235,15,137,1 (1%),137,1%,0,0
congo-kinshasa,332,5,25,0,27,1,280,0 (0%),280,8%,0,0
mauritius,328,3,9,0,208,28,111,3 (3%),111,3%,"9,755",0
montenegro,312,4,5,0,88,33,219,7 (3%),219,2%,"3,874",0
sri-lanka,304,33,7,0,98,2,199,1 (1%),199,2%,"6,463",0
isle-of-man,300,2,9,3,200,7,91,15 (16%),91,3%,"2,509",44
guatemala,289,32,7,0,21,0,261,3 (1%),261,2%,"7,200",0
kenya,281,11,14,0,69,2,198,2 (1%),198,5%,"13,872",633
mayotte,271,17,4,0,117,0,150,5 (3%),150,1%,"1,850",50
vietnam,268,0,0,0,202,1,66,8 (12%),66,0%,"206,253",0
venezuela,256,29,9,0,117,0,130,4 (3%),130,4%,"299,714",0
tanzania,254,84,10,3,11,0,233,4 (2%),233,4%,0,0
mali,246,22,14,0,56,14,176,0 (0%),176,6%,0,0
somalia,237,73,8,1,4,1,225,2 (1%),225,3%,0,0
jamaica,223,50,5,0,27,0,191,0 (0%),191,2%,"1,809",204
el-salvador,218,17,7,0,46,2,165,2 (1%),165,3%,"12,210","1,050"
paraguay,208,2,8,0,46,5,154,1 (1%),154,4%,"4,950",0
faroe-islands,185,1,0,0,176,3,9,0 (0%),9,0%,"6,021",40
martinique,163,5,12,4,73,0,78,11 (14%),78,7%,0,0
congo-brazzaville,160,17,6,0,16,5,138,0 (0%),138,4%,0,0
guadeloupe,148,0,8,0,73,0,67,13 (19%),67,5%,0,0
rwanda,147,3,0,0,76,7,71,0 (0%),71,0%,"6,959",722
brunei,138,1,1,0,115,2,22,2 (9%),22,1%,"11,472",218
gibraltar,132,0,0,0,120,9,12,1 (8%),12,0%,"1,912",53
cambodia,122,0,0,0,105,2,17,1 (6%),17,0%,"5,768",0
madagascar,121,1,0,0,39,4,82,1 (1%),82,0%,"2,357",0
gabon,120,11,1,0,7,0,112,2 (2%),112,1%,572,0
myanmar,119,8,5,0,7,0,107,0 (0%),107,4%,"4,692",87
burma,117,6,5,0,7,0,105,0 (0%),105,4%,0,0
trinidad-and-tobago,114,0,8,0,21,0,85,0 (0%),85,7%,"1,335",15
ethiopia,111,3,3,0,16,0,92,1 (1%),92,3%,"7,953",396
sudan,107,41,12,2,8,2,87,0 (0%),87,11%,0,0
liberia,99,8,8,0,7,0,84,0 (0%),84,8%,0,0
aruba,97,1,2,0,49,5,46,4 (9%),46,2%,"1,442",84
french-guiana,97,1,1,1,69,5,27,2 (7%),27,1%,0,0
monaco,94,0,3,0,22,0,69,3 (4%),69,3%,0,0
bermuda,86,3,5,0,35,0,46,10 (22%),46,6%,638,86
togo,84,0,5,0,52,3,27,0 (0%),27,6%,"4,295",104
liechtenstein,81,2,1,0,55,0,25,0 (0%),25,1%,900,0
equatorial-guinea,79,0,0,0,4,0,75,0 (0%),75,0%,854,0
barbados,75,0,5,0,17,0,53,4 (8%),53,7%,"1,000",0
maldives,69,17,0,0,16,0,53,1 (2%),53,0%,"4,139",425
sint-maarten,67,3,10,1,12,0,45,6 (13%),45,15%,163,0
cabo-verde,67,6,1,0,1,0,65,0 (0%),65,1%,0,0
cayman-islands,66,5,1,0,7,0,58,3 (5%),58,2%,778,76
zambia,65,4,3,0,35,2,27,1 (4%),27,5%,"2,586",0
guyana,65,2,7,1,9,0,49,4 (8%),49,11%,322,39
bahamas,60,5,9,0,11,1,40,1 (3%),40,15%,0,0
haiti,57,10,3,0,0,0,54,0 (0%),54,5%,618,120
uganda,56,1,0,0,38,10,18,0 (0%),18,0%,"12,565","1,464"
benin,54,19,1,0,27,9,26,0 (0%),26,2%,0,0
libya,51,2,1,0,11,0,39,0 (0%),39,2%,725,18
guinea-bissau,50,4,0,0,3,3,47,0 (0%),47,0%,"1,500",0
macau,45,0,0,0,17,1,28,1 (4%),28,0%,0,0
sierra-leone,43,8,0,0,6,0,37,0 (0%),37,0%,0,0
syria,39,1,3,1,5,0,31,0 (0%),31,8%,0,0
eritrea,39,0,0,0,3,0,36,0 (0%),36,0%,0,0
mozambique,39,4,0,0,8,4,31,0 (0%),31,0%,"1,037",85
saint-martin,37,0,2,0,19,0,16,5 (31%),16,5%,0,0
chad,33,0,0,0,8,0,25,0 (0%),25,0%,0,0
mongolia,33,1,0,0,7,0,26,0 (0%),26,0%,"1,554",0
nepal,31,0,0,0,4,1,27,0 (0%),27,0%,"29,567","13,767"
zimbabwe,25,0,3,0,2,0,20,0 (0%),20,12%,"2,626",0
angola,24,0,2,0,6,0,16,0 (0%),16,8%,0,0
eswatini,24,2,1,0,8,0,15,0 (0%),15,4%,714,0
antigua-and-barbuda,23,0,3,0,3,0,17,1 (6%),17,13%,73,0
timor-leste,22,3,0,0,1,0,21,0 (0%),21,0%,0,0
botswana,20,5,1,0,0,0,19,0 (0%),19,5%,"4,432",830
laos,19,0,0,0,2,0,17,0 (0%),17,0%,"1,333",15
belize,18,0,2,0,2,2,14,1 (7%),14,11%,651,0
fiji,18,1,0,0,3,3,15,0 (0%),15,0%,0,0
new-caledonia,18,0,0,0,15,1,3,1 (33%),3,0%,"3,399",0
malawi,17,0,2,0,3,0,12,1 (8%),12,12%,429,12
dominica,16,0,0,0,8,0,8,0 (0%),8,0%,345,0
namibia,16,0,0,0,6,0,10,0 (0%),10,0%,524,25
saint-kitts-and-nevis,15,1,0,0,0,0,15,0 (0%),15,0%,247,13
saint-lucia,15,0,0,0,11,0,4,0 (0%),4,0%,344,0
curaçao,14,0,1,0,11,0,2,0 (0%),2,7%,286,0
grenada,14,0,0,0,6,0,8,4 (50%),8,0%,92,0
car,12,0,0,0,4,0,8,0 (0%),8,0%,0,0
st-vincent-grenadines,12,0,0,0,1,0,11,0 (0%),11,0%,87,0
seychelles,11,0,0,0,5,0,6,0 (0%),6,0%,0,0
greenland,11,0,0,0,11,0,0,0 (nan%),0,0%,"1,043",0
turks-and-caicos,11,0,1,0,0,0,10,0 (0%),10,9%,83,0
montserrat,11,0,0,0,2,0,9,1 (11%),9,0%,36,0
falkland-islands,11,0,0,0,3,0,8,0 (0%),8,0%,319,0
suriname,10,0,1,0,6,0,3,0 (0%),3,10%,0,0
nicaragua,10,1,2,0,6,0,2,0 (0%),2,20%,0,0
gambia,10,1,1,0,2,0,7,0 (0%),7,10%,316,0
vatican-city,9,1,0,0,2,0,7,0 (0%),7,0%,0,0
ms-zaandam,9,0,2,0,0,0,7,0 (0%),7,22%,0,0
mauritania,7,0,1,0,6,0,0,0 (nan%),0,14%,913,0
papua-new-guinea,7,0,0,0,0,0,7,0 (0%),7,0%,167,0
st-barth,6,0,0,0,5,0,1,0 (0%),1,0%,0,0
western-sahara,6,0,0,0,0,0,6,0 (0%),6,0%,0,0
burundi,5,0,1,0,0,0,4,0 (0%),4,20%,80,0
caribbean-netherlands,5,2,0,0,0,0,5,0 (0%),5,0%,110,100
bhutan,5,0,0,0,2,0,3,0 (0%),3,0%,"8,107",0
british-virgin-islands,5,1,1,0,3,1,1,0 (0%),1,20%,0,0
south-sudan,4,0,0,0,0,0,4,0 (0%),4,0%,0,0
sao-tome-and-principe,4,0,0,0,0,0,4,0 (0%),4,0%,19,0
anguilla,3,0,0,0,1,0,2,0 (0%),2,0%,0,0
saint-pierre-miquelon,1,0,0,0,0,0,1,0 (0%),1,0%,0,0
yemen,1,0,0,0,0,0,1,0 (0%),1,0%,0,0
