Country,Total confirmed,Total_confirmed_today,Total_deaths,Total_deaths_today,Total_Recoveries,Total_Recoveries_today,Active_confirmed,Critical,Mortality_close,Mortality_confirmed,Total_tests,Total_tests_today
bangladesh,"10,143",688,182,5,"1,209",146,"8,752",1 (0%),"8,752",2%,"87,694","6,260"
denmark,"9,857",147,493,9,"7,273",101,"2,091",57 (3%),"2,091",5%,"244,791","10,992"
serbia,"9,557",93,197,4,"1,574",23,"7,786",53 (1%),"7,786",2%,"106,461","4,550"
philippines,"9,485",262,623,16,"1,315",101,"7,547",31 (0%),"7,547",7%,"126,164","5,428"
dominican-republic,"8,235",281,346,13,"1,771",165,"6,118",144 (2%),"6,118",4%,"33,377","3,275"
colombia,"7,973",305,358,18,"1,807",85,"5,808",122 (2%),"5,808",4%,"118,801","4,199"
norway,"7,884",37,214,3,32,0,"7,638",27 (0%),"7,638",3%,"182,285","9,699"
czechia,"7,819",38,252,4,"3,807",220,"3,760",58 (2%),"3,760",3%,"261,548","3,870"
south-africa,"7,220",437,138,7,"2,746",197,"4,336",36 (1%),"4,336",2%,"257,541","11,794"
panama,"7,197",107,200,3,641,0,"6,356",91 (1%),"6,356",3%,"34,459","1,105"
australia,"6,825",24,96,1,"5,859",42,870,28 (3%),870,1%,"650,214","17,107"
egypt,"6,813",348,436,7,"1,632",70,"4,745",0 (0%),"4,745",6%,"90,000",0
malaysia,"6,353",55,105,0,"4,484",71,"1,764",28 (2%),"1,764",2%,"205,598","9,765"
finland,"5,327",73,240,10,"3,500",500,"1,587",49 (3%),"1,587",5%,"103,500","1,200"
kuwait,"5,278",295,40,2,"1,947",171,"3,291",79 (2%),"3,291",1%,"196,397",0
morocco,"5,053",150,179,5,"1,653",215,"3,221",1 (0%),"3,221",4%,"45,302","3,190"
argentina,"4,783",102,249,8,"1,442",88,"3,092",157 (5%),"3,092",5%,"67,920","2,107"
algeria,"4,648",174,465,2,"1,998",62,"2,185",22 (1%),"2,185",10%,"6,500",0
moldova,"4,248",127,132,7,"1,423",41,"2,693",237 (9%),"2,693",3%,"20,447",0
kazakhstan,"4,049",129,29,2,"1,173",89,"2,847",40 (1%),"2,847",1%,"306,861","10,725"
luxembourg,"3,828",4,96,0,"3,405",26,327,21 (6%),327,3%,"48,339",221
bahrain,"3,533",150,8,0,"1,744",26,"1,781",1 (0%),"1,781",0%,"149,586","5,431"
hungary,"3,035",37,351,11,630,1,"2,054",55 (3%),"2,054",12%,"83,958","1,948"
thailand,"2,987",18,54,0,"2,740",1,193,61 (32%),193,2%,"227,860","49,777"
afghanistan,"2,894",190,90,5,397,52,"2,407",7 (0%),"2,407",3%,"11,068",0
ghana,"2,719",550,18,0,294,65,"2,407",4 (0%),"2,407",1%,"129,461","12,412"
oman,"2,637",69,12,0,816,66,"1,809",17 (1%),"1,809",0%,"40,459",0
greece,"2,632",6,146,2,"1,374",0,"1,112",35 (3%),"1,112",6%,"80,951","1,619"
nigeria,"2,558",170,87,2,400,49,"2,071",4 (0%),"2,071",3%,"17,566",978
armenia,"2,507",121,39,4,"1,071",36,"1,397",10 (1%),"1,397",2%,"24,942",765
iraq,"2,346",50,98,1,"1,544",54,704,0 (0%),704,4%,"107,586","4,324"
uzbekistan,"2,189",40,10,0,"1,405",86,774,8 (1%),774,0%,"325,000","82,464"
croatia,"2,101",5,80,1,"1,522",33,499,15 (3%),499,4%,"39,040",956
cameroon,"2,077",0,64,0,953,0,"1,060",12 (1%),"1,060",3%,0,0
azerbaijan,"1,984",52,26,1,"1,480",39,478,18 (4%),478,1%,"157,932",0
bosnia-and-herzegovina,"1,926",69,78,1,855,30,993,4 (0%),993,4%,"34,378",450
iceland,"1,799",1,10,0,"1,717",11,72,0 (0%),72,1%,"50,406",404
guinea,"1,710",124,9,2,450,45,"1,251",0 (0%),"1,251",1%,0,0
estonia,"1,703",3,55,0,259,0,"1,389",6 (0%),"1,389",3%,"55,784",578
cuba,"1,668",19,69,2,876,49,723,9 (1%),723,4%,"55,542","1,997"
bulgaria,"1,652",34,78,5,321,13,"1,253",37 (3%),"1,253",5%,"49,145","1,509"
bolivia,"1,594",124,76,5,166,7,"1,352",3 (0%),"1,352",5%,"7,651",0
north-macedonia,"1,518",7,85,1,992,47,441,21 (5%),441,6%,"17,359",113
new-zealand,"1,487",2,20,0,"1,266",3,201,0 (0%),201,1%,"150,223","4,634"
slovenia,"1,439",0,96,2,241,2,"1,102",21 (2%),"1,102",7%,"55,520",500
ivory-coast,"1,432",34,17,0,693,40,722,0 (0%),722,1%,"10,778",0
lithuania,"1,419",9,46,0,638,3,735,17 (2%),735,3%,"144,029","2,351"
slovakia,"1,413",5,25,1,643,24,745,7 (1%),745,2%,"97,804","1,584"
senegal,"1,271",89,10,1,415,43,846,6 (1%),846,1%,"17,787","17,321"
djibouti,"1,116",4,2,0,713,27,401,0 (0%),401,0%,"14,222",366
honduras,"1,055",45,82,6,118,2,855,10 (1%),855,8%,"4,810",141
hong-kong,"1,041",1,4,0,900,21,137,1 (1%),137,0%,"154,989",0
tunisia,"1,018",5,43,1,406,78,569,18 (3%),569,4%,"24,853",447
latvia,896,17,16,0,348,0,532,4 (1%),532,2%,"65,464","1,219"
cyprus,874,2,15,0,296,0,563,15 (3%),563,2%,"65,725","3,458"
kosovo,855,4,26,4,403,22,426,0 (0%),426,3%,0,0
kyrgyzstan,830,35,10,0,575,11,245,13 (5%),245,1%,"56,488","5,016"
albania,803,8,31,0,543,12,229,7 (3%),229,4%,"9,006",140
somalia,756,34,35,3,61,17,660,2 (0%),660,5%,0,0
niger,755,5,37,1,534,16,184,0 (0%),184,5%,"5,309",0
sri-lanka,751,33,8,1,194,10,549,1 (0%),549,1%,"26,842","1,636"
andorra,750,2,45,0,499,6,206,16 (8%),206,6%,"1,673",0
costa-rica,742,3,6,0,399,13,337,5 (1%),337,1%,"13,988",137
lebanon,740,3,25,0,200,0,515,43 (8%),515,3%,"41,014","1,776"
cruise-ship,712,0,13,0,645,0,54,4 (7%),54,2%,0,0
guatemala,703,15,17,0,72,0,614,5 (1%),614,2%,"7,200",0
mayotte,686,147,6,2,352,117,328,6 (2%),328,1%,"3,400",400
congo-kinshasa,682,8,34,1,80,5,568,0 (0%),568,5%,0,0
sudan,678,86,41,0,61,9,576,0 (0%),576,6%,0,0
burkina-faso,672,10,46,1,545,5,81,0 (0%),81,7%,0,0
uruguay,655,3,17,0,442,2,196,10 (5%),196,3%,"21,939",775
georgia,593,4,9,0,223,2,361,6 (2%),361,2%,"15,904",0
san-marino,582,2,41,0,86,3,455,5 (1%),455,7%,"2,451",54
mali,580,17,29,2,223,10,328,0 (0%),328,5%,"2,172",0
el-salvador,555,65,13,2,180,26,362,3 (1%),362,2%,"30,387","1,791"
channel-islands,544,1,41,0,406,0,97,0 (0%),97,8%,"5,342",0
maldives,541,14,1,0,18,0,522,2 (0%),522,0%,"8,327",0
kenya,490,25,24,0,173,6,293,2 (1%),293,5%,"24,784","1,004"
tanzania,480,0,16,0,167,0,297,7 (2%),297,3%,0,0
malta,480,3,4,0,399,7,77,1 (1%),77,1%,"36,204",0
jamaica,469,6,9,1,38,5,422,2 (0%),422,2%,"5,633",418
jordan,465,4,9,0,370,3,86,5 (6%),86,2%,"87,618","3,025"
taiwan,438,6,6,0,334,2,98,0 (0%),98,1%,"64,436",342
réunion,424,1,0,0,300,0,124,2 (2%),124,0%,0,0
guinea-bissau,413,156,1,0,19,0,393,0 (0%),393,0%,"1,500",0
paraguay,396,26,10,0,126,7,260,7 (3%),260,3%,"10,766",0
gabon,367,32,6,1,93,8,268,1 (0%),268,2%,724,0
west-bank-and-gaza,362,9,2,0,102,25,258,0 (0%),258,1%,0,0
palestine,362,9,2,0,102,25,258,0 (0%),258,1%,"32,200",0
venezuela,357,12,10,0,158,10,189,1 (1%),189,3%,"482,953","5,163"
mauritius,332,0,10,0,315,1,7,3 (43%),7,3%,"16,028",0
isle-of-man,325,4,23,1,271,0,31,21 (68%),31,7%,"3,339",0
montenegro,323,1,8,0,253,4,62,2 (3%),62,2%,"7,816",0
equatorial-guinea,315,0,1,0,9,0,305,0 (0%),305,0%,854,0
vietnam,271,1,0,0,219,0,52,8 (15%),52,0%,"261,004",0
rwanda,261,2,0,0,128,4,133,0 (0%),133,0%,"35,096",746
congo-brazzaville,236,7,10,1,26,1,200,0 (0%),200,4%,0,0
tajikistan,230,102,3,1,0,0,227,0 (0%),227,1%,0,0
faroe-islands,187,0,0,0,185,1,2,0 (0%),2,0%,"8,066",45
martinique,181,2,14,0,83,0,84,5 (6%),84,8%,0,0
sierra-leone,178,12,9,1,37,8,132,0 (0%),132,5%,0,0
cabo-verde,175,10,2,0,37,4,136,0 (0%),136,1%,791,0
liberia,166,8,18,0,58,0,90,0 (0%),90,11%,0,0
myanmar,161,6,6,0,49,6,106,0 (0%),106,4%,"9,025",322
burma,161,6,6,0,49,6,106,0 (0%),106,4%,0,0
guadeloupe,152,0,12,0,95,0,45,6 (13%),45,8%,0,0
madagascar,149,14,0,0,98,1,51,1 (2%),51,0%,"3,611",218
gibraltar,144,0,0,0,132,0,12,0 (0%),12,0%,"2,711",0
ethiopia,140,5,3,0,75,0,62,0 (0%),62,2%,"24,088","1,758"
brunei,138,0,1,0,128,2,9,2 (22%),9,1%,"14,262",338
zambia,137,13,3,0,78,0,56,1 (2%),56,2%,"7,277",395
french-guiana,133,5,1,0,100,2,32,2 (6%),32,1%,0,0
togo,126,2,9,0,74,7,43,0 (0%),43,7%,"7,891",466
cambodia,122,0,0,0,120,0,2,1 (50%),2,0%,"12,304",82
chad,117,0,10,0,39,0,68,0 (0%),68,9%,0,0
trinidad-and-tobago,116,0,8,0,88,0,20,0 (0%),20,7%,"1,907",69
eswatini,116,4,1,0,12,0,103,0 (0%),103,1%,714,0
bermuda,115,1,7,0,51,0,57,4 (7%),57,6%,"3,144",325
aruba,100,0,2,0,81,0,17,4 (24%),17,2%,"1,731",0
haiti,100,15,11,3,10,0,79,0 (0%),79,11%,"1,026",91
uganda,97,8,0,0,55,3,42,0 (0%),42,0%,"41,478","2,246"
benin,96,6,2,0,50,8,44,0 (0%),44,2%,0,0
monaco,95,0,4,0,78,5,13,1 (8%),13,4%,0,0
guyana,92,10,9,0,27,5,56,3 (5%),56,10%,579,0
car,85,13,0,0,10,0,75,0 (0%),75,0%,"3,498","3,498"
bahamas,83,1,11,0,24,0,48,1 (2%),48,13%,"1,353",40
liechtenstein,82,0,1,0,55,0,26,0 (0%),26,1%,900,0
barbados,82,1,7,0,46,2,29,4 (14%),29,9%,"2,458",89
mozambique,80,1,0,0,19,1,61,0 (0%),61,0%,"2,466",129
sint-maarten,76,0,13,0,44,0,19,7 (37%),19,17%,329,0
cayman-islands,75,1,1,0,14,4,60,3 (5%),60,1%,"2,528",601
nepal,75,16,0,0,16,0,59,0 (0%),59,0%,"63,102","1,475"
libya,63,0,3,0,22,0,38,0 (0%),38,5%,"2,155",0
south-sudan,46,1,0,0,0,0,46,0 (0%),46,0%,"1,247",0
macau,45,0,0,0,39,2,6,1 (17%),6,0%,0,0
syria,44,0,3,0,27,0,14,0 (0%),14,7%,0,0
malawi,41,2,3,0,9,0,29,1 (3%),29,7%,907,15
mongolia,40,1,0,0,12,2,28,0 (0%),28,0%,"8,250",0
eritrea,39,0,0,0,26,0,13,0 (0%),13,0%,0,0
saint-martin,38,0,3,0,27,0,8,3 (38%),8,8%,0,0
angola,35,0,2,0,11,0,22,0 (0%),22,6%,481,0
zimbabwe,34,0,4,0,5,0,25,0 (0%),25,12%,"7,642",0
antigua-and-barbuda,25,0,3,0,15,0,7,1 (14%),7,12%,151,0
timor-leste,24,0,0,0,16,0,8,0 (0%),8,0%,322,0
sao-tome-and-principe,23,7,3,2,4,0,16,0 (0%),16,13%,175,156
botswana,23,0,1,0,8,0,14,0 (0%),14,4%,"7,675",0
grenada,21,0,0,0,13,0,8,4 (50%),8,0%,"1,406",0
laos,19,0,0,0,9,0,10,0 (0%),10,0%,"2,184",19
saint-lucia,18,1,0,0,15,0,3,0 (0%),3,0%,446,0
fiji,18,0,0,0,14,0,4,0 (0%),4,0%,"1,007",0
new-caledonia,18,0,0,0,17,0,1,1 (100%),1,0%,"4,947",0
belize,18,0,2,0,13,0,3,1 (33%),3,11%,"1,043",0
gambia,17,0,1,0,9,0,7,0 (0%),7,6%,401,0
st-vincent-grenadines,17,1,0,0,9,1,8,0 (0%),8,0%,137,29
curaçao,16,0,1,0,13,0,2,0 (0%),2,6%,351,0
namibia,16,0,0,0,8,0,8,0 (0%),8,0%,"1,122",418
dominica,16,0,0,0,13,0,3,0 (0%),3,0%,383,0
burundi,15,0,1,0,7,0,7,0 (0%),7,7%,284,0
saint-kitts-and-nevis,15,0,0,0,8,0,7,0 (0%),7,0%,294,0
nicaragua,15,1,5,2,7,0,3,0 (0%),3,33%,0,0
falkland-islands,13,0,0,0,13,0,0,0 (nan%),0,0%,388,0
turks-and-caicos,12,0,1,0,5,0,6,0 (0%),6,8%,83,0
yemen,12,2,2,0,1,0,9,0 (0%),9,17%,120,0
montserrat,11,0,1,0,7,5,3,1 (33%),3,9%,36,0
seychelles,11,0,0,0,6,0,5,0 (0%),5,0%,0,0
greenland,11,0,0,0,11,0,0,0 (nan%),0,0%,"1,289",18
vatican-city,11,0,0,0,2,0,9,0 (0%),9,0%,0,0
suriname,10,0,1,0,9,1,0,0 (nan%),0,10%,404,0
ms-zaandam,9,0,2,0,0,0,7,0 (0%),7,22%,0,0
papua-new-guinea,8,0,0,0,0,0,8,0 (0%),8,0%,604,0
mauritania,8,0,1,0,6,0,1,0 (0%),1,13%,"1,032",0
bhutan,7,0,0,0,5,0,2,0 (0%),2,0%,"10,761",213
british-virgin-islands,6,0,1,0,3,0,2,0 (0%),2,17%,0,0
western-sahara,6,0,0,0,5,0,1,0 (0%),1,0%,0,0
caribbean-netherlands,6,0,0,0,0,0,6,0 (0%),6,0%,110,0
st-barth,6,0,0,0,6,0,0,0 (nan%),0,0%,0,0
comoros,3,0,0,0,0,0,3,0 (0%),3,0%,0,0
anguilla,3,0,0,0,3,0,0,0 (nan%),0,0%,0,0
saint-pierre-miquelon,1,0,0,0,0,0,1,0 (0%),1,0%,0,0
