Country,Total confirmed,Total_confirmed_today,Total_deaths,Total_deaths_today,Total_Recoveries,Total_Recoveries_today,Active_confirmed,Critical,Mortality_close,Mortality_confirmed,Total_tests,Total_tests_today
portugal,"28,583",264,"1,190",6,"3,328",130,"24,065",112 (0%),"24,065",4%,"600,061","17,720"
belarus,"27,730",958,156,5,"8,807",639,"18,767",92 (0%),"18,767",1%,"321,705","13,549"
singapore,"27,356",465,21,0,"7,248",0,"20,087",18 (0%),"20,087",0%,"224,262",0
ireland,"23,956",129,"1,518",12,"19,470",0,"2,968",69 (2%),"2,968",6%,"258,808",0
united-arab-emirates,"21,831",747,210,2,"7,328",398,"14,293",1 (0%),"14,293",1%,"1,560,923",0
bangladesh,"20,995",930,314,16,"4,117",235,"16,564",1 (0%),"16,564",2%,"167,114","6,602"
poland,"18,184",168,912,5,"7,175",257,"10,097",160 (2%),"10,097",5%,"576,276",0
ukraine,"17,858",528,497,21,"4,906",433,"12,455",231 (2%),"12,455",3%,"220,638","9,024"
indonesia,"17,025",529,"1,089",13,"3,911",108,"12,025",0 (0%),"12,025",6%,"178,602",0
israel,"16,606",17,267,1,"12,820",233,"3,519",59 (2%),"3,519",2%,"498,711","12,789"
romania,"16,437",190,"1,070",17,"9,370",317,"5,997",219 (4%),"5,997",7%,"294,601","8,384"
japan,"16,203",83,713,16,"10,338",470,"5,152",245 (5%),"5,152",4%,"233,144",0
austria,"16,201",92,629,1,"14,524",53,"1,048",50 (5%),"1,048",4%,"351,351",0
colombia,"14,216",606,546,21,"3,460",102,"10,210",137 (1%),"10,210",4%,"177,050","11,312"
south-africa,"13,524",785,247,9,"6,083",407,"7,194",119 (2%),"7,194",2%,"421,555","18,537"
kuwait,"12,860",885,96,8,"3,640",189,"9,124",190 (2%),"9,124",1%,"236,004","4,074"
philippines,"12,305",214,817,11,"2,561",101,"8,927",77 (1%),"8,927",7%,"191,963",0
dominican-republic,"11,739",419,424,2,"3,557",206,"7,758",127 (2%),"7,758",4%,"50,108","2,334"
egypt,"11,228",399,592,21,"2,799",173,"7,837",41 (1%),"7,837",5%,"135,000","30,000"
south-korea,"11,037",19,262,2,"9,851",30,924,55 (6%),924,2%,"741,145","14,398"
denmark,"10,791",78,537,0,"8,959",154,"1,295",32 (2%),"1,295",5%,"368,889","10,903"
serbia,"10,438",64,225,1,"4,301",217,"5,912",20 (0%),"5,912",2%,"168,670","5,873"
panama,"9,268",150,266,6,"6,080",0,"2,922",72 (2%),"2,922",3%,"47,768",870
czechia,"8,406",55,295,2,"5,381",140,"2,730",37 (1%),"2,730",4%,"342,131","7,417"
norway,"8,219",23,232,0,32,0,"7,955",20 (0%),"7,955",3%,"216,350","3,695"
argentina,"7,479",345,356,3,"2,497",0,"4,626",170 (4%),"4,626",5%,"96,893",0
australia,"7,037",18,98,0,"6,353",16,586,17 (3%),586,1%,"1,013,615","29,799"
malaysia,"6,872",17,113,1,"5,512",73,"1,247",13 (1%),"1,247",2%,"424,306",0
morocco,"6,652",45,190,0,"3,400",90,"3,062",1 (0%),"3,062",3%,"81,616","3,694"
algeria,"6,629",187,536,7,"3,271",113,"2,822",22 (1%),"2,822",8%,"6,500",0
bahrain,"6,583",385,11,1,"2,640",287,"3,932",4 (0%),"3,932",0%,"222,542","8,458"
finland,"6,286",58,297,4,"5,000",0,989,30 (3%),989,5%,"143,900","3,300"
afghanistan,"6,053",414,153,17,745,54,"5,155",7 (0%),"5,155",3%,"20,854","1,122"
kazakhstan,"5,850",161,34,0,"2,707",0,"3,109",31 (1%),"3,109",1%,"505,216","21,980"
moldova,"5,745",192,202,8,"2,228",0,"3,315",251 (8%),"3,315",4%,"20,447",0
ghana,"5,638",108,28,4,"1,460",786,"4,150",5 (0%),"4,150",1%,"167,704",0
nigeria,"5,450",288,171,4,"1,320",140,"3,959",7 (0%),"3,959",3%,"30,657",0
oman,"5,029",404,20,0,"1,436",86,"3,573",31 (1%),"3,573",0%,"61,000",0
armenia,"4,283",239,55,3,"1,791",125,"2,437",10 (0%),"2,437",1%,"39,005","1,529"
luxembourg,"3,923",8,104,1,"3,682",17,137,11 (8%),137,3%,"59,987","1,260"
bolivia,"3,577",205,164,12,434,78,"2,979",3 (0%),"2,979",5%,"7,651",0
hungary,"3,473",56,448,6,"1,371",84,"1,654",45 (3%),"1,654",13%,"131,429","4,192"
iraq,"3,193",50,117,2,"2,089",61,987,0 (0%),987,4%,"140,573",0
cameroon,"3,105",151,140,1,"1,567",14,"1,398",28 (2%),"1,398",5%,0,0
thailand,"3,025",7,56,0,"2,854",4,115,61 (53%),115,2%,"286,008",0
azerbaijan,"2,980",101,36,1,"1,886",53,"1,058",37 (3%),"1,058",1%,"220,363","6,072"
greece,"2,810",40,160,4,"1,374",0,"1,276",23 (2%),"1,276",6%,"120,015","3,782"
uzbekistan,"2,691",5,11,0,"2,158",0,522,8 (2%),522,0%,"460,000",0
guinea,"2,531",58,15,0,"1,094",199,"1,422",18 (1%),"1,422",1%,"10,304",0
honduras,"2,460",142,134,1,264,11,"2,062",10 (0%),"2,062",5%,"5,653",0
senegal,"2,310",121,25,2,890,48,"1,395",6 (0%),"1,395",1%,"24,599",0
bosnia-and-herzegovina,"2,236",18,128,6,"1,336",64,772,4 (1%),772,6%,"47,149","1,339"
croatia,"2,222",1,95,1,"1,869",19,258,8 (3%),258,4%,"51,568","1,228"
bulgaria,"2,175",37,105,3,573,28,"1,497",45 (3%),"1,497",5%,"64,480","1,161"
ivory-coast,"2,017",46,24,0,942,12,"1,051",0 (0%),"1,051",1%,"15,260",0
sudan,"1,964",146,91,1,205,7,"1,668",0 (0%),"1,668",5%,0,0
cuba,"1,840",10,79,0,"1,425",42,336,9 (3%),336,4%,"77,374","2,232"
iceland,"1,802",0,10,0,"1,782",2,10,0 (0%),10,1%,"56,219",593
estonia,"1,770",4,63,0,934,11,773,5 (1%),773,4%,"68,840",743
north-macedonia,"1,740",17,97,2,"1,251",16,392,21 (5%),392,6%,"20,548",460
guatemala,"1,643",125,30,1,135,6,"1,478",5 (0%),"1,478",2%,"7,200",0
lithuania,"1,534",11,55,1,988,23,491,17 (3%),491,4%,"224,040","7,793"
new-zealand,"1,498",1,21,0,"1,421",10,56,2 (4%),56,1%,"216,787","7,174"
slovakia,"1,493",13,28,1,"1,151",20,314,3 (1%),314,2%,"139,986","4,084"
slovenia,"1,465",1,103,0,270,3,"1,092",7 (1%),"1,092",7%,"67,701","1,023"
congo-kinshasa,"1,370",72,61,11,229,17,"1,080",0 (0%),"1,080",4%,0,0
djibouti,"1,309",25,4,1,935,30,370,0 (0%),370,0%,"16,878",231
somalia,"1,284",0,53,0,135,0,"1,096",2 (0%),"1,096",4%,0,0
el-salvador,"1,265",55,25,2,441,25,799,18 (2%),799,2%,"53,412","2,270"
mayotte,"1,258",48,16,0,627,0,615,9 (1%),615,1%,"5,200",200
gabon,"1,209",105,10,0,219,37,980,11 (1%),980,1%,"7,050","1,520"
tajikistan,"1,118",211,33,4,0,0,"1,085",0 (0%),"1,085",3%,0,0
kyrgyzstan,"1,117",6,14,0,783,38,320,5 (2%),320,1%,"59,490",0
hong-kong,"1,053",1,4,0,"1,019",10,30,1 (3%),30,0%,"168,291",0
tunisia,"1,035",3,45,0,802,32,188,3 (2%),188,4%,"37,862","1,339"
maldives,"1,031",49,4,0,49,4,978,2 (0%),978,0%,"11,775",0
latvia,997,27,19,0,662,0,316,3 (1%),316,2%,"87,377","1,946"
kosovo,944,0,29,0,690,0,225,0 (0%),225,3%,0,0
sri-lanka,935,10,9,0,477,32,449,1 (0%),449,1%,"39,629",0
albania,916,18,31,0,705,11,180,1 (1%),180,3%,"11,458",219
guinea-bissau,913,0,3,0,26,0,884,0 (0%),884,0%,"1,500",0
cyprus,910,3,17,0,481,0,412,10 (2%),412,2%,"81,942",0
lebanon,891,5,26,0,246,10,619,4 (1%),619,3%,"57,715","1,330"
niger,885,9,51,1,684,7,150,0 (0%),150,6%,"5,749",26
costa-rica,843,13,9,1,542,7,292,5 (2%),292,1%,"18,655",267
mali,806,27,46,0,455,19,305,0 (0%),305,6%,"2,498",0
kenya,781,23,45,3,284,0,452,1 (0%),452,6%,"36,918",0
burkina-faso,780,7,51,0,595,3,134,0 (0%),134,7%,0,0
andorra,761,0,49,0,604,8,108,3 (3%),108,6%,"1,673",0
paraguay,759,5,11,0,193,9,555,0 (0%),555,1%,"18,856",672
uruguay,732,8,19,0,553,6,160,7 (4%),160,3%,"32,225","1,016"
cruise-ship,712,0,13,0,651,0,48,4 (8%),48,2%,0,0
georgia,677,6,12,0,419,26,246,6 (2%),246,2%,"36,248",0
zambia,668,14,7,0,152,28,509,1 (0%),509,1%,"15,811",324
san-marino,652,4,41,0,189,17,422,1 (0%),422,6%,"3,394",94
jordan,596,10,9,0,401,8,186,5 (3%),186,2%,"136,229","4,244"
equatorial-guinea,594,11,7,0,22,9,565,0 (0%),565,1%,854,0
channel-islands,549,1,43,0,457,1,49,0 (0%),49,8%,"5,342",0
malta,532,10,6,0,458,15,68,1 (1%),68,1%,"47,504","1,537"
jamaica,511,2,9,0,121,3,381,0 (0%),381,2%,"7,946",166
tanzania,509,0,21,0,183,0,305,7 (2%),305,4%,0,0
venezuela,459,4,10,0,229,9,220,1 (0%),220,2%,"540,236","4,494"
sierra-leone,447,39,27,1,97,0,323,0 (0%),323,6%,0,0
réunion,441,1,0,0,354,0,87,4 (5%),87,0%,"17,200",0
taiwan,440,0,7,0,387,4,46,0 (0%),46,2%,"68,659",324
chad,428,29,48,2,88,5,292,0 (0%),292,11%,0,0
congo-brazzaville,391,0,15,0,87,0,289,0 (0%),289,4%,0,0
palestine,375,0,2,0,315,5,58,0 (0%),58,1%,"44,876","1,310"
benin,339,0,2,0,83,0,254,0 (0%),254,1%,"25,471",0
isle-of-man,334,2,24,1,285,0,25,10 (40%),25,7%,"4,032",59
mauritius,332,0,10,0,322,0,0,0 (nan%),0,3%,"69,773",0
cabo-verde,326,11,2,0,67,0,257,0 (0%),257,1%,791,0
montenegro,324,0,9,0,311,2,4,2 (50%),4,3%,"10,167",0
vietnam,314,1,0,0,260,0,54,2 (4%),54,0%,"275,000",0
haiti,310,37,20,0,29,11,261,0 (0%),261,6%,"1,669",167
car,301,158,0,0,13,3,288,0 (0%),288,0%,"3,498",0
ethiopia,287,15,5,0,112,4,170,0 (0%),170,2%,"48,985","3,707"
rwanda,287,0,0,0,177,9,110,0 (0%),110,0%,"46,198","1,058"
nepal,276,9,0,0,36,0,240,0 (0%),240,0%,"87,014",6
togo,263,25,11,0,96,0,156,0 (0%),156,4%,"12,040",244
madagascar,238,8,0,0,112,4,126,1 (1%),126,0%,"5,670",0
south-sudan,236,33,4,4,4,1,228,0 (0%),228,2%,"3,356",0
sao-tome-and-principe,235,0,7,0,4,0,224,0 (0%),224,3%,175,0
liberia,219,4,20,0,108,3,91,0 (0%),91,9%,0,0
uganda,203,43,0,0,63,0,140,0 (0%),140,0%,"70,117","2,558"
martinique,192,3,14,0,91,0,87,0 (0%),87,7%,0,0
eswatini,190,3,2,0,66,15,122,0 (0%),122,1%,"4,160","1,898"
french-guiana,189,25,1,0,124,0,64,0 (0%),64,1%,0,0
faroe-islands,187,0,0,0,187,0,0,0 (nan%),0,0%,"8,779",141
myanmar,182,1,6,0,89,0,87,0 (0%),87,3%,"13,634",639
guadeloupe,155,0,13,0,109,0,33,3 (9%),33,8%,"2,866","2,866"
gibraltar,147,0,0,0,144,0,3,0 (0%),3,0%,"4,941",191
brunei,141,0,1,0,135,1,5,2 (40%),5,1%,"16,705",182
mongolia,135,37,0,0,20,0,115,2 (2%),115,0%,"10,162",0
bermuda,122,0,9,0,66,0,47,2 (4%),47,7%,"4,691",0
cambodia,122,0,0,0,121,0,1,1 (100%),1,0%,"14,615",154
mozambique,119,4,0,0,42,7,77,0 (0%),77,0%,"5,361",242
guyana,116,3,10,0,43,1,63,3 (5%),63,9%,"1,065",13
trinidad-and-tobago,116,0,8,0,107,0,1,0 (0%),1,7%,"2,597",81
yemen,106,21,15,3,1,0,90,0 (0%),90,14%,120,0
aruba,101,0,3,0,93,0,5,4 (80%),5,3%,"1,937",0
monaco,96,0,4,0,87,0,5,1 (20%),5,4%,0,0
bahamas,96,0,11,0,41,0,44,1 (2%),44,11%,"1,700",0
cayman-islands,94,1,1,0,55,1,38,3 (8%),38,1%,"5,900",558
barbados,85,0,7,0,65,0,13,4 (31%),13,8%,"3,651",171
liechtenstein,82,0,1,0,55,0,26,0 (0%),26,1%,900,0
sint-maarten,76,0,15,0,46,0,15,7 (47%),15,20%,329,0
libya,64,0,3,0,28,0,33,0 (0%),33,5%,"3,253",0
malawi,63,0,3,0,24,0,36,1 (3%),36,5%,"1,363",0
syria,50,2,3,0,36,7,11,0 (0%),11,6%,0,0
angola,48,0,2,0,17,3,29,0 (0%),29,4%,"6,136",0
macau,45,0,0,0,43,0,2,1 (50%),2,0%,0,0
zimbabwe,42,5,4,0,13,0,25,0 (0%),25,10%,"25,478",0
eritrea,39,0,0,0,39,1,0,0 (nan%),0,0%,0,0
saint-martin,39,0,3,0,30,0,6,1 (17%),6,8%,0,0
mauritania,29,9,3,1,7,0,19,0 (0%),19,10%,"2,015",0
antigua-and-barbuda,25,0,3,0,19,0,3,1 (33%),3,12%,183,0
nicaragua,25,0,8,0,7,0,10,0 (0%),10,32%,0,0
timor-leste,24,0,0,0,24,3,0,0 (nan%),0,0%,738,0
botswana,24,0,1,0,17,0,6,0 (0%),6,4%,"11,495",0
gambia,23,0,1,0,10,0,12,0 (0%),12,4%,"1,341",0
grenada,22,1,0,0,14,1,8,4 (50%),8,0%,"2,419","1,013"
bhutan,21,2,0,0,5,0,16,0 (0%),16,0%,"13,311",379
laos,19,0,0,0,14,0,5,0 (0%),5,0%,"4,204",112
belize,18,0,2,0,16,0,0,0 (nan%),0,11%,"1,043",0
saint-lucia,18,0,0,0,18,0,0,0 (nan%),0,0%,727,0
fiji,18,0,0,0,15,1,3,0 (0%),3,0%,"1,300",0
new-caledonia,18,0,0,0,18,0,0,0 (nan%),0,0%,"5,454",0
st-vincent-grenadines,17,0,0,0,14,2,3,0 (0%),3,0%,155,0
curaçao,16,0,1,0,14,0,1,0 (0%),1,6%,389,0
dominica,16,0,0,0,15,0,1,0 (0%),1,0%,420,0
namibia,16,0,0,0,13,1,3,0 (0%),3,0%,"2,074",63
burundi,15,0,1,0,7,0,7,0 (0%),7,7%,284,0
saint-kitts-and-nevis,15,0,0,0,14,0,1,0 (0%),1,0%,327,0
falkland-islands,13,0,0,0,13,0,0,0 (nan%),0,0%,402,0
turks-and-caicos,12,0,1,0,10,0,1,0 (0%),1,8%,109,0
vatican-city,12,0,0,0,2,0,10,0 (0%),10,0%,0,0
greenland,11,0,0,0,11,0,0,0 (nan%),0,0%,"1,629",50
comoros,11,0,1,0,3,0,7,0 (0%),7,9%,0,0
seychelles,11,0,0,0,10,0,1,0 (0%),1,0%,0,0
montserrat,11,0,1,0,8,0,2,1 (50%),2,9%,36,0
suriname,10,0,1,0,9,0,0,0 (nan%),0,10%,404,0
ms-zaandam,9,0,2,0,0,0,7,0 (0%),7,22%,0,0
british-virgin-islands,8,1,1,0,6,2,1,0 (0%),1,13%,167,0
papua-new-guinea,8,0,0,0,8,0,0,0 (nan%),0,0%,"2,402",0
caribbean-netherlands,6,0,0,0,6,0,0,0 (nan%),0,0%,357,0
st-barth,6,0,0,0,6,0,0,0 (nan%),0,0%,0,0
western-sahara,6,0,0,0,6,0,0,0 (nan%),0,0%,0,0
anguilla,3,0,0,0,3,0,0,0 (nan%),0,0%,0,0
saint-pierre-miquelon,1,0,0,0,1,0,0,0 (nan%),0,0%,0,0
lesotho,1,0,0,0,0,0,1,0 (0%),1,0%,0,0
