Country,Total confirmed,Total_confirmed_today,Total_deaths,Total_deaths_today,Total_Recoveries,Total_Recoveries_today,Active_confirmed,Critical,Mortality_close,Mortality_confirmed,Total_tests,Total_tests_today
cameroon,"1,832",26,61,0,934,0,837,12 (1%),837,3%,0,0
azerbaijan,"1,804",38,24,1,"1,325",58,455,17 (4%),455,1%,"143,079","5,700"
iceland,"1,797",2,10,0,"1,656",20,131,0 (0%),131,1%,"47,573","1,196"
bosnia-and-herzegovina,"1,757",80,69,4,727,17,961,4 (0%),961,4%,"30,793","1,663"
estonia,"1,689",23,52,2,249,13,"1,388",9 (1%),"1,388",3%,"52,741","1,553"
bulgaria,"1,506",59,66,2,266,23,"1,174",40 (3%),"1,174",4%,"45,208",0
cuba,"1,501",34,61,3,681,64,759,10 (1%),759,4%,"47,347","2,003"
guinea,"1,495",144,7,0,329,16,"1,159",0 (0%),"1,159",0%,0,0
new-zealand,"1,476",2,19,0,"1,241",12,216,1 (0%),216,1%,"134,570","5,867"
north-macedonia,"1,465",23,77,4,738,111,650,13 (2%),650,5%,"16,050",0
slovenia,"1,429",11,91,2,233,3,"1,105",22 (2%),"1,105",6%,"52,948","1,341"
slovakia,"1,396",5,23,1,524,40,849,8 (1%),849,2%,"85,922","4,584"
lithuania,"1,385",10,45,0,589,26,751,17 (2%),751,3%,"125,555","7,354"
ivory-coast,"1,275",37,14,0,574,17,687,0 (0%),687,1%,"9,657","9,657"
bolivia,"1,110",57,59,4,117,7,934,3 (0%),934,5%,"5,791",0
djibouti,"1,089",12,2,0,642,43,445,0 (0%),445,0%,"13,422",437
hong-kong,"1,038",0,4,0,830,19,204,4 (2%),204,0%,"145,640",0
tunisia,994,14,41,1,305,11,648,24 (4%),648,4%,"22,957",895
senegal,933,51,9,0,334,19,590,1 (0%),590,1%,466,0
latvia,858,9,15,0,348,0,495,3 (1%),495,2%,"57,886","3,075"
cyprus,850,7,15,0,296,148,539,15 (3%),539,2%,"58,109","4,890"
kosovo,799,289,22,10,249,156,528,0 (0%),528,3%,0,0
albania,773,7,31,1,470,15,272,4 (1%),272,4%,"8,253",225
honduras,771,33,71,5,79,6,621,10 (2%),621,9%,"3,643",0
kyrgyzstan,746,17,8,0,462,25,276,12 (4%),276,1%,"51,472",697
andorra,745,2,42,0,468,45,235,17 (7%),235,6%,"1,673",0
lebanon,725,4,24,0,150,0,551,44 (8%),551,3%,"34,499","2,053"
niger,719,10,32,1,452,49,235,0 (0%),235,4%,"5,194",78
costa-rica,719,6,6,0,338,15,375,8 (2%),375,1%,"13,240",123
cruise-ship,712,0,13,0,645,0,54,4 (7%),54,2%,0,0
sri-lanka,663,14,7,0,154,18,502,1 (0%),502,1%,"21,157","3,442"
burkina-faso,645,4,43,0,506,8,96,0 (0%),96,7%,0,0
uruguay,643,18,17,2,417,23,209,10 (5%),209,3%,"19,747","1,607"
somalia,601,19,28,0,31,11,542,2 (0%),542,5%,0,0
guatemala,585,28,16,0,65,3,504,5 (1%),504,3%,"7,200",0
san-marino,569,6,41,0,78,9,450,6 (1%),450,7%,"2,305",70
georgia,539,22,6,0,184,6,349,6 (2%),349,1%,"14,718","2,125"
mayotte,539,79,4,0,235,0,300,4 (1%),300,1%,"3,000",300
channel-islands,537,7,38,2,386,34,113,0 (0%),113,7%,"5,342",0
congo-kinshasa,500,9,31,1,65,6,404,0 (0%),404,6%,0,0
mali,490,8,26,1,135,6,329,0 (0%),329,5%,"2,172",0
tanzania,480,181,16,6,167,119,297,7 (2%),297,3%,0,0
maldives,468,190,1,0,17,0,450,2 (0%),450,0%,"8,008","2,712"
malta,465,2,4,0,351,12,110,1 (1%),110,1%,"32,989","1,253"
jordan,453,2,8,0,362,6,83,5 (6%),83,2%,"63,737",0
sudan,442,67,31,3,39,7,372,0 (0%),372,7%,0,0
taiwan,429,0,6,0,311,4,112,0 (0%),112,1%,"62,368",684
réunion,420,2,0,0,300,0,120,2 (2%),120,0%,0,0
kenya,396,12,17,2,144,15,235,2 (1%),235,4%,"20,268","2,276"
jamaica,396,32,7,0,29,0,360,3 (1%),360,2%,"3,993",372
el-salvador,395,18,9,0,119,13,267,3 (1%),267,2%,"24,057","1,464"
west-bank-and-gaza,344,2,2,0,71,0,271,0 (0%),271,1%,0,0
palestine,344,1,2,0,71,0,271,0 (0%),271,1%,"27,000",0
venezuela,333,4,16,6,142,0,175,2 (1%),175,5%,"458,737","17,771"
mauritius,332,0,10,0,310,4,12,3 (25%),12,3%,"16,028","1,583"
montenegro,322,1,7,0,203,4,112,2 (2%),112,2%,"6,864",0
isle-of-man,315,2,21,0,260,2,34,21 (62%),34,7%,"3,117",68
equatorial-guinea,315,0,1,0,9,0,305,0 (0%),305,0%,854,0
gabon,276,38,3,0,67,14,206,1 (0%),206,1%,724,0
vietnam,270,0,0,0,222,0,48,8 (17%),48,0%,"212,965",0
paraguay,249,10,9,0,111,9,129,1 (1%),129,4%,"9,454",563
rwanda,243,18,0,0,104,6,139,0 (0%),139,0%,"9,604","1,140"
congo-brazzaville,220,13,9,1,19,0,192,0 (0%),192,4%,0,0
guinea-bissau,205,132,1,0,19,1,185,0 (0%),185,0%,"1,500",0
faroe-islands,187,0,0,0,181,0,6,0 (0%),6,0%,"6,851",121
martinique,178,3,14,0,83,0,81,5 (6%),81,8%,0,0
guadeloupe,151,2,12,0,95,13,44,11 (25%),44,8%,0,0
myanmar,150,1,6,1,27,11,117,0 (0%),117,4%,"7,718",503
burma,150,1,6,1,27,11,117,0 (0%),117,4%,0,0
gibraltar,144,3,0,0,131,0,13,0 (0%),13,0%,"2,626",428
liberia,141,0,16,0,45,0,80,0 (0%),80,11%,0,0
brunei,138,0,1,0,124,0,13,2 (15%),13,1%,"13,428",165
ethiopia,131,1,3,0,59,1,69,0 (0%),69,2%,"17,842","1,408"
madagascar,128,0,0,0,90,8,38,1 (3%),38,0%,"3,107",750
french-guiana,126,1,1,0,94,1,31,2 (6%),31,1%,0,0
sierra-leone,124,20,7,3,21,9,96,0 (0%),96,6%,0,0
cambodia,122,0,0,0,119,0,3,1 (33%),3,0%,"11,905",184
cabo-verde,121,7,1,0,4,2,116,0 (0%),116,1%,791,0
togo,116,7,9,2,65,1,42,0 (0%),42,8%,"6,882",207
trinidad-and-tobago,116,0,8,0,68,9,40,0 (0%),40,7%,"1,642",46
bermuda,111,1,6,0,48,4,57,10 (18%),57,5%,"2,197",515
zambia,106,9,3,0,55,1,48,1 (2%),48,3%,"5,284",0
aruba,100,0,2,0,73,0,25,4 (16%),25,2%,"1,649",0
eswatini,100,9,1,0,12,2,87,0 (0%),87,1%,714,0
monaco,95,0,4,0,58,8,33,1 (3%),33,4%,0,0
uganda,83,2,0,0,52,0,31,0 (0%),31,0%,"29,279",0
guyana,82,8,9,1,22,7,51,2 (4%),51,11%,579,115
liechtenstein,82,0,1,0,55,0,26,0 (0%),26,1%,900,0
barbados,81,1,7,0,39,0,35,4 (11%),35,9%,"2,160",155
haiti,81,5,8,2,8,0,65,0 (0%),65,10%,827,51
bahamas,81,1,11,0,25,2,45,1 (2%),45,14%,"1,284","1,284"
mozambique,76,0,0,0,12,0,64,0 (0%),64,0%,"1,896",208
sint-maarten,75,0,13,0,33,0,29,7 (24%),29,17%,302,0
chad,73,21,5,3,33,14,35,0 (0%),35,7%,0,0
cayman-islands,73,3,1,0,10,0,62,3 (5%),62,1%,"1,535",387
benin,64,0,1,0,33,0,30,0 (0%),30,2%,0,0
libya,61,0,2,0,18,0,41,0 (0%),41,3%,"1,623",0
nepal,57,3,0,0,16,0,41,0 (0%),41,0%,"57,189","2,363"
car,50,0,0,0,10,0,40,0 (0%),40,0%,0,0
macau,45,0,0,0,34,2,11,1 (9%),11,0%,0,0
syria,43,0,3,0,21,0,19,0 (0%),19,7%,0,0
zimbabwe,40,8,4,0,5,0,31,0 (0%),31,10%,"7,642",808
eritrea,39,0,0,0,19,0,20,0 (0%),20,0%,0,0
saint-martin,38,0,3,0,24,0,11,3 (27%),11,8%,0,0
mongolia,38,0,0,0,10,0,28,0 (0%),28,0%,"7,292",0
malawi,37,1,3,0,7,0,27,1 (4%),27,8%,774,30
south-sudan,35,1,0,0,0,0,35,0 (0%),35,0%,0,0
angola,27,0,2,0,7,1,18,0 (0%),18,7%,0,0
antigua-and-barbuda,24,0,3,0,11,0,10,1 (10%),10,13%,113,0
timor-leste,24,0,0,0,6,0,18,0 (0%),18,0%,322,0
botswana,23,0,1,0,5,5,17,0 (0%),17,4%,"6,016",0
grenada,20,2,0,0,13,6,7,4 (57%),7,0%,"1,406","1,231"
laos,19,0,0,0,7,0,12,0 (0%),12,0%,"1,917",102
new-caledonia,18,0,0,0,17,0,1,1 (100%),1,0%,"4,456",0
belize,18,0,2,0,9,3,7,1 (14%),7,11%,995,59
fiji,18,0,0,0,12,0,6,0 (0%),6,0%,"1,007",0
saint-lucia,17,2,0,0,15,0,2,0 (0%),2,0%,446,0
namibia,16,0,0,0,8,0,8,0 (0%),8,0%,704,0
curaçao,16,0,1,0,13,2,2,0 (0%),2,6%,343,39
st-vincent-grenadines,16,1,0,0,8,0,8,0 (0%),8,0%,108,0
dominica,16,0,0,0,13,0,3,0 (0%),3,0%,383,0
tajikistan,15,15,0,0,0,0,15,0 (0%),15,0%,0,0
saint-kitts-and-nevis,15,0,0,0,4,0,11,0 (0%),11,0%,293,0
nicaragua,14,1,3,0,7,0,4,0 (0%),4,21%,0,0
sao-tome-and-principe,14,6,0,0,4,0,10,0 (0%),10,0%,19,0
falkland-islands,13,0,0,0,11,0,2,0 (0%),2,0%,353,0
turks-and-caicos,12,0,1,0,5,0,6,0 (0%),6,8%,83,0
gambia,11,1,1,0,8,0,2,0 (0%),2,9%,401,0
greenland,11,0,0,0,11,0,0,0 (nan%),0,0%,"1,200",0
burundi,11,0,1,0,4,0,6,0 (0%),6,9%,284,0
seychelles,11,0,0,0,6,0,5,0 (0%),5,0%,0,0
montserrat,11,0,1,0,2,0,8,1 (13%),8,9%,36,0
vatican-city,11,1,0,0,2,0,9,0 (0%),9,0%,0,0
suriname,10,0,1,0,8,1,1,0 (0%),1,10%,404,0
ms-zaandam,9,0,2,0,0,0,7,0 (0%),7,22%,0,0
papua-new-guinea,8,0,0,0,0,0,8,0 (0%),8,0%,604,0
mauritania,8,1,1,0,6,0,1,0 (0%),1,13%,"1,032",0
bhutan,7,0,0,0,5,0,2,0 (0%),2,0%,"9,865",0
western-sahara,6,0,0,0,5,0,1,0 (0%),1,0%,0,0
british-virgin-islands,6,0,1,0,3,0,2,0 (0%),2,17%,0,0
yemen,6,5,0,0,1,0,5,0 (0%),5,0%,120,0
st-barth,6,0,0,0,6,0,0,0 (nan%),0,0%,0,0
caribbean-netherlands,5,0,0,0,0,0,5,0 (0%),5,0%,110,0
anguilla,3,0,0,0,3,0,0,0 (nan%),0,0%,0,0
comoros,1,1,0,0,0,0,1,0 (0%),1,0%,0,0
saint-pierre-miquelon,1,0,0,0,0,0,1,0 (0%),1,0%,0,0
