Country,Total confirmed,Total_confirmed_today,Total_deaths,Total_deaths_today,Total_Recoveries,Total_Recoveries_today,Active_confirmed,Critical,Mortality_close,Mortality_confirmed,Total_tests,Total_tests_today
portugal,"25,351",306,"1,007",18,"1,647",128,"22,697",154 (1%),"22,697",4%,"409,961","14,190"
saudi-arabia,"24,097","1,344",169,7,"3,555",392,"20,373",117 (1%),"20,373",1%,"326,955","126,955"
sweden,"21,520",428,"2,653",67,"1,005",0,"17,862",531 (3%),"17,862",12%,"119,500",0
ireland,"20,833",221,"1,265",33,"13,386",0,"6,182",123 (2%),"6,182",6%,"153,954",0
mexico,"20,739","1,515","1,972",113,"12,377",954,"6,390",378 (6%),"6,390",10%,"91,188","9,276"
pakistan,"18,114",22,417,0,"4,715",364,"12,982",111 (1%),"12,982",2%,"193,859","11,728"
singapore,"17,548",447,16,0,"1,268",0,"16,264",23 (0%),"16,264",0%,"143,919",0
chile,"17,008",985,234,7,"9,018",438,"7,756",392 (5%),"7,756",1%,"189,433","8,916"
israel,"16,152",51,227,2,"9,400",244,"6,525",107 (2%),"6,525",1%,"364,467",0
belarus,"15,828",911,97,4,"3,117",199,"12,614",92 (1%),"12,614",1%,"195,430","9,168"
austria,"15,531",79,589,5,"13,110",203,"1,832",124 (7%),"1,832",4%,"264,079","7,680"
japan,"14,305",217,455,25,"2,975",515,"10,875",328 (3%),"10,875",3%,"174,150","8,541"
qatar,"14,096",687,12,2,"1,436",64,"12,648",72 (1%),"12,648",0%,"97,726","3,226"
poland,"13,105",228,651,7,"3,491",255,"8,963",160 (2%),"8,963",5%,"354,628","16,601"
united-arab-emirates,"13,038",557,111,6,"2,543",114,"10,384",1 (0%),"10,384",1%,"1,200,000","78,000"
romania,"12,567",327,744,27,"4,328",311,"7,495",249 (3%),"7,495",6%,"183,688","8,314"
ukraine,"11,411",550,279,7,"1,498",85,"9,634",151 (2%),"9,634",2%,"122,752","4,207"
indonesia,"10,843",292,831,31,"1,665",74,"8,347",0 (0%),"8,347",8%,"102,305",0
south-korea,"10,780",6,250,2,"9,123",51,"1,407",55 (4%),"1,407",2%,"623,069",0
denmark,"9,498",153,460,8,"6,913",183,"2,125",61 (3%),"2,125",5%,"206,576","13,411"
serbia,"9,205",196,185,6,"1,379",36,"7,641",65 (1%),"7,641",2%,"91,551","5,906"
philippines,"8,928",156,603,24,"1,124",40,"7,201",31 (0%),"7,201",7%,"115,012","6,332"
bangladesh,"8,790",552,175,5,177,3,"8,438",1 (0%),"8,438",2%,"76,066","5,827"
norway,"7,783",45,210,0,32,0,"7,541",37 (0%),"7,541",3%,"172,586",0
czechia,"7,740",3,241,1,"3,378",6,"4,121",67 (2%),"4,121",3%,"253,826","4,192"
dominican-republic,"7,288",316,313,12,"1,387",86,"5,588",144 (3%),"5,588",4%,"25,368",0
colombia,"7,006",499,314,21,"1,551",112,"5,141",118 (2%),"5,141",4%,"104,657",0
australia,"6,783",16,93,0,"5,789",44,901,28 (3%),901,1%,"611,583","22,715"
panama,"6,720",188,192,4,622,46,"5,906",85 (1%),"5,906",3%,"31,895","1,146"
malaysia,"6,176",105,103,0,"4,326",116,"1,747",31 (2%),"1,747",2%,"168,784",0
south-africa,"5,951",304,116,13,"2,382",309,"3,453",36 (1%),"3,453",2%,"217,522","9,992"
egypt,"5,895",358,406,14,"1,460",79,"4,029",0 (0%),"4,029",7%,"90,000",0
finland,"5,176",125,218,0,"3,000",0,"1,958",49 (3%),"1,958",4%,"101,750","4,150"
morocco,"4,569",146,171,1,"1,083",99,"3,315",1 (0%),"3,315",4%,"37,006","2,165"
argentina,"4,532",104,225,7,"1,292",36,"3,015",157 (5%),"3,015",5%,"61,530","5,472"
kuwait,"4,377",353,30,4,"1,602",63,"2,745",70 (3%),"2,745",1%,"179,000",0
algeria,"4,154",148,453,3,"1,821",42,"1,880",22 (1%),"1,880",11%,"6,500",0
moldova,"3,980",83,122,6,"1,272",90,"2,586",237 (9%),"2,586",3%,"11,763",0
luxembourg,"3,802",18,92,2,"3,213",0,497,23 (5%),497,2%,"44,895","2,252"
kazakhstan,"3,785",188,25,0,940,18,"2,820",40 (1%),"2,820",1%,"268,534",0
bahrain,"3,170",130,8,0,"1,555",55,"1,607",1 (0%),"1,607",0%,"134,082","4,388"
thailand,"2,966",6,54,0,"2,732",13,180,61 (34%),180,2%,"178,083",0
hungary,"2,942",79,335,12,625,16,"1,982",52 (3%),"1,982",11%,"79,551","3,220"
greece,"2,612",21,140,0,"1,374",0,"1,098",36 (3%),"1,098",5%,"77,251","2,081"
oman,"2,483",36,11,0,750,255,"1,722",17 (1%),"1,722",0%,"40,459",0
afghanistan,"2,469",134,72,4,331,21,"2,066",7 (0%),"2,066",3%,"11,068",475
armenia,"2,273",125,33,0,"1,010",33,"1,230",10 (1%),"1,230",1%,"23,142",965
nigeria,"2,170",238,68,10,351,32,"1,751",2 (0%),"1,751",3%,"15,759","2,931"
iraq,"2,153",68,94,1,"1,414",39,645,0 (0%),645,4%,"95,399","3,338"
uzbekistan,"2,094",8,9,0,"1,229",17,856,8 (1%),856,0%,"242,536",0
croatia,"2,085",9,75,6,"1,421",73,589,17 (3%),589,4%,"36,917",696
ghana,"2,074",0,17,0,212,0,"1,845",4 (0%),"1,845",1%,"113,497",0
azerbaijan,"1,854",50,25,1,"1,365",40,464,17 (4%),464,1%,"146,630","3,551"
cameroon,"1,832",0,61,0,934,0,837,12 (1%),837,3%,0,0
iceland,"1,798",1,10,0,"1,689",19,99,0 (0%),99,1%,"49,135",722
bosnia-and-herzegovina,"1,781",24,70,1,755,28,956,4 (0%),956,4%,"32,178","1,385"
estonia,"1,699",5,53,1,256,3,"1,390",7 (1%),"1,390",3%,"54,464",697
bulgaria,"1,588",33,69,1,287,11,"1,232",43 (3%),"1,232",4%,"47,636","1,126"
cuba,"1,537",36,64,3,714,33,759,10 (1%),759,4%,"49,409","2,062"
guinea,"1,537",42,7,0,342,13,"1,188",0 (0%),"1,188",0%,0,0
north-macedonia,"1,494",29,81,4,807,69,606,13 (2%),606,5%,"16,798",748
new-zealand,"1,485",6,20,1,"1,263",11,202,0 (0%),202,1%,"145,589","5,691"
slovenia,"1,434",5,92,1,233,0,"1,109",22 (2%),"1,109",6%,"52,948",0
slovakia,"1,407",4,24,1,608,50,775,5 (1%),775,2%,"94,770","3,698"
lithuania,"1,406",7,46,1,632,38,728,17 (2%),728,3%,"138,270","5,502"
ivory-coast,"1,333",58,15,1,597,23,721,0 (0%),721,1%,"10,073",416
bolivia,"1,229",62,66,4,134,2,"1,029",3 (0%),"1,029",5%,"5,791",0
djibouti,"1,097",8,2,0,672,30,423,0 (0%),423,0%,"13,751",329
hong-kong,"1,040",2,4,0,859,13,177,4 (2%),177,0%,"154,989",0
senegal,"1,024",91,9,0,356,22,659,1 (0%),659,1%,466,0
tunisia,998,4,41,0,316,11,641,24 (4%),641,4%,"23,526",569
honduras,899,95,75,0,112,0,712,10 (1%),712,8%,"3,643",0
latvia,871,1,16,0,348,0,507,2 (0%),507,2%,"63,102","1,982"
cyprus,857,7,15,0,296,0,546,15 (3%),546,2%,"60,536","2,427"
kosovo,806,7,22,0,271,22,513,0 (0%),513,3%,0,0
albania,789,7,31,0,519,31,239,4 (2%),239,4%,"8,669",171
kyrgyzstan,769,13,8,0,527,23,234,12 (5%),234,1%,"51,472",0
andorra,745,0,43,1,468,0,234,17 (7%),234,6%,"1,673",0
lebanon,729,4,24,0,192,42,513,44 (9%),513,3%,"36,420","1,921"
niger,728,9,33,1,478,26,217,0 (0%),217,5%,"5,230",36
costa-rica,725,6,6,0,355,17,364,7 (2%),364,1%,"13,529",289
cruise-ship,712,0,13,0,645,0,54,4 (7%),54,2%,0,0
sri-lanka,690,27,7,0,162,8,521,1 (0%),521,1%,"22,418","1,261"
burkina-faso,649,4,44,1,517,11,88,0 (0%),88,7%,0,0
uruguay,648,5,17,0,435,18,196,10 (5%),196,3%,"20,554",807
guatemala,644,45,16,0,72,6,556,5 (1%),556,2%,"7,200",0
congo-kinshasa,604,104,32,1,75,10,497,0 (0%),497,5%,0,0
somalia,601,0,28,0,31,0,542,2 (0%),542,5%,0,0
georgia,582,16,8,1,207,0,367,6 (2%),367,1%,"15,904",0
san-marino,580,11,41,0,82,4,457,5 (1%),457,7%,"2,386",81
mayotte,539,0,4,0,235,0,300,4 (1%),300,1%,"3,000",0
channel-islands,538,1,41,1,406,20,91,0 (0%),91,8%,"5,342",0
sudan,533,91,36,5,46,7,451,0 (0%),451,7%,0,0
mali,508,18,26,0,196,61,286,0 (0%),286,5%,"2,172",0
maldives,491,23,1,0,17,0,473,2 (0%),473,0%,"8,008",0
tanzania,480,0,16,0,167,0,297,7 (2%),297,3%,0,0
malta,467,2,4,0,383,32,80,1 (1%),80,1%,"32,989",0
jordan,459,6,8,0,364,2,87,5 (6%),87,2%,"78,885","15,148"
el-salvador,446,22,10,0,138,14,298,2 (1%),298,2%,"26,961","1,469"
jamaica,432,10,8,0,31,2,393,1 (0%),393,2%,"4,779",340
taiwan,432,3,6,0,324,0,102,0 (0%),102,1%,"63,713",373
réunion,422,2,0,0,300,0,122,2 (2%),122,0%,0,0
kenya,411,15,21,4,150,6,240,2 (1%),240,5%,"21,702","1,434"
palestine,353,9,2,0,76,0,275,0 (0%),275,1%,"32,200",0
west-bank-and-gaza,353,9,2,0,76,0,275,0 (0%),275,1%,0,0
venezuela,335,2,10,0,142,0,183,2 (1%),183,3%,"458,737",0
paraguay,333,67,10,0,115,2,208,5 (2%),208,3%,"10,342",439
mauritius,332,0,10,0,312,2,10,3 (30%),10,3%,"16,028",0
montenegro,322,0,7,0,233,19,82,2 (2%),82,2%,"6,864",0
isle-of-man,316,1,22,1,271,11,23,21 (91%),23,7%,"3,228",111
equatorial-guinea,315,0,1,0,9,0,305,0 (0%),305,0%,854,0
gabon,276,0,3,0,67,0,206,1 (0%),206,1%,724,0
vietnam,270,0,0,0,219,0,51,8 (16%),51,0%,"261,004",0
guinea-bissau,257,52,1,0,19,0,237,0 (0%),237,0%,"1,500",0
rwanda,249,6,0,0,109,5,140,0 (0%),140,0%,"10,969","1,365"
congo-brazzaville,229,9,9,0,25,6,195,0 (0%),195,4%,0,0
faroe-islands,187,0,0,0,184,0,3,0 (0%),3,0%,"7,081",118
martinique,179,1,14,0,83,0,82,5 (6%),82,8%,0,0
guadeloupe,152,1,12,0,95,0,45,6 (13%),45,8%,0,0
liberia,152,11,18,2,45,0,89,0 (0%),89,12%,0,0
myanmar,151,1,6,0,31,4,114,0 (0%),114,4%,"8,281",563
burma,151,1,6,0,31,4,114,0 (0%),114,4%,0,0
gibraltar,144,0,0,0,131,0,13,0 (0%),13,0%,"2,626",0
brunei,138,0,1,0,124,0,13,2 (15%),13,1%,"13,717",137
sierra-leone,136,12,7,0,21,0,108,0 (0%),108,5%,0,0
ethiopia,133,2,3,0,66,7,64,0 (0%),64,2%,"18,754",912
madagascar,132,4,0,0,94,2,38,1 (3%),38,0%,"3,228",0
french-guiana,128,2,1,0,98,4,29,2 (7%),29,1%,0,0
togo,123,7,9,0,66,1,48,0 (0%),48,7%,"7,100",218
cabo-verde,122,1,1,0,18,14,103,0 (0%),103,1%,791,0
cambodia,122,0,0,0,119,0,3,1 (33%),3,0%,"12,084",109
trinidad-and-tobago,116,0,8,0,81,9,27,0 (0%),27,7%,"1,772",42
bermuda,114,3,6,0,48,0,60,4 (7%),60,5%,"2,791",594
zambia,109,3,3,0,74,19,32,1 (3%),32,3%,"5,284",0
eswatini,106,6,1,0,12,0,93,0 (0%),93,1%,714,0
aruba,100,0,2,0,81,2,17,4 (24%),17,2%,"1,721",30
monaco,95,0,4,0,73,9,18,1 (6%),18,4%,0,0
benin,90,26,2,1,42,9,46,0 (0%),46,2%,0,0
uganda,85,2,0,0,52,0,33,0 (0%),33,0%,"31,364","2,085"
haiti,85,4,8,0,10,2,67,0 (0%),67,9%,848,21
bahamas,82,1,11,0,24,0,47,1 (2%),47,13%,"1,313",29
guyana,82,0,9,0,22,0,51,2 (4%),51,11%,579,0
liechtenstein,82,0,1,0,55,0,26,0 (0%),26,1%,900,0
barbados,81,0,7,0,39,0,35,4 (11%),35,9%,"2,160",0
mozambique,79,3,0,0,12,0,67,0 (0%),67,0%,"2,246",350
sint-maarten,76,1,13,0,44,11,19,7 (37%),19,17%,329,27
cayman-islands,74,1,1,0,10,0,63,3 (5%),63,1%,"1,927",392
chad,73,0,5,0,33,0,35,0 (0%),35,7%,0,0
car,72,22,0,0,10,0,62,0 (0%),62,0%,0,0
libya,63,2,3,0,18,0,42,0 (0%),42,5%,"1,949",0
nepal,59,2,0,0,16,0,43,0 (0%),43,0%,"60,374","3,185"
macau,45,0,0,0,37,2,8,1 (13%),8,0%,0,0
south-sudan,45,10,0,0,0,0,45,0 (0%),45,0%,"1,247","1,247"
syria,44,1,3,0,27,6,14,0 (0%),14,7%,0,0
zimbabwe,40,0,4,0,5,0,31,0 (0%),31,10%,"7,642",0
eritrea,39,0,0,0,26,0,13,0 (0%),13,0%,0,0
mongolia,39,1,0,0,10,0,29,0 (0%),29,0%,"8,022",350
saint-martin,38,0,3,0,27,3,8,3 (38%),8,8%,0,0
malawi,37,0,3,0,9,2,25,1 (4%),25,8%,831,57
tajikistan,32,17,0,0,0,0,32,0 (0%),32,0%,0,0
angola,30,3,2,0,11,4,17,0 (0%),17,7%,481,481
antigua-and-barbuda,25,1,3,0,15,4,7,1 (14%),7,12%,151,38
timor-leste,24,0,0,0,16,0,8,0 (0%),8,0%,322,0
botswana,23,0,1,0,8,3,14,0 (0%),14,4%,"7,675","1,127"
grenada,20,0,0,0,13,0,7,4 (57%),7,0%,"1,406",0
laos,19,0,0,0,8,0,11,0 (0%),11,0%,"2,021",94
belize,18,0,2,0,13,4,3,1 (33%),3,11%,"1,043",48
fiji,18,0,0,0,12,0,6,0 (0%),6,0%,"1,007",0
new-caledonia,18,0,0,0,17,0,1,1 (100%),1,0%,"4,947",491
saint-lucia,17,0,0,0,15,0,2,0 (0%),2,0%,446,0
sao-tome-and-principe,16,2,1,1,4,0,11,0 (0%),11,6%,19,0
st-vincent-grenadines,16,0,0,0,8,0,8,0 (0%),8,0%,108,0
dominica,16,0,0,0,13,0,3,0 (0%),3,0%,383,0
curaçao,16,0,1,0,13,0,2,0 (0%),2,6%,351,8
namibia,16,0,0,0,8,0,8,0 (0%),8,0%,704,0
saint-kitts-and-nevis,15,0,0,0,6,0,9,0 (0%),9,0%,293,0
nicaragua,14,0,3,0,7,0,4,0 (0%),4,21%,0,0
falkland-islands,13,0,0,0,13,2,0,0 (nan%),0,0%,372,0
gambia,12,1,1,0,8,0,3,0 (0%),3,8%,401,0
turks-and-caicos,12,0,1,0,5,0,6,0 (0%),6,8%,83,0
greenland,11,0,0,0,11,0,0,0 (nan%),0,0%,"1,271",13
burundi,11,0,1,0,4,0,6,0 (0%),6,9%,284,0
vatican-city,11,0,0,0,2,0,9,0 (0%),9,0%,0,0
montserrat,11,0,1,0,2,0,8,1 (13%),8,9%,36,0
seychelles,11,0,0,0,6,0,5,0 (0%),5,0%,0,0
suriname,10,0,1,0,8,0,1,0 (0%),1,10%,404,0
ms-zaandam,9,0,2,0,0,0,7,0 (0%),7,22%,0,0
mauritania,8,0,1,0,6,0,1,0 (0%),1,13%,"1,032",0
papua-new-guinea,8,0,0,0,0,0,8,0 (0%),8,0%,604,0
bhutan,7,0,0,0,5,0,2,0 (0%),2,0%,"10,101",56
yemen,7,1,2,0,1,0,4,0 (0%),4,29%,120,0
western-sahara,6,0,0,0,5,0,1,0 (0%),1,0%,0,0
caribbean-netherlands,6,1,0,0,0,0,6,0 (0%),6,0%,110,0
st-barth,6,0,0,0,6,0,0,0 (nan%),0,0%,0,0
british-virgin-islands,6,0,1,0,3,0,2,0 (0%),2,17%,0,0
anguilla,3,0,0,0,3,0,0,0 (nan%),0,0%,0,0
saint-pierre-miquelon,1,0,0,0,0,0,1,0 (0%),1,0%,0,0
comoros,1,0,0,0,0,0,1,0 (0%),1,0%,0,0
