Country,Total confirmed,Total_confirmed_today,Total_deaths,Total_deaths_today,Total_Recoveries,Total_Recoveries_today,Active_confirmed,Critical,Mortality_close,Mortality_confirmed,Total_tests,Total_tests_today
congo-kinshasa,491,20,30,0,59,3,402,0 (0%),402,6%,0,0
mayotte,460,59,4,0,235,91,221,4 (2%),221,1%,"2,700",200
malta,458,8,4,0,303,17,151,1 (1%),151,1%,"30,528","1,072"
jordan,449,0,8,1,348,6,93,5 (5%),93,2%,"63,737",0
taiwan,429,0,6,0,307,17,116,0 (0%),116,1%,"61,684",728
mali,424,16,24,1,122,9,278,0 (0%),278,6%,"2,172",0
réunion,418,1,0,0,300,0,118,2 (2%),118,0%,0,0
jamaica,381,17,7,0,29,0,345,3 (1%),345,2%,"3,621",0
el-salvador,377,32,9,1,106,9,262,3 (1%),262,2%,"22,593","1,229"
kenya,374,11,14,0,124,10,236,2 (1%),236,4%,"17,992",0
palestine,343,1,2,0,83,0,258,0 (0%),258,1%,"27,000",0
west-bank-and-gaza,343,1,2,0,71,0,270,0 (0%),270,1%,0,0
mauritius,334,0,10,0,303,1,21,3 (14%),21,3%,"14,445",0
venezuela,329,4,10,0,142,5,177,3 (2%),177,3%,"440,966","17,374"
montenegro,321,0,7,0,199,10,115,7 (6%),115,2%,"6,864","1,779"
sudan,318,43,25,3,31,10,262,0 (0%),262,8%,0,0
equatorial-guinea,315,57,1,0,9,0,305,0 (0%),305,0%,854,0
isle-of-man,309,1,21,1,252,4,36,22 (61%),36,7%,"2,986",83
tanzania,306,7,10,0,48,0,248,7 (3%),248,3%,0,0
vietnam,270,0,0,0,225,0,45,8 (18%),45,0%,"212,965",0
maldives,250,24,0,0,17,0,233,2 (1%),233,0%,"5,296",0
paraguay,239,9,9,0,102,7,128,1 (1%),128,4%,"8,444",0
gabon,238,27,3,0,53,10,182,1 (1%),182,1%,724,0
rwanda,212,5,0,0,95,2,117,0 (0%),117,0%,"8,464","1,505"
congo-brazzaville,207,7,8,2,19,0,180,0 (0%),180,4%,0,0
faroe-islands,187,0,0,0,181,3,6,0 (0%),6,0%,"6,730",142
martinique,175,0,14,0,83,6,78,5 (6%),78,8%,0,0
burma,150,1,6,1,16,0,128,0 (0%),128,4%,0,0
myanmar,150,1,6,1,16,0,128,0 (0%),128,4%,"7,608",393
guadeloupe,149,0,12,0,82,0,55,11 (20%),55,8%,0,0
gibraltar,141,0,0,0,131,0,10,0 (0%),10,0%,"2,198",0
liberia,141,17,16,4,45,20,80,0 (0%),80,11%,0,0
brunei,138,0,1,0,124,0,13,2 (15%),13,1%,"13,263",114
madagascar,128,0,0,0,82,7,46,1 (2%),46,0%,"2,357",0
ethiopia,126,2,3,0,50,0,73,0 (0%),73,2%,"15,668","1,080"
french-guiana,125,14,1,0,93,6,31,0 (0%),31,1%,0,0
cambodia,122,0,0,0,119,0,3,1 (33%),3,0%,"11,721",145
trinidad-and-tobago,116,0,8,0,59,0,49,0 (0%),49,7%,"1,596",64
cabo-verde,114,5,1,0,2,1,111,0 (0%),111,1%,791,0
bermuda,110,0,6,0,44,0,60,10 (17%),60,5%,"1,682",0
sierra-leone,104,11,4,0,12,2,88,0 (0%),88,4%,0,0
aruba,100,0,2,0,73,0,25,4 (16%),25,2%,"1,649",23
togo,99,1,6,0,63,1,30,0 (0%),30,6%,"6,234",283
monaco,95,0,4,0,50,8,41,1 (2%),41,4%,0,0
zambia,95,7,3,0,42,0,50,1 (2%),50,3%,"5,284","2,698"
liechtenstein,82,0,1,0,55,0,26,0 (0%),26,1%,900,0
bahamas,80,0,11,0,23,1,46,1 (2%),46,14%,0,0
barbados,80,1,6,0,39,0,35,4 (11%),35,8%,"1,751",88
uganda,79,0,0,0,52,5,27,0 (0%),27,0%,"27,432","5,114"
haiti,76,2,6,0,8,1,62,0 (0%),62,8%,776,7
mozambique,76,0,0,0,12,0,64,0 (0%),64,0%,"1,688",44
sint-maarten,75,1,13,0,33,0,29,7 (24%),29,17%,302,36
guyana,74,0,8,0,15,0,51,5 (10%),51,11%,464,0
guinea-bissau,73,0,1,0,18,0,54,0 (0%),54,1%,"1,500",0
eswatini,71,6,1,0,10,0,60,0 (0%),60,1%,714,0
cayman-islands,70,0,1,0,10,2,59,3 (5%),59,1%,"1,148",208
benin,64,0,1,0,33,0,30,0 (0%),30,2%,0,0
libya,61,0,2,0,18,0,41,0 (0%),41,3%,"1,623",0
nepal,54,2,0,0,16,0,38,0 (0%),38,0%,"54,826","3,459"
chad,52,6,2,2,19,4,31,0 (0%),31,4%,0,0
car,50,31,0,0,10,0,40,0 (0%),40,0%,0,0
macau,45,0,0,0,32,0,13,1 (8%),13,0%,0,0
syria,43,0,3,0,21,2,19,0 (0%),19,7%,0,0
eritrea,39,0,0,0,19,6,20,0 (0%),20,0%,0,0
saint-martin,38,0,3,0,24,0,11,3 (27%),11,8%,0,0
mongolia,38,0,0,0,10,0,28,0 (0%),28,0%,"7,292",0
malawi,36,0,3,0,5,1,28,1 (4%),28,8%,690,73
south-sudan,34,28,0,0,0,0,34,0 (0%),34,0%,0,0
zimbabwe,32,1,4,0,5,0,23,0 (0%),23,13%,"6,834",439
angola,27,0,2,0,6,0,19,0 (0%),19,7%,0,0
timor-leste,24,0,0,0,6,4,18,0 (0%),18,0%,322,0
antigua-and-barbuda,24,0,3,0,11,0,10,1 (10%),10,13%,113,0
botswana,23,1,1,0,0,0,22,0 (0%),22,4%,"6,016",993
laos,19,0,0,0,7,0,12,0 (0%),12,0%,"1,815",19
grenada,19,1,0,0,10,3,9,4 (44%),9,0%,175,0
belize,18,0,2,0,6,0,10,1 (10%),10,11%,936,0
new-caledonia,18,0,0,0,17,0,1,1 (100%),1,0%,"4,456",504
fiji,18,0,0,0,12,0,6,0 (0%),6,0%,"1,007",0
curaçao,16,0,1,0,11,0,4,0 (0%),4,6%,304,0
dominica,16,0,0,0,13,0,3,0 (0%),3,0%,383,0
namibia,16,0,0,0,8,0,8,0 (0%),8,0%,704,0
st-vincent-grenadines,15,0,0,0,8,3,7,0 (0%),7,0%,108,0
saint-kitts-and-nevis,15,0,0,0,4,2,11,0 (0%),11,0%,293,33
saint-lucia,15,0,0,0,15,0,0,0 (nan%),0,0%,446,0
falkland-islands,13,0,0,0,11,0,2,0 (0%),2,0%,353,0
nicaragua,13,0,3,0,7,0,3,0 (0%),3,23%,0,0
turks-and-caicos,12,0,1,0,5,0,6,0 (0%),6,8%,83,0
seychelles,11,0,0,0,6,0,5,0 (0%),5,0%,0,0
montserrat,11,0,1,0,2,0,8,1 (13%),8,9%,36,0
greenland,11,0,0,0,11,0,0,0 (nan%),0,0%,"1,200",0
burundi,11,0,1,0,4,0,6,0 (0%),6,9%,284,0
vatican-city,10,1,0,0,2,0,8,0 (0%),8,0%,0,0
gambia,10,0,1,0,8,0,1,0 (0%),1,10%,401,0
suriname,10,0,1,0,7,0,2,0 (0%),2,10%,404,0
ms-zaandam,9,0,2,0,0,0,7,0 (0%),7,22%,0,0
papua-new-guinea,8,0,0,0,0,0,8,0 (0%),8,0%,604,0
sao-tome-and-principe,8,4,0,0,4,4,4,0 (0%),4,0%,19,0
bhutan,7,0,0,0,5,1,2,0 (0%),2,0%,"9,865",36
mauritania,7,0,1,0,6,0,0,0 (nan%),0,14%,"1,032",0
st-barth,6,0,0,0,6,0,0,0 (nan%),0,0%,0,0
western-sahara,6,0,0,0,5,0,1,0 (0%),1,0%,0,0
british-virgin-islands,6,0,1,0,3,0,2,0 (0%),2,17%,0,0
caribbean-netherlands,5,0,0,0,0,0,5,0 (0%),5,0%,110,0
anguilla,3,0,0,0,3,0,0,0 (nan%),0,0%,0,0
yemen,1,0,0,0,1,0,0,0 (nan%),0,0%,120,0
saint-pierre-miquelon,1,0,0,0,0,0,1,0 (0%),1,0%,0,0
