Country,Total confirmed,Total_confirmed_today,Total_deaths,Total_deaths_today,Total_Recoveries,Total_Recoveries_today,Active_confirmed,Critical,Mortality_close,Mortality_confirmed,Total_tests,Total_tests_today
peru,"17,837","1,512",484,39,"6,982",14,"10,371",380 (4%),"10,371",3%,"155,724","7,713"
ireland,"16,040",388,730,43,"9,233","9,156","6,077",315 (5%),"6,077",5%,"111,584","20,938"
sweden,"15,322",545,"1,765",185,550,0,"13,007",515 (4%),"13,007",12%,"94,500","19,900"
austria,"14,925",52,510,19,"11,328",357,"3,087",176 (6%),"3,087",3%,"201,794","12,776"
israel,"14,326",384,187,3,"4,961",454,"9,178",148 (2%),"9,178",1%,"240,303",0
saudi-arabia,"11,631","1,147",109,6,"1,640",150,"9,882",81 (1%),"9,882",1%,"500,000","320,000"
japan,"11,512",377,281,18,"1,356",117,"9,875",232 (2%),"9,875",2%,"124,550","7,825"
chile,"10,832",325,147,8,"4,969",293,"5,716",392 (7%),"5,716",1%,"122,357","3,530"
south-korea,"10,694",11,238,1,"8,277",64,"2,179",55 (3%),"2,179",2%,"577,959","6,945"
ecuador,"10,398",270,520,13,"1,207",57,"8,671",137 (2%),"8,671",5%,"33,389",936
singapore,"10,141","1,016",11,0,839,0,"9,291",27 (0%),"9,291",0%,"94,796",0
poland,"10,034",178,404,3,"1,513",216,"8,117",160 (2%),"8,117",4%,"224,355",0
pakistan,"9,749",184,209,8,"2,156",83,"7,384",58 (1%),"7,384",2%,"118,020","6,214"
mexico,"9,501",729,857,145,"2,627",0,"6,017",378 (6%),"6,017",9%,"49,570",0
romania,"9,242",306,498,20,"2,153",136,"6,591",245 (4%),"6,591",5%,"101,552","3,061"
denmark,"8,097",217,370,0,"4,878",0,"2,849",81 (3%),"2,849",5%,"108,465","7,922"
united-arab-emirates,"7,755",490,46,3,"1,443",83,"6,266",1 (0%),"6,266",1%,"790,000",0
indonesia,"7,418",283,635,19,913,71,"5,870",0 (0%),"5,870",9%,"50,370",0
belarus,"7,281",558,58,3,769,192,"6,454",92 (1%),"6,454",1%,"114,955","6,410"
norway,"7,241",50,182,0,32,0,"7,027",58 (1%),"7,027",3%,"145,279",0
czechia,"7,041",8,204,3,"1,800",47,"5,037",80 (2%),"5,037",3%,"186,918","8,301"
serbia,"6,890",260,130,5,977,107,"5,783",101 (2%),"5,783",2%,"45,355","3,543"
philippines,"6,710",111,446,9,693,39,"5,571",1 (0%),"5,571",7%,"68,532","3,687"
australia,"6,647",2,74,3,"4,920",235,"1,653",47 (3%),"1,653",1%,"449,226","10,226"
ukraine,"6,592",467,174,13,424,57,"5,994",45 (1%),"5,994",3%,"67,520","5,523"
qatar,"6,533",518,9,0,614,59,"5,910",37 (1%),"5,910",0%,"66,725","2,105"
malaysia,"5,532",50,93,1,"3,452",103,"1,987",43 (2%),"1,987",2%,"110,109","1,893"
dominican-republic,"5,044",80,245,10,463,47,"4,336",126 (3%),"4,336",5%,"16,973",0
panama,"4,821",163,141,5,231,27,"4,449",94 (2%),"4,449",3%,"21,902",906
colombia,"4,149",172,196,7,804,0,"3,149",98 (3%),"3,149",5%,"65,169","2,423"
finland,"4,129",115,141,0,"2,000",0,"1,988",63 (3%),"1,988",3%,"68,552","6,752"
bangladesh,"3,772",390,120,10,92,5,"3,560",1 (0%),"3,560",3%,"32,674","3,096"
luxembourg,"3,618",60,78,3,670,33,"2,870",32 (1%),"2,870",2%,"34,962","1,164"
egypt,"3,490",157,264,14,870,49,"2,356",0 (0%),"2,356",8%,"55,000",0
south-africa,"3,465",165,58,0,"1,055",0,"2,352",36 (2%),"2,352",2%,"126,937","5,427"
morocco,"3,209",163,145,2,393,43,"2,671",1 (0%),"2,671",5%,"18,100","1,714"
argentina,"3,144",113,151,9,840,103,"2,153",123 (6%),"2,153",5%,"36,611","2,043"
thailand,"2,826",15,49,1,"2,352",244,425,61 (14%),425,2%,"142,589",0
algeria,"2,811",93,392,8,"1,152",53,"1,267",40 (3%),"1,267",14%,"6,500",0
moldova,"2,614",66,72,2,505,48,"2,037",212 (10%),"2,037",3%,"11,763",0
greece,"2,401",156,121,5,577,308,"1,703",59 (3%),"1,703",5%,"55,666","1,322"
kuwait,"2,248",168,13,2,443,31,"1,792",50 (3%),"1,792",1%,0,0
hungary,"2,168",70,225,12,295,8,"1,648",82 (5%),"1,648",10%,"52,702","2,650"
kazakhstan,"2,047",52,19,0,505,16,"1,523",32 (2%),"1,523",1%,"139,207","12,480"
bahrain,"1,973",66,7,0,784,15,"1,182",2 (0%),"1,182",0%,"94,380","5,155"
croatia,"1,908",27,48,1,801,30,"1,059",18 (2%),"1,059",3%,"26,610",0
iceland,"1,778",5,10,0,"1,417",55,351,5 (1%),351,1%,"43,831",688
uzbekistan,"1,692",14,6,0,372,15,"1,314",8 (1%),"1,314",0%,"150,000",0
oman,"1,614",106,8,0,238,0,"1,368",3 (0%),"1,368",1%,0,0
iraq,"1,602",28,83,1,"1,096",53,423,0 (0%),423,5%,"60,837","1,782"
estonia,"1,559",7,44,1,184,15,"1,331",7 (1%),"1,331",3%,"43,637","1,424"
azerbaijan,"1,480",44,20,1,865,74,595,16 (3%),595,1%,"102,764","7,017"
armenia,"1,473",72,24,0,633,24,816,30 (4%),816,2%,"14,966","1,037"
new-zealand,"1,451",6,14,1,"1,036",30,401,2 (0%),401,1%,"94,797","5,289"
lithuania,"1,370",20,38,0,357,59,975,17 (2%),975,3%,"76,973","6,220"
slovenia,"1,353",9,79,2,205,8,"1,069",24 (2%),"1,069",6%,"44,435","1,459"
bosnia-and-herzegovina,"1,342",33,51,2,437,56,854,4 (0%),854,4%,"19,195",657
slovakia,"1,244",45,14,0,284,26,946,7 (1%),946,1%,"52,649","3,221"
north-macedonia,"1,231",6,55,1,224,24,952,9 (1%),952,4%,"12,340",470
cameroon,"1,163",0,43,1,329,24,791,33 (4%),791,4%,0,0
afghanistan,"1,143",51,40,4,166,16,937,7 (1%),937,4%,"6,422",0
cuba,"1,137",50,38,2,309,24,790,18 (2%),790,3%,"30,416","1,818"
ghana,"1,042",0,9,0,99,0,934,4 (0%),934,1%,"68,591",0
hong-kong,"1,034",4,4,0,678,28,352,8 (2%),352,0%,"131,786",0
bulgaria,"1,015",40,47,2,174,4,794,34 (4%),794,5%,"27,000",583
djibouti,945,99,2,0,112,10,831,0 (0%),831,0%,"8,955",811
ivory-coast,916,37,13,3,303,16,600,0 (0%),600,1%,0,0
tunisia,901,17,38,0,170,22,693,25 (4%),693,4%,"18,165",878
cyprus,784,12,12,0,98,17,674,15 (2%),674,2%,"37,081","2,994"
nigeria,782,117,25,3,197,9,560,2 (0%),560,3%,"8,003",850
latvia,761,13,11,2,133,0,617,5 (1%),617,1%,"39,336","1,364"
andorra,717,0,37,0,282,34,398,17 (4%),398,5%,"1,673",0
cruise-ship,712,0,13,0,644,0,55,7 (13%),55,2%,0,0
guinea,688,66,6,1,127,5,555,0 (0%),555,1%,0,0
lebanon,682,5,22,1,108,0,552,26 (5%),552,3%,"22,853","1,089"
costa-rica,669,7,6,0,150,26,513,6 (1%),513,1%,"11,387",508
niger,657,9,20,0,127,10,510,0 (0%),510,3%,"4,832",117
albania,634,25,27,1,356,11,251,4 (2%),251,4%,"6,269",252
kyrgyzstan,612,22,7,0,254,38,351,5 (1%),351,1%,"26,147",0
bolivia,609,11,37,3,44,7,528,3 (1%),528,6%,"4,420",851
burkina-faso,600,19,38,0,362,5,200,0 (0%),200,6%,0,0
uruguay,543,8,12,2,324,11,207,10 (5%),207,2%,"13,923",527
honduras,510,16,46,0,30,1,434,10 (2%),434,9%,"2,535",0
kosovo,510,0,12,0,93,0,405,0 (0%),405,2%,0,0
channel-islands,496,8,24,0,256,183,216,0 (0%),216,5%,"3,320",0
san-marino,476,14,40,1,62,1,374,4 (1%),374,8%,"1,820",94
palestine,474,8,4,0,71,0,399,0 (0%),399,1%,"17,329",0
west-bank-and-gaza,474,8,4,0,71,0,399,0 (0%),399,1%,0,0
malta,443,12,3,0,150,24,290,2 (1%),290,1%,"25,645",726
jordan,428,3,7,0,297,15,124,5 (4%),124,2%,"33,000",0
taiwan,426,1,6,0,236,19,184,0 (0%),184,1%,"56,853","1,377"
senegal,412,35,5,0,242,7,165,1 (1%),165,1%,466,466
georgia,411,3,5,1,98,1,308,6 (2%),308,1%,"7,611",0
réunion,410,2,0,0,238,1,172,2 (1%),172,0%,0,0
congo-kinshasa,359,9,25,0,45,10,289,0 (0%),289,7%,0,0
mauritius,328,0,9,0,243,19,76,3 (4%),76,3%,"9,755",0
sri-lanka,321,11,7,0,104,2,210,2 (1%),210,2%,"7,393",600
guatemala,316,22,8,1,24,0,284,3 (1%),284,3%,"7,200",0
montenegro,314,1,5,0,101,0,208,7 (3%),208,2%,"5,085",0
mayotte,311,40,4,0,117,0,190,4 (2%),190,1%,"2,000",150
isle-of-man,307,7,9,0,209,9,89,15 (17%),89,3%,"2,509",0
kenya,296,15,14,0,74,5,208,2 (1%),208,5%,"14,704",832
venezuela,288,3,10,0,122,5,156,4 (3%),156,3%,"347,236",0
somalia,286,49,8,0,4,0,274,2 (1%),274,3%,0,0
tanzania,284,30,10,0,11,0,263,7 (3%),263,4%,0,0
vietnam,268,0,0,0,216,2,52,8 (15%),52,0%,"206,253",0
mali,258,12,14,0,57,1,187,0 (0%),187,5%,0,0
el-salvador,237,12,7,0,63,15,167,3 (2%),167,3%,"14,375","1,023"
jamaica,233,10,6,0,27,0,200,0 (0%),200,3%,"1,936",47
paraguay,213,5,9,1,62,9,142,1 (1%),142,4%,"5,878",0
faroe-islands,185,0,0,0,178,2,7,0 (0%),7,0%,"6,171",150
congo-brazzaville,165,5,6,0,16,0,143,0 (0%),143,4%,0,0
martinique,164,1,14,0,73,0,77,6 (8%),77,9%,0,0
gabon,156,36,1,0,16,9,139,2 (1%),139,1%,572,0
rwanda,150,3,0,0,84,8,66,0 (0%),66,0%,"6,959",0
guadeloupe,148,0,12,4,73,0,63,13 (21%),63,8%,0,0
sudan,140,33,13,1,8,0,119,0 (0%),119,9%,0,0
brunei,138,0,1,0,116,0,21,2 (10%),21,1%,"11,633",0
gibraltar,132,0,0,0,120,0,12,1 (8%),12,0%,"1,912",0
cambodia,122,0,0,0,110,3,12,1 (8%),12,0%,"5,768",0
burma,121,4,5,0,7,0,109,0 (0%),109,4%,0,0
madagascar,121,0,0,0,44,3,77,1 (1%),77,0%,"2,357",0
myanmar,121,2,5,0,7,0,109,0 (0%),109,4%,"5,198",506
trinidad-and-tobago,115,1,8,0,28,6,79,0 (0%),79,7%,"1,393",22
ethiopia,116,2,3,0,21,5,92,0 (0%),92,3%,"9,771","1,073"
liberia,101,2,8,0,7,0,86,0 (0%),86,8%,0,0
bermuda,98,12,5,0,39,2,54,10 (19%),54,5%,877,226
aruba,97,0,2,0,51,2,44,4 (9%),44,2%,"1,445",3
french-guiana,97,0,1,0,76,7,20,1 (5%),20,1%,0,0
monaco,94,0,3,0,26,3,65,2 (3%),65,3%,0,0
maldives,86,3,0,0,16,0,70,2 (3%),70,0%,"4,139",0
togo,86,2,6,0,56,3,24,0 (0%),24,7%,"4,600",219
equatorial-guinea,83,4,0,0,7,0,76,0 (0%),76,0%,854,0
liechtenstein,81,0,1,0,55,0,25,0 (0%),25,1%,900,0
barbados,75,0,5,0,25,2,45,4 (9%),45,7%,"1,098",35
zambia,74,4,3,0,35,0,36,1 (3%),36,4%,"2,586",0
cabo-verde,68,1,1,0,1,0,66,0 (0%),66,1%,0,0
sint-maarten,68,1,10,0,12,0,46,6 (13%),46,15%,249,86
cayman-islands,66,0,1,0,7,0,58,3 (5%),58,2%,778,0
guyana,66,1,7,0,9,0,50,5 (10%),50,11%,328,6
bahamas,65,5,9,0,12,1,44,1 (2%),44,14%,0,0
uganda,61,5,0,0,38,0,23,0 (0%),23,0%,"13,742","1,177"
libya,59,8,1,0,15,0,43,0 (0%),43,2%,891,83
haiti,58,1,4,1,2,2,52,0 (0%),52,7%,642,24
benin,54,0,1,0,27,0,26,0 (0%),26,2%,0,0
sierra-leone,50,7,0,0,6,0,44,0 (0%),44,0%,0,0
guinea-bissau,50,0,0,0,3,0,47,0 (0%),47,0%,"1,500",0
macau,45,0,0,0,24,2,21,1 (5%),21,0%,0,0
nepal,42,11,0,0,4,0,38,0 (0%),38,0%,"29,567",0
syria,42,3,3,0,6,1,33,0 (0%),33,7%,0,0
mozambique,39,0,0,0,8,0,31,0 (0%),31,0%,"1,163",126
eritrea,39,0,0,0,6,3,33,0 (0%),33,0%,0,0
saint-martin,38,1,2,0,19,0,17,3 (18%),17,5%,0,0
mongolia,35,1,0,0,8,0,27,0 (0%),27,0%,"7,130",330
chad,33,0,0,0,8,0,25,0 (0%),25,0%,0,0
eswatini,31,7,1,0,8,0,22,0 (0%),22,3%,714,0
zimbabwe,28,3,3,0,2,0,23,0 (0%),23,11%,"4,159","1,308"
angola,24,0,2,0,6,0,16,0 (0%),16,8%,0,0
antigua-and-barbuda,24,1,3,0,7,0,14,1 (7%),14,13%,108,0
timor-leste,23,1,0,0,1,0,22,0 (0%),22,0%,322,322
malawi,23,5,2,0,3,0,18,1 (6%),18,9%,429,0
botswana,20,0,1,0,0,0,19,0 (0%),19,5%,"4,432",0
laos,19,0,0,0,2,0,17,0 (0%),17,0%,"1,349",0
fiji,18,0,0,0,3,0,15,0 (0%),15,0%,0,0
belize,18,0,2,0,2,0,14,1 (7%),14,11%,651,0
new-caledonia,18,0,0,0,17,2,1,1 (100%),1,0%,"3,552",153
dominica,16,0,0,0,8,0,8,0 (0%),8,0%,345,0
namibia,16,0,0,0,6,0,10,0 (0%),10,0%,524,0
saint-kitts-and-nevis,15,0,0,0,0,0,15,0 (0%),15,0%,247,0
saint-lucia,15,0,0,0,13,0,2,0 (0%),2,0%,364,20
car,14,2,0,0,10,6,4,0 (0%),4,0%,0,0
grenada,14,0,0,0,6,0,8,4 (50%),8,0%,92,0
curaçao,14,0,1,0,11,0,2,0 (0%),2,7%,286,0
st-vincent-grenadines,13,1,0,0,3,1,10,0 (0%),10,0%,99,5
seychelles,11,0,0,0,5,0,6,0 (0%),6,0%,0,0
greenland,11,0,0,0,11,0,0,0 (nan%),0,0%,"1,150",107
turks-and-caicos,11,0,1,0,0,0,10,0 (0%),10,9%,83,0
montserrat,11,0,0,0,2,0,9,1 (11%),9,0%,36,0
burundi,11,6,1,0,4,0,6,0 (0%),6,9%,284,204
falkland-islands,11,0,0,0,3,0,8,0 (0%),8,0%,319,0
suriname,10,0,1,0,6,0,3,0 (0%),3,10%,404,404
nicaragua,10,0,2,0,7,1,1,0 (0%),1,20%,0,0
gambia,10,0,1,0,2,0,7,0 (0%),7,10%,316,0
vatican-city,9,0,0,0,2,0,7,0 (0%),7,0%,0,0
ms-zaandam,9,0,2,0,0,0,7,0 (0%),7,22%,0,0
papua-new-guinea,8,1,0,0,0,0,8,0 (0%),8,0%,604,0
mauritania,7,0,1,0,6,0,0,0 (nan%),0,14%,913,0
western-sahara,6,0,0,0,0,0,6,0 (0%),6,0%,0,0
bhutan,6,1,0,0,2,0,4,0 (0%),4,0%,"8,765",195
st-barth,6,0,0,0,6,1,0,0 (nan%),0,0%,0,0
caribbean-netherlands,5,0,0,0,0,0,5,0 (0%),5,0%,110,0
british-virgin-islands,5,0,1,0,3,0,1,0 (0%),1,20%,0,0
sao-tome-and-principe,4,0,0,0,0,0,4,0 (0%),4,0%,19,0
south-sudan,4,0,0,0,0,0,4,0 (0%),4,0%,0,0
anguilla,3,0,0,0,1,0,2,0 (0%),2,0%,0,0
yemen,1,0,0,0,0,0,1,0 (0%),1,0%,0,0
saint-pierre-miquelon,1,0,0,0,0,0,1,0 (0%),1,0%,0,0
