Country,Total confirmed,Total_confirmed_today,Total_deaths,Total_deaths_today,Total_Recoveries,Total_Recoveries_today,Active_confirmed,Critical,Mortality_close,Mortality_confirmed,Total_tests,Total_tests_today
rwanda,321,1,0,0,222,5,99,0 (0%),99,0%,"55,968","1,568"
nicaragua,279,25,17,0,199,0,63,0 (0%),63,6%,0,0
sao-tome-and-principe,251,0,8,0,4,0,239,0 (0%),239,3%,175,0
french-guiana,261,12,1,0,141,4,119,0 (0%),119,0%,0,0
liberia,249,9,24,1,136,5,89,0 (0%),89,10%,0,0
eswatini,225,5,2,0,119,7,104,0 (0%),104,1%,"4,994",0
yemen,209,12,33,0,11,6,165,0 (0%),165,16%,120,0
mauritania,200,27,6,1,7,0,187,0 (0%),187,3%,"2,583",0
myanmar,199,0,6,0,108,0,85,0 (0%),85,3%,"16,550",712
martinique,197,5,14,0,91,0,92,0 (0%),92,7%,0,0
faroe-islands,187,0,0,0,187,0,0,0 (nan%),0,0%,"9,084",98
uganda,175,15,0,0,68,2,107,0 (0%),107,0%,"81,682","2,729"
mozambique,164,2,0,0,48,0,116,0 (0%),116,0%,"7,480",417
guadeloupe,155,0,13,0,109,0,33,3 (9%),33,8%,"2,866",0
gibraltar,151,2,0,0,146,1,5,0 (0%),5,0%,"5,833",218
brunei,141,0,1,0,136,0,4,2 (50%),4,1%,"18,010",292
mongolia,141,1,0,0,28,2,113,27 (24%),113,0%,"12,153",403
benin,135,5,3,1,61,0,71,0 (0%),71,2%,"26,792",361
cayman-islands,129,8,1,0,61,6,67,0 (0%),67,1%,"8,426",467
bermuda,128,3,9,0,81,1,38,2 (5%),38,7%,"5,784",65
guyana,127,2,10,0,57,10,60,3 (5%),60,8%,"1,329",34
cambodia,123,1,0,0,122,0,1,0 (0%),1,0%,"15,572",0
trinidad-and-tobago,116,0,8,0,107,0,1,0 (0%),1,7%,"2,805",31
aruba,101,0,3,0,95,0,3,4 (133%),3,3%,"2,048",0
bahamas,97,0,11,0,43,0,43,1 (2%),43,11%,"1,826",0
monaco,97,0,4,0,90,0,3,1 (33%),3,4%,0,0
barbados,90,0,7,0,70,0,13,4 (31%),13,8%,"4,438",116
malawi,82,10,3,0,28,1,51,1 (2%),51,4%,"2,411",608
liechtenstein,82,0,1,0,55,0,26,0 (0%),26,1%,900,0
comoros,78,44,1,0,18,10,59,0 (0%),59,1%,0,0
sint-maarten,77,0,15,0,54,0,8,7 (88%),8,19%,425,11
libya,72,1,3,0,38,3,31,0 (0%),31,4%,"4,351",0
angola,60,2,3,0,17,0,40,0 (0%),40,5%,"6,136",0
syria,59,1,4,1,37,1,18,0 (0%),18,7%,0,0
zimbabwe,51,3,4,0,18,0,29,0 (0%),29,8%,"28,019",0
macau,45,0,0,0,45,0,0,0 (nan%),0,0%,0,0
burundi,42,0,1,0,20,0,21,0 (0%),21,2%,284,0
saint-martin,40,0,3,0,33,0,4,1 (25%),4,8%,0,0
eritrea,39,0,0,0,39,0,0,0 (nan%),0,0%,0,0
botswana,30,1,1,0,19,0,10,0 (0%),10,3%,"16,100","1,245"
antigua-and-barbuda,25,0,3,0,19,0,3,1 (33%),3,12%,183,0
gambia,25,1,1,0,13,0,11,0 (0%),11,4%,"1,476",0
timor-leste,24,0,0,0,24,0,0,0 (nan%),0,0%,738,0
grenada,22,0,0,0,17,0,5,4 (80%),5,0%,"3,007",0
bhutan,21,0,0,0,6,1,15,0 (0%),15,0%,"14,527",233
laos,19,0,0,0,14,0,5,0 (0%),5,0%,"4,812",69
namibia,19,1,0,0,14,0,5,0 (0%),5,0%,"2,681",95
belize,18,0,2,0,16,0,0,0 (nan%),0,11%,"1,363",0
st-vincent-grenadines,18,1,0,0,14,0,4,0 (0%),4,0%,175,0
new-caledonia,18,0,0,0,18,0,0,0 (nan%),0,0%,"5,454",0
fiji,18,0,0,0,15,0,3,0 (0%),3,0%,"1,300",0
saint-lucia,18,0,0,0,18,0,0,0 (nan%),0,0%,786,0
curaçao,16,0,1,0,14,0,1,0 (0%),1,6%,485,0
dominica,16,0,0,0,16,0,0,0 (nan%),0,0%,433,0
saint-kitts-and-nevis,15,0,0,0,15,0,0,0 (nan%),0,0%,391,0
falkland-islands,13,0,0,0,13,0,0,0 (nan%),0,0%,426,0
turks-and-caicos,12,0,1,0,10,0,1,0 (0%),1,8%,109,0
vatican-city,12,0,0,0,2,0,10,0 (0%),10,0%,0,0
seychelles,11,0,0,0,11,0,0,0 (nan%),0,0%,0,0
suriname,11,0,1,0,9,0,1,0 (0%),1,9%,404,0
greenland,11,0,0,0,11,0,0,0 (nan%),0,0%,"1,767",0
montserrat,11,0,1,0,10,0,0,0 (nan%),0,9%,36,0
ms-zaandam,9,0,2,0,0,0,7,0 (0%),7,22%,0,0
papua-new-guinea,8,0,0,0,8,0,0,0 (nan%),0,0%,"2,402",0
british-virgin-islands,8,0,1,0,6,0,1,0 (0%),1,13%,167,0
st-barth,6,0,0,0,6,0,0,0 (nan%),0,0%,0,0
western-sahara,6,0,0,0,6,0,0,0 (nan%),0,0%,0,0
caribbean-netherlands,6,0,0,0,6,0,0,0 (nan%),0,0%,357,0
anguilla,3,0,0,0,3,0,0,0 (nan%),0,0%,0,0
lesotho,2,1,0,0,0,0,2,0 (0%),2,0%,0,0
saint-pierre-miquelon,1,0,0,0,1,0,0,0 (nan%),0,0%,0,0
