Country,Total confirmed,Total_confirmed_today,Total_deaths,Total_deaths_today,Total_Recoveries,Total_Recoveries_today,Active_confirmed,Critical,Mortality_close,Mortality_confirmed,Total_tests,Total_tests_today
chile,"18,435","1,427",247,13,"9,572",554,"8,616",425 (5%),"8,616",1%,"199,400","9,967"
singapore,"17,548",447,17,1,"1,347",79,"16,184",24 (0%),"16,184",0%,"143,919",0
israel,"16,185",84,229,4,"9,593",437,"6,363",105 (2%),"6,363",1%,"390,022","25,555"
belarus,"15,828",911,97,4,"3,117",199,"12,614",92 (1%),"12,614",1%,"195,430","9,168"
austria,"15,558",27,596,7,"13,180",70,"1,782",114 (6%),"1,782",4%,"269,619","5,540"
qatar,"14,872",776,12,0,"1,534",98,"13,326",72 (1%),"13,326",0%,"101,728","4,002"
japan,"14,305",217,455,25,"2,975",515,"10,875",328 (3%),"10,875",3%,"174,150","8,541"
united-arab-emirates,"13,599",561,119,8,"2,664",121,"10,816",1 (0%),"10,816",1%,"1,200,000",0
poland,"13,375",270,664,13,"3,762",271,"8,949",160 (2%),"8,949",5%,"366,013","11,385"
romania,"12,732",165,771,27,"4,547",219,"7,414",265 (4%),"7,414",6%,"190,540","6,852"
ukraine,"11,411",550,279,7,"1,498",85,"9,634",151 (2%),"9,634",2%,"122,752","4,207"
indonesia,"10,843",292,831,31,"1,665",74,"8,347",0 (0%),"8,347",8%,"107,943","5,638"
south-korea,"10,780",6,250,2,"9,123",51,"1,407",55 (4%),"1,407",2%,"623,069",0
denmark,"9,594",96,475,15,"7,073",160,"2,046",60 (3%),"2,046",5%,"221,912","15,336"
serbia,"9,362",157,189,4,"1,426",47,"7,747",57 (1%),"7,747",2%,"96,637","5,086"
philippines,"8,928",156,603,24,"1,124",40,"7,201",31 (0%),"7,201",7%,"115,012","6,332"
bangladesh,"8,790",552,175,5,177,3,"8,438",1 (0%),"8,438",2%,"76,066","5,827"
norway,"7,809",26,211,1,32,0,"7,566",37 (0%),"7,566",3%,"172,586",0
czechia,"7,755",18,245,5,"3,461",89,"4,049",67 (2%),"4,049",3%,"253,826","4,192"
dominican-republic,"7,578",290,326,13,"1,481",94,"5,771",144 (2%),"5,771",4%,"30,102","4,734"
colombia,"7,285",279,324,10,"1,666",115,"5,295",118 (2%),"5,295",4%,"108,950","4,293"
australia,"6,783",16,93,0,"5,789",44,901,28 (3%),901,1%,"611,583","22,715"
panama,"6,720",188,192,4,622,46,"5,906",85 (1%),"5,906",3%,"31,895","1,146"
south-africa,"6,336",385,123,7,"2,549",167,"3,664",36 (1%),"3,664",2%,"230,686","13,164"
egypt,"6,193",298,415,9,"1,522",62,"4,256",0 (0%),"4,256",7%,"90,000",0
malaysia,"6,176",105,103,0,"4,326",116,"1,747",31 (2%),"1,747",2%,"184,213","15,429"
finland,"5,176",125,220,2,"3,000",0,"1,956",52 (3%),"1,956",4%,"101,800","4,200"
morocco,"4,729",160,173,2,"1,256",173,"3,300",1 (0%),"3,300",4%,"39,367","2,361"
kuwait,"4,619",242,33,3,"1,703",101,"2,883",69 (2%),"2,883",1%,"179,000",0
argentina,"4,532",104,225,7,"1,292",36,"3,015",157 (5%),"3,015",5%,"61,530","5,472"
algeria,"4,295",141,459,6,"1,872",51,"1,964",22 (1%),"1,964",11%,"6,500",0
moldova,"4,052",72,124,2,"1,334",62,"2,594",237 (9%),"2,594",3%,"11,763",0
kazakhstan,"3,857",260,25,0,985,63,"2,847",41 (1%),"2,847",1%,"282,862","14,328"
luxembourg,"3,812",10,92,0,"3,318",105,402,23 (6%),402,2%,"47,460","2,565"
bahrain,"3,284",114,8,0,"1,568",13,"1,708",1 (0%),"1,708",0%,"139,354","5,272"
thailand,"2,966",6,54,0,"2,732",13,180,61 (34%),180,2%,"178,083",0
hungary,"2,942",79,335,12,625,16,"1,982",52 (3%),"1,982",11%,"79,551","3,220"
greece,"2,620",8,143,3,"1,374",0,"1,103",37 (3%),"1,103",5%,"78,207",956
oman,"2,483",36,12,1,750,255,"1,721",17 (1%),"1,721",0%,"40,459",0
afghanistan,"2,469",134,72,4,331,21,"2,066",7 (0%),"2,066",3%,"11,068",475
nigeria,"2,388",218,85,17,351,0,"1,952",2 (0%),"1,952",4%,"16,588",829
armenia,"2,273",125,33,0,"1,010",33,"1,230",10 (1%),"1,230",1%,"23,142",965
iraq,"2,219",66,95,1,"1,473",59,651,0 (0%),651,4%,"98,253","2,854"
ghana,"2,169",95,18,1,229,17,"1,922",4 (0%),"1,922",1%,"113,497",0
uzbekistan,"2,118",32,9,0,"1,271",59,838,8 (1%),838,0%,"242,536",0
croatia,"2,088",3,77,2,"1,463",42,548,17 (3%),548,4%,"37,557",640
cameroon,"2,077",245,64,3,953,19,"1,060",12 (1%),"1,060",3%,0,0
azerbaijan,"1,894",40,25,0,"1,411",46,458,17 (4%),458,1%,"152,597","5,967"
bosnia-and-herzegovina,"1,839",58,72,2,779,24,988,4 (0%),988,4%,"32,783",605
iceland,"1,798",1,10,0,"1,689",19,99,0 (0%),99,1%,"49,135",722
estonia,"1,699",5,53,1,256,3,"1,390",7 (1%),"1,390",3%,"54,464",697
cuba,"1,611",74,66,2,765,51,780,10 (1%),780,4%,"51,506","2,097"
bulgaria,"1,594",39,72,4,287,11,"1,235",43 (3%),"1,235",5%,"47,636","1,126"
guinea,"1,586",49,7,0,405,63,"1,174",0 (0%),"1,174",0%,0,0
north-macedonia,"1,506",12,82,1,852,45,572,21 (4%),572,5%,"16,997",199
new-zealand,"1,485",6,20,1,"1,263",11,202,0 (0%),202,1%,"145,589","5,691"
slovenia,"1,439",5,94,2,239,6,"1,106",21 (2%),"1,106",7%,"55,020","2,072"
slovakia,"1,407",4,24,1,608,50,775,5 (1%),775,2%,"94,770","3,698"
lithuania,"1,406",7,46,1,632,38,728,17 (2%),728,3%,"138,270","5,502"
ivory-coast,"1,362",29,15,0,622,25,725,0 (0%),725,1%,"10,508",435
bolivia,"1,229",62,66,4,134,2,"1,029",3 (0%),"1,029",5%,"5,791",0
senegal,"1,115",91,9,0,368,12,738,1 (0%),738,1%,466,0
djibouti,"1,112",15,2,0,686,14,424,0 (0%),424,0%,"13,856",105
hong-kong,"1,040",2,4,0,859,13,177,4 (2%),177,0%,"154,989",0
tunisia,"1,009",11,42,1,323,7,644,25 (4%),644,4%,"24,055",529
honduras,899,95,75,0,112,0,712,10 (1%),712,8%,"3,643",0
latvia,871,1,16,0,348,0,507,2 (0%),507,2%,"63,102","1,982"
cyprus,864,7,15,0,296,0,553,15 (3%),553,2%,"62,267","1,731"
kosovo,823,17,22,0,336,65,465,0 (0%),465,3%,0,0
albania,789,7,31,0,519,31,239,4 (2%),239,4%,"8,669",171
kyrgyzstan,769,13,8,0,527,23,234,12 (5%),234,1%,"51,472",0
andorra,747,2,44,1,472,4,231,17 (7%),231,6%,"1,673",0
niger,736,8,35,2,507,29,194,0 (0%),194,5%,"5,271",41
costa-rica,733,8,6,0,372,17,355,6 (2%),355,1%,"13,632",103
lebanon,733,4,25,1,197,5,511,43 (8%),511,3%,"37,880","1,460"
cruise-ship,712,0,13,0,645,0,54,4 (7%),54,2%,0,0
sri-lanka,702,12,7,0,172,10,523,1 (0%),523,1%,"23,525","1,107"
somalia,671,70,31,3,34,3,606,2 (0%),606,5%,0,0
burkina-faso,652,3,44,0,535,18,73,0 (0%),73,7%,0,0
uruguay,652,4,17,0,440,5,195,10 (5%),195,3%,"21,164",610
guatemala,644,45,16,0,72,6,556,5 (1%),556,2%,"7,200",0
congo-kinshasa,604,104,32,1,75,10,497,0 (0%),497,5%,0,0
sudan,592,150,41,10,52,13,499,0 (0%),499,7%,0,0
georgia,582,16,8,1,207,0,367,6 (2%),367,1%,"15,904",0
san-marino,580,11,41,0,82,4,457,5 (1%),457,7%,"2,386",81
mali,544,36,26,0,206,10,312,0 (0%),312,5%,"2,172",0
channel-islands,543,5,41,0,406,0,96,0 (0%),96,8%,"5,342",0
mayotte,539,0,4,0,235,0,300,4 (1%),300,1%,"3,000",0
maldives,519,28,1,0,18,1,500,2 (0%),500,0%,"8,008",0
tanzania,480,0,16,0,167,0,297,7 (2%),297,3%,0,0
malta,468,1,4,0,379,0,85,1 (1%),85,1%,"35,117","2,128"
jordan,460,1,9,1,367,3,84,5 (6%),84,2%,"82,092","3,207"
el-salvador,446,22,10,0,141,17,295,2 (1%),295,2%,"26,961","1,469"
kenya,435,24,22,1,152,2,261,2 (1%),261,5%,"21,702",0
jamaica,432,10,8,0,31,2,393,1 (0%),393,2%,"4,779",340
taiwan,432,3,6,0,324,0,102,0 (0%),102,1%,"63,713",373
réunion,423,1,0,0,300,0,123,2 (2%),123,0%,0,0
west-bank-and-gaza,353,9,2,0,76,0,275,0 (0%),275,1%,0,0
palestine,353,9,2,0,76,0,275,0 (0%),275,1%,"32,200",0
venezuela,345,10,10,0,148,6,187,2 (1%),187,3%,"477,790","19,053"
gabon,335,59,5,2,85,18,245,1 (0%),245,1%,724,0
paraguay,333,67,10,0,115,2,208,5 (2%),208,3%,"10,342",439
mauritius,332,0,10,0,312,2,10,3 (30%),10,3%,"16,028",0
montenegro,322,0,7,0,233,19,82,2 (2%),82,2%,"6,864",0
isle-of-man,320,4,22,0,271,0,27,21 (78%),27,7%,"3,242",14
equatorial-guinea,315,0,1,0,9,0,305,0 (0%),305,0%,854,0
vietnam,270,0,0,0,219,0,51,8 (16%),51,0%,"261,004",0
guinea-bissau,257,52,1,0,19,0,237,0 (0%),237,0%,"1,500",0
rwanda,255,6,0,0,120,11,135,0 (0%),135,0%,"33,303","22,334"
congo-brazzaville,229,9,9,0,25,6,195,0 (0%),195,4%,0,0
faroe-islands,187,0,0,0,184,0,3,0 (0%),3,0%,"7,081",118
martinique,179,1,14,0,83,0,82,5 (6%),82,8%,0,0
sierra-leone,155,19,8,1,21,0,126,0 (0%),126,5%,0,0
liberia,154,2,18,0,48,3,88,0 (0%),88,12%,0,0
cabo-verde,152,30,2,1,18,0,132,0 (0%),132,1%,791,0
guadeloupe,152,1,12,0,95,0,45,6 (13%),45,8%,0,0
myanmar,151,1,6,0,31,4,114,0 (0%),114,4%,"8,281",563
burma,151,1,6,0,31,4,114,0 (0%),114,4%,0,0
gibraltar,144,0,0,0,131,0,13,0 (0%),13,0%,"2,626",0
brunei,138,0,1,0,124,0,13,2 (15%),13,1%,"13,717",137
madagascar,135,3,0,0,97,3,38,1 (3%),38,0%,"3,393",165
ethiopia,133,2,3,0,66,7,64,0 (0%),64,2%,"18,754",912
french-guiana,128,2,1,0,98,4,29,2 (7%),29,1%,0,0
togo,123,7,9,0,66,1,48,0 (0%),48,7%,"7,100",218
cambodia,122,0,0,0,119,0,3,1 (33%),3,0%,"12,084",109
zambia,119,10,3,0,75,1,41,1 (2%),41,3%,"5,284",0
chad,117,44,10,5,39,6,68,0 (0%),68,9%,0,0
trinidad-and-tobago,116,0,8,0,81,9,27,0 (0%),27,7%,"1,772",42
bermuda,114,3,6,0,48,0,60,4 (7%),60,5%,"2,791",594
eswatini,108,2,1,0,12,0,95,0 (0%),95,1%,714,0
aruba,100,0,2,0,81,2,17,4 (24%),17,2%,"1,721",30
monaco,95,0,4,0,73,9,18,1 (6%),18,4%,0,0
benin,90,26,2,1,42,9,46,0 (0%),46,2%,0,0
uganda,88,3,0,0,52,0,36,0 (0%),36,0%,"36,302","4,938"
haiti,85,4,8,0,10,2,67,0 (0%),67,9%,848,21
liechtenstein,82,0,1,0,55,0,26,0 (0%),26,1%,900,0
bahamas,82,1,11,0,24,0,47,1 (2%),47,13%,"1,313",29
guyana,82,0,9,0,22,0,51,2 (4%),51,11%,579,0
barbados,81,0,7,0,39,0,35,4 (11%),35,9%,"2,160",0
mozambique,79,3,0,0,12,0,67,0 (0%),67,0%,"2,246",350
sint-maarten,76,1,13,0,44,11,19,7 (37%),19,17%,329,27
tajikistan,76,61,2,2,0,0,74,0 (0%),74,3%,0,0
cayman-islands,74,1,1,0,10,0,63,3 (5%),63,1%,"1,927",392
car,72,22,0,0,10,0,62,0 (0%),62,0%,0,0
libya,63,2,3,0,18,0,42,0 (0%),42,5%,"1,949",0
nepal,59,2,0,0,16,0,43,0 (0%),43,0%,"60,374","3,185"
south-sudan,45,10,0,0,0,0,45,0 (0%),45,0%,"1,247","1,247"
macau,45,0,0,0,37,2,8,1 (13%),8,0%,0,0
syria,44,1,3,0,27,6,14,0 (0%),14,7%,0,0
mongolia,39,1,0,0,10,0,29,0 (0%),29,0%,"8,022",350
eritrea,39,0,0,0,26,0,13,0 (0%),13,0%,0,0
malawi,38,1,3,0,9,0,26,1 (4%),26,8%,831,0
saint-martin,38,0,3,0,27,3,8,3 (38%),8,8%,0,0
angola,35,5,2,0,11,0,22,0 (0%),22,6%,481,0
zimbabwe,34,0,4,0,5,0,25,0 (0%),25,12%,"7,642",0
antigua-and-barbuda,25,1,3,0,15,4,7,1 (14%),7,12%,151,38
timor-leste,24,0,0,0,16,0,8,0 (0%),8,0%,322,0
botswana,23,0,1,0,8,3,14,0 (0%),14,4%,"7,675","1,127"
grenada,21,1,0,0,13,0,8,4 (50%),8,0%,"1,406",0
laos,19,0,0,0,8,0,11,0 (0%),11,0%,"2,021",94
new-caledonia,18,0,0,0,17,0,1,1 (100%),1,0%,"4,947",491
belize,18,0,2,0,13,4,3,1 (33%),3,11%,"1,043",48
fiji,18,0,0,0,12,0,6,0 (0%),6,0%,"1,007",0
saint-lucia,17,0,0,0,15,0,2,0 (0%),2,0%,446,0
gambia,17,5,1,0,9,1,7,0 (0%),7,6%,401,0
curaçao,16,0,1,0,13,0,2,0 (0%),2,6%,351,8
namibia,16,0,0,0,8,0,8,0 (0%),8,0%,704,0
sao-tome-and-principe,16,2,1,1,4,0,11,0 (0%),11,6%,19,0
st-vincent-grenadines,16,0,0,0,8,0,8,0 (0%),8,0%,108,0
dominica,16,0,0,0,13,0,3,0 (0%),3,0%,383,0
saint-kitts-and-nevis,15,0,0,0,6,0,9,0 (0%),9,0%,293,0
burundi,15,4,1,0,7,3,7,0 (0%),7,7%,284,0
nicaragua,14,0,3,0,7,0,4,0 (0%),4,21%,0,0
falkland-islands,13,0,0,0,13,2,0,0 (nan%),0,0%,372,0
turks-and-caicos,12,0,1,0,5,0,6,0 (0%),6,8%,83,0
seychelles,11,0,0,0,6,0,5,0 (0%),5,0%,0,0
greenland,11,0,0,0,11,0,0,0 (nan%),0,0%,"1,271",13
vatican-city,11,0,0,0,2,0,9,0 (0%),9,0%,0,0
montserrat,11,0,1,0,2,0,8,1 (13%),8,9%,36,0
suriname,10,0,1,0,8,0,1,0 (0%),1,10%,404,0
yemen,10,3,2,0,1,0,7,0 (0%),7,20%,120,0
ms-zaandam,9,0,2,0,0,0,7,0 (0%),7,22%,0,0
mauritania,8,0,1,0,6,0,1,0 (0%),1,13%,"1,032",0
papua-new-guinea,8,0,0,0,0,0,8,0 (0%),8,0%,604,0
bhutan,7,0,0,0,5,0,2,0 (0%),2,0%,"10,101",56
st-barth,6,0,0,0,6,0,0,0 (nan%),0,0%,0,0
british-virgin-islands,6,0,1,0,3,0,2,0 (0%),2,17%,0,0
western-sahara,6,0,0,0,5,0,1,0 (0%),1,0%,0,0
caribbean-netherlands,6,1,0,0,0,0,6,0 (0%),6,0%,110,0
anguilla,3,0,0,0,3,0,0,0 (nan%),0,0%,0,0
comoros,3,2,0,0,0,0,3,0 (0%),3,0%,0,0
saint-pierre-miquelon,1,0,0,0,0,0,1,0 (0%),1,0%,0,0
