Country,Total confirmed,Total_confirmed_today,Total_deaths,Total_deaths_today,Total_Recoveries,Total_Recoveries_today,Active_confirmed,Critical,Mortality_close,Mortality_confirmed,Total_tests,Total_tests_today
south-africa,"7,220",437,138,7,"2,746",197,"4,336",36 (1%),"4,336",2%,"257,541","11,794"
australia,"6,847",22,97,1,"5,886",27,864,28 (3%),864,1%,"662,392","12,178"
egypt,"6,813",348,436,7,"1,632",70,"4,745",0 (0%),"4,745",6%,"90,000",0
malaysia,"6,383",30,106,1,"4,567",83,"1,710",24 (1%),"1,710",2%,"213,220","7,622"
finland,"5,412",85,240,0,"3,500",0,"1,672",49 (3%),"1,672",4%,"103,500",0
kuwait,"5,278",295,40,2,"1,947",171,"3,291",79 (2%),"3,291",1%,"196,397",0
morocco,"5,053",150,179,5,"1,653",215,"3,221",1 (0%),"3,221",4%,"45,302","3,190"
argentina,"4,887",206,260,19,"1,442",88,"3,185",157 (5%),"3,185",5%,"67,920","2,107"
algeria,"4,648",174,465,2,"1,998",62,"2,185",22 (1%),"2,185",10%,"6,500",0
moldova,"4,248",127,132,7,"1,423",41,"2,693",237 (9%),"2,693",3%,"20,447",0
kazakhstan,"4,160",111,29,0,"1,207",34,"2,924",40 (1%),"2,924",1%,"320,411","13,550"
luxembourg,"3,828",4,96,0,"3,405",26,327,21 (6%),327,3%,"48,339",221
bahrain,"3,533",150,8,0,"1,744",26,"1,781",1 (0%),"1,781",0%,"149,586","5,431"
afghanistan,"3,224",330,95,5,421,24,"2,708",7 (0%),"2,708",3%,"13,076","2,008"
hungary,"3,065",30,363,12,709,79,"1,993",55 (3%),"1,993",12%,"85,557","1,599"
thailand,"2,988",1,54,0,"2,747",7,187,61 (33%),187,2%,"227,860",0
nigeria,"2,802",244,93,6,417,17,"2,292",4 (0%),"2,292",3%,"18,536",0
oman,"2,735",98,12,0,858,42,"1,865",17 (1%),"1,865",0%,"40,459",0
ghana,"2,719",550,18,0,294,65,"2,407",4 (0%),"2,407",1%,"129,461","12,412"
greece,"2,632",6,146,2,"1,374",0,"1,112",35 (3%),"1,112",6%,"80,951","1,619"
armenia,"2,619",112,40,1,"1,111",40,"1,468",10 (1%),"1,468",2%,"25,846",904
iraq,"2,346",50,98,1,"1,544",54,704,0 (0%),704,4%,"107,586","4,324"
uzbekistan,"2,189",40,10,0,"1,405",86,774,8 (1%),774,0%,"325,000","82,464"
cameroon,"2,104",27,64,0,953,0,"1,087",12 (1%),"1,087",3%,0,0
croatia,"2,101",5,80,1,"1,522",33,499,15 (3%),499,4%,"39,040",956
azerbaijan,"1,984",52,26,1,"1,480",39,478,18 (4%),478,1%,"157,932",0
bosnia-and-herzegovina,"1,926",69,78,1,855,30,993,4 (0%),993,4%,"34,378",450
iceland,"1,799",0,10,0,"1,723",6,66,0 (0%),66,1%,"50,477",71
estonia,"1,711",8,55,0,261,2,"1,395",6 (0%),"1,395",3%,"57,423","1,639"
guinea,"1,710",124,9,2,450,45,"1,251",0 (0%),"1,251",1%,0,0
bulgaria,"1,689",37,78,0,342,21,"1,269",37 (3%),"1,269",5%,"50,303","1,158"
bolivia,"1,681",87,82,6,174,8,"1,425",3 (0%),"1,425",5%,"7,651",0
cuba,"1,668",19,69,2,876,49,723,9 (1%),723,4%,"55,542","1,997"
north-macedonia,"1,518",7,85,1,992,47,441,21 (5%),441,6%,"17,359",113
new-zealand,"1,486",0,20,0,"1,302",26,164,0 (0%),164,1%,"155,928","3,232"
slovenia,"1,439",0,97,1,241,0,"1,101",20 (2%),"1,101",7%,"57,504","1,984"
ivory-coast,"1,432",34,17,0,693,40,722,0 (0%),722,1%,"10,778",0
lithuania,"1,423",4,46,0,678,40,699,17 (2%),699,3%,"149,106","5,077"
slovakia,"1,421",8,25,0,741,98,655,6 (1%),655,2%,"99,864","2,060"
senegal,"1,271",89,10,1,415,43,846,6 (1%),846,1%,"17,787","17,321"
honduras,"1,178",123,83,1,122,4,973,10 (1%),973,7%,"5,243",433
djibouti,"1,116",4,2,0,713,27,401,0 (0%),401,0%,"14,222",366
hong-kong,"1,041",1,4,0,900,21,137,1 (1%),137,0%,"154,989",0
tunisia,"1,018",5,43,1,406,78,569,18 (3%),569,4%,"24,853",447
latvia,896,17,16,0,348,0,532,4 (1%),532,2%,"65,464","1,219"
cyprus,874,2,15,0,296,0,563,15 (3%),563,2%,"65,725","3,458"
kosovo,855,4,26,4,403,22,426,0 (0%),426,3%,0,0
kyrgyzstan,843,13,11,1,600,25,232,13 (6%),232,1%,"56,488",0
albania,803,8,31,0,543,12,229,7 (3%),229,4%,"9,006",140
somalia,756,34,35,3,61,17,660,2 (0%),660,5%,0,0
niger,755,5,37,1,534,16,184,0 (0%),184,5%,"5,309",0
sri-lanka,755,4,9,1,197,3,549,1 (0%),549,1%,"26,842",0
andorra,750,2,45,0,499,6,206,16 (8%),206,6%,"1,673",0
costa-rica,742,3,6,0,399,13,337,5 (1%),337,1%,"13,988",137
lebanon,740,3,25,0,200,0,515,43 (8%),515,3%,"41,014","1,776"
guatemala,730,27,19,2,79,7,632,5 (1%),632,3%,"7,200",0
cruise-ship,712,0,13,0,645,0,54,4 (7%),54,2%,0,0
mayotte,686,147,6,2,352,117,328,6 (2%),328,1%,"3,400",400
congo-kinshasa,682,8,34,1,80,5,568,0 (0%),568,5%,0,0
sudan,678,86,41,0,61,9,576,0 (0%),576,6%,0,0
burkina-faso,672,10,46,1,545,5,81,0 (0%),81,7%,0,0
uruguay,657,2,17,0,447,5,193,10 (5%),193,3%,"22,805",866
georgia,604,11,9,0,240,17,355,6 (2%),355,1%,"15,904",0
el-salvador,587,32,13,0,201,21,373,3 (1%),373,2%,"30,387",0
san-marino,582,0,41,0,86,0,455,5 (1%),455,7%,"2,457",6
mali,580,17,29,2,223,10,328,0 (0%),328,5%,"2,172",0
maldives,557,16,1,0,17,0,539,2 (0%),539,0%,"8,327",0
channel-islands,544,0,41,0,406,0,97,0 (0%),97,8%,"5,342",0
kenya,490,25,24,0,173,6,293,2 (1%),293,5%,"24,784","1,004"
malta,480,3,4,0,399,7,77,1 (1%),77,1%,"36,204",0
tanzania,480,0,16,0,167,0,297,7 (2%),297,3%,0,0
jamaica,471,2,9,0,49,11,413,2 (0%),413,2%,"5,633",0
jordan,465,4,9,0,370,3,86,5 (6%),86,2%,"87,618","3,025"
taiwan,438,6,6,0,334,2,98,0 (0%),98,1%,"64,436",342
réunion,424,1,0,0,300,0,124,2 (2%),124,0%,0,0
paraguay,415,19,10,0,130,4,275,7 (3%),275,2%,"10,766",0
guinea-bissau,413,156,1,0,19,0,393,0 (0%),393,0%,"1,500",0
gabon,367,32,6,1,93,8,268,1 (0%),268,2%,724,0
west-bank-and-gaza,362,9,2,0,102,25,258,0 (0%),258,1%,0,0
palestine,362,9,2,0,102,25,258,0 (0%),258,1%,"32,200",0
venezuela,361,4,10,0,158,0,193,1 (1%),193,3%,"482,953",0
mauritius,332,0,10,0,316,1,6,3 (50%),6,3%,"18,398","2,370"
isle-of-man,325,4,23,1,271,0,31,21 (68%),31,7%,"3,339",0
montenegro,324,1,8,0,253,0,63,2 (3%),63,2%,"7,816",0
equatorial-guinea,315,0,3,2,13,4,299,0 (0%),299,1%,854,0
vietnam,271,0,0,0,219,0,52,8 (15%),52,0%,"261,004",0
rwanda,261,2,0,0,128,4,133,0 (0%),133,0%,"35,096",746
congo-brazzaville,236,7,10,1,26,1,200,0 (0%),200,4%,0,0
tajikistan,230,102,3,1,0,0,227,0 (0%),227,1%,0,0
faroe-islands,187,0,0,0,185,0,2,0 (0%),2,0%,"8,066",0
martinique,181,2,14,0,83,0,84,5 (6%),84,8%,0,0
sierra-leone,178,12,9,1,37,8,132,0 (0%),132,5%,0,0
cabo-verde,175,10,2,0,37,4,136,0 (0%),136,1%,791,0
liberia,166,8,18,0,58,0,90,0 (0%),90,11%,0,0
myanmar,161,6,6,0,49,6,106,0 (0%),106,4%,"9,025",322
burma,161,6,6,0,49,6,106,0 (0%),106,4%,0,0
guadeloupe,152,0,12,0,98,3,42,5 (12%),42,8%,0,0
madagascar,149,0,0,0,99,1,50,1 (2%),50,0%,"3,772",161
ethiopia,145,5,4,1,91,16,50,0 (0%),50,3%,"25,135","1,047"
gibraltar,144,0,0,0,133,1,11,0 (0%),11,0%,"2,931",220
brunei,138,0,1,0,130,2,7,2 (29%),7,1%,"14,476",214
zambia,137,13,3,0,78,0,56,1 (2%),56,2%,"7,277",395
french-guiana,133,5,1,0,100,2,32,2 (6%),32,1%,0,0
togo,126,2,9,0,74,7,43,0 (0%),43,7%,"7,891",466
cambodia,122,0,0,0,120,0,2,1 (50%),2,0%,"12,378",74
chad,117,0,10,0,39,0,68,0 (0%),68,9%,0,0
trinidad-and-tobago,116,0,8,0,99,11,9,0 (0%),9,7%,"2,012",105
eswatini,116,4,1,0,12,0,103,0 (0%),103,1%,714,0
bermuda,115,0,7,0,54,3,54,4 (7%),54,6%,"3,270",126
aruba,100,0,2,0,81,0,17,4 (24%),17,2%,"1,758",27
haiti,100,15,11,3,10,0,79,0 (0%),79,11%,"1,026",91
uganda,97,8,0,0,55,3,42,0 (0%),42,0%,"41,478","2,246"
benin,96,6,2,0,50,8,44,0 (0%),44,2%,0,0
monaco,95,0,4,0,78,0,13,1 (8%),13,4%,0,0
guyana,92,10,9,0,27,5,56,3 (5%),56,10%,579,0
car,85,13,0,0,10,0,75,0 (0%),75,0%,"3,498","3,498"
bahamas,83,0,11,0,25,1,47,1 (2%),47,13%,"1,391",38
barbados,82,1,7,0,46,2,29,4 (14%),29,9%,"2,458",89
nepal,82,7,0,0,16,0,66,0 (0%),66,0%,"64,492","1,390"
liechtenstein,82,0,1,0,55,0,26,0 (0%),26,1%,900,0
mozambique,80,0,0,0,19,0,61,0 (0%),61,0%,"2,466",0
sint-maarten,76,0,13,0,44,0,19,7 (37%),19,17%,329,0
cayman-islands,75,1,1,0,14,4,60,3 (5%),60,1%,"2,528",601
libya,63,0,3,0,23,1,37,0 (0%),37,5%,"2,338",183
south-sudan,52,6,0,0,0,0,52,0 (0%),52,0%,"1,247",0
macau,45,0,0,0,39,0,6,1 (17%),6,0%,0,0
syria,44,0,3,0,27,0,14,0 (0%),14,7%,0,0
malawi,41,2,3,0,9,0,29,1 (3%),29,7%,907,15
mongolia,41,1,0,0,13,1,28,0 (0%),28,0%,"8,889",639
eritrea,39,0,0,0,26,0,13,0 (0%),13,0%,0,0
saint-martin,38,0,3,0,29,2,6,1 (17%),6,8%,0,0
angola,35,0,2,0,11,0,22,0 (0%),22,6%,"3,000","2,519"
zimbabwe,34,0,4,0,5,0,25,0 (0%),25,12%,"7,642",0
antigua-and-barbuda,25,0,3,0,15,0,7,1 (14%),7,12%,151,0
timor-leste,24,0,0,0,20,4,4,0 (0%),4,0%,664,342
sao-tome-and-principe,23,7,3,2,4,0,16,0 (0%),16,13%,175,156
botswana,23,0,1,0,8,0,14,0 (0%),14,4%,"8,636",961
grenada,21,0,0,0,13,0,8,4 (50%),8,0%,"1,406",0
laos,19,0,0,0,9,0,10,0 (0%),10,0%,"2,223",39
belize,18,0,2,0,13,0,3,1 (33%),3,11%,"1,043",0
saint-lucia,18,0,0,0,15,0,3,0 (0%),3,0%,446,0
fiji,18,0,0,0,14,0,4,0 (0%),4,0%,"1,007",0
new-caledonia,18,0,0,0,17,0,1,1 (100%),1,0%,"4,947",0
st-vincent-grenadines,17,1,0,0,9,1,8,0 (0%),8,0%,137,29
gambia,17,0,1,0,9,0,7,0 (0%),7,6%,401,0
namibia,16,0,0,0,8,0,8,0 (0%),8,0%,"1,122",0
curaçao,16,0,1,0,13,0,2,0 (0%),2,6%,351,0
dominica,16,0,0,0,13,0,3,0 (0%),3,0%,383,0
burundi,15,0,1,0,7,0,7,0 (0%),7,7%,284,0
saint-kitts-and-nevis,15,0,0,0,8,0,7,0 (0%),7,0%,294,0
nicaragua,15,1,5,2,7,0,3,0 (0%),3,33%,0,0
falkland-islands,13,0,0,0,13,0,0,0 (nan%),0,0%,388,0
yemen,12,2,2,0,1,0,9,0 (0%),9,17%,120,0
turks-and-caicos,12,0,1,0,6,1,5,0 (0%),5,8%,107,24
montserrat,11,0,1,0,7,0,3,1 (33%),3,9%,36,0
seychelles,11,0,0,0,6,0,5,0 (0%),5,0%,0,0
greenland,11,0,0,0,11,0,0,0 (nan%),0,0%,"1,294",5
vatican-city,11,0,0,0,2,0,9,0 (0%),9,0%,0,0
suriname,10,0,1,0,9,0,0,0 (nan%),0,10%,404,0
ms-zaandam,9,0,2,0,0,0,7,0 (0%),7,22%,0,0
papua-new-guinea,8,0,0,0,6,6,2,0 (0%),2,0%,"2,402","1,798"
mauritania,8,0,1,0,6,0,1,0 (0%),1,13%,"1,032",0
bhutan,7,0,0,0,5,0,2,0 (0%),2,0%,"10,980",219
british-virgin-islands,6,0,1,0,3,0,2,0 (0%),2,17%,0,0
western-sahara,6,0,0,0,5,0,1,0 (0%),1,0%,0,0
caribbean-netherlands,6,0,0,0,0,0,6,0 (0%),6,0%,110,0
st-barth,6,0,0,0,6,0,0,0 (nan%),0,0%,0,0
comoros,3,0,0,0,0,0,3,0 (0%),3,0%,0,0
anguilla,3,0,0,0,3,0,0,0 (nan%),0,0%,0,0
saint-pierre-miquelon,1,0,0,0,0,0,1,0 (0%),1,0%,0,0
