Country,Total confirmed,Total_confirmed_today,Total_deaths,Total_deaths_today,Total_Recoveries,Total_Recoveries_today,Active_confirmed,Critical,Mortality_close,Mortality_confirmed,Total_tests,Total_tests_today
portugal,"27,679",98,"1,144",9,"2,549",0,"23,986",112 (0%),"23,986",4%,"517,660",0
sweden,"26,670",348,"3,256",31,"4,971",0,"18,443",360 (2%),"18,443",12%,"148,500",0
belarus,"23,906",933,135,4,"6,531",125,"17,240",92 (1%),"17,240",1%,"274,060","10,517"
singapore,"23,822",486,21,1,"3,225",504,"20,576",24 (0%),"20,576",0%,"175,604",0
qatar,"23,623","1,103",14,0,"2,840",87,"20,769",72 (0%),"20,769",0%,"131,044","3,275"
ireland,"23,135",139,"1,467",9,"17,110",0,"4,558",72 (2%),"4,558",6%,"214,761",0
united-arab-emirates,"18,878",680,201,3,"5,381",577,"13,296",1 (0%),"13,296",1%,"1,200,000",0
israel,"16,506",29,258,6,"11,843",413,"4,405",66 (1%),"4,405",2%,"466,552","11,285"
poland,"16,326",330,811,11,"5,816",118,"9,699",160 (2%),"9,699",5%,"491,216","14,312"
austria,"15,882",11,620,2,"14,061",70,"1,201",68 (6%),"1,201",4%,"319,484","2,976"
japan,"15,777",114,624,17,"8,127","2,221","7,026",287 (4%),"7,026",4%,"214,256","2,259"
bangladesh,"15,691","1,034",239,11,"2,902",252,"12,550",1 (0%),"12,550",2%,"129,865","7,208"
ukraine,"15,648",416,408,17,"3,288",228,"11,952",207 (2%),"11,952",3%,"181,552","5,149"
romania,"15,588",226,982,21,"7,245",194,"7,361",255 (3%),"7,361",6%,"262,219","5,470"
indonesia,"14,265",233,991,18,"2,881",183,"10,393",0 (0%),"10,393",7%,"161,351","3,078"
colombia,"11,613",550,479,16,"2,825",120,"8,309",130 (2%),"8,309",4%,"151,396","6,484"
philippines,"11,086",292,726,7,"1,999",75,"8,361",31 (0%),"8,361",7%,"173,144","9,967"
south-korea,"10,909",35,256,0,"9,632",22,"1,021",55 (5%),"1,021",2%,"668,492","4,606"
denmark,"10,700",84,533,4,"8,515",111,"1,652",43 (3%),"1,652",5%,"326,560","8,726"
south-africa,"10,652",637,206,12,"4,357",184,"6,089",77 (1%),"6,089",2%,"356,067","14,731"
dominican-republic,"10,634",287,393,5,"2,870",107,"7,371",134 (2%),"7,371",4%,"42,615",0
serbia,"10,176",62,218,3,"3,290",284,"6,668",29 (0%),"6,668",2%,"145,604","5,012"
egypt,"9,746",346,533,8,"2,172",97,"7,041",41 (1%),"7,041",5%,"90,000",0
kuwait,"9,286",598,65,7,"2,907",178,"6,314",131 (2%),"6,314",1%,"196,397",0
panama,"8,448",166,244,7,"4,687",186,"3,517",87 (2%),"3,517",3%,"42,657","2,301"
czechia,"8,176",53,282,2,"4,711",237,"3,183",40 (1%),"3,183",3%,"306,409","3,916"
norway,"8,132",27,224,5,32,0,"7,876",22 (0%),"7,876",3%,"202,751","6,830"
australia,"6,948",7,97,0,"6,179",16,672,16 (2%),672,1%,"855,119","27,247"
malaysia,"6,726",70,109,1,"5,113",88,"1,504",20 (1%),"1,504",2%,"271,721","14,784"
morocco,"6,281",218,188,0,"2,811",257,"3,282",1 (0%),"3,282",3%,"68,980","3,056"
argentina,"6,278",244,314,9,"1,837",80,"4,127",148 (4%),"4,127",5%,"85,158","2,140"
finland,"5,984",22,271,4,"4,000",0,"1,713",44 (3%),"1,713",5%,"123,300","1,800"
algeria,"5,891",168,507,5,"2,841",163,"2,543",22 (1%),"2,543",9%,"6,500",0
bahrain,"5,236",295,8,0,"2,152",82,"3,076",6 (0%),"3,076",0%,"189,174","5,145"
kazakhstan,"5,207",117,32,1,"2,074",133,"3,101",33 (1%),"3,101",1%,"408,713","10,302"
moldova,"4,995",68,175,6,"1,980",22,"2,840",251 (9%),"2,840",4%,"20,447",0
ghana,"4,700",437,22,0,494,116,"4,184",5 (0%),"4,184",0%,"160,501","5,300"
afghanistan,"4,687",285,122,2,558,0,"4,007",7 (0%),"4,007",3%,"15,560",0
nigeria,"4,641",242,150,7,902,124,"3,589",4 (0%),"3,589",3%,"27,078","3,243"
luxembourg,"3,888",2,101,0,"3,602",16,185,18 (10%),185,3%,"55,415",165
oman,"3,573",174,17,0,"1,250",133,"2,306",27 (1%),"2,306",0%,"50,000",0
armenia,"3,392",79,46,1,"1,359",34,"1,987",10 (1%),"1,987",1%,"32,561",971
hungary,"3,284",21,421,8,958,25,"1,905",42 (2%),"1,905",13%,"112,165","3,908"
thailand,"3,015",6,56,0,"2,796",2,163,61 (37%),163,2%,"227,860",0
iraq,"2,818",51,110,1,"1,790",56,918,0 (0%),918,4%,"129,701","2,548"
greece,"2,726",10,151,0,"1,374",0,"1,201",32 (3%),"1,201",6%,"99,363",466
cameroon,"2,689",110,125,11,"1,524",59,"1,040",28 (3%),"1,040",5%,0,0
azerbaijan,"2,589",70,32,0,"1,680",30,877,33 (4%),877,1%,"193,411",0
bolivia,"2,556",119,118,4,273,15,"2,165",3 (0%),"2,165",5%,"7,651",0
uzbekistan,"2,486",68,10,0,"1,988",107,488,8 (2%),488,0%,"325,000",0
croatia,"2,196",9,91,1,"1,784",20,321,13 (4%),321,4%,"44,886",0
guinea,"2,146",104,11,0,714,16,"1,421",0 (0%),"1,421",1%,0,0
bosnia-and-herzegovina,"2,141",24,113,6,"1,114",8,914,4 (0%),914,5%,"42,318","1,036"
bulgaria,"1,990",25,93,2,461,17,"1,436",50 (3%),"1,436",5%,"57,634",403
honduras,"1,972",142,108,0,203,8,"1,661",10 (1%),"1,661",5%,"5,653",0
senegal,"1,886",177,19,0,715,65,"1,152",6 (1%),"1,152",1%,"18,969",0
iceland,"1,801",0,10,0,"1,773",0,18,0 (0%),18,1%,"54,195",935
cuba,"1,783",17,77,0,"1,229",36,477,7 (1%),477,4%,"69,182","1,847"
estonia,"1,741",2,61,1,751,1,929,5 (1%),929,4%,"63,964",592
ivory-coast,"1,730",30,21,0,818,24,891,0 (0%),891,1%,"13,663",0
north-macedonia,"1,664",22,91,0,"1,200",64,373,21 (6%),373,5%,"19,241",420
sudan,"1,526",161,74,4,162,13,"1,290",0 (0%),"1,290",5%,0,0
new-zealand,"1,497",3,21,0,"1,386",15,90,2 (2%),90,1%,"194,191","3,865"
lithuania,"1,485",6,50,0,833,5,602,17 (3%),602,3%,"186,565","2,652"
slovenia,"1,460",3,102,0,256,0,"1,102",10 (1%),"1,102",7%,"63,365",537
slovakia,"1,457",2,26,0,941,22,490,5 (1%),490,2%,"119,859","1,488"
djibouti,"1,227",17,3,0,872,25,352,0 (0%),352,0%,"15,790",486
somalia,"1,089",35,52,1,121,3,916,2 (0%),916,5%,0,0
guatemala,"1,052",85,26,2,110,6,916,5 (1%),916,2%,"7,200",0
hong-kong,"1,048",3,4,0,982,15,62,1 (2%),62,0%,"168,291",0
tunisia,"1,032",2,45,0,660,22,327,19 (6%),327,4%,"29,297","1,877"
congo-kinshasa,"1,024",33,41,0,141,5,842,0 (0%),842,4%,0,0
mayotte,"1,023",35,11,0,492,0,520,9 (2%),520,1%,"4,000",0
kyrgyzstan,"1,016",14,12,0,688,13,316,13 (4%),316,1%,"59,490",0
el-salvador,958,69,18,1,325,32,615,4 (1%),615,2%,"43,043","1,953"
latvia,946,7,18,0,464,0,464,2 (0%),464,2%,"77,147",555
cyprus,901,3,16,0,401,0,484,10 (2%),484,2%,"76,139",0
maldives,897,62,3,0,29,0,865,2 (0%),865,0%,"11,775",0
kosovo,884,14,28,0,655,2,201,0 (0%),201,3%,0,0
albania,872,4,31,0,654,4,187,7 (4%),187,4%,"10,559",121
sri-lanka,863,7,9,0,343,22,511,1 (0%),511,1%,"36,605","1,282"
lebanon,859,14,26,0,234,0,599,3 (1%),599,3%,"51,731",549
niger,832,11,46,0,637,13,149,0 (0%),149,6%,"5,598",36
gabon,802,141,9,1,127,17,666,1 (0%),666,1%,724,0
costa-rica,801,9,7,1,517,16,277,6 (2%),277,1%,"17,299",129
guinea-bissau,761,35,3,0,26,0,732,0 (0%),732,0%,"1,500",0
burkina-faso,760,9,50,1,584,7,126,0 (0%),126,7%,0,0
andorra,755,1,48,0,550,5,157,14 (9%),157,6%,"1,673",0
paraguay,724,11,10,0,170,5,544,0 (0%),544,1%,"16,155",709
cruise-ship,712,0,13,0,651,6,48,4 (8%),48,2%,0,0
mali,712,8,39,1,377,26,296,0 (0%),296,5%,"2,172",0
uruguay,711,4,19,0,523,6,169,8 (5%),169,3%,"28,697",673
kenya,700,28,33,1,251,12,416,1 (0%),416,5%,"32,938","1,897"
tajikistan,661,49,21,1,0,0,640,0 (0%),640,3%,0,0
georgia,638,3,11,1,317,8,310,6 (2%),310,2%,"29,736",0
san-marino,628,0,41,0,126,0,461,3 (1%),461,7%,"2,956",0
jordan,562,22,9,0,390,1,163,5 (3%),163,2%,"119,260","7,975"
channel-islands,546,1,41,0,452,5,53,0 (0%),53,8%,"5,342",0
tanzania,509,0,21,0,183,0,305,7 (2%),305,4%,0,0
malta,503,7,5,0,434,1,64,0 (0%),64,1%,"43,397","2,904"
jamaica,502,4,9,0,90,12,403,0 (0%),403,2%,"7,101",212
taiwan,440,0,6,0,366,5,68,0 (0%),68,1%,"67,133",272
equatorial-guinea,439,0,4,0,13,0,422,0 (0%),422,1%,854,0
réunion,436,5,0,0,354,0,82,5 (6%),82,0%,"17,200",0
venezuela,414,12,10,0,193,3,211,2 (1%),211,2%,"512,181",0
west-bank-and-gaza,375,0,2,0,263,35,110,0 (0%),110,1%,0,0
palestine,375,0,2,0,263,35,110,0 (0%),110,1%,"34,511",0
sierra-leone,338,31,19,1,72,5,247,0 (0%),247,6%,0,0
congo-brazzaville,333,59,11,1,53,20,269,0 (0%),269,3%,0,0
mauritius,332,0,10,0,320,0,2,3 (150%),2,3%,"69,773",0
isle-of-man,330,1,23,0,271,0,36,21 (58%),36,7%,"3,773",148
montenegro,324,0,9,1,290,16,25,2 (8%),25,3%,"7,816",0
chad,322,0,31,0,53,0,238,0 (0%),238,10%,0,0
benin,319,35,2,0,62,0,255,0 (0%),255,1%,"19,474",0
vietnam,288,0,0,0,241,0,47,8 (17%),47,0%,"261,004",0
rwanda,285,1,0,0,150,10,135,0 (0%),135,0%,"42,805",380
zambia,267,15,7,0,117,5,143,1 (1%),143,3%,"10,270",0
cabo-verde,260,14,2,0,58,2,200,0 (0%),200,1%,791,0
ethiopia,250,11,5,0,105,6,140,1 (1%),140,2%,"36,624","1,764"
liberia,211,12,20,0,85,6,106,0 (0%),106,9%,0,0
sao-tome-and-principe,208,0,5,0,4,0,199,0 (0%),199,2%,175,0
martinique,187,1,14,0,83,0,90,4 (4%),90,7%,0,0
faroe-islands,187,0,0,0,187,0,0,0 (nan%),0,0%,"8,450",47
madagascar,186,0,0,0,101,0,85,1 (1%),85,0%,"3,968",0
haiti,182,31,15,3,17,0,150,0 (0%),150,8%,"1,296",136
togo,181,8,11,0,89,0,81,0 (0%),81,6%,"10,561",184
burma,180,2,6,0,72,4,102,0 (0%),102,3%,0,0
myanmar,180,2,6,0,72,4,102,0 (0%),102,3%,"11,222",374
eswatini,175,12,2,0,28,14,145,0 (0%),145,1%,714,0
south-sudan,156,36,0,0,2,0,154,0 (0%),154,0%,"1,247",0
guadeloupe,154,0,13,0,104,0,37,4 (11%),37,8%,0,0
gibraltar,147,1,0,0,143,0,4,0 (0%),4,0%,"4,155",56
french-guiana,144,3,1,0,122,3,21,0 (0%),21,1%,0,0
car,143,0,0,0,10,0,133,0 (0%),133,0%,"3,498",0
central-african-republic,143,0,0,0,10,0,133,0 (0%),133,0%,0,0
brunei,141,0,1,0,134,2,6,2 (33%),6,1%,"15,898",416
nepal,134,24,0,0,33,2,101,0 (0%),101,0%,"76,367","4,128"
cambodia,122,0,0,0,120,0,2,1 (50%),2,0%,"13,448",275
uganda,121,5,0,0,55,0,66,0 (0%),66,0%,"58,606","1,839"
bermuda,119,1,8,1,66,2,45,4 (9%),45,7%,"4,489",469
trinidad-and-tobago,116,0,8,0,107,3,1,0 (0%),1,7%,"2,307",36
guyana,109,5,10,0,36,1,63,6 (10%),63,9%,930,16
mozambique,103,12,0,0,34,0,69,0 (0%),69,0%,"4,173",250
aruba,101,0,3,0,89,0,9,4 (44%),9,3%,"1,874",14
monaco,96,0,4,0,82,0,10,1 (10%),10,4%,0,0
bahamas,92,0,11,0,37,0,44,1 (2%),44,12%,"1,500",0
cayman-islands,84,3,1,0,47,6,36,3 (8%),36,1%,"4,187",764
barbados,84,0,7,0,57,0,20,4 (20%),20,8%,"2,990",64
liechtenstein,82,0,1,0,55,0,26,0 (0%),26,1%,900,0
sint-maarten,76,0,15,0,46,0,15,7 (47%),15,20%,329,0
libya,64,0,3,0,24,0,37,0 (0%),37,5%,"3,093",755
malawi,57,1,3,0,24,10,30,1 (3%),30,5%,"1,337",149
yemen,56,5,9,1,1,0,46,0 (0%),46,16%,120,0
syria,47,0,3,0,29,0,15,0 (0%),15,6%,0,0
angola,45,2,2,0,13,0,30,0 (0%),30,4%,"3,000",0
macau,45,0,0,0,40,0,5,1 (20%),5,0%,0,0
mongolia,42,0,0,0,14,0,28,0 (0%),28,0%,"9,600",397
eritrea,39,0,0,0,37,0,2,0 (0%),2,0%,0,0
saint-martin,39,0,3,0,30,0,6,1 (17%),6,8%,0,0
zimbabwe,36,1,4,0,9,0,23,0 (0%),23,11%,"20,537","4,485"
antigua-and-barbuda,25,0,3,0,19,0,3,1 (33%),3,12%,183,0
timor-leste,24,0,0,0,21,0,3,0 (0%),3,0%,738,0
botswana,24,1,1,0,12,0,11,0 (0%),11,4%,"9,540",0
gambia,22,2,1,0,10,1,11,0 (0%),11,5%,849,0
grenada,21,0,0,0,13,0,8,4 (50%),8,0%,"1,406",0
laos,19,0,0,0,13,0,6,0 (0%),6,0%,"3,187",279
fiji,18,0,0,0,14,0,4,0 (0%),4,0%,"1,300",0
new-caledonia,18,0,0,0,18,0,0,0 (nan%),0,0%,"5,213",0
belize,18,0,2,0,16,0,0,0 (nan%),0,11%,"1,043",0
saint-lucia,18,0,0,0,17,0,1,0 (0%),1,0%,620,0
st-vincent-grenadines,17,0,0,0,9,0,8,0 (0%),8,0%,137,0
curaçao,16,0,1,0,14,0,1,0 (0%),1,6%,389,0
dominica,16,0,0,0,15,1,1,0 (0%),1,0%,420,4
nicaragua,16,0,5,0,7,0,4,0 (0%),4,31%,0,0
namibia,16,0,0,0,11,1,5,0 (0%),5,0%,"1,543",32
burundi,15,0,1,0,7,0,7,0 (0%),7,7%,284,0
saint-kitts-and-nevis,15,0,0,0,14,1,1,0 (0%),1,0%,327,0
falkland-islands,13,0,0,0,13,0,0,0 (nan%),0,0%,402,0
turks-and-caicos,12,0,1,0,8,0,3,0 (0%),3,8%,109,0
vatican-city,12,0,0,0,2,0,10,0 (0%),10,0%,0,0
greenland,11,0,0,0,11,0,0,0 (nan%),0,0%,"1,394",0
comoros,11,0,1,0,0,0,10,0 (0%),10,9%,0,0
seychelles,11,0,0,0,10,2,1,0 (0%),1,0%,0,0
montserrat,11,0,1,0,8,0,2,1 (50%),2,9%,36,0
suriname,10,0,1,0,9,0,0,0 (nan%),0,10%,404,0
ms-zaandam,9,0,2,0,0,0,7,0 (0%),7,22%,0,0
bhutan,9,2,0,0,5,0,4,0 (0%),4,0%,"11,673",18
mauritania,8,0,1,0,6,0,1,0 (0%),1,13%,"1,842",0
papua-new-guinea,8,0,0,0,8,0,0,0 (nan%),0,0%,"2,402",0
british-virgin-islands,7,0,1,0,4,0,2,0 (0%),2,14%,167,0
caribbean-netherlands,6,0,0,0,0,0,6,0 (0%),6,0%,110,0
st-barth,6,0,0,0,6,0,0,0 (nan%),0,0%,0,0
western-sahara,6,0,0,0,5,0,1,0 (0%),1,0%,0,0
anguilla,3,0,0,0,3,0,0,0 (nan%),0,0%,0,0
saint-pierre-miquelon,1,0,0,0,0,0,1,0 (0%),1,0%,0,0
