Country,Total confirmed,Total_confirmed_today,Total_deaths,Total_deaths_today,Total_Recoveries,Total_Recoveries_today,Active_confirmed,Critical,Mortality_close,Mortality_confirmed,Total_tests,Total_tests_today
sweden,"14,777",392,"1,580",40,550,0,"12,647",521 (4%),"12,647",11%,"74,600",0
israel,"13,883",170,181,4,"4,353",304,"9,349",142 (2%),"9,349",1%,"240,303",0
japan,"11,135",338,263,27,"1,239",80,"9,633",217 (2%),"9,633",2%,"116,725","3,909"
south-korea,"10,683",9,237,1,"8,213",99,"2,233",55 (2%),"2,233",2%,"571,014","7,979"
chile,"10,507",419,139,6,"4,676",338,"5,692",377 (7%),"5,692",1%,"118,827","5,178"
saudi-arabia,"10,484","1,122",103,6,"1,490",92,"8,891",88 (1%),"8,891",1%,"180,000",0
ecuador,"10,128",660,507,33,"1,150",89,"8,471",124 (1%),"8,471",5%,"32,453",644
poland,"9,737",144,385,5,"1,297",164,"8,055",160 (2%),"8,055",4%,"214,236",0
romania,"9,242",306,482,4,"2,153",136,"6,607",245 (4%),"6,607",5%,"101,552","3,061"
pakistan,"9,216",798,192,16,"2,066",96,"6,958",46 (1%),"6,958",2%,"111,806","7,504"
singapore,"9,125","1,111",11,0,801,0,"8,313",23 (0%),"8,313",0%,"94,796",0
mexico,"8,772",511,712,26,"2,627",0,"5,433",378 (7%),"5,433",8%,"49,570",0
denmark,"7,880",180,364,0,"4,490",2,"3,026",84 (3%),"3,026",5%,"100,543","4,299"
united-arab-emirates,"7,265",484,43,2,"1,360",74,"5,862",1 (0%),"5,862",1%,"790,000","23,000"
norway,"7,156",78,181,16,32,0,"6,943",58 (1%),"6,943",3%,"143,255","1,089"
indonesia,"7,135",375,616,26,842,95,"5,677",0 (0%),"5,677",9%,"49,767","6,018"
czechia,"6,914",14,196,2,"1,597",38,"5,121",75 (1%),"5,121",3%,"178,617","6,494"
australia,"6,645",20,71,0,"4,685",427,"1,889",49 (3%),"1,889",1%,"439,000","7,266"
serbia,"6,630",312,125,3,870,117,"5,635",108 (2%),"5,635",2%,"41,812","3,111"
philippines,"6,599",140,437,9,654,41,"5,508",1 (0%),"5,508",7%,"59,928",0
belarus,"6,264","1,485",51,4,514,20,"5,699",92 (2%),"5,699",1%,"102,556","4,325"
ukraine,"6,125",415,161,10,367,8,"5,597",45 (1%),"5,597",3%,"61,997","3,904"
qatar,"6,015",567,9,1,555,37,"5,451",37 (1%),"5,451",0%,"64,620","2,082"
malaysia,"5,482",57,92,3,"3,349",54,"2,041",43 (2%),"2,041",2%,"108,216",0
dominican-republic,"4,964",284,235,9,416,53,"4,313",128 (3%),"4,313",5%,"57,809","42,226"
panama,"4,658",191,136,10,204,39,"4,318",98 (2%),"4,318",3%,"20,996","1,905"
finland,"4,014",146,98,0,"2,000",0,"1,916",67 (3%),"1,916",2%,"61,447","2,247"
colombia,"3,977",185,189,10,804,93,"2,984",98 (3%),"2,984",5%,"62,746",0
luxembourg,"3,558",8,75,2,637,10,"2,846",32 (1%),"2,846",2%,"33,798",132
bangladesh,"3,382",434,110,9,87,2,"3,185",1 (0%),"3,185",3%,"29,578","2,974"
egypt,"3,333",189,250,11,821,89,"2,262",0 (0%),"2,262",8%,"55,000",0
south-africa,"3,300",142,58,4,"1,055",152,"2,187",36 (2%),"2,187",2%,"121,510","6,799"
morocco,"3,046",191,143,2,350,23,"2,553",1 (0%),"2,553",5%,"16,386","1,263"
argentina,"3,031",192,142,10,737,28,"2,152",123 (6%),"2,152",5%,"34,568","1,856"
thailand,"2,811",19,48,1,"2,108",109,655,61 (9%),655,2%,"142,589",0
algeria,"2,718",89,384,9,"1,099",52,"1,235",40 (3%),"1,235",14%,"6,500",0
moldova,"2,548",76,70,3,457,0,"2,021",212 (10%),"2,021",3%,"11,763","1,275"
greece,"2,245",10,116,3,269,0,"1,860",61 (3%),"1,860",5%,"54,344","1,054"
hungary,"2,098",114,213,14,287,20,"1,598",82 (5%),"1,598",10%,"50,052","1,995"
kuwait,"2,080",85,11,2,412,45,"1,657",46 (3%),"1,657",1%,0,0
kazakhstan,"1,967",115,19,0,452,5,"1,496",22 (1%),"1,496",1%,"126,727","8,778"
bahrain,"1,907",26,7,0,769,10,"1,131",2 (0%),"1,131",0%,"89,225","4,099"
croatia,"1,881",10,47,0,771,62,"1,063",18 (2%),"1,063",3%,"26,610","2,424"
iceland,"1,773",2,10,1,"1,362",71,401,4 (1%),401,1%,"43,143","2,052"
uzbekistan,"1,657",30,5,0,261,0,"1,391",8 (1%),"1,391",0%,"150,000","14,000"
iraq,"1,574",35,82,0,"1,043",34,449,0 (0%),449,5%,"59,055","2,908"
estonia,"1,552",17,43,3,169,4,"1,340",9 (1%),"1,340",3%,"42,213","1,283"
oman,"1,508",98,8,1,238,0,"1,262",3 (0%),"1,262",1%,0,0
new-zealand,"1,445",5,13,1,"1,006",32,426,3 (1%),426,1%,"89,508","3,203"
azerbaijan,"1,436",38,19,0,791,79,626,16 (3%),626,1%,"95,747",0
armenia,"1,401",62,24,2,609,29,768,30 (4%),768,2%,"13,929",556
lithuania,"1,350",24,37,0,298,56,"1,015",17 (2%),"1,015",3%,"70,753","4,401"
slovenia,"1,335",5,77,3,193,1,"1,065",26 (2%),"1,065",6%,"41,802",537
bosnia-and-herzegovina,"1,309",24,49,1,381,34,879,4 (0%),879,4%,"18,538",720
north-macedonia,"1,225",18,54,3,200,21,971,9 (1%),971,4%,"11,870",0
slovakia,"1,199",26,14,1,258,7,927,7 (1%),927,1%,"49,428","2,694"
cameroon,"1,163",146,42,0,305,0,816,33 (4%),816,4%,0,0
afghanistan,"1,092",66,36,0,150,15,906,7 (1%),906,3%,"6,422",0
cuba,"1,087",52,36,2,285,30,766,9 (1%),766,3%,"28,598","1,616"
ghana,"1,042",0,9,0,99,0,934,4 (0%),934,1%,"68,591",0
hong-kong,"1,030",4,4,0,650,20,376,8 (2%),376,0%,"131,786",0
bulgaria,966,37,45,2,170,3,751,34 (5%),751,5%,"26,417",0
tunisia,884,5,38,0,148,105,698,34 (5%),698,4%,"17,287","1,189"
ivory-coast,879,32,10,1,287,27,582,0 (0%),582,1%,0,0
djibouti,846,0,2,0,102,0,742,0 (0%),742,0%,"8,144",0
cyprus,772,5,12,0,81,0,679,15 (2%),679,2%,"34,087",0
latvia,748,9,5,0,88,0,655,3 (0%),655,1%,"37,972","1,304"
andorra,717,4,37,1,248,13,432,17 (4%),432,5%,"1,673",0
cruise-ship,712,0,13,0,644,0,55,7 (13%),55,2%,0,0
lebanon,677,4,21,0,103,1,553,27 (5%),553,3%,"20,929",0
nigeria,665,38,22,1,188,18,455,2 (0%),455,3%,"7,153",0
costa-rica,662,2,6,1,124,12,532,8 (2%),532,1%,"10,879",462
niger,655,7,20,0,124,7,511,0 (0%),511,3%,"4,715",0
guinea,622,43,5,0,122,35,495,0 (0%),495,1%,0,0
albania,609,25,26,0,345,18,238,10 (4%),238,4%,"6,017",242
bolivia,598,34,34,1,37,6,527,3 (1%),527,6%,"3,569",0
kyrgyzstan,590,22,7,0,216,15,367,5 (1%),367,1%,"26,147",0
burkina-faso,581,5,38,2,357,19,186,0 (0%),186,7%,0,0
uruguay,535,18,10,0,313,15,212,13 (6%),212,2%,"13,396",189
kosovo,510,0,12,0,93,0,405,0 (0%),405,2%,0,0
honduras,494,17,46,0,29,4,419,10 (2%),419,9%,"2,535",0
channel-islands,488,0,24,3,73,0,391,0 (0%),391,5%,"3,320",0
san-marino,462,1,39,0,61,1,362,4 (1%),362,8%,"1,726",15
west-bank-and-gaza,461,12,4,1,71,0,386,0 (0%),386,1%,0,0
palestine,461,12,4,1,71,0,386,0 (0%),386,1%,"17,329",0
malta,431,4,3,0,126,8,302,2 (1%),302,1%,"24,919","1,666"
jordan,425,8,7,0,282,6,136,5 (4%),136,2%,"33,000","4,000"
taiwan,425,3,6,0,217,14,202,0 (0%),202,1%,"55,476","1,844"
réunion,408,0,0,0,237,0,171,4 (2%),171,0%,0,0
georgia,408,6,4,0,95,0,309,6 (2%),309,1%,"7,611",0
senegal,377,10,5,2,235,15,137,1 (1%),137,1%,0,0
congo-kinshasa,350,18,25,0,35,8,290,0 (0%),290,7%,0,0
mauritius,328,0,9,0,224,16,95,3 (3%),95,3%,"9,755",0
montenegro,313,1,5,0,90,2,218,7 (3%),218,2%,"3,874",0
sri-lanka,309,5,7,0,100,2,202,1 (0%),202,2%,"6,463",0
isle-of-man,300,2,9,3,200,7,91,15 (16%),91,3%,"2,509",44
guatemala,294,5,7,0,24,3,263,3 (1%),263,2%,"7,200",0
venezuela,285,29,10,1,117,0,158,4 (3%),158,4%,"347,236","11,067"
mayotte,284,13,4,0,117,0,163,4 (2%),163,1%,"2,000",150
kenya,281,11,14,0,69,2,198,2 (1%),198,5%,"13,872",633
vietnam,268,0,0,0,214,12,54,8 (15%),54,0%,"206,253",0
tanzania,254,84,10,3,11,0,233,4 (2%),233,4%,0,0
mali,246,22,14,0,56,14,176,0 (0%),176,6%,0,0
somalia,237,73,8,1,4,1,225,2 (1%),225,3%,0,0
el-salvador,225,7,7,0,48,2,170,2 (1%),170,3%,"13,352","1,142"
jamaica,223,50,5,0,27,0,191,0 (0%),191,2%,"1,809",204
paraguay,208,2,8,0,46,5,154,1 (1%),154,4%,"4,950",0
faroe-islands,185,0,0,0,176,0,9,0 (0%),9,0%,"6,021",0
martinique,163,0,12,0,73,0,78,11 (14%),78,7%,0,0
congo-brazzaville,160,17,6,0,16,5,138,0 (0%),138,4%,0,0
guadeloupe,148,0,8,0,73,0,67,13 (19%),67,5%,0,0
rwanda,147,0,0,0,76,0,71,0 (0%),71,0%,"6,959",0
brunei,138,0,1,0,116,1,21,2 (10%),21,1%,"11,633",161
gibraltar,132,0,0,0,120,0,12,1 (8%),12,0%,"1,912",0
cambodia,122,0,0,0,107,2,15,1 (7%),15,0%,"5,768",0
madagascar,121,0,0,0,41,2,80,1 (1%),80,0%,"2,357",0
gabon,120,11,1,0,7,0,112,2 (2%),112,1%,572,0
burma,119,2,5,0,7,0,107,0 (0%),107,4%,0,0
myanmar,119,8,5,0,7,0,107,0 (0%),107,4%,"4,692",87
trinidad-and-tobago,114,0,8,0,22,1,84,0 (0%),84,7%,"1,371",36
ethiopia,114,3,3,0,16,0,95,0 (0%),95,3%,"8,698",745
sudan,107,41,12,2,8,2,87,0 (0%),87,11%,0,0
liberia,99,8,8,0,7,0,84,0 (0%),84,8%,0,0
french-guiana,97,1,1,1,69,5,27,2 (7%),27,1%,0,0
aruba,97,0,2,0,49,0,46,4 (9%),46,2%,"1,442",0
monaco,94,0,3,0,23,1,68,3 (4%),68,3%,0,0
bermuda,86,0,5,0,37,2,44,10 (23%),44,6%,651,13
togo,84,0,6,1,53,1,25,0 (0%),25,7%,"4,381",86
maldives,82,13,0,0,16,0,66,1 (2%),66,0%,"4,139",0
liechtenstein,81,0,1,0,55,0,25,0 (0%),25,1%,900,0
equatorial-guinea,79,0,0,0,7,3,72,0 (0%),72,0%,854,0
barbados,75,0,5,0,23,6,47,4 (9%),47,7%,"1,063",63
sint-maarten,67,0,10,0,12,0,45,6 (13%),45,15%,163,0
cabo-verde,67,6,1,0,1,0,65,0 (0%),65,1%,0,0
cayman-islands,66,5,1,0,7,0,58,3 (5%),58,2%,778,76
guyana,66,1,7,0,9,0,50,5 (10%),50,11%,328,6
zambia,65,4,3,0,35,2,27,1 (4%),27,5%,"2,586",0
bahamas,60,5,9,0,11,1,40,1 (3%),40,15%,0,0
haiti,57,10,3,0,0,0,54,0 (0%),54,5%,618,120
uganda,56,1,0,0,38,10,18,0 (0%),18,0%,"12,565","1,464"
benin,54,19,1,0,27,9,26,0 (0%),26,2%,0,0
libya,51,0,1,0,15,4,35,0 (0%),35,2%,808,83
guinea-bissau,50,0,0,0,3,0,47,0 (0%),47,0%,"1,500",0
macau,45,0,0,0,22,5,23,1 (4%),23,0%,0,0
sierra-leone,43,8,0,0,6,0,37,0 (0%),37,0%,0,0
mozambique,39,0,0,0,8,0,31,0 (0%),31,0%,"1,037",0
syria,39,0,3,0,5,0,31,0 (0%),31,8%,0,0
eritrea,39,0,0,0,3,0,36,0 (0%),36,0%,0,0
saint-martin,37,0,2,0,19,0,16,5 (31%),16,5%,0,0
mongolia,34,1,0,0,8,1,26,0 (0%),26,0%,"6,800","5,246"
chad,33,0,0,0,8,0,25,0 (0%),25,0%,0,0
nepal,31,0,0,0,4,0,27,0 (0%),27,0%,"29,567",0
zimbabwe,25,0,3,0,2,0,20,0 (0%),20,12%,"2,851",225
angola,24,0,2,0,6,0,16,0 (0%),16,8%,0,0
eswatini,24,2,1,0,8,0,15,0 (0%),15,4%,714,0
antigua-and-barbuda,23,0,3,0,3,0,17,1 (6%),17,13%,73,0
timor-leste,23,1,0,0,1,0,22,0 (0%),22,0%,322,322
botswana,20,0,1,0,0,0,19,0 (0%),19,5%,"4,432",0
laos,19,0,0,0,2,0,17,0 (0%),17,0%,"1,349",16
fiji,18,1,0,0,3,3,15,0 (0%),15,0%,0,0
new-caledonia,18,0,0,0,15,0,3,1 (33%),3,0%,"3,399",0
belize,18,0,2,0,2,0,14,1 (7%),14,11%,651,0
malawi,17,0,2,0,3,0,12,1 (8%),12,12%,429,0
dominica,16,0,0,0,8,0,8,0 (0%),8,0%,345,0
namibia,16,0,0,0,6,0,10,0 (0%),10,0%,524,0
saint-kitts-and-nevis,15,1,0,0,0,0,15,0 (0%),15,0%,247,13
saint-lucia,15,0,0,0,13,2,2,0 (0%),2,0%,344,0
curaçao,14,0,1,0,11,0,2,0 (0%),2,7%,286,0
grenada,14,0,0,0,6,0,8,4 (50%),8,0%,92,0
st-vincent-grenadines,12,0,0,0,1,0,11,0 (0%),11,0%,87,0
car,12,0,0,0,4,0,8,0 (0%),8,0%,0,0
falkland-islands,11,0,0,0,3,0,8,0 (0%),8,0%,319,0
seychelles,11,0,0,0,5,0,6,0 (0%),6,0%,0,0
greenland,11,0,0,0,11,0,0,0 (nan%),0,0%,"1,043",0
turks-and-caicos,11,0,1,0,0,0,10,0 (0%),10,9%,83,0
montserrat,11,0,0,0,2,0,9,1 (11%),9,0%,36,0
gambia,10,0,1,0,2,0,7,0 (0%),7,10%,316,0
suriname,10,0,1,0,6,0,3,0 (0%),3,10%,0,0
nicaragua,10,0,2,0,6,0,2,0 (0%),2,20%,0,0
ms-zaandam,9,0,2,0,0,0,7,0 (0%),7,22%,0,0
vatican-city,9,1,0,0,2,0,7,0 (0%),7,0%,0,0
papua-new-guinea,7,0,0,0,0,0,7,0 (0%),7,0%,167,0
mauritania,7,0,1,0,6,0,0,0 (nan%),0,14%,913,0
western-sahara,6,0,0,0,0,0,6,0 (0%),6,0%,0,0
st-barth,6,0,0,0,5,0,1,0 (0%),1,0%,0,0
bhutan,6,1,0,0,2,0,4,0 (0%),4,0%,"8,765",195
caribbean-netherlands,5,0,0,0,0,0,5,0 (0%),5,0%,110,0
british-virgin-islands,5,1,1,0,3,1,1,0 (0%),1,20%,0,0
burundi,5,0,1,0,4,4,0,0 (nan%),0,20%,80,0
south-sudan,4,0,0,0,0,0,4,0 (0%),4,0%,0,0
sao-tome-and-principe,4,0,0,0,0,0,4,0 (0%),4,0%,19,0
anguilla,3,0,0,0,1,0,2,0 (0%),2,0%,0,0
yemen,1,0,0,0,0,0,1,0 (0%),1,0%,0,0
saint-pierre-miquelon,1,0,0,0,0,0,1,0 (0%),1,0%,0,0
