Country,Total confirmed,Total_confirmed_today,Total_deaths,Total_deaths_today,Total_Recoveries,Total_Recoveries_today,Active_confirmed,Critical,Mortality_close,Mortality_confirmed,Total_tests,Total_tests_today
south-africa,"2,272",99,27,2,410,0,"1,835",7 (0%),"1,835",1%,"83,663","3,578"
egypt,"2,190",125,164,5,589,0,"1,437",0 (0%),"1,437",7%,"25,000",0
greece,"2,145",31,99,1,269,0,"1,777",73 (4%),"1,777",5%,"43,417","1,156"
algeria,"1,983",69,313,20,601,10,"1,069",60 (6%),"1,069",16%,"3,359",0
morocco,"1,838",75,126,0,210,7,"1,502",1 (0%),"1,502",7%,"9,609",657
moldova,"1,712",50,35,4,107,13,"1,570",80 (5%),"1,570",2%,"6,271",0
iceland,"1,711",10,8,0,933,44,770,10 (1%),770,0%,"35,253",0
croatia,"1,650",50,25,2,400,27,"1,225",34 (3%),"1,225",2%,"17,790","1,409"
hungary,"1,512",54,122,13,122,2,"1,268",58 (5%),"1,268",8%,"35,825","1,006"
iraq,"1,378",26,78,2,717,77,583,0 (0%),583,6%,"37,791","2,376"
estonia,"1,373",41,31,3,115,13,"1,227",11 (1%),"1,227",2%,"32,263","1,499"
new-zealand,"1,366",17,9,4,628,82,729,4 (1%),729,1%,"64,399","1,572"
bahrain,"1,361",225,6,0,591,33,764,4 (1%),764,0%,"67,327","3,354"
kuwait,"1,300",66,2,1,150,8,"1,148",26 (2%),"1,148",0%,0,0
slovenia,"1,220",8,56,1,152,0,"1,012",35 (3%),"1,012",5%,"35,946",541
kazakhstan,"1,179",88,14,2,142,4,"1,023",21 (2%),"1,023",1%,"76,904","7,600"
azerbaijan,"1,148",50,12,1,289,39,847,25 (3%),847,1%,"66,677",0
bosnia-and-herzegovina,"1,080",43,39,0,218,12,823,4 (0%),823,4%,"11,612",0
lithuania,"1,070",8,24,0,101,0,945,14 (1%),945,2%,"42,690","1,187"
armenia,"1,067",28,16,2,265,54,786,30 (4%),786,2%,"8,316",685
uzbekistan,"1,054",56,4,0,89,4,961,8 (1%),961,0%,"70,000",0
hong-kong,"1,013",3,4,0,434,37,575,13 (2%),575,0%,"96,709",0
bangladesh,"1,012",209,46,7,42,0,924,1 (0%),924,5%,"13,128","1,905"
north-macedonia,854,26,38,4,44,3,772,15 (2%),772,4%,"8,552",495
cameroon,848,28,12,0,98,0,738,0 (0%),738,1%,0,0
slovakia,816,47,2,0,107,0,707,5 (1%),707,0%,"28,750",0
oman,813,86,4,0,130,6,679,3 (0%),679,0%,0,0
cuba,726,57,21,3,121,29,584,11 (2%),584,3%,"17,133","2,076"
tunisia,726,19,34,3,43,0,649,89 (14%),649,5%,"11,825",587
afghanistan,714,49,23,2,40,8,651,0 (0%),651,3%,0,0
cruise-ship,712,0,11,0,619,0,82,10 (12%),82,2%,0,0
bulgaria,695,10,35,3,81,10,579,36 (6%),579,5%,"18,502",0
cyprus,662,29,12,1,65,0,585,8 (1%),585,2%,"17,923",0
latvia,657,2,5,0,16,0,636,3 (0%),636,1%,"29,018",242
andorra,646,8,29,0,128,0,489,17 (3%),489,4%,"1,673",0
lebanon,641,9,21,1,80,0,540,33 (6%),540,3%,"16,319",911
ivory-coast,626,52,6,1,89,4,531,0 (0%),531,1%,0,0
costa-rica,612,17,3,0,62,6,547,14 (3%),547,0%,"6,868",106
ghana,566,0,8,0,4,0,554,2 (0%),554,1%,"37,954",0
niger,548,19,13,1,86,11,449,0 (0%),449,2%,"4,399",46
burkina-faso,515,18,27,0,161,0,327,0 (0%),327,5%,0,0
uruguay,483,0,8,1,248,17,227,15 (7%),227,2%,"9,236",462
albania,475,8,24,1,248,16,203,5 (2%),203,5%,"4,306",236
channel-islands,436,5,9,0,48,0,379,0 (0%),379,2%,"3,320",0
kyrgyzstan,430,11,5,0,71,4,354,5 (1%),354,1%,"26,147","16,529"
honduras,407,10,26,1,7,0,374,10 (3%),374,6%,"1,600",0
taiwan,393,5,6,0,114,5,273,0 (0%),273,2%,"47,215",668
réunion,391,2,0,0,40,0,351,3 (1%),351,0%,0,0
jordan,391,2,7,0,215,14,169,5 (3%),169,2%,"20,500",0
malta,384,6,3,0,44,0,337,4 (1%),337,1%,"18,065","1,007"
san-marino,371,15,36,1,53,0,282,15 (5%),282,10%,846,0
bolivia,354,24,28,1,6,4,320,3 (1%),320,8%,"2,185",0
nigeria,343,20,10,0,91,6,242,2 (1%),242,3%,"5,000",0
mauritius,324,0,9,0,42,0,273,3 (1%),273,3%,"7,077",0
guinea,319,69,0,0,17,0,302,0 (0%),302,0%,0,0
west-bank-and-gaza,308,18,2,0,58,0,248,0 (0%),248,1%,0,0
palestine,308,18,2,0,58,0,248,0 (0%),248,1%,"17,329",0
djibouti,298,84,2,0,41,5,255,0 (0%),255,1%,"4,949",498
georgia,296,24,3,0,68,0,225,6 (3%),225,1%,"3,271",0
senegal,291,11,2,0,178,7,111,1 (1%),111,1%,0,0
kosovo,283,0,7,0,58,0,218,0 (0%),218,2%,0,0
montenegro,278,4,4,1,5,0,269,7 (3%),269,1%,"2,869",0
vietnam,265,3,0,0,146,2,119,8 (7%),119,0%,"121,821",0
isle-of-man,242,14,2,0,131,19,109,13 (12%),109,1%,"2,030",96
congo-kinshasa,235,1,20,0,17,1,198,0 (0%),198,9%,0,0
sri-lanka,218,1,7,0,59,3,152,1 (1%),152,3%,"4,525",0
kenya,208,11,9,1,40,15,159,2 (1%),159,4%,"8,123",674
mayotte,207,11,3,0,59,0,145,3 (2%),145,1%,"1,400",50
venezuela,189,8,9,0,110,17,70,6 (9%),70,5%,"203,108","21,773"
faroe-islands,184,0,0,0,157,0,27,0 (0%),27,0%,"5,509",0
guatemala,167,11,5,0,19,0,143,3 (2%),143,3%,"1,134",0
paraguay,159,12,7,1,22,0,130,1 (1%),130,4%,"3,394",0
martinique,157,2,6,0,50,0,101,19 (19%),101,4%,0,0
el-salvador,149,12,6,0,25,3,118,2 (2%),118,4%,"7,230",501
guadeloupe,145,2,8,0,67,0,70,13 (19%),70,6%,0,0
brunei,136,0,1,0,107,1,28,2 (7%),28,1%,"10,167",283
gibraltar,129,0,0,0,93,9,36,1 (3%),36,0%,"1,649",91
rwanda,127,1,0,0,42,17,85,0 (0%),85,0%,"1,966",0
mali,123,18,10,1,26,4,87,0 (0%),87,8%,0,0
cambodia,122,0,0,0,77,0,45,1 (2%),45,0%,"5,768",0
trinidad-and-tobago,113,0,8,0,16,0,89,0 (0%),89,7%,"1,126",0
madagascar,106,0,0,0,21,1,85,1 (1%),85,0%,0,0
monaco,93,0,1,0,6,0,86,5 (6%),86,1%,0,0
aruba,92,0,0,0,32,0,60,1 (2%),60,0%,"1,145",0
french-guiana,86,0,0,0,51,0,35,1 (3%),35,0%,0,0
liechtenstein,79,0,1,0,55,0,23,0 (0%),23,1%,900,0
togo,77,1,3,0,29,0,45,0 (0%),45,4%,"2,739",207
ethiopia,82,8,3,0,14,0,65,0 (0%),65,4%,"4,557",447
jamaica,73,4,4,0,19,6,50,0 (0%),50,5%,"1,199",292
barbados,72,1,4,0,13,2,55,4 (7%),55,6%,839,34
burma,62,21,4,0,2,0,56,0 (0%),56,6%,0,0
myanmar,62,21,4,0,2,0,56,0 (0%),56,6%,"1,406",0
somalia,60,35,2,1,2,0,56,2 (4%),56,3%,0,0
congo-brazzaville,60,0,5,0,5,0,50,0 (0%),50,8%,0,0
liberia,59,9,6,1,4,1,49,0 (0%),49,10%,0,0
bermuda,57,0,5,1,30,1,22,3 (14%),22,9%,416,0
gabon,57,8,1,0,1,0,55,0 (0%),55,2%,0,0
cayman-islands,54,1,1,0,6,0,47,3 (6%),47,2%,580,44
uganda,54,0,0,0,7,3,47,0 (0%),47,0%,"5,025",0
sint-maarten,52,2,9,0,5,0,38,2 (5%),38,17%,134,0
bahamas,49,2,8,0,6,0,35,1 (3%),35,16%,0,0
tanzania,49,17,3,0,7,2,39,0 (0%),39,6%,0,0
guyana,47,2,6,0,8,0,33,5 (15%),33,13%,213,20
zambia,45,2,2,0,30,0,13,1 (8%),13,4%,"1,653",414
macau,45,0,0,0,10,0,35,1 (3%),35,0%,0,0
haiti,40,7,3,0,0,0,37,0 (0%),37,8%,365,0
benin,35,0,1,0,5,0,29,0 (0%),29,3%,0,0
saint-martin,32,0,2,0,11,0,19,5 (26%),19,6%,0,0
mongolia,30,13,0,0,5,1,25,0 (0%),25,0%,"1,000","1,000"
sudan,29,10,4,2,4,2,21,0 (0%),21,14%,0,0
libya,26,1,1,0,9,0,16,0 (0%),16,4%,545,10
syria,25,0,2,0,5,0,18,0 (0%),18,8%,0,0
antigua-and-barbuda,23,2,2,0,0,0,21,1 (5%),21,9%,40,0
chad,23,5,0,0,2,0,21,0 (0%),21,0%,0,0
equatorial-guinea,21,0,0,0,4,1,17,0 (0%),17,0%,854,0
mozambique,21,0,0,0,2,0,19,0 (0%),19,0%,683,4
maldives,20,0,0,0,14,0,6,0 (0%),6,0%,0,0
angola,19,0,2,0,4,0,13,0 (0%),13,11%,0,0
belize,18,4,2,0,0,0,16,1 (6%),16,11%,567,203
new-caledonia,18,0,0,0,1,0,17,0 (0%),17,0%,"2,608",0
zimbabwe,17,3,3,0,0,0,14,0 (0%),14,18%,604,41
malawi,16,3,2,0,0,0,14,1 (7%),14,13%,314,27
namibia,16,0,0,0,3,0,13,0 (0%),13,0%,362,0
dominica,16,0,0,0,8,0,8,0 (0%),8,0%,345,0
nepal,16,2,0,0,1,0,15,0 (0%),15,0%,"5,691",507
eswatini,15,1,0,0,7,0,8,0 (0%),8,0%,714,714
saint-lucia,15,0,0,0,4,0,11,0 (0%),11,0%,0,0
curaçao,14,0,1,0,8,0,5,0 (0%),5,7%,0,0
botswana,13,0,1,0,0,0,12,0 (0%),12,8%,"3,115",0
st-vincent-grenadines,12,0,0,0,1,0,11,0 (0%),11,0%,56,0
greenland,11,0,0,0,11,0,0,0 (nan%),0,0%,912,0
montserrat,11,2,0,0,1,1,10,1 (10%),10,0%,36,0
car,11,3,0,0,3,3,8,0 (0%),8,0%,0,0
turks-and-caicos,10,1,1,0,0,0,9,0 (0%),9,10%,69,7
cabo-verde,10,2,1,0,1,0,8,0 (0%),8,10%,0,0
suriname,10,0,1,0,6,2,3,0 (0%),3,10%,0,0
ms-zaandam,9,0,2,0,0,0,7,0 (0%),7,22%,0,0
gambia,9,0,1,0,2,0,6,0 (0%),6,11%,281,0
nicaragua,9,0,1,0,4,0,4,0 (0%),4,11%,0,0
vatican-city,8,0,0,0,2,0,6,0 (0%),6,0%,0,0
mauritania,7,0,1,0,2,0,4,0 (0%),4,14%,527,31
st-barth,6,0,0,0,4,0,2,0 (0%),2,0%,0,0
timor-leste,6,2,0,0,1,0,5,0 (0%),5,0%,0,0
bhutan,5,0,0,0,2,0,3,0 (0%),3,0%,"1,166",0
falkland-islands,5,0,0,0,1,0,4,0 (0%),4,0%,137,0
burundi,5,0,1,1,0,0,4,0 (0%),4,20%,0,0
british-virgin-islands,3,0,0,0,2,0,1,0 (0%),1,0%,0,0
anguilla,3,0,0,0,1,1,2,0 (0%),2,0%,0,0
